date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean
2011-01-01,14.041666666666666,16.375,2.3333333333333335,,2.4583333333333335,25.375
2011-01-02,9.291666666666666,11.208333333333334,1.9166666666666667,,1.0,20.083333333333332
2011-01-03,4.958333333333333,5.291666666666667,0.3333333333333333,,0.875,3.0416666666666665
2011-01-04,10.0,12.608695652173912,2.608695652173913,,2.3333333333333335,10.083333333333334
2011-01-05,9.333333333333334,10.708333333333334,1.375,,1.5416666666666667,5.666666666666667
2011-01-06,11.777777777777779,12.666666666666666,0.8888888888888888,,1.8695652173913044,12.666666666666666
2011-01-07,7.0,7.857142857142857,0.8571428571428571,,0.625,10.083333333333334
2011-01-08,5.5,6.375,0.875,,0.375,6.666666666666667
2011-01-09,8.75,10.666666666666666,1.9166666666666667,,0.4166666666666667,16.791666666666668
2011-01-10,9.708333333333334,12.583333333333334,2.875,,0.5,16.916666666666668
2011-01-11,9.347826086956522,14.521739130434783,5.173913043478261,,0.75,14.791666666666666
2011-01-12,10.583333333333334,12.5,1.9166666666666667,,1.0416666666666667,9.0
2011-01-13,17.25,29.791666666666668,12.541666666666666,,2.0,18.0
2011-01-14,10.791666666666666,12.833333333333334,2.0416666666666665,,2.375,9.375
2011-01-15,7.791666666666667,8.875,1.0833333333333333,,0.375,17.958333333333332
2011-01-16,9.541666666666666,10.291666666666666,0.75,,0.6666666666666666,16.708333333333332
2011-01-17,6.333333333333333,7.125,0.7916666666666666,,0.875,10.458333333333334
2011-01-18,11.478260869565217,15.0,3.5217391304347827,,0.4583333333333333,18.208333333333332
2011-01-19,12.375,18.166666666666668,5.791666666666667,,1.2083333333333333,25.333333333333332
2011-01-20,7.041666666666667,7.291666666666667,0.25,,0.6521739130434783,16.5
2011-01-21,12.875,13.625,0.75,,1.2083333333333333,15.791666666666666
2011-01-22,11.041666666666666,11.833333333333334,0.7916666666666666,,1.0,18.375
2011-01-23,11.625,16.791666666666668,5.166666666666667,,0.5416666666666666,14.541666666666666
2011-01-24,7.458333333333333,9.0,1.5416666666666667,,0.17391304347826086,10.869565217391305
2011-01-25,16.391304347826086,25.782608695652176,9.391304347826088,,1.4583333333333333,20.208333333333332
2011-01-26,12.583333333333334,14.916666666666666,2.3333333333333335,,1.0,10.541666666666666
2011-01-27,13.291666666666666,21.25,7.958333333333333,,1.826086956521739,14.291666666666666
2011-01-28,8.541666666666666,10.416666666666666,1.875,,0.9166666666666666,12.291666666666666
2011-01-29,5.541666666666667,6.166666666666667,0.625,,1.25,9.541666666666666
2011-01-30,7.958333333333333,9.291666666666666,1.3333333333333333,,1.0416666666666667,6.25
2011-01-31,14.583333333333334,19.666666666666668,5.083333333333333,,1.3333333333333333,11.583333333333334
2011-02-01,6.478260869565218,6.956521739130435,0.4782608695652174,0,1.7916666666666667,12.583333333333334
2011-02-02,8.833333333333334,10.5,1.6666666666666667,0,1.5416666666666667,6.708333333333333
2011-02-03,11.958333333333334,15.291666666666666,3.3333333333333335,0,2.0,10.541666666666666
2011-02-04,7.166666666666667,9.583333333333334,2.4166666666666665,0,0.4583333333333333,11.166666666666666
2011-02-05,6.083333333333333,6.583333333333333,0.5,0,0.75,15.958333333333334
2011-02-06,26.25,41.791666666666664,15.541666666666666,8,0.625,53.5
2011-02-07,18.375,29.791666666666668,11.416666666666666,53,0.375,43.0
2011-02-08,11.391304347826088,12.521739130434783,1.1304347826086956,1,1.125,10.666666666666666
2011-02-09,13.125,16.416666666666668,3.2916666666666665,0,1.7916666666666667,7.166666666666667
2011-02-10,12.333333333333334,15.875,3.5416666666666665,0,1.2608695652173914,13.208333333333334
2011-02-11,6.916666666666667,8.166666666666666,1.25,0,0.875,15.916666666666666
2011-02-12,7.208333333333333,8.125,0.9166666666666666,0,0.7083333333333334,11.375
2011-02-13,11.791666666666666,13.916666666666666,2.125,0,0.5833333333333334,18.625
2011-02-14,26.166666666666668,32.166666666666664,6.0,11,0.9583333333333334,43.375
2011-02-15,26.91304347826087,35.30434782608695,8.391304347826088,1,2.1666666666666665,44.0
2011-02-16,7.416666666666667,8.208333333333334,0.7916666666666666,1,0.75,15.0
2011-02-17,12.041666666666666,14.458333333333334,2.4166666666666665,6,1.5217391304347827,18.333333333333332
2011-02-18,5.75,6.541666666666667,0.7916666666666666,1,1.2083333333333333,7.666666666666667
2011-02-19,5.916666666666667,6.666666666666667,0.75,0,1.4583333333333333,8.833333333333334
2011-02-20,9.625,13.875,4.25,0,1.25,14.0
2011-02-21,12.875,17.833333333333332,4.958333333333333,0,8.25,16.541666666666668
2011-02-22,7.565217391304348,8.130434782608695,0.5652173913043478,0,1.875,24.833333333333332
2011-02-23,29.458333333333332,38.5,9.041666666666666,28,3.2916666666666665,46.708333333333336
2011-02-24,7.333333333333333,7.833333333333333,0.5,0,3.3043478260869565,24.458333333333332
2011-02-25,11.541666666666666,12.666666666666666,1.125,10,0.9166666666666666,21.291666666666668
2011-02-26,7.041666666666667,7.416666666666667,0.375,0,0.9166666666666666,9.25
