date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,202.33333333333334,5.625,19.791666666666668,21.916666666666668,28.5,6.583333333333333,4.625,22.0,222.125
2011-01-02,196.33333333333334,3.5833333333333335,14.333333333333334,15.166666666666666,19.708333333333332,4.541666666666667,4.041666666666667,13.666666666666666,210.66666666666666
2011-01-03,189.47826086956522,2.9130434782608696,7.3478260869565215,8.5,10.291666666666666,1.7916666666666667,3.375,1.9583333333333333,196.82608695652175
2011-01-04,195.45833333333334,4.291666666666667,14.666666666666666,16.208333333333332,23.333333333333332,7.125,4.3478260869565215,4.608695652173913,210.125
2011-01-05,191.25,2.75,9.583333333333334,11.458333333333334,13.541666666666666,2.0833333333333335,4.375,1.5416666666666667,200.83333333333334
2011-01-06,194.41666666666666,5.75,16.208333333333332,25.0,38.26086956521739,13.26086956521739,5.458333333333333,11.625,210.625
2011-01-07,198.0,5.0,19.208333333333332,18.583333333333332,29.125,10.541666666666666,4.5,6.791666666666667,217.20833333333334
2011-01-08,194.79166666666666,4.208333333333333,14.166666666666666,13.75,17.541666666666668,3.7916666666666665,3.9583333333333335,2.4166666666666665,208.95833333333334
2011-01-09,200.83333333333334,6.833333333333333,22.5,26.791666666666668,39.916666666666664,13.125,6.0,17.75,223.33333333333334
2011-01-10,199.95652173913044,6.0,19.565217391304348,22.166666666666668,42.708333333333336,20.541666666666668,3.8333333333333335,14.333333333333334,219.52173913043478
2011-01-11,195.79166666666666,5.208333333333333,22.583333333333332,19.458333333333332,35.833333333333336,16.375,4.541666666666667,12.708333333333334,218.375
2011-01-12,194.41666666666666,4.416666666666667,13.916666666666666,17.958333333333332,24.208333333333332,6.25,4.0,3.9583333333333335,208.33333333333334
2011-01-13,201.04166666666666,6.833333333333333,28.875,30.217391304347824,61.608695652173914,31.391304347826086,6.416666666666667,16.25,229.91666666666666
2011-01-14,195.70833333333334,4.916666666666667,16.666666666666668,19.75,29.083333333333332,9.333333333333334,25.458333333333332,10.583333333333334,212.375
2011-01-15,201.5,6.25,17.958333333333332,20.25,29.416666666666668,9.166666666666666,5.125,17.208333333333332,219.45833333333334
2011-01-16,183.65217391304347,3.8260869565217392,10.434782608695652,19.25,25.208333333333332,5.958333333333333,3.9565217391304346,11.173913043478262,194.08695652173913
2011-01-17,190.2173913043478,3.869565217391304,5.782608695652174,15.291666666666666,21.375,6.083333333333333,3.4583333333333335,5.458333333333333,196.0
2011-01-18,198.54166666666666,7.458333333333333,20.541666666666668,30.875,61.333333333333336,30.458333333333332,14.958333333333334,21.083333333333332,219.08333333333334
2011-01-19,194.83333333333334,5.666666666666667,18.833333333333332,23.125,46.083333333333336,22.958333333333332,5.375,24.875,213.66666666666666
2011-01-20,190.83333333333334,5.166666666666667,8.375,14.521739130434783,16.782608695652176,2.260869565217391,4.083333333333333,12.958333333333334,199.20833333333334
2011-01-21,192.16666666666666,2.9583333333333335,10.125,13.541666666666666,15.958333333333334,2.4166666666666665,3.0416666666666665,6.541666666666667,202.29166666666666
2011-01-22,184.79166666666666,3.7083333333333335,11.708333333333334,13.916666666666666,18.375,4.458333333333333,2.5833333333333335,5.916666666666667,196.5
2011-01-23,196.56521739130434,6.041666666666667,16.782608695652176,20.5,40.958333333333336,20.458333333333332,3.2083333333333335,11.166666666666666,213.34782608695653
2011-01-24,193.47826086956522,5.0,13.043478260869565,16.833333333333332,21.833333333333332,5.0,3.8333333333333335,5.916666666666667,206.52173913043478
2011-01-25,197.83333333333334,6.291666666666667,22.458333333333332,25.291666666666668,49.75,24.458333333333332,4.958333333333333,11.458333333333334,220.29166666666666
2011-01-26,194.625,5.083333333333333,16.333333333333332,22.041666666666668,31.25,9.208333333333334,4.833333333333333,9.791666666666666,210.95833333333334
2011-01-27,198.41666666666666,5.916666666666667,17.625,22.82608695652174,42.0,19.17391304347826,4.583333333333333,11.208333333333334,216.04166666666666
2011-01-28,195.58333333333334,4.791666666666667,13.541666666666666,18.291666666666668,23.666666666666668,5.375,5.666666666666667,10.5,209.125
2011-01-29,193.54166666666666,2.7916666666666665,9.75,9.625,11.166666666666666,1.5416666666666667,5.0,3.4583333333333335,203.29166666666666
2011-01-30,194.27272727272728,4.291666666666667,13.227272727272727,15.0,22.5,7.5,3.869565217391304,3.0869565217391304,207.5
2011-01-31,196.82608695652175,5.869565217391305,22.608695652173914,28.041666666666668,48.708333333333336,20.666666666666668,6.666666666666667,9.458333333333334,219.43478260869566
2011-02-01,190.75,4.0,10.041666666666666,13.458333333333334,15.75,2.2916666666666665,7.416666666666667,9.208333333333334,200.79166666666666
2011-02-02,190.33333333333334,3.0416666666666665,7.375,11.583333333333334,15.0,3.4166666666666665,4.5,2.2083333333333335,197.70833333333334
2011-02-03,195.0,5.416666666666667,19.333333333333332,24.52173913043478,35.30434782608695,10.782608695652174,5.541666666666667,5.583333333333333,214.33333333333334
2011-02-04,194.79166666666666,5.5,17.041666666666668,19.75,31.583333333333332,11.833333333333334,5.958333333333333,7.291666666666667,211.83333333333334
2011-02-05,194.33333333333334,5.958333333333333,14.083333333333334,16.083333333333332,20.5,4.416666666666667,5.625,12.083333333333334,208.41666666666666
2011-02-06,199.79166666666666,7.0,34.5,32.083333333333336,53.458333333333336,21.375,4.041666666666667,38.52173913043478,234.29166666666666
2011-02-07,192.95652173913044,5.434782608695652,20.869565217391305,22.833333333333332,39.375,16.541666666666668,3.375,29.434782608695652,213.82608695652175
