date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-04-09,,3.958,95.0,80.0,57.0,,25.667,53.875,28.208,18.958,177.0,152.292,108.0,
2011-04-10,,3.917,95.0,62.167,32.0,,17.417,27.167,9.75,21.708,174.0,131.375,93.0,
2011-04-11,,4.208,90.0,66.458,22.0,,38.625,92.417,53.792,31.333,201.0,125.75,73.0,
2011-04-12,,3.083,89.0,38.208,12.0,,33.542,74.25,40.708,24.083,154.0,101.292,58.0,
2011-04-13,,4.348,76.0,46.583,19.0,,45.522,92.565,47.043,37.625,205.0,125.083,34.0,
2011-04-14,,5.292,76.0,45.792,13.0,,48.292,96.708,48.417,50.042,236.0,154.958,68.0,
2011-04-15,,4.667,88.0,55.125,28.0,,40.25,95.583,55.333,50.5,246.0,177.542,105.0,
2011-04-16,,3.667,82.0,51.083,22.0,,29.292,53.958,24.667,32.333,264.0,186.875,106.0,
2011-04-17,,3.417,70.0,41.625,22.0,,20.875,32.792,11.917,25.292,184.0,126.167,68.0,
2011-04-18,,3.125,72.0,59.667,41.0,,34.417,85.0,50.583,29.458,177.0,137.625,99.0,
2011-04-19,,3.375,96.0,87.375,72.0,,37.208,90.708,53.5,22.583,152.0,93.792,34.0,
2011-04-20,,3.435,93.0,68.958,43.0,,35.391,112.696,77.304,20.542,158.0,89.583,25.0,
2011-04-21,,3.417,84.0,68.75,58.0,,38.167,108.125,69.958,23.875,142.0,109.042,76.0,
2011-04-22,,4.375,89.0,71.792,48.0,,41.125,89.333,48.208,27.75,187.0,147.75,105.0,
2011-04-23,,3.75,96.0,91.125,85.0,,27.583,55.5,27.917,21.583,172.0,159.333,139.0,
2011-04-24,,3.125,94.0,59.292,30.0,,18.542,27.5,8.958,14.792,203.0,150.708,96.0,
2011-04-25,,4.667,93.0,61.042,20.0,,44.292,118.875,74.583,29.826,186.0,126.833,70.0,
2011-04-26,,4.542,91.0,52.458,23.0,,42.458,104.792,62.333,34.833,203.0,140.125,69.0,
2011-04-27,,3.957,90.0,68.5,46.0,,30.522,58.478,27.957,43.167,242.0,177.208,96.0,
2011-04-28,,3.875,92.0,65.417,33.0,,39.792,84.958,45.167,24.583,235.0,180.5,118.0,
2011-04-29,,4.125,87.0,56.875,39.0,,32.5,64.333,31.833,20.042,184.0,138.333,99.0,
2011-04-30,193.917,4.958,93.0,60.708,32.0,13.25,35.167,75.458,40.292,29.167,220.0,163.375,89.0,207.167
2011-05-01,190.417,4.333,95.0,69.583,38.0,14.125,22.875,38.25,15.375,26.583,219.0,172.667,141.0,204.542
2011-05-02,191.125,4.417,96.0,46.75,19.0,10.0,36.333,78.833,42.5,103.125,240.0,183.417,121.0,201.125
2011-05-03,188.826,4.75,95.0,69.333,48.0,12.261,27.667,47.792,20.125,54.083,176.0,141.417,103.0,201.087
2011-05-04,187.708,4.696,96.0,67.333,31.0,11.583,27.13,41.826,14.696,28.25,224.0,167.5,121.0,199.292
2011-05-05,186.542,3.292,84.0,67.125,51.0,7.333,16.458,25.333,8.875,22.958,162.0,139.333,120.0,193.875
2011-05-06,186.708,3.333,90.0,73.125,56.0,8.833,32.125,71.958,39.833,22.375,185.0,145.125,115.0,195.542
2011-05-07,191.208,4.417,96.0,90.875,84.0,14.042,32.625,92.125,59.5,26.208,182.0,156.833,132.0,205.25
2011-05-08,191.25,4.917,97.0,58.542,25.0,15.833,22.208,35.292,13.083,25.583,265.0,197.417,133.0,207.083
2011-05-09,190.708,5.0,85.0,49.208,22.0,12.917,44.625,96.292,51.667,32.375,241.0,188.042,121.0,203.625
2011-05-10,194.783,6.083,95.0,79.708,51.0,30.261,49.875,125.75,75.875,51.5,250.0,195.958,160.0,225.043
2011-05-11,187.792,4.565,96.0,94.5,91.0,12.292,47.174,118.304,71.13,22.25,157.0,141.167,132.0,200.083
2011-05-12,187.25,4.167,97.0,96.583,96.0,13.875,39.625,100.458,60.833,24.125,164.0,151.833,135.0,201.125
2011-05-13,186.625,4.75,97.0,88.375,68.0,16.917,36.625,108.5,71.875,28.5,242.0,182.958,141.0,203.542
2011-05-14,188.625,4.875,95.0,57.542,28.0,15.083,37.375,90.25,52.875,58.833,243.0,186.125,120.0,203.708
2011-05-15,189.375,3.375,61.0,35.667,15.0,11.125,22.375,32.25,9.875,29.542,255.0,196.042,126.0,200.5
2011-05-16,190.167,3.917,69.0,50.5,28.0,13.458,43.208,89.833,46.625,44.583,240.0,193.542,140.0,203.625
2011-05-17,192.13,4.458,88.0,70.417,46.0,20.522,45.583,89.583,44.0,48.708,217.0,171.833,142.0,212.652
2011-05-18,194.542,4.957,93.0,66.167,35.0,19.917,44.87,99.261,54.391,49.958,240.0,186.917,132.0,214.458
2011-05-19,195.958,4.583,94.0,63.458,29.0,18.542,49.542,112.75,63.208,50.667,258.0,197.583,132.0,214.5
2011-05-20,192.333,4.958,92.0,63.583,33.0,22.167,48.875,110.75,61.875,54.125,271.0,211.292,145.0,214.5
2011-05-21,189.083,4.333,90.0,69.667,41.0,18.25,37.667,76.208,38.542,42.542,276.0,220.375,164.0,207.333
2011-05-22,185.458,3.417,95.0,82.708,50.0,10.875,17.583,32.167,14.583,26.5,284.0,191.042,139.0,196.333
2011-05-23,186.417,3.417,95.0,78.792,58.0,8.75,40.333,109.125,68.792,28.542,171.0,147.583,118.0,195.167
2011-05-24,186.5,3.792,96.0,85.625,58.0,10.25,44.625,109.875,65.25,22.958,179.0,135.542,115.0,196.75
2011-05-25,195.125,5.043,95.0,59.667,29.0,20.75,45.783,110.609,64.826,28.875,235.0,179.792,111.0,215.875
2011-05-26,189.208,3.458,87.0,75.458,57.0,12.042,34.292,80.625,46.333,38.875,207.0,176.125,148.0,201.25
2011-05-27,189.958,4.208,91.0,78.667,58.0,15.292,38.125,109.375,71.25,29.375,210.0,181.458,166.0,205.25
2011-05-28,187.0,4.292,94.0,93.25,92.0,11.958,34.333,86.917,52.583,24.542,199.0,185.0,167.0,198.958
2011-05-29,185.042,3.125,95.0,94.583,93.0,10.0,12.75,22.875,10.125,16.5,190.0,179.333,165.0,195.042
2011-05-30,180.75,2.75,95.0,74.375,54.0,7.208,22.458,54.292,31.833,18.75,203.0,170.917,156.0,187.958
2011-05-31,183.565,2.5,66.0,58.125,50.0,5.826,19.333,44.708,25.375,23.75,184.0,147.042,116.0,189.391
2011-06-01,186.375,3.304,84.0,64.0,51.0,8.583,32.652,96.13,63.478,39.417,173.0,142.75,112.0,194.958
2011-06-02,190.917,5.125,95.0,90.542,83.0,18.417,36.042,127.333,91.292,33.417,166.0,149.417,132.0,209.333
2011-06-03,191.125,5.625,97.0,77.25,52.0,23.125,39.5,76.167,36.667,29.792,243.0,194.042,151.0,214.25
2011-06-04,190.417,5.5,91.0,72.583,46.0,20.833,38.625,93.125,54.5,40.917,266.0,215.958,166.0,211.25
2011-06-05,189.292,4.875,91.0,77.0,56.0,15.458,22.542,38.0,15.458,47.625,265.0,213.917,175.0,204.75
2011-06-06,187.167,4.083,93.0,62.875,30.0,12.083,39.042,63.0,23.958,38.208,287.0,224.375,159.0,199.25
2011-06-07,193.565,5.542,85.0,69.958,51.0,16.739,50.875,119.458,68.583,47.75,246.0,210.708,174.0,210.304
2011-06-08,190.583,3.609,89.0,80.625,64.0,13.208,43.13,99.348,56.217,34.5,227.0,190.75,171.0,203.792
2011-06-09,190.042,4.375,89.0,66.542,44.0,13.875,43.792,100.542,56.75,30.083,261.0,215.042,161.0,203.917
2011-06-10,188.5,4.125,89.0,75.792,60.0,16.375,40.25,86.292,46.042,31.375,261.0,228.958,198.0,204.875
2011-06-11,189.125,4.375,92.0,85.583,74.0,12.875,30.917,58.583,27.667,36.958,250.0,218.833,206.0,202.0
2011-06-12,195.417,5.208,88.0,74.042,46.0,14.083,26.125,37.792,11.667,35.542,262.0,227.833,193.0,209.5
2011-06-13,189.792,4.792,94.0,83.875,66.0,13.25,42.208,95.167,52.958,31.958,244.0,211.5,180.0,203.042
2011-06-14,192.087,4.0,87.0,74.583,57.0,14.391,36.25,77.917,41.667,27.167,244.0,215.125,192.0,206.478
2011-06-15,191.333,3.652,76.0,60.708,48.0,11.667,35.913,81.13,45.217,23.083,231.0,205.375,178.0,203.0
2011-06-16,196.125,4.5,91.0,78.083,61.0,15.583,38.0,107.167,69.167,28.667,243.0,205.25,180.0,211.708
2011-06-17,186.417,3.0,92.0,90.125,87.0,9.5,41.042,97.958,56.917,23.75,202.0,188.583,176.0,195.917
2011-06-18,192.667,3.958,92.0,86.417,76.0,13.583,32.833,81.75,48.917,26.75,219.0,196.917,178.0,206.25
2011-06-19,194.083,4.5,92.0,78.417,60.0,12.958,21.792,35.667,13.875,24.958,253.0,216.292,187.0,207.042
2011-06-20,188.625,4.458,90.0,78.625,62.0,18.042,40.542,99.375,58.833,28.292,271.0,238.625,210.0,206.667
2011-06-21,187.696,3.917,96.0,81.0,49.0,21.478,32.458,88.792,56.333,22.042,298.0,246.25,217.0,209.174
2011-06-22,195.042,5.0,98.0,72.375,40.0,28.917,41.261,80.348,39.087,34.75,326.0,266.083,205.0,223.958
2011-06-23,189.75,4.833,92.0,72.583,51.0,28.125,34.083,96.542,62.458,41.667,322.0,277.333,242.0,217.875
2011-06-24,177.333,3.458,71.0,60.167,42.0,16.917,27.0,86.167,59.167,32.833,338.0,292.042,266.0,194.25
2011-06-25,185.875,3.208,89.0,74.875,62.0,10.0,17.958,38.25,20.292,22.542,268.0,229.25,200.0,195.875
2011-06-26,189.875,3.292,94.0,89.208,85.0,8.875,14.958,30.875,15.917,21.458,219.0,204.458,193.0,198.75
2011-06-27,190.417,4.167,94.0,91.25,86.0,12.833,29.25,118.75,89.5,33.333,226.0,215.0,200.0,203.25
2011-06-28,198.435,4.75,97.0,75.125,51.0,21.783,35.708,92.958,57.25,42.083,332.0,269.292,215.0,220.217
2011-06-29,193.5,4.13,89.0,67.0,44.0,16.417,36.13,83.478,47.348,31.833,337.0,287.583,235.0,209.917
2011-06-30,194.292,4.25,95.0,77.625,39.0,21.125,33.625,73.792,40.167,39.625,343.0,272.583,245.0,215.417
2011-07-01,191.5,4.417,96.0,80.708,45.0,21.208,34.625,77.917,43.292,47.792,333.0,267.667,240.0,212.708
2011-07-02,181.875,3.792,94.0,85.083,72.0,10.208,27.917,63.292,35.375,45.792,277.0,253.667,235.0,192.083
2011-07-03,181.208,3.75,95.0,74.125,55.0,13.833,20.583,36.625,16.042,30.708,310.0,271.125,223.0,195.042
2011-07-04,176.667,2.958,89.0,65.792,43.0,12.833,28.889,87.222,58.333,44.217,351.0,295.75,258.0,189.5
2011-07-05,185.091,3.5,94.0,77.25,50.0,14.545,44.357,79.286,34.929,29.958,324.0,269.125,235.0,199.636
2011-07-06,199.375,3.957,92.0,64.333,42.0,15.125,37.542,84.958,47.417,32.458,317.0,269.917,228.0,214.5
2011-07-07,185.292,3.875,96.0,82.333,71.0,16.042,32.25,91.833,59.583,24.167,284.0,257.375,231.0,201.333
2011-07-08,184.958,4.708,96.0,83.208,68.0,20.667,35.0,109.25,74.25,35.125,309.0,271.542,244.0,205.625
2011-07-09,190.792,3.792,94.0,73.792,51.0,17.917,30.583,80.875,50.292,32.708,334.0,289.875,254.0,208.708
2011-07-10,186.667,3.625,87.0,66.292,44.0,17.0,21.083,42.0,20.917,24.333,339.0,293.417,248.0,203.667
2011-07-11,186.875,3.625,86.0,65.958,37.0,15.5,33.292,99.417,66.125,27.833,339.0,291.625,246.0,202.375
2011-07-12,177.13,3.792,90.0,69.0,47.0,13.87,24.348,77.217,52.87,23.417,330.0,288.958,256.0,191.0
2011-07-13,178.042,3.565,88.0,69.0,49.0,16.125,25.583,75.667,50.083,29.542,328.0,284.375,252.0,194.167
2011-07-14,176.667,3.208,87.0,66.708,43.0,14.333,28.125,74.958,46.833,23.167,329.0,287.75,246.0,191.0
2011-07-15,178.375,3.292,89.0,63.0,40.0,16.542,32.625,69.75,37.125,24.0,354.0,294.25,243.0,194.917
2011-07-16,179.667,3.417,90.0,66.042,37.0,14.833,25.875,64.958,39.083,25.542,338.0,293.458,254.0,194.5
2011-07-17,178.583,3.417,86.0,66.0,46.0,14.208,16.917,34.958,18.042,25.208,345.0,295.458,247.0,192.792
2011-07-18,174.208,3.208,80.0,67.375,44.0,12.417,15.583,45.708,30.125,28.208,337.0,299.875,271.0,186.625
2011-07-19,174.957,2.958,93.0,87.542,78.0,10.174,15.696,73.217,57.522,34.625,283.0,269.875,256.0,185.13
2011-07-20,176.333,2.87,94.0,85.292,73.0,8.625,20.083,72.958,52.875,37.375,298.0,256.708,202.0,184.958
2011-07-21,182.25,2.5,93.0,71.667,51.0,6.667,22.542,72.25,49.708,24.0,231.0,201.583,177.0,188.917
2011-07-22,185.708,2.792,83.0,63.417,50.0,7.792,29.458,105.208,75.75,26.125,235.0,202.042,163.0,193.5
2011-07-23,184.208,3.375,81.0,68.417,60.0,8.75,23.125,59.0,35.875,20.375,267.0,223.958,178.0,192.958
2011-07-24,184.5,3.042,89.0,69.542,55.0,10.542,16.583,30.333,13.75,26.083,289.0,253.5,201.0,195.042
2011-07-25,183.083,3.833,92.0,71.958,47.0,12.125,34.417,98.917,64.5,35.0,315.0,271.833,228.0,195.208
2011-07-26,185.957,3.917,88.0,75.625,58.0,19.87,33.174,76.348,43.174,26.417,295.0,264.875,230.0,205.826
2011-07-27,193.333,5.304,97.0,85.458,64.0,25.542,38.458,98.417,59.958,34.667,300.0,261.958,239.0,218.875
2011-07-28,191.25,4.833,97.0,91.375,76.0,15.667,40.208,105.75,65.542,40.292,284.0,249.667,228.0,206.917
2011-07-29,190.417,3.708,97.0,94.542,83.0,16.625,26.125,70.875,44.75,26.167,263.0,240.75,229.0,207.042
2011-07-30,185.5,3.208,98.0,89.542,68.0,11.125,25.792,58.458,32.667,25.458,289.0,244.875,226.0,196.625
2011-07-31,183.25,2.917,93.0,85.125,75.0,7.292,12.75,31.625,18.875,29.958,250.0,232.25,221.0,190.542
2011-08-01,184.182,3.375,91.0,80.792,67.0,8.227,24.833,75.333,50.5,29.083,267.0,234.708,214.0,192.409
2011-08-02,187.391,4.042,91.0,78.75,64.0,9.826,31.13,93.261,62.13,38.042,276.0,245.0,214.0,197.217
2011-08-03,187.917,4.043,94.0,85.542,71.0,10.417,25.625,92.0,66.375,33.458,282.0,253.042,230.0,198.333
2011-08-04,181.75,3.042,96.0,80.208,58.0,8.375,20.083,88.417,68.333,26.833,309.0,268.667,231.0,190.125
2011-08-05,179.083,3.417,96.0,79.917,61.0,10.75,24.167,89.958,65.792,23.75,307.0,275.042,242.0,189.833
2011-08-06,180.875,3.75,91.0,77.917,61.0,12.875,27.25,68.5,41.25,25.833,326.0,282.75,258.0,193.75
2011-08-07,190.542,3.542,91.0,76.083,54.0,14.625,18.25,30.292,12.042,24.875,336.0,283.708,247.0,205.167
2011-08-08,185.167,4.042,92.0,72.083,50.0,15.458,36.75,66.208,29.458,30.125,337.0,287.75,241.0,200.625
2011-08-09,192.391,4.708,89.0,69.792,48.0,19.826,39.913,90.739,50.826,39.458,346.0,295.542,247.0,212.217
2011-08-10,178.708,4.043,90.0,71.333,50.0,18.917,38.75,73.208,34.458,37.833,354.0,302.0,265.0,197.625
2011-08-11,186.5,4.75,90.0,69.75,41.0,18.917,38.708,71.125,32.417,41.75,359.0,300.083,263.0,205.417
2011-08-12,192.583,4.0,94.0,70.583,46.0,15.417,32.458,57.167,24.708,38.125,345.0,295.458,250.0,208.0
2011-08-13,190.833,4.833,86.0,67.917,48.0,14.25,23.417,39.167,15.75,46.333,337.0,296.25,258.0,205.083
2011-08-14,186.042,4.667,88.0,72.0,47.0,13.75,15.208,23.167,7.958,44.083,345.0,297.042,261.0,199.792
2011-08-15,186.522,4.043,86.0,68.333,50.0,16.522,21.478,35.0,13.522,26.875,337.0,293.667,249.0,203.043
2011-08-16,192.0,4.174,88.0,69.792,50.0,10.783,23.522,36.739,13.217,32.542,337.0,295.25,256.0,202.783
2011-08-17,189.167,4.0,88.0,68.542,46.0,12.083,30.333,52.75,22.417,36.0,343.0,297.708,255.0,201.25
