date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,99.0,84.41666666666667,51.0,8.875,9.75,0.875,,2.375,20.625,112.0,35.666666666666664,-28.0
2011-01-02,99.0,67.79166666666667,32.0,9.041666666666666,10.166666666666666,1.125,,2.8333333333333335,18.0,88.0,46.125,11.0
2011-01-03,95.0,57.333333333333336,27.0,4.291666666666667,4.291666666666667,0.0,,1.875,2.7083333333333335,85.0,30.083333333333332,-20.0
2011-01-04,99.0,64.08333333333333,39.0,6.782608695652174,8.130434782608695,1.3478260869565217,,3.25,7.291666666666667,106.0,36.458333333333336,-35.0
2011-01-05,97.0,59.291666666666664,23.0,7.0,8.208333333333334,1.2083333333333333,,2.739130434782609,4.565217391304348,80.0,16.208333333333332,-38.0
2011-01-06,99.0,79.75,37.0,10.0,12.875,2.875,,1.875,7.041666666666667,81.0,3.4583333333333335,-43.0
2011-01-07,99.0,68.95833333333333,24.0,8.0,12.083333333333334,4.083333333333333,,1.5,5.916666666666667,73.0,0.9583333333333334,-50.0
2011-01-08,98.0,71.875,29.0,4.083333333333333,5.25,1.1666666666666667,,1.5416666666666667,5.375,80.0,6.791666666666667,-54.0
2011-01-09,99.0,81.04166666666667,44.0,4.875,6.25,1.375,,1.7916666666666667,13.625,102.0,27.458333333333332,-20.0
2011-01-10,99.0,81.95833333333333,41.0,4.791666666666667,7.666666666666667,2.875,,1.375,12.0,100.0,23.541666666666668,-35.0
2011-01-11,99.0,81.375,44.0,8.347826086956522,12.173913043478262,3.8260869565217392,,2.125,14.125,90.0,27.25,-15.0
2011-01-12,91.0,55.666666666666664,33.0,10.166666666666666,11.458333333333334,1.2916666666666667,,2.260869565217391,6.695652173913044,46.0,3.2916666666666665,-39.0
2011-01-13,99.0,77.58333333333333,31.0,9.916666666666666,13.916666666666666,4.0,,2.25,6.541666666666667,105.0,16.958333333333332,-36.0
2011-01-14,99.0,73.75,32.0,10.291666666666666,12.083333333333334,1.7916666666666667,,3.375,6.0,62.0,1.2916666666666667,-50.0
2011-01-15,99.0,75.29166666666667,36.0,4.875,5.25,0.375,,1.5,12.875,58.0,2.2083333333333335,-41.0
2011-01-16,98.0,64.5,42.0,9.291666666666666,10.0,0.7083333333333334,,2.0,16.875,42.0,19.041666666666668,-17.0
2011-01-17,99.0,67.83333333333333,42.0,5.125,5.166666666666667,0.041666666666666664,,1.9583333333333333,8.5,63.0,21.791666666666668,-34.0
2011-01-18,99.0,83.5,47.0,6.304347826086956,7.826086956521739,1.5217391304347827,,1.4782608695652173,12.608695652173912,91.0,10.5,-56.0
2011-01-19,99.0,77.33333333333333,52.0,6.416666666666667,9.583333333333334,3.1666666666666665,,2.1666666666666665,18.333333333333332,91.0,38.791666666666664,-19.0
2011-01-20,99.0,94.33333333333333,69.0,5.083333333333333,5.083333333333333,0.0,,1.75,12.583333333333334,57.0,29.875,19.0
2011-01-21,99.0,96.125,89.0,12.0,12.666666666666666,0.6666666666666666,,1.4166666666666667,14.833333333333334,30.0,24.041666666666668,17.0
2011-01-22,99.0,98.91666666666667,98.0,9.541666666666666,10.0,0.4583333333333333,,1.0,15.583333333333334,62.0,38.125,9.0
2011-01-23,99.0,91.125,61.0,8.125,10.833333333333334,2.7083333333333335,,0.875,10.75,89.0,34.291666666666664,-4.0
2011-01-24,99.0,93.29166666666667,68.0,6.666666666666667,8.0,1.3333333333333333,,0.9583333333333334,6.958333333333333,19.0,-2.5416666666666665,-20.0
2011-01-25,99.0,88.08333333333333,43.0,10.043478260869565,15.217391304347826,5.173913043478261,,1.25,8.958333333333334,71.0,9.041666666666666,-21.0
2011-01-26,99.0,72.5,28.0,10.166666666666666,12.083333333333334,1.9166666666666667,,2.2916666666666665,9.333333333333334,45.0,-6.583333333333333,-45.0
2011-01-27,99.0,76.20833333333333,35.0,10.541666666666666,14.875,4.333333333333333,,2.6666666666666665,10.75,66.0,-0.4166666666666667,-57.0
2011-01-28,99.0,65.29166666666667,30.0,6.333333333333333,7.875,1.5416666666666667,,2.0,9.291666666666666,44.0,-6.083333333333333,-49.0
2011-01-29,89.0,53.083333333333336,30.0,4.416666666666667,4.791666666666667,0.375,,2.25,5.708333333333333,45.0,4.208333333333333,-35.0
2011-01-30,97.0,63.625,30.0,8.375,9.875,1.5,,2.75,5.416666666666667,49.0,-5.541666666666667,-40.0
2011-01-31,99.0,73.08333333333333,29.0,10.458333333333334,13.916666666666666,3.4583333333333335,,2.5,7.166666666666667,87.0,-0.5416666666666666,-64.0
2011-02-01,99.0,60.166666666666664,37.0,5.636363636363637,5.636363636363637,0.0,0,3.217391304347826,9.434782608695652,111.0,43.958333333333336,-49.0
2011-02-02,96.0,49.333333333333336,26.0,8.375,9.541666666666666,1.1666666666666667,0,3.3333333333333335,4.166666666666667,43.0,3.125,-47.0
2011-02-03,99.0,67.75,27.0,8.25,9.791666666666666,1.5416666666666667,0,3.2083333333333335,5.666666666666667,62.0,-9.958333333333334,-69.0
2011-02-04,99.0,74.08333333333333,31.0,5.583333333333333,6.75,1.1666666666666667,0,1.7083333333333333,7.416666666666667,102.0,14.583333333333334,-58.0
2011-02-05,99.0,77.29166666666667,38.0,4.833333333333333,5.083333333333333,0.25,0,2.0,14.875,78.0,10.0,-47.0
2011-02-06,99.0,99.0,99.0,23.75,35.833333333333336,12.083333333333334,8,1.6666666666666667,51.333333333333336,41.0,22.416666666666668,-19.0
2011-02-07,99.0,97.79166666666667,93.0,14.826086956521738,23.956521739130434,9.130434782608695,35,1.2173913043478262,77.30434782608695,166.0,110.375,41.0
2011-02-08,99.0,68.75,41.0,7.3478260869565215,7.956521739130435,0.6086956521739131,1,1.9166666666666667,6.583333333333333,80.0,51.208333333333336,16.0
2011-02-09,99.0,69.04166666666667,26.0,8.291666666666666,10.541666666666666,2.25,0,2.0416666666666665,4.583333333333333,79.0,13.208333333333334,-32.0
2011-02-10,99.0,74.08333333333333,34.0,7.916666666666667,9.708333333333334,1.7916666666666667,0,1.875,6.416666666666667,85.0,16.541666666666668,-30.0
2011-02-11,99.0,70.58333333333333,30.0,5.625,6.458333333333333,0.8333333333333334,0,2.25,10.333333333333334,72.0,16.75,-30.0
2011-02-12,99.0,67.70833333333333,27.0,5.375,6.125,0.75,0,2.2083333333333335,8.041666666666666,79.0,14.5,-38.0
2011-02-13,99.0,79.54166666666667,45.0,9.416666666666666,10.708333333333334,1.2916666666666667,0,1.9166666666666667,17.041666666666668,88.0,29.625,-33.0
2011-02-14,99.0,98.95833333333333,98.0,23.75,26.833333333333332,3.0833333333333335,14,1.7083333333333333,38.25,51.0,39.666666666666664,32.0
2011-02-15,99.0,83.91666666666667,51.0,23.47826086956522,29.695652173913043,6.217391304347826,1,3.25,41.333333333333336,90.0,59.833333333333336,38.0
2011-02-16,99.0,87.375,56.0,6.625,6.916666666666667,0.2916666666666667,4,1.565217391304348,15.08695652173913,42.0,9.458333333333334,-3.0
2011-02-17,99.0,85.29166666666667,40.0,9.291666666666666,11.541666666666666,2.25,6,2.0833333333333335,16.416666666666668,69.0,18.75,-3.0
2011-02-18,99.0,57.708333333333336,21.0,4.958333333333333,5.625,0.6666666666666666,1,2.8333333333333335,9.541666666666666,46.0,4.125,-36.0
2011-02-19,99.0,67.66666666666667,26.0,3.2916666666666665,3.7083333333333335,0.4166666666666667,0,2.0833333333333335,5.708333333333333,59.0,-8.25,-58.0
2011-02-20,99.0,70.54166666666667,24.0,6.666666666666667,8.791666666666666,2.125,0,2.5416666666666665,10.708333333333334,98.0,10.291666666666666,-55.0
2011-02-21,99.0,69.95833333333333,24.0,8.25,10.916666666666666,2.6666666666666665,0,3.5217391304347827,10.826086956521738,123.0,36.708333333333336,-37.0
2011-02-22,96.0,75.66666666666667,64.0,3.130434782608696,3.3043478260869565,0.17391304347826086,0,2.5833333333333335,23.083333333333332,80.0,59.166666666666664,30.0
2011-02-23,99.0,98.625,94.0,24.0,29.375,5.375,35,2.625,43.166666666666664,87.0,52.708333333333336,37.0
2011-02-24,98.0,62.041666666666664,33.0,5.958333333333333,6.75,0.7916666666666666,0,3.625,22.916666666666668,131.0,81.75,24.0
2011-02-25,99.0,98.83333333333333,97.0,10.625,12.0,1.375,20,1.2916666666666667,17.125,74.0,49.458333333333336,36.0
2011-02-26,97.0,71.5,45.0,4.708333333333333,5.041666666666667,0.3333333333333333,1,1.9583333333333333,9.083333333333334,67.0,41.125,21.0
2011-02-27,57.0,40.458333333333336,26.0,6.208333333333333,6.833333333333333,0.625,0,2.625,6.166666666666667,69.0,28.958333333333332,-4.0
2011-02-28,72.0,56.375,48.0,2.7083333333333335,3.2083333333333335,0.5,0,2.375,7.916666666666667,42.0,21.166666666666668,-7.0
2011-03-01,99.0,93.95833333333333,86.0,15.5,17.625,2.125,0,1.7083333333333333,33.875,90.0,60.958333333333336,26.0
2011-03-02,99.0,96.20833333333333,81.0,9.125,10.0,0.875,12,1.0833333333333333,14.125,84.0,60.833333333333336,36.0
2011-03-03,99.0,76.375,52.0,3.75,4.166666666666667,0.4166666666666667,1,1.875,12.083333333333334,94.0,55.458333333333336,30.0
2011-03-04,99.0,73.54166666666667,66.0,2.4583333333333335,2.5,0.041666666666666664,0,1.6666666666666667,15.625,58.0,45.333333333333336,30.0
2011-03-05,99.0,99.0,99.0,18.75,23.083333333333332,4.333333333333333,51,1.1666666666666667,20.875,71.0,45.625,22.0
2011-03-06,99.0,93.75,71.0,13.291666666666666,20.25,6.958333333333333,16,1.25,67.29166666666667,170.0,116.875,74.0
2011-03-07,99.0,80.33333333333333,61.0,7.739130434782608,8.08695652173913,0.34782608695652173,0,1.9583333333333333,22.041666666666668,120.0,102.5,87.0
