date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean
2011-01-01,18.875,23.833333333333332,4.958333333333333,0,29.541666666666668
2011-01-02,14.416666666666666,18.416666666666668,4.0,0,22.125
2011-01-03,9.083333333333334,9.583333333333334,0.5,0,3.0
2011-01-04,14.173913043478262,19.17391304347826,5.0,0,9.916666666666666
2011-01-05,12.291666666666666,15.958333333333334,3.6666666666666665,0,4.125
2011-01-06,22.916666666666668,34.583333333333336,11.666666666666666,0,12.083333333333334
2011-01-07,19.041666666666668,23.625,4.583333333333333,0,6.5
2011-01-08,13.041666666666666,15.166666666666666,2.125,0,7.208333333333333
2011-01-09,25.416666666666668,40.333333333333336,14.916666666666666,0,29.458333333333332
2011-01-10,20.541666666666668,40.291666666666664,19.75,0,23.791666666666668
2011-01-11,17.47826086956522,34.34782608695652,16.869565217391305,0,15.583333333333334
2011-01-12,18.833333333333332,29.041666666666668,10.208333333333334,0,11.291666666666666
2011-01-13,27.833333333333332,58.708333333333336,30.875,0,20.208333333333332
2011-01-14,16.833333333333332,23.083333333333332,6.25,0,14.291666666666666
2011-01-15,16.791666666666668,23.375,6.583333333333333,0,22.625
2011-01-16,13.666666666666666,14.625,0.9583333333333334,0,16.958333333333332
2011-01-17,9.75,10.75,1.0,0,6.875
2011-01-18,24.652173913043477,42.130434782608695,17.47826086956522,0,24.0
2011-01-19,17.91304347826087,32.78260869565217,14.869565217391305,0,30.695652173913043
2011-01-20,20.458333333333332,22.125,1.6666666666666667,18,21.0
2011-01-21,18.583333333333332,20.125,1.5416666666666667,20,11.583333333333334
2011-01-22,17.958333333333332,21.708333333333332,3.75,25,14.166666666666666
2011-01-23,17.166666666666668,33.666666666666664,16.5,5,17.916666666666668
2011-01-24,14.666666666666666,19.541666666666668,4.875,8,8.75
2011-01-25,22.043478260869566,49.869565217391305,27.82608695652174,0,20.666666666666668
2011-01-26,19.458333333333332,26.166666666666668,6.708333333333333,0,12.666666666666666
2011-01-27,19.0,34.541666666666664,15.541666666666666,0,14.5
2011-01-28,15.708333333333334,21.333333333333332,5.625,0,13.708333333333334
2011-01-29,11.0,11.375,0.375,0,4.958333333333333
2011-01-30,15.166666666666666,20.75,5.583333333333333,0,6.25
2011-01-31,24.125,43.25,19.125,0,13.291666666666666
2011-02-01,10.875,13.3125,2.4375,0,13.647058823529411
2011-02-02,10.083333333333334,10.666666666666666,0.5833333333333334,0,4.434782608695652
2011-02-03,21.083333333333332,28.875,7.791666666666667,0,15.541666666666666
2011-02-04,16.291666666666668,25.25,8.958333333333334,0,11.25
2011-02-05,16.75,18.416666666666668,1.6666666666666667,0,26.333333333333332
2011-02-06,31.041666666666668,55.666666666666664,24.625,8,53.958333333333336
2011-02-07,20.73913043478261,32.08695652173913,11.347826086956522,58,43.625
2011-02-08,16.52173913043478,19.26086956521739,2.739130434782609,0,11.208333333333334
2011-02-09,21.875,36.166666666666664,14.291666666666666,0,13.833333333333334
2011-02-10,24.333333333333332,43.083333333333336,18.75,0,17.5
2011-02-11,14.0,16.916666666666668,2.9166666666666665,0,15.916666666666666
2011-02-12,14.583333333333334,16.041666666666668,1.4583333333333333,0,12.791666666666666
2011-02-13,24.166666666666668,31.208333333333332,7.041666666666667,0,23.708333333333332
2011-02-14,30.083333333333332,41.5,11.416666666666666,8,43.17391304347826
2011-02-15,31.130434782608695,45.52173913043478,14.391304347826088,1,42.375
2011-02-16,13.625,15.166666666666666,1.5416666666666667,1,19.291666666666668
2011-02-17,18.041666666666668,24.375,6.333333333333333,7,23.166666666666668
2011-02-18,10.625,11.458333333333334,0.8333333333333334,0,8.291666666666666
2011-02-19,15.416666666666666,19.666666666666668,4.25,0,13.166666666666666
2011-02-20,22.166666666666668,35.833333333333336,13.666666666666666,0,21.5
2011-02-21,22.75,36.625,13.875,0,18.416666666666668
2011-02-22,10.434782608695652,10.956521739130435,0.5217391304347826,0,27.291666666666668
2011-02-23,34.0,46.416666666666664,12.416666666666666,33,44.875
2011-02-24,12.833333333333334,14.125,1.2916666666666667,0,25.25
2011-02-25,13.958333333333334,15.083333333333334,1.125,12,20.958333333333332
2011-02-26,9.333333333333334,9.666666666666666,0.3333333333333333,0,5.791666666666667
2011-02-27,13.666666666666666,14.541666666666666,0.875,0,9.375
2011-02-28,5.875,6.333333333333333,0.4583333333333333,0,5.791666666666667
2011-03-01,21.083333333333332,27.0,5.916666666666667,0,25.958333333333332
2011-03-02,16.208333333333332,17.541666666666668,1.3333333333333333,23,16.583333333333332
2011-03-03,7.375,7.541666666666667,0.16666666666666666,2,13.5
2011-03-04,3.625,3.625,0.0,0,16.083333333333332
2011-03-05,27.458333333333332,34.291666666666664,6.833333333333333,36,19.625
2011-03-06,18.291666666666668,30.25,11.958333333333334,11,35.208333333333336
2011-03-07,9.130434782608695,10.347826086956522,1.2173913043478262,0,25.347826086956523
2011-03-08,8.791666666666666,8.875,0.08333333333333333,4,19.083333333333332
2011-03-09,16.375,16.916666666666668,0.5416666666666666,39,17.75
2011-03-10,11.583333333333334,11.75,0.16666666666666666,26,4.25
2011-03-11,5.041666666666667,5.583333333333333,0.5416666666666666,0,11.125
2011-03-12,13.666666666666666,17.666666666666668,4.0,0,6.291666666666667
2011-03-13,14.041666666666666,16.583333333333332,2.5416666666666665,0,5.083333333333333
2011-03-14,13.681818181818182,16.318181818181817,2.6363636363636362,0,9.0
2011-03-15,18.583333333333332,27.958333333333332,9.375,0,18.5
2011-03-16,12.75,19.666666666666668,6.916666666666667,0,15.791666666666666
2011-03-17,22.041666666666668,38.75,16.708333333333332,16,27.791666666666668
2011-03-18,17.125,21.541666666666668,4.416666666666667,2,41.916666666666664
2011-03-19,14.375,15.708333333333334,1.3333333333333333,0,15.708333333333334
2011-03-20,19.0,22.375,3.375,1,22.333333333333332
2011-03-21,14.91304347826087,16.565217391304348,1.6521739130434783,0,9.391304347826088
2011-03-22,31.041666666666668,42.625,11.583333333333334,0,31.875
2011-03-23,36.791666666666664,54.0,17.208333333333332,22,50.666666666666664
2011-03-24,15.375,18.583333333333332,3.2083333333333335,10,19.291666666666668
2011-03-25,12.25,14.5,2.25,0,7.666666666666667
2011-03-26,16.458333333333332,21.416666666666668,4.958333333333333,0,11.458333333333334
2011-03-27,18.208333333333332,23.541666666666668,5.333333333333333,0,14.041666666666666
2011-03-28,16.47826086956522,24.391304347826086,7.913043478260869,0,26.652173913043477
2011-03-29,13.125,15.041666666666666,1.9166666666666667,0,13.708333333333334
2011-03-30,4.541666666666667,5.375,0.8333333333333334,0,21.666666666666668
2011-03-31,4.916666666666667,5.083333333333333,0.16666666666666666,7,22.25
2011-04-06,,,,0,20.444444444444443
2011-04-07,,,,0,19.291666666666668
2011-04-08,,,,0,42.8125
2011-04-09,,,,3,
2011-04-10,,,,0,
2011-04-11,,,,1,
2011-04-12,,,,1,
2011-04-13,,,,0,
2011-04-14,,,,0,
2011-04-15,,,,1,
2011-04-16,,,,0,
2011-04-17,,,,0,
2011-04-18,,,,0,
2011-04-19,,,,25,
2011-04-20,,,,0,
2011-04-21,,,,0,
2011-04-22,,,,0,
2011-04-23,,,,27,
2011-04-24,,,,1,
2011-04-25,,,,0,
2011-04-26,,,,0,
2011-04-27,,,,0,
2011-04-28,,,,5,
2011-04-29,,,,0,
2011-04-30,,,,0,
2011-05-01,,,,1,
2011-05-02,,,,0,
2011-05-03,,,,1,
2011-05-04,,,,0,
2011-05-05,,,,0,
2011-05-06,,,,0,
2011-05-07,,,,2,
2011-05-08,,,,0,
2011-05-09,,,,0,
2011-05-10,,,,13,
2011-05-11,,,,60,
2011-05-12,,,,27,
2011-05-13,,,,0,
2011-05-14,,,,0,
2011-05-15,,,,0,
2011-05-16,,,,0,
2011-05-17,,,,6,
2011-05-18,,,,0,
2011-05-19,,,,0,
2011-05-20,,,,0,
2011-05-21,,,,0,
2011-05-22,,,,4,
2011-05-23,,,,1,
2011-05-24,,,,29,
2011-05-25,,,,0,
2011-05-26,,,,0,
2011-05-27,5.875,7.375,1.5,2,14.125
2011-05-28,9.666666666666666,10.416666666666666,0.75,30,10.083333333333334
2011-05-29,3.125,3.25,0.125,62,2.75
2011-05-30,8.916666666666666,9.75,0.8333333333333334,17,7.166666666666667
2011-05-31,4.75,4.916666666666667,0.16666666666666666,0,14.208333333333334
2011-06-01,5.0,6.666666666666667,1.6666666666666667,0,27.125
2011-06-02,11.869565217391305,19.82608695652174,7.956521739130435,24,27.291666666666668
2011-06-03,18.333333333333332,23.0,4.666666666666667,0,26.958333333333332
2011-06-04,5.458333333333333,8.25,2.7916666666666665,0,23.0
2011-06-05,4.25,4.833333333333333,0.5833333333333334,0,24.25
2011-06-06,14.958333333333334,18.458333333333332,3.5,0,25.958333333333332
2011-06-07,7.791666666666667,9.708333333333334,1.9166666666666667,0,33.166666666666664
2011-06-08,9.695652173913043,10.521739130434783,0.8260869565217391,2,17.583333333333332
2011-06-09,7.916666666666667,11.125,3.2083333333333335,0,18.625
2011-06-10,4.458333333333333,5.916666666666667,1.4583333333333333,0,9.541666666666666
2011-06-11,8.0,9.25,1.25,59,27.0
2011-06-12,5.625,6.333333333333333,0.7083333333333334,0,24.208333333333332
2011-06-13,11.75,13.625,1.875,65,18.041666666666668
2011-06-14,6.041666666666667,6.833333333333333,0.7916666666666666,0,18.375
2011-06-15,6.608695652173913,8.08695652173913,1.4782608695652173,0,9.791666666666666
2011-06-16,7.375,11.125,3.75,8,13.916666666666666
2011-06-17,4.583333333333333,4.625,0.041666666666666664,16,7.083333333333333
2011-06-18,7.791666666666667,9.5,1.7083333333333333,7,10.666666666666666
2011-06-19,6.5,7.541666666666667,1.0416666666666667,0,13.958333333333334
2011-06-20,5.041666666666667,6.916666666666667,1.875,1,7.75
2011-06-21,4.833333333333333,6.333333333333333,1.5,1,5.0
2011-06-22,9.565217391304348,13.043478260869565,3.4782608695652173,0,22.041666666666668
2011-06-23,5.666666666666667,7.958333333333333,2.2916666666666665,0,20.47826086956522
2011-06-24,3.75,5.375,1.625,0,21.125
2011-06-25,3.8333333333333335,4.666666666666667,0.8333333333333334,0,17.583333333333332
2011-06-26,6.875,7.708333333333333,0.8333333333333334,0,29.083333333333332
2011-06-27,4.0,6.208333333333333,2.2083333333333335,0,22.375
2011-06-28,5.458333333333333,8.375,2.9166666666666665,0,20.375
2011-06-29,10.478260869565217,13.130434782608695,2.652173913043478,0,29.958333333333332
2011-06-30,13.0,16.916666666666668,3.9166666666666665,4,32.583333333333336
2011-07-01,14.333333333333334,18.083333333333332,3.75,0,53.416666666666664
2011-07-02,3.625,4.708333333333333,1.0833333333333333,0,9.833333333333334
2011-07-03,5.916666666666667,7.333333333333333,1.4166666666666667,0,27.125
2011-07-04,2.625,3.5416666666666665,0.9166666666666666,0,40.416666666666664
2011-07-05,5.416666666666667,6.5,1.0833333333333333,0,23.208333333333332
2011-07-06,6.521739130434782,7.913043478260869,1.391304347826087,0,34.21739130434783
2011-07-07,3.7916666666666665,5.125,1.3333333333333333,0,16.083333333333332
2011-07-08,4.833333333333333,7.208333333333333,2.375,0,13.208333333333334
2011-07-09,3.4166666666666665,5.833333333333333,2.4166666666666665,0,10.541666666666666
2011-07-10,2.125,3.25,1.125,0,9.5
2011-07-11,2.875,5.916666666666667,3.0416666666666665,0,12.208333333333334
2011-07-12,2.0833333333333335,4.791666666666667,2.7083333333333335,0,9.5
2011-07-13,3.0,5.6521739130434785,2.652173913043478,0,9.583333333333334
2011-07-14,3.1666666666666665,6.166666666666667,3.0,0,6.5
2011-07-15,4.291666666666667,7.333333333333333,3.0416666666666665,0,11.541666666666666
2011-07-16,3.2916666666666665,5.75,2.4583333333333335,0,20.625
2011-07-17,1.5,2.6666666666666665,1.1666666666666667,0,13.375
2011-07-18,1.9166666666666667,3.375,1.4583333333333333,0,24.916666666666668
2011-07-19,2.25,6.125,3.875,15,21.708333333333332
2011-07-20,3.0,5.173913043478261,2.1739130434782608,8,17.347826086956523
2011-07-21,3.5833333333333335,3.5833333333333335,0.0,3,11.041666666666666
2011-07-22,5.75,6.125,0.375,0,10.833333333333334
2011-07-23,7.625,8.25,0.625,0,12.375
2011-07-24,6.333333333333333,8.958333333333334,2.625,0,12.583333333333334
2011-07-25,3.75,5.541666666666667,1.7916666666666667,0,18.208333333333332
2011-07-26,4.75,6.166666666666667,1.4166666666666667,0,18.166666666666668
2011-07-27,6.304347826086956,9.08695652173913,2.782608695652174,0,10.625
2011-07-28,16.625,24.208333333333332,7.583333333333333,3,46.375
2011-07-29,13.875,18.375,4.5,4,41.958333333333336
2011-07-30,8.083333333333334,9.583333333333334,1.5,14,25.958333333333332
2011-07-31,4.041666666666667,4.125,0.08333333333333333,1,23.958333333333332
2011-08-01,4.333333333333333,5.0,0.6666666666666666,0,25.375
2011-08-02,4.791666666666667,6.416666666666667,1.625,0,18.75
2011-08-03,6.0,8.91304347826087,2.9130434782608696,0,18.458333333333332
2011-08-04,3.125,4.958333333333333,1.8333333333333333,10,18.956521739130434
2011-08-05,4.166666666666667,7.333333333333333,3.1666666666666665,7,7.583333333333333
2011-08-06,3.5416666666666665,6.083333333333333,2.5416666666666665,0,13.791666666666666
2011-08-07,10.956521739130435,14.782608695652174,3.8260869565217392,11,25.956521739130434
2011-08-08,9.708333333333334,13.125,3.4166666666666665,0,27.125
2011-08-09,7.625,11.291666666666666,3.6666666666666665,0,17.166666666666668
2011-08-10,5.826086956521739,7.086956521739131,1.2608695652173914,0,20.916666666666668
2011-08-11,8.041666666666666,9.458333333333334,1.4166666666666667,0,32.416666666666664
2011-08-12,14.208333333333334,15.708333333333334,1.5,0,33.958333333333336
2011-08-13,8.625,9.791666666666666,1.1666666666666667,0,40.708333333333336
2011-08-14,4.916666666666667,5.333333333333333,0.4166666666666667,0,32.166666666666664
2011-08-15,3.7083333333333335,4.333333333333333,0.625,0,20.666666666666668
2011-08-16,7.791666666666667,9.208333333333334,1.4166666666666667,0,24.541666666666668
2011-08-17,9.08695652173913,11.173913043478262,2.0869565217391304,0,33.333333333333336
2011-08-18,4.916666666666667,5.958333333333333,1.0416666666666667,0,41.625
2011-08-19,7.125,7.625,0.5,23,23.041666666666668
2011-08-20,7.833333333333333,8.208333333333334,0.375,0,15.375
2011-08-21,5.708333333333333,5.916666666666667,0.20833333333333334,9,8.791666666666666
2011-08-22,9.416666666666666,11.333333333333334,1.9166666666666667,11,19.875
2011-08-23,4.541666666666667,7.5,2.9583333333333335,1,26.708333333333332
2011-08-24,3.1739130434782608,8.26086956521739,5.086956521739131,0,13.916666666666666
2011-08-25,2.875,6.833333333333333,3.9583333333333335,0,17.833333333333332
2011-08-26,7.0,10.791666666666666,3.7916666666666665,9,14.916666666666666
2011-08-27,6.625,6.958333333333333,0.3333333333333333,1,21.083333333333332
2011-08-28,3.9166666666666665,4.041666666666667,0.125,0,16.666666666666668
2011-08-29,6.166666666666667,6.625,0.4583333333333333,0,22.208333333333332
2011-08-30,6.708333333333333,6.958333333333333,0.25,2,16.958333333333332
2011-08-31,9.0,14.304347826086957,5.304347826086956,1,23.0
2011-09-01,2.125,4.791666666666667,2.6666666666666665,11,19.583333333333332
2011-09-02,2.125,5.166666666666667,3.0416666666666665,5,20.875
2011-09-03,0.875,2.4583333333333335,1.5833333333333333,0,32.875
2011-09-04,1.6666666666666667,3.0833333333333335,1.4166666666666667,0,19.458333333333332
2011-09-05,5.333333333333333,9.416666666666666,4.083333333333333,0,15.625
2011-09-06,11.208333333333334,13.208333333333334,2.0,2,11.458333333333334
2011-09-07,13.130434782608695,15.0,1.8695652173913044,0,19.541666666666668
2011-09-08,9.166666666666666,12.708333333333334,3.5416666666666665,0,19.75
