date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,60.583333333333336,43.0,18.375,22.625,4.25,35.041666666666664,72.0,25.25,-6.0
2011-01-02,84.0,56.583333333333336,27.0,11.434782608695652,17.304347826086957,5.869565217391305,25.708333333333332,93.0,37.0,-8.0
2011-01-03,55.0,33.375,20.0,8.375,10.041666666666666,1.6666666666666667,4.625,91.0,47.125,4.0
2011-01-04,76.0,47.583333333333336,31.0,16.208333333333332,23.625,7.416666666666667,12.291666666666666,77.0,27.75,-28.0
2011-01-05,48.0,31.375,19.0,10.375,12.041666666666666,1.6666666666666667,5.291666666666667,75.0,37.041666666666664,5.0
2011-01-06,67.0,47.625,28.0,25.416666666666668,39.208333333333336,13.791666666666666,19.25,82.0,22.541666666666668,-22.0
2011-01-07,82.0,46.541666666666664,21.0,18.75,42.708333333333336,23.958333333333332,11.625,73.0,14.75,-42.0
2011-01-08,67.0,46.125,23.0,16.5,23.625,7.125,13.291666666666666,76.0,15.916666666666666,-43.0
2011-01-09,84.0,57.208333333333336,37.0,19.782608695652176,27.391304347826086,7.608695652173913,26.75,91.0,31.416666666666668,-15.0
2011-01-10,83.0,58.833333333333336,29.0,23.727272727272727,32.40909090909091,8.681818181818182,22.875,86.0,33.791666666666664,-23.0
2011-01-11,85.0,66.125,34.0,17.041666666666668,28.166666666666668,11.125,19.083333333333332,87.0,29.041666666666668,-4.0
2011-01-12,72.0,42.916666666666664,28.0,17.5,25.916666666666668,8.416666666666666,15.625,47.0,4.041666666666667,-34.0
2011-01-13,81.0,56.208333333333336,29.0,34.291666666666664,90.125,55.833333333333336,28.5,89.0,18.0,-53.0
2011-01-14,82.0,51.25,24.0,21.916666666666668,60.083333333333336,38.166666666666664,12.916666666666666,69.0,8.5,-44.0
2011-01-15,69.0,49.958333333333336,33.0,22.75,38.333333333333336,15.583333333333334,26.666666666666668,52.0,9.083333333333334,-39.0
2011-01-16,67.0,48.458333333333336,33.0,16.043478260869566,19.695652173913043,3.652173913043478,20.291666666666668,39.0,16.125,-13.0
2011-01-17,82.0,50.916666666666664,31.0,13.666666666666666,25.0,11.333333333333334,14.583333333333334,66.0,24.0,-19.0
2011-01-18,87.0,64.375,38.0,28.416666666666668,61.916666666666664,33.5,31.583333333333332,86.0,20.375,-41.0
2011-01-19,82.0,63.125,50.0,18.333333333333332,33.083333333333336,14.75,33.75,97.0,42.708333333333336,-21.0
2011-01-20,92.0,86.58333333333333,60.0,6.875,7.875,1.0,17.583333333333332,51.0,29.041666666666668,20.0
2011-01-21,94.0,87.20833333333333,78.0,8.125,9.416666666666666,1.2916666666666667,10.25,35.0,26.458333333333332,21.0
2011-01-22,95.0,93.45833333333333,90.0,10.0,16.625,6.625,11.708333333333334,64.0,36.833333333333336,7.0
2011-01-23,95.0,88.04166666666667,66.0,18.217391304347824,67.52173913043478,49.30434782608695,18.5,76.0,29.083333333333332,-6.0
2011-01-24,94.0,76.20833333333333,48.0,20.875,31.375,10.5,16.416666666666668,32.0,5.5,-21.0
2011-01-25,91.0,66.25,22.0,25.916666666666668,62.416666666666664,36.5,23.791666666666668,80.0,18.75,-33.0
2011-01-26,89.0,58.333333333333336,27.0,20.208333333333332,29.291666666666668,9.083333333333334,15.166666666666666,54.0,3.1666666666666665,-37.0
2011-01-27,85.0,63.791666666666664,31.0,24.291666666666668,66.5,42.208333333333336,21.416666666666668,65.0,-0.6666666666666666,-59.0
2011-01-28,86.0,54.625,24.0,18.708333333333332,28.75,10.041666666666666,16.833333333333332,51.0,-0.9166666666666666,-43.0
2011-01-29,51.0,35.875,24.0,5.375,6.416666666666667,1.0416666666666667,7.375,51.0,14.75,-17.0
2011-01-30,65.0,39.875,20.0,20.47826086956522,34.08695652173913,13.608695652173912,11.208333333333334,54.0,5.916666666666667,-40.0
2011-01-31,77.0,47.291666666666664,27.0,27.166666666666668,53.416666666666664,26.25,16.666666666666668,76.0,10.25,-64.0
2011-02-01,72.0,43.875,29.0,17.041666666666668,26.458333333333332,9.416666666666666,15.875,115.0,45.833333333333336,-43.0
2011-02-02,51.0,31.125,14.0,10.958333333333334,14.208333333333334,3.25,7.458333333333333,46.0,12.916666666666666,-20.0
2011-02-03,70.0,44.958333333333336,16.0,27.333333333333332,51.75,24.416666666666668,20.875,56.0,-2.0,-58.0
2011-02-04,80.0,46.75,18.0,30.5,76.41666666666667,45.916666666666664,26.166666666666668,99.0,21.916666666666668,-58.0
2011-02-05,82.0,52.083333333333336,27.0,12.958333333333334,17.208333333333332,4.25,23.25,85.0,38.208333333333336,-24.0
2011-02-06,93.0,86.70833333333333,76.0,30.956521739130434,39.26086956521739,8.304347826086957,53.75,42.0,29.708333333333332,0.0
2011-02-07,94.0,93.45833333333333,93.0,22.833333333333332,33.916666666666664,11.083333333333334,43.0,81.0,61.708333333333336,41.0
2011-02-08,94.0,52.0,27.0,17.166666666666668,24.333333333333332,7.166666666666667,11.25,72.0,56.125,21.0
2011-02-09,59.0,37.291666666666664,17.0,18.5,24.791666666666668,6.291666666666667,8.625,68.0,26.666666666666668,-17.0
2011-02-10,83.0,54.375,25.0,25.208333333333332,50.458333333333336,25.25,14.583333333333334,83.0,31.166666666666668,-16.0
2011-02-11,89.0,53.916666666666664,23.0,16.0,24.291666666666668,8.291666666666666,16.708333333333332,77.0,31.375,-23.0
2011-02-12,60.0,38.333333333333336,21.0,13.083333333333334,15.291666666666666,2.2083333333333335,9.125,79.0,30.916666666666668,-19.0
2011-02-13,66.0,54.208333333333336,36.0,21.863636363636363,36.31818181818182,14.454545454545455,21.416666666666668,80.0,35.0,-27.0
2011-02-14,92.0,84.625,60.0,25.375,29.125,3.75,43.5,51.0,38.208333333333336,27.0
2011-02-15,92.0,73.95833333333333,41.0,29.166666666666668,42.75,13.583333333333334,49.375,81.0,55.416666666666664,33.0
2011-02-16,91.0,65.375,42.0,11.833333333333334,12.75,0.9166666666666666,17.0,26.0,12.791666666666666,2.0
2011-02-17,92.0,77.20833333333333,42.0,12.583333333333334,15.166666666666666,2.5833333333333335,24.708333333333332,66.0,17.583333333333332,-9.0
2011-02-18,90.0,52.625,22.0,8.416666666666666,9.958333333333334,1.5416666666666667,7.583333333333333,46.0,4.0,-35.0
2011-02-19,80.0,48.583333333333336,16.0,17.25,26.083333333333332,8.833333333333334,12.541666666666666,64.0,1.0416666666666667,-68.0
2011-02-20,77.0,50.625,20.0,24.82608695652174,33.73913043478261,8.91304347826087,20.583333333333332,90.0,23.125,-40.0
2011-02-21,80.0,47.0,15.0,28.375,50.416666666666664,22.041666666666668,23.958333333333332,119.0,51.416666666666664,-26.0
