date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2011-01-01,201.08333333333334,25.166666666666668,21.125,26.041666666666668,4.916666666666667,,,9.541666666666666,23.333333333333332,226.25
2011-01-02,195.79166666666666,21.083333333333332,14.541666666666666,18.166666666666668,3.625,,,4.833333333333333,20.958333333333332,216.875
2011-01-03,190.34782608695653,10.304347826086957,8.26086956521739,9.391304347826088,1.1304347826086956,,,3.375,4.25,200.65217391304347
2011-01-04,196.25,12.958333333333334,16.833333333333332,23.791666666666668,6.958333333333333,,,6.6521739130434785,9.26086956521739,209.20833333333334
2011-01-05,192.91666666666666,12.0,12.041666666666666,14.833333333333334,2.7916666666666665,,,6.125,3.875,204.91666666666666
2011-01-06,195.58333333333334,13.791666666666666,23.166666666666668,33.25,10.083333333333334,,,4.875,12.833333333333334,209.375
2011-01-07,196.54166666666666,16.041666666666668,16.041666666666668,21.708333333333332,5.666666666666667,,,3.9166666666666665,8.208333333333334,212.58333333333334
2011-01-08,196.54166666666666,11.041666666666666,12.291666666666666,14.791666666666666,2.5,,,3.5,8.916666666666666,207.58333333333334
2011-01-09,202.75,25.125,24.75,38.958333333333336,14.208333333333334,,,6.708333333333333,21.125,227.875
2011-01-10,200.7826086956522,14.347826086956522,16.782608695652176,32.91304347826087,16.130434782608695,,,3.1666666666666665,18.833333333333332,215.1304347826087
2011-01-11,196.125,17.791666666666668,17.333333333333332,29.833333333333332,12.5,,,3.9565217391304346,13.521739130434783,213.91666666666666
2011-01-12,193.79166666666666,10.666666666666666,16.25,21.791666666666668,5.541666666666667,,,3.875,8.458333333333334,204.45833333333334
2011-01-13,200.0,21.625,24.583333333333332,49.625,25.041666666666668,,,4.458333333333333,13.791666666666666,221.625
2011-01-14,192.66666666666666,11.875,16.958333333333332,22.208333333333332,5.25,,,6.125,9.791666666666666,204.54166666666666
2011-01-15,9.625,4.708333333333333,17.041666666666668,21.458333333333332,4.416666666666667,,,4.5,19.041666666666668,14.333333333333334
2011-01-16,3.0,3.0,17.708333333333332,19.458333333333332,1.75,,,5.478260869565218,15.217391304347826,6.0
2011-01-17,193.6,7.5,13.608695652173912,15.347826086956522,1.7391304347826086,,,4.333333333333333,8.916666666666666,201.1
2011-01-18,199.34782608695653,20.043478260869566,27.208333333333332,49.875,22.666666666666668,,,8.333333333333334,23.666666666666668,219.3913043478261
2011-01-19,197.5,16.458333333333332,19.625,37.708333333333336,18.083333333333332,,,4.0,24.291666666666668,213.95833333333334
2011-01-20,191.95833333333334,12.958333333333334,15.333333333333334,16.875,1.5416666666666667,,,3.9166666666666665,19.083333333333332,204.91666666666666
2011-01-21,192.29166666666666,16.958333333333332,14.0,15.583333333333334,1.5833333333333333,,,2.8333333333333335,8.125,209.25
2011-01-22,193.45833333333334,17.958333333333332,13.833333333333334,17.375,3.5416666666666665,,,2.5833333333333335,14.458333333333334,211.41666666666666
2011-01-23,199.70833333333334,13.5,16.958333333333332,33.75,16.791666666666668,,,3.0416666666666665,18.583333333333332,213.20833333333334
2011-01-24,195.16666666666666,7.458333333333333,15.043478260869565,17.91304347826087,2.869565217391304,,,3.2916666666666665,8.458333333333334,202.625
2011-01-25,200.04347826086956,22.391304347826086,23.416666666666668,44.583333333333336,21.166666666666668,,,5.416666666666667,19.333333333333332,222.43478260869566
2011-01-26,195.70833333333334,15.0,18.916666666666668,24.083333333333332,5.166666666666667,,,3.9583333333333335,12.416666666666666,210.70833333333334
2011-01-27,199.41666666666666,17.291666666666668,22.041666666666668,40.0,17.958333333333332,,,4.625,15.541666666666666,216.70833333333334
2011-01-28,197.33333333333334,11.708333333333334,15.875,21.041666666666668,5.166666666666667,,,4.375,13.333333333333334,209.04166666666666
2011-01-29,194.20833333333334,15.583333333333334,7.833333333333333,8.666666666666666,0.8333333333333334,,,3.6666666666666665,7.166666666666667,209.79166666666666
2011-01-30,194.45454545454547,14.0,14.0,16.875,2.875,,,3.3043478260869565,5.869565217391305,208.45454545454547
2011-01-31,197.95833333333334,22.625,24.17391304347826,39.608695652173914,15.434782608695652,,,5.25,10.125,220.58333333333334
2011-02-01,192.47826086956522,7.521739130434782,13.458333333333334,15.708333333333334,2.25,,0,5.791666666666667,12.25,200.0
2011-02-02,191.41666666666666,9.875,11.541666666666666,14.125,2.5833333333333335,,0,4.291666666666667,7.625,201.29166666666666
2011-02-03,196.25,15.791666666666666,23.666666666666668,34.5,10.833333333333334,,0,6.125,12.333333333333334,212.04166666666666
2011-02-04,195.95833333333334,14.375,19.583333333333332,30.333333333333332,10.75,,0,6.291666666666667,12.333333333333334,210.33333333333334
2011-02-05,196.25,13.291666666666666,15.166666666666666,19.583333333333332,4.416666666666667,,0,5.041666666666667,18.833333333333332,209.54166666666666
2011-02-06,200.08333333333334,30.541666666666668,32.5,52.625,20.125,,7,3.5416666666666665,46.75,230.625
2011-02-07,194.16666666666666,31.708333333333332,21.956521739130434,37.08695652173913,15.130434782608695,,72,3.0416666666666665,47.041666666666664,225.875
2011-02-08,196.8695652173913,29.869565217391305,15.916666666666666,17.958333333333332,2.0416666666666665,,1,4.041666666666667,10.416666666666666,226.7391304347826
2011-02-09,196.70833333333334,21.541666666666668,20.666666666666668,27.125,6.458333333333333,,0,5.666666666666667,4.708333333333333,218.25
2011-02-10,199.20833333333334,16.916666666666668,25.0,38.458333333333336,13.458333333333334,,0,6.333333333333333,13.0,216.125
2011-02-11,198.75,10.166666666666666,12.708333333333334,14.583333333333334,1.875,,0,3.75,14.875,208.91666666666666
2011-02-12,197.41666666666666,18.75,10.958333333333334,12.708333333333334,1.75,,0,4.666666666666667,6.583333333333333,216.16666666666666
2011-02-13,199.625,17.5,24.166666666666668,30.291666666666668,6.125,,0,5.208333333333333,21.291666666666668,217.125
2011-02-14,199.875,32.583333333333336,31.652173913043477,41.47826086956522,9.826086956521738,,11,4.043478260869565,42.56521739130435,232.45833333333334
2011-02-15,197.08695652173913,31.47826086956522,29.041666666666668,40.083333333333336,11.041666666666666,,0,5.833333333333333,36.291666666666664,228.56521739130434
2011-02-16,194.125,7.75,13.458333333333334,14.708333333333334,1.25,,2,4.125,17.625,201.875
2011-02-17,194.875,11.083333333333334,18.375,23.541666666666668,5.166666666666667,,7,4.416666666666667,22.791666666666668,205.95833333333334
2011-02-18,194.66666666666666,10.458333333333334,9.958333333333334,11.458333333333334,1.5,,1,4.333333333333333,9.333333333333334,205.125
2011-02-19,197.75,8.833333333333334,13.791666666666666,16.083333333333332,2.2916666666666665,,0,5.791666666666667,10.833333333333334,206.58333333333334
2011-02-20,200.41666666666666,17.166666666666668,19.208333333333332,29.583333333333332,10.375,,0,6.166666666666667,11.791666666666666,217.58333333333334
2011-02-21,200.58333333333334,19.791666666666668,23.565217391304348,37.17391304347826,13.608695652173912,,0,5.521739130434782,14.434782608695652,220.375
2011-02-22,194.56521739130434,8.608695652173912,13.333333333333334,14.583333333333334,1.25,,0,5.708333333333333,26.833333333333332,203.17391304347825
2011-02-23,199.16666666666666,37.666666666666664,32.083333333333336,45.25,13.166666666666666,,31,4.791666666666667,44.458333333333336,236.83333333333334
2011-02-24,197.33333333333334,10.291666666666666,10.625,11.833333333333334,1.2083333333333333,,0,6.25,19.166666666666668,207.625
2011-02-25,195.625,12.333333333333334,14.875,16.416666666666668,1.5416666666666667,,10,3.4583333333333335,21.875,207.95833333333334
2011-02-26,192.91666666666666,7.625,9.208333333333334,9.958333333333334,0.75,,0,2.9583333333333335,8.375,200.54166666666666
2011-02-27,193.375,12.208333333333334,9.5,10.5,1.0,,0,4.375,6.666666666666667,205.58333333333334
2011-02-28,194.16666666666666,4.333333333333333,8.130434782608695,9.043478260869565,0.9130434782608695,,0,3.3043478260869565,9.130434782608695,198.5
2011-03-01,191.95833333333334,18.833333333333332,17.958333333333332,20.708333333333332,2.75,,0,2.75,27.708333333333332,210.79166666666666
2011-03-02,191.41666666666666,15.5,18.958333333333332,20.916666666666668,1.9583333333333333,,24,3.0,17.458333333333332,206.91666666666666
2011-03-03,191.58333333333334,9.166666666666666,8.791666666666666,9.791666666666666,1.0,,1,3.7916666666666665,16.166666666666668,200.75
2011-03-04,192.29166666666666,6.958333333333333,6.0,6.666666666666667,0.6666666666666666,,0,2.75,17.666666666666668,199.25
2011-03-05,195.08333333333334,25.208333333333332,25.291666666666668,30.666666666666668,5.375,,34,3.2083333333333335,21.958333333333332,220.29166666666666
2011-03-06,196.25,22.416666666666668,20.565217391304348,33.17391304347826,12.608695652173912,,6,2.7083333333333335,42.375,218.66666666666666
2011-03-07,195.34782608695653,8.347826086956522,10.125,13.083333333333334,2.9583333333333335,,0,3.5,23.791666666666668,203.69565217391303
2011-03-08,194.58333333333334,7.333333333333333,12.458333333333334,13.708333333333334,1.25,,3,4.333333333333333,21.541666666666668,201.91666666666666
2011-03-09,195.75,12.708333333333334,18.291666666666668,20.125,1.8333333333333333,,36,4.833333333333333,20.75,208.45833333333334
2011-03-10,194.79166666666666,8.25,11.833333333333334,12.75,0.9166666666666666,,22,3.5,5.5,203.04166666666666
2011-03-11,195.58333333333334,5.708333333333333,7.0,7.875,0.875,,0,3.0833333333333335,12.375,201.29166666666666
2011-03-12,194.125,11.833333333333334,14.041666666666666,17.125,3.0833333333333335,,0,5.25,8.041666666666666,205.95833333333334
2011-03-13,195.125,10.541666666666666,13.478260869565217,15.434782608695652,1.9565217391304348,,0,4.291666666666667,4.791666666666667,205.66666666666666
2011-03-14,196.2173913043478,8.73913043478261,15.041666666666666,17.5,2.4583333333333335,,0,5.695652173913044,11.608695652173912,204.95652173913044
2011-03-15,198.33333333333334,20.125,16.458333333333332,24.041666666666668,7.583333333333333,,0,4.333333333333333,19.625,218.45833333333334
2011-03-16,196.66666666666666,7.166666666666667,11.166666666666666,15.125,3.9583333333333335,,0,2.7916666666666665,15.75,203.83333333333334
2011-03-17,198.625,73.45833333333333,27.875,50.25,22.375,,19,4.416666666666667,32.208333333333336,272.0833333333333
2011-03-18,197.5,19.0,19.458333333333332,23.916666666666668,4.458333333333333,,1,3.5416666666666665,46.083333333333336,216.5
2011-03-19,192.95833333333334,12.791666666666666,13.125,14.75,1.625,,1,3.3333333333333335,14.0,205.75
2011-03-20,194.95833333333334,17.125,19.304347826086957,22.652173913043477,3.347826086956522,,0,8.125,17.125,212.08333333333334
2011-03-21,194.63636363636363,16.954545454545453,14.565217391304348,16.130434782608695,1.565217391304348,,0,5.541666666666667,6.565217391304348,211.5909090909091
2011-03-22,201.79166666666666,29.125,35.625,48.041666666666664,12.416666666666666,,0,11.416666666666666,29.708333333333332,230.91666666666666
2011-03-23,202.5,40.458333333333336,33.833333333333336,46.208333333333336,12.375,,23,4.208333333333333,55.5,242.95833333333334
2011-03-24,195.625,18.083333333333332,17.291666666666668,21.0,3.7083333333333335,,8,2.75,17.541666666666668,213.70833333333334
2011-03-25,196.125,18.083333333333332,14.291666666666666,17.458333333333332,3.1666666666666665,,0,6.458333333333333,9.791666666666666,214.20833333333334
2011-03-26,196.54166666666666,14.416666666666666,16.083333333333332,19.541666666666668,3.4583333333333335,,0,6.333333333333333,9.0,210.95833333333334
2011-03-27,198.20833333333334,13.416666666666666,16.565217391304348,21.043478260869566,4.478260869565218,,0,7.478260869565218,12.782608695652174,211.625
2011-03-28,197.8695652173913,23.304347826086957,21.5,29.541666666666668,8.041666666666666,,0,9.125,25.541666666666668,221.17391304347825
2011-03-29,193.08333333333334,15.583333333333334,12.625,15.333333333333334,2.7083333333333335,,0,8.583333333333334,13.125,208.66666666666666
2011-03-30,189.29166666666666,6.75,4.875,5.875,1.0,,0,3.3333333333333335,14.666666666666666,196.04166666666666
2011-03-31,187.33333333333334,12.041666666666666,4.416666666666667,5.458333333333333,1.0416666666666667,,13,3.125,14.291666666666666,199.375
2011-04-01,189.5,7.041666666666667,12.478260869565217,15.608695652173912,3.130434782608696,,0,6.625,17.625,196.54166666666666
2011-04-02,189.25,14.083333333333334,21.708333333333332,27.375,5.666666666666667,,0,11.083333333333334,35.166666666666664,203.33333333333334
2011-04-03,188.70833333333334,6.791666666666667,6.416666666666667,6.833333333333333,0.4166666666666667,,0,4.916666666666667,17.458333333333332,195.5
2011-04-04,190.45833333333334,9.25,12.208333333333334,13.708333333333334,1.5,,0,4.541666666666667,14.166666666666666,199.70833333333334
2011-04-05,192.7391304347826,8.08695652173913,13.416666666666666,15.666666666666666,2.25,,0,5.25,10.73913043478261,200.82608695652175
2011-04-06,193.91666666666666,16.041666666666668,22.0,30.708333333333332,8.708333333333334,,0,7.583333333333333,23.5,209.95833333333334
2011-04-07,186.54166666666666,3.4583333333333335,5.541666666666667,6.5,0.9583333333333334,,0,3.9583333333333335,16.458333333333332,190.0
2011-04-08,184.66666666666666,3.5416666666666665,2.9130434782608696,3.782608695652174,0.8695652173913043,,0,3.1666666666666665,16.75,188.20833333333334
2011-04-09,184.33333333333334,6.25,4.208333333333333,5.25,1.0416666666666667,,1,2.5416666666666665,18.208333333333332,190.58333333333334
2011-04-10,190.08333333333334,3.375,2.9166666666666665,3.7083333333333335,0.7916666666666666,,0,3.5833333333333335,13.125,193.45833333333334
2011-04-11,189.125,8.666666666666666,10.083333333333334,12.708333333333334,2.625,,2,5.375,27.166666666666668,197.79166666666666
2011-04-12,191.6086956521739,13.391304347826088,6.416666666666667,7.458333333333333,1.0416666666666667,,1,4.043478260869565,12.521739130434783,205.0
2011-04-13,195.45833333333334,16.375,11.833333333333334,15.625,3.7916666666666665,,0,7.625,25.083333333333332,211.83333333333334
2011-04-14,192.79166666666666,26.083333333333332,20.875,26.125,5.25,,0,10.166666666666666,35.0,218.875
2011-04-15,185.58333333333334,8.958333333333334,3.608695652173913,4.3478260869565215,0.7391304347826086,,0,5.083333333333333,31.125,194.54166666666666
2011-04-16,185.41666666666666,11.916666666666666,5.5,6.291666666666667,0.7916666666666666,,0,4.875,20.625,197.33333333333334
2011-04-17,191.20833333333334,10.791666666666666,4.666666666666667,4.791666666666667,0.125,,0,5.083333333333333,17.208333333333332,202.0
2011-04-18,195.04166666666666,9.208333333333334,3.5833333333333335,3.8333333333333335,0.25,,0,3.25,13.458333333333334,204.25
2011-04-19,189.7826086956522,13.347826086956522,11.875,14.5,2.625,,31,4.041666666666667,13.333333333333334,203.1304347826087
2011-04-20,192.25,6.875,7.291666666666667,8.625,1.3333333333333333,,0,3.5833333333333335,9.458333333333334,199.125
2011-04-21,193.66666666666666,3.2916666666666665,3.9166666666666665,4.083333333333333,0.16666666666666666,,0,2.4583333333333335,12.833333333333334,196.95833333333334
2011-04-22,191.16666666666666,11.041666666666666,11.434782608695652,13.91304347826087,2.4782608695652173,,0,4.916666666666667,25.875,202.20833333333334
2011-04-23,185.25,3.2083333333333335,1.5416666666666667,2.125,0.5833333333333334,,31,2.2083333333333335,12.541666666666666,188.45833333333334
2011-04-24,188.33333333333334,7.375,5.541666666666667,6.458333333333333,0.9166666666666666,,1,4.25,14.791666666666666,195.70833333333334
2011-04-25,191.29166666666666,6.791666666666667,9.375,11.041666666666666,1.6666666666666667,,0,4.833333333333333,18.0,198.08333333333334
2011-04-26,192.65217391304347,10.695652173913043,12.375,16.25,3.875,,0,5.043478260869565,22.0,203.34782608695653
2011-04-27,185.875,3.375,1.5416666666666667,2.5416666666666665,1.0,,0,3.7916666666666665,42.583333333333336,189.25
2011-04-28,185.0,4.5,4.666666666666667,5.666666666666667,1.0,,6,4.5,23.541666666666668,189.5
2011-04-29,191.83333333333334,4.291666666666667,4.6521739130434785,4.913043478260869,0.2608695652173913,,0,3.625,13.958333333333334,196.125
2011-04-30,193.16666666666666,6.458333333333333,6.541666666666667,7.75,1.2083333333333333,,0,3.8333333333333335,20.125,199.625
2011-05-01,184.20833333333334,4.5,3.0,3.2916666666666665,0.2916666666666667,,3,3.25,20.25,188.70833333333334
2011-05-02,189.72727272727272,11.454545454545455,12.416666666666666,13.75,1.3333333333333333,,1,6.125,73.33333333333333,201.1818181818182
2011-05-03,193.0,13.173913043478262,6.833333333333333,7.125,0.2916666666666667,,1,3.5833333333333335,49.541666666666664,206.17391304347825
2011-05-04,188.45833333333334,10.375,7.208333333333333,8.041666666666666,0.8333333333333334,,0,5.75,21.5,198.83333333333334
2011-05-05,189.79166666666666,6.416666666666667,3.2083333333333335,3.2916666666666665,0.08333333333333333,,0,4.083333333333333,22.75,196.20833333333334
2011-05-06,192.0,6.75,5.260869565217392,6.173913043478261,0.9130434782608695,,0,3.5416666666666665,22.625,198.75
2011-05-07,193.54166666666666,10.208333333333334,4.875,5.583333333333333,0.7083333333333334,,3,2.625,19.333333333333332,203.75
2011-05-08,188.91666666666666,13.291666666666666,8.791666666666666,10.125,1.3333333333333333,,0,5.125,35.25,202.20833333333334
2011-05-09,190.04166666666666,10.041666666666666,5.958333333333333,7.125,1.1666666666666667,,0,5.5,24.833333333333332,200.08333333333334
2011-05-10,182.65217391304347,7.782608695652174,6.75,8.333333333333334,1.5833333333333333,,10,5.130434782608695,39.608695652173914,190.43478260869566
2011-05-11,190.41666666666666,4.875,3.625,4.333333333333333,0.7083333333333334,,59,2.5833333333333335,12.541666666666666,195.29166666666666
2011-05-12,190.41666666666666,16.583333333333332,14.166666666666666,15.25,1.0833333333333333,,29,2.875,16.083333333333332,207.0
2011-05-13,187.33333333333334,14.291666666666666,13.26086956521739,16.130434782608695,2.869565217391304,,0,4.791666666666667,27.083333333333332,201.625
2011-05-14,188.54166666666666,12.0,7.791666666666667,8.75,0.9583333333333334,,0,6.166666666666667,58.083333333333336,200.54166666666666
2011-05-15,192.41666666666666,11.083333333333334,7.583333333333333,9.041666666666666,1.4583333333333333,,0,6.875,23.708333333333332,203.5
2011-05-16,186.75,4.708333333333333,3.2083333333333335,4.166666666666667,0.9583333333333334,,0,5.875,32.125,191.45833333333334
2011-05-17,187.30434782608697,7.217391304347826,7.25,8.25,1.0,,5,4.739130434782608,27.347826086956523,194.52173913043478
2011-05-18,194.125,8.833333333333334,8.166666666666666,9.666666666666666,1.5,,0,4.791666666666667,26.47826086956522,202.95833333333334
2011-05-19,189.29166666666666,6.083333333333333,6.666666666666667,7.708333333333333,1.0416666666666667,,0,6.041666666666667,8.041666666666666,195.375
2011-05-20,184.875,5.375,4.565217391304348,5.260869565217392,0.6956521739130435,,0,5.958333333333333,21.91304347826087,190.25
2011-05-21,182.20833333333334,4.958333333333333,3.7916666666666665,4.541666666666667,0.75,,0,5.208333333333333,21.666666666666668,187.16666666666666
2011-05-22,181.625,5.208333333333333,3.0,3.625,0.625,,6,4.625,13.208333333333334,186.83333333333334
