date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,7.0,15.875,27.167,11.292,26.625
2011-01-02,5.667,10.667,21.0,10.333,21.917
2011-01-03,4.208,6.458,10.375,3.917,6.042
2011-01-04,5.833,14.583,32.625,18.042,12.875
2011-01-05,3.391,7.957,10.0,2.043,6.708
2011-01-06,6.292,28.792,73.0,44.208,17.458
2011-01-07,5.875,20.125,68.208,48.083,14.458
2011-01-08,7.083,21.875,64.833,42.958,14.625
2011-01-09,6.167,22.333,38.375,16.042,21.208
2011-01-10,6.167,30.0,68.875,38.875,19.375
2011-01-11,4.75,15.333,24.5,9.167,15.375
2011-01-12,6.0,25.043,87.609,62.565,16.083
2011-01-13,8.958,42.25,137.708,95.458,25.333
2011-01-14,7.667,25.875,98.083,72.208,18.458
2011-01-15,7.75,24.125,58.417,34.292,22.792
2011-01-16,4.25,11.75,15.292,3.542,17.292
2011-01-17,5.333,24.917,69.0,44.083,13.917
2011-01-18,7.75,35.917,117.292,81.375,28.0
2011-01-19,5.217,21.174,44.913,23.739,26.913
2011-01-20,3.25,6.333,7.542,1.208,16.5
2011-01-21,3.417,6.625,7.583,0.958,11.083
2011-01-22,4.333,9.792,20.708,10.917,11.458
2011-01-23,6.75,22.75,88.583,65.833,19.167
2011-01-24,5.667,25.083,78.833,53.75,15.667
2011-01-25,6.917,32.625,105.833,73.208,21.667
2011-01-26,5.783,20.826,65.522,44.696,16.25
2011-01-27,7.667,33.875,152.542,118.667,17.333
2011-01-28,5.125,17.167,44.333,27.167,16.042
2011-01-29,3.75,5.125,8.625,3.5,10.292
2011-01-30,6.042,20.625,76.333,55.708,12.333
2011-01-31,7.75,38.083,133.458,95.375,19.25
2011-02-01,5.375,21.792,69.208,47.417,15.25
2011-02-02,3.609,9.652,22.391,12.739,9.625
2011-02-03,7.583,35.417,121.417,86.0,19.333
2011-02-04,8.417,35.792,121.125,85.333,21.792
2011-02-05,6.208,20.042,41.625,21.583,18.083
2011-02-06,5.417,24.667,34.583,9.917,45.0
2011-02-07,5.708,24.125,46.542,22.417,36.583
2011-02-08,4.833,20.583,39.792,19.208,14.0
2011-02-09,5.261,26.435,77.609,51.174,10.917
2011-02-10,6.625,35.25,107.667,72.417,18.208
2011-02-11,5.208,19.5,51.125,31.625,18.833
2011-02-12,4.083,12.458,23.583,11.125,12.625
2011-02-13,5.042,23.125,69.792,46.667,17.625
2011-02-14,3.958,17.208,18.708,1.5,
2011-02-15,5.652,24.455,36.818,12.364,38.7
2011-02-16,4.0,17.174,40.435,23.261,17.708
2011-02-17,4.042,14.292,22.125,7.833,17.708
2011-02-18,3.25,5.292,7.042,1.75,9.833
2011-02-19,5.792,21.042,57.417,36.375,14.667
2011-02-20,6.5,31.875,85.0,53.125,22.375
2011-02-21,6.375,37.25,94.167,56.917,23.958
2011-02-22,4.708,22.708,38.083,15.375,25.0
2011-02-23,5.696,25.435,48.522,23.087,35.667
2011-02-24,5.583,25.625,40.542,14.917,28.292
2011-02-25,4.0,12.667,15.583,2.917,15.75
2011-02-26,3.417,9.042,10.458,1.417,10.333
2011-02-27,3.083,4.625,5.25,0.625,10.125
2011-02-28,3.833,19.0,34.25,15.25,12.875
2011-03-01,3.739,16.348,25.174,8.826,21.167
2011-03-02,3.542,17.667,25.167,7.5,18.583
2011-03-03,3.958,14.917,21.708,6.792,14.917
2011-03-04,4.167,16.333,22.125,5.792,19.167
2011-03-05,4.375,20.333,31.542,11.208,14.917
2011-03-06,4.833,30.125,65.875,35.75,26.25
2011-03-07,4.917,30.167,54.25,24.083,30.417
2011-03-08,3.435,8.652,10.565,1.913,21.0
2011-03-09,3.292,10.208,11.667,1.458,17.792
2011-03-10,3.083,6.875,7.542,0.667,9.792
2011-03-11,4.125,13.208,21.375,8.167,13.208
2011-03-12,4.208,18.0,48.458,30.458,10.625
2011-03-13,4.042,9.875,25.042,15.167,11.833
2011-03-14,4.542,21.958,48.125,26.167,13.917
2011-03-15,4.696,18.304,62.957,44.652,21.583
2011-03-16,6.0,40.917,120.208,79.292,24.125
2011-03-17,5.542,30.375,49.917,19.542,27.167
2011-03-18,5.625,20.875,33.917,13.042,43.125
2011-03-19,3.958,15.792,24.708,8.917,14.0
2011-03-20,4.417,19.875,31.333,11.458,17.667
2011-03-21,3.917,14.042,29.542,15.5,15.292
2011-03-22,7.913,45.391,130.0,84.609,31.25
2011-03-23,7.708,40.5,121.292,80.792,50.833
2011-03-24,6.0,27.375,58.958,31.583,13.208
2011-03-25,4.958,17.292,38.458,21.167,12.333
2011-03-26,5.458,30.5,92.125,61.625,15.0
2011-03-27,5.5,35.333,91.25,55.917,16.875
2011-03-28,5.833,30.083,86.875,56.792,28.625
2011-03-29,5.0,32.25,78.625,46.375,19.25
2011-03-30,5.292,25.917,41.0,15.083,22.042
2011-03-31,3.375,9.583,15.5,5.917,41.417
2011-04-01,5.125,32.458,77.542,45.083,17.5
2011-04-02,5.833,30.333,54.542,24.208,28.208
2011-04-03,4.542,18.167,26.833,8.667,17.792
2011-04-04,3.708,8.625,11.583,2.958,14.583
2011-04-05,4.375,25.87,56.609,30.739,13.708
2011-04-06,6.083,39.333,91.25,51.917,23.917
2011-04-07,5.0,29.542,55.125,25.583,21.333
2011-04-08,3.875,17.833,29.667,11.833,29.208
2011-04-09,4.333,14.167,24.875,10.708,17.708
2011-04-10,5.083,15.042,22.875,7.833,23.833
2011-04-11,5.792,24.833,53.458,28.625,28.792
2011-04-12,3.708,12.304,20.174,7.87,16.542
2011-04-13,5.417,35.042,57.208,22.167,24.375
2011-04-14,5.87,34.083,52.958,18.875,32.913
2011-04-15,5.042,23.875,41.542,17.667,35.542
2011-04-16,5.167,17.25,27.917,10.667,24.0
2011-04-17,4.292,14.125,21.958,7.833,20.625
2011-04-18,4.083,28.417,47.667,19.25,22.5
2011-04-19,4.25,20.217,36.696,16.478,17.0
2011-04-20,4.125,21.917,44.125,22.208,8.833
