date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,213.083,27.708,23.958,32.792,8.833,0.917,23.875,240.792
2011-01-02,203.875,20.917,14.542,21.375,6.833,0.542,17.25,224.792
2011-01-03,197.292,12.542,10.042,11.667,1.625,0.375,4.042,209.833
2011-01-04,207.87,20.652,18.565,23.696,5.13,0.609,10.708,228.522
2011-01-05,196.696,13.13,10.652,12.087,1.435,0.174,4.435,209.826
2011-01-06,215.417,30.458,28.375,48.917,20.542,1.292,17.542,245.875
2011-01-07,204.583,19.042,15.292,20.75,5.458,0.125,9.125,223.625
2011-01-08,206.917,17.583,13.375,16.167,2.792,0.25,9.25,224.5
2011-01-09,209.417,24.542,24.208,29.292,5.083,1.292,21.25,233.958
2011-01-10,202.417,23.208,26.292,37.042,10.75,1.125,19.958,225.625
2011-01-11,198.227,19.864,21.045,30.955,9.909,0.85,18.095,218.091
2011-01-12,208.583,24.042,19.958,34.25,14.292,0.292,11.708,232.625
2011-01-13,212.833,35.417,35.958,63.667,27.708,1.875,16.542,248.25
2011-01-14,219.417,25.625,20.875,26.833,5.958,0.75,7.625,245.042
2011-01-15,219.917,30.875,25.5,35.208,9.708,1.042,20.375,250.792
2011-01-16,208.125,23.125,26.292,35.333,9.042,0.875,20.708,231.25
2011-01-17,208.625,21.333,18.875,28.917,10.042,0.208,14.708,229.958
2011-01-18,213.091,36.0,36.5,64.273,27.773,1.5,29.13,249.091
2011-01-19,198.083,24.458,22.5,39.167,16.667,1.625,28.0,222.542
2011-01-20,191.458,12.0,13.0,14.333,1.333,0.375,17.958,203.458
2011-01-21,190.583,11.625,11.333,12.583,1.25,0.0,9.458,202.208
2011-01-22,198.875,16.417,14.542,19.625,5.083,0.0,9.417,215.292
2011-01-23,216.0,33.042,23.0,51.917,28.917,0.042,13.5,249.042
2011-01-24,206.417,22.583,22.917,33.0,10.083,0.0,11.667,229.0
2011-01-25,212.455,32.636,31.0,59.227,28.227,0.818,22.75,245.091
2011-01-26,207.0,20.917,22.417,27.708,5.292,0.708,12.083,227.917
2011-01-27,224.458,33.917,28.417,54.792,26.375,0.917,17.708,258.375
2011-01-28,206.875,22.542,20.625,31.25,10.625,1.125,16.125,229.417
2011-01-29,193.542,9.667,5.792,6.708,0.917,0.792,6.833,203.208
2011-01-30,225.042,31.583,23.75,44.333,20.583,0.75,12.417,256.625
2011-01-31,215.333,31.583,30.042,48.833,18.792,1.542,16.833,246.917
2011-02-01,217.091,30.5,23.25,48.35,25.1,1.864,16.783,247.591
2011-02-02,195.208,11.042,9.792,12.0,2.208,1.042,6.833,206.25
2011-02-03,214.6,25.05,29.5,64.833,35.333,1.417,16.833,239.65
2011-02-04,214.182,33.273,31.833,63.417,31.583,1.833,19.5,247.455
2011-02-05,200.208,16.417,14.458,17.0,2.542,1.833,17.917,216.625
2011-02-06,202.667,27.625,35.167,50.5,15.333,1.083,42.583,230.292
2011-02-07,202.583,27.375,31.042,44.333,13.292,0.917,33.375,229.958
2011-02-08,199.091,17.136,16.0,20.136,4.136,0.5,8.083,216.227
2011-02-09,200.667,17.5,17.25,21.083,3.833,0.458,6.792,218.167
2011-02-10,218.042,30.167,27.5,43.458,15.958,1.167,16.708,248.208
2011-02-11,212.5,23.542,18.0,21.5,3.5,0.708,12.0,236.042
2011-02-12,200.708,16.375,12.792,14.417,1.625,0.667,10.75,217.083
2011-02-13,204.958,20.667,23.917,28.083,4.167,1.583,17.875,225.625
2011-02-14,201.333,28.833,34.208,46.667,12.458,1.25,37.917,230.167
2011-02-15,202.955,32.045,31.318,48.727,17.409,1.182,38.087,235.0
2011-02-16,198.167,15.667,16.208,17.958,1.75,0.5,16.75,213.833
2011-02-17,196.917,17.625,19.5,24.708,5.208,0.792,23.042,214.542
2011-02-18,196.667,12.542,9.208,10.583,1.375,0.375,8.708,209.208
2011-02-19,215.708,22.875,18.875,22.5,3.625,0.917,14.292,238.583
2011-02-20,214.333,27.083,28.5,36.917,8.417,1.417,18.042,241.417
2011-02-21,215.75,35.417,36.667,49.875,13.208,2.333,22.625,251.167
2011-02-22,196.591,15.182,15.273,16.545,1.273,2.409,23.875,211.773
2011-02-23,205.042,26.958,28.542,42.25,13.708,0.958,35.333,232.0
2011-02-24,196.958,14.5,11.542,12.375,0.833,2.875,23.667,211.458
2011-02-25,195.708,14.708,12.375,13.25,0.875,0.208,15.667,210.417
2011-02-26,194.375,13.083,7.708,8.5,0.792,0.333,8.625,207.458
2011-02-27,194.083,11.583,7.333,8.292,0.958,0.0,7.917,205.667
2011-02-28,196.25,12.708,8.958,9.833,0.875,0.417,9.167,208.958
