date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-02,58.0,32.916666666666664,14.0,7.625,8.666666666666666,1.0416666666666667,59.0,12.458333333333334,-29.0
2011-02-03,74.0,47.458333333333336,16.0,23.434782608695652,33.08695652173913,9.652173913043478,65.0,1.875,-54.0
2011-02-04,83.0,47.958333333333336,17.0,23.625,49.583333333333336,25.958333333333332,108.0,25.666666666666668,-50.0
2011-02-05,83.0,53.958333333333336,27.0,9.0,10.708333333333334,1.7083333333333333,86.0,37.541666666666664,-26.0
2011-02-06,95.0,90.79166666666667,78.0,27.25,33.625,6.375,42.0,30.083333333333332,-6.0
2011-02-07,96.0,95.79166666666667,94.0,19.083333333333332,28.0,8.916666666666666,150.0,69.70833333333333,42.0
2011-02-08,96.0,61.541666666666664,31.0,13.833333333333334,16.333333333333332,2.5,73.0,56.0,17.0
2011-02-09,65.0,41.041666666666664,15.0,13.25,15.708333333333334,2.4583333333333335,82.0,27.041666666666668,-23.0
2011-02-10,86.0,55.333333333333336,26.0,21.0,28.608695652173914,7.608695652173913,90.0,35.375,-15.0
2011-02-11,94.0,57.625,22.0,9.916666666666666,11.833333333333334,1.9166666666666667,88.0,34.416666666666664,-24.0
2011-02-12,63.0,39.333333333333336,21.0,8.791666666666666,9.291666666666666,0.5,93.0,34.583333333333336,-20.0
2011-02-13,76.0,59.25,36.0,13.625,15.083333333333334,1.4583333333333333,86.0,36.583333333333336,-23.0
2011-02-14,96.0,88.75,64.0,19.791666666666668,22.791666666666668,3.0,58.0,45.958333333333336,34.0
2011-02-15,96.0,82.83333333333333,58.0,25.375,36.541666666666664,11.166666666666666,84.0,55.958333333333336,37.0
2011-02-16,96.0,71.45833333333333,50.0,9.125,10.583333333333334,1.4583333333333333,33.0,15.166666666666666,4.0
2011-02-17,97.0,81.41666666666667,44.0,10.173913043478262,11.956521739130435,1.7826086956521738,68.0,23.041666666666668,-4.0
2011-02-18,94.0,56.625,21.0,5.666666666666667,6.875,1.2083333333333333,57.0,8.333333333333334,-31.0
2011-02-19,83.0,49.208333333333336,17.0,11.791666666666666,13.166666666666666,1.375,74.0,9.416666666666666,-58.0
2011-02-20,87.0,52.875,19.0,19.708333333333332,23.458333333333332,3.75,98.0,28.208333333333332,-39.0
2011-02-21,84.0,49.375,12.0,23.375,35.916666666666664,12.541666666666666,136.0,56.458333333333336,-24.0
2011-02-22,74.0,59.375,48.0,7.541666666666667,8.083333333333334,0.5416666666666666,84.0,60.458333333333336,20.0
2011-02-23,96.0,92.70833333333333,71.0,12.181818181818182,13.272727272727273,1.0909090909090908,88.0,57.375,42.0
2011-02-24,66.0,48.291666666666664,26.0,11.76923076923077,12.153846153846153,0.38461538461538464,140.0,95.66666666666667,53.0
2011-02-25,96.0,89.91666666666667,69.0,7.458333333333333,8.125,0.6666666666666666,84.0,50.833333333333336,34.0
2011-02-26,82.0,59.875,35.0,4.041666666666667,4.5,0.4583333333333333,88.0,50.541666666666664,25.0
2011-02-27,47.0,33.875,19.0,4.0,4.75,0.75,90.0,39.458333333333336,1.0
2011-02-28,64.0,48.166666666666664,32.0,5.625,6.25,0.625,59.0,25.083333333333332,-20.0
2011-03-01,95.0,87.70833333333333,78.0,10.875,12.291666666666666,1.4166666666666667,107.0,68.08333333333333,22.0
2011-03-02,96.0,88.875,78.0,9.173913043478262,9.608695652173912,0.43478260869565216,89.0,63.583333333333336,37.0
2011-03-03,96.0,70.375,52.0,5.0,5.416666666666667,0.4166666666666667,95.0,61.0,28.0
2011-03-04,89.0,66.91666666666667,55.0,4.916666666666667,5.375,0.4583333333333333,62.0,46.5,27.0
2011-03-05,96.0,95.66666666666667,93.0,19.458333333333332,22.375,2.9166666666666665,80.0,51.458333333333336,23.0
2011-03-06,96.0,94.04166666666667,86.0,13.666666666666666,15.166666666666666,1.5,141.0,101.75,78.0
2011-03-07,96.0,69.83333333333333,45.0,7.333333333333333,7.791666666666667,0.4583333333333333,136.0,113.29166666666667,99.0
2011-03-08,89.0,76.08333333333333,59.0,4.208333333333333,4.25,0.041666666666666664,97.0,79.83333333333333,63.0
2011-03-09,95.0,94.20833333333333,91.0,5.7272727272727275,5.909090909090909,0.18181818181818182,77.0,68.25,54.0
2011-03-10,95.0,91.875,80.0,3.7916666666666665,3.875,0.08333333333333333,54.0,42.875,29.0
2011-03-11,96.0,79.45833333333333,56.0,6.0,6.541666666666667,0.5416666666666666,95.0,54.875,13.0
2011-03-12,95.0,47.458333333333336,20.0,8.5,10.291666666666666,1.7916666666666667,122.0,59.458333333333336,1.0
2011-03-13,81.0,37.833333333333336,15.0,7.0,7.541666666666667,0.5416666666666666,108.0,57.416666666666664,21.0
2011-03-14,84.0,57.25,26.0,10.791666666666666,11.416666666666666,0.625,107.0,52.708333333333336,-6.0
2011-03-15,92.0,50.25,16.0,14.041666666666666,19.541666666666668,5.5,136.0,58.083333333333336,-7.0
2011-03-16,72.0,51.041666666666664,28.0,14.608695652173912,15.782608695652174,1.173913043478261,106.0,51.125,-18.0
2011-03-17,97.0,88.125,61.0,28.25,36.583333333333336,8.333333333333334,91.0,70.41666666666667,56.0
2011-03-18,97.0,95.875,93.0,16.708333333333332,20.625,3.9166666666666665,108.0,82.29166666666667,58.0
2011-03-19,97.0,51.083333333333336,23.0,11.083333333333334,12.25,1.1666666666666667,123.0,82.375,54.0
2011-03-20,92.0,62.458333333333336,45.0,11.041666666666666,11.833333333333334,0.7916666666666666,116.0,67.125,28.0
2011-03-21,93.0,41.625,18.0,10.125,10.791666666666666,0.6666666666666666,122.0,65.0,13.0
2011-03-22,89.0,56.375,31.0,35.875,46.25,10.375,137.0,69.20833333333333,-11.0
2011-03-23,96.0,84.5,57.0,24.0,37.91304347826087,13.91304347826087,113.0,80.75,46.0
2011-03-24,96.0,94.95833333333333,91.0,13.0,16.166666666666668,3.1666666666666665,86.0,65.0,39.0
2011-03-25,97.0,54.625,25.0,10.958333333333334,16.208333333333332,5.25,130.0,74.375,14.0
2011-03-26,85.0,49.125,17.0,14.333333333333334,17.333333333333332,3.0,130.0,58.041666666666664,-8.0
2011-03-27,86.0,48.458333333333336,15.0,18.083333333333332,20.541666666666668,2.4583333333333335,140.0,73.625,-7.0
2011-03-28,91.0,50.0,20.0,16.875,21.041666666666668,4.166666666666667,168.0,94.58333333333333,18.0
2011-03-29,71.0,40.291666666666664,12.0,10.791666666666666,11.666666666666666,0.875,169.0,100.20833333333333,18.0
2011-03-30,62.0,53.25,41.0,7.434782608695652,7.782608695652174,0.34782608695652173,176.0,144.375,118.0
2011-03-31,93.0,63.25,44.0,6.625,6.916666666666667,0.2916666666666667,191.0,137.58333333333334,70.0
2011-04-01,85.0,53.333333333333336,15.0,9.565217391304348,10.347826086956522,0.782608695652174,161.0,97.5,10.0
2011-04-02,90.0,58.208333333333336,29.0,13.5,15.375,1.875,184.0,120.08333333333333,53.0
2011-04-03,81.0,57.666666666666664,37.0,4.916666666666667,5.041666666666667,0.125,82.0,64.79166666666667,35.0
2011-04-04,83.0,54.041666666666664,26.0,5.625,5.958333333333333,0.3333333333333333,134.0,71.04166666666667,21.0
2011-04-05,72.0,41.458333333333336,19.0,8.541666666666666,8.75,0.20833333333333334,151.0,78.45833333333333,-3.0
2011-04-06,92.0,51.791666666666664,14.0,22.333333333333332,28.666666666666668,6.333333333333333,196.0,115.54166666666667,19.0
2011-04-07,80.0,60.375,40.0,12.833333333333334,13.958333333333334,1.125,196.0,146.16666666666666,89.0
2011-04-08,80.0,60.333333333333336,48.0,9.956521739130435,10.391304347826088,0.43478260869565216,179.0,164.375,147.0
2011-04-09,93.0,80.875,70.0,8.75,9.208333333333334,0.4583333333333333,176.0,158.29166666666666,108.0
2011-04-10,91.0,64.29166666666667,28.0,3.375,3.4166666666666665,0.041666666666666664,168.0,125.08333333333333,91.0
2011-04-11,91.0,67.16666666666667,30.0,11.208333333333334,13.25,2.0416666666666665,191.0,126.54166666666667,63.0
2011-04-12,94.0,49.25,14.0,5.666666666666667,6.083333333333333,0.4166666666666667,155.0,97.75,49.0
2011-04-13,82.0,50.25,23.0,14.791666666666666,16.875,2.0833333333333335,190.0,125.25,45.0
2011-04-14,85.0,49.375,14.0,15.791666666666666,16.458333333333332,0.6666666666666666,236.0,151.58333333333334,61.0
2011-04-15,80.0,62.875,41.0,9.521739130434783,10.043478260869565,0.5217391304347826,209.0,174.45833333333334,127.0
2011-04-16,81.0,61.0,30.0,6.875,7.5,0.625,224.0,177.29166666666666,111.0
2011-04-17,74.0,49.333333333333336,27.0,3.375,3.4583333333333335,0.08333333333333333,165.0,119.04166666666667,71.0
2011-04-18,87.0,61.083333333333336,38.0,4.5,4.625,0.125,174.0,138.04166666666666,91.0
2011-04-19,95.0,79.625,39.0,5.833333333333333,6.583333333333333,0.75,179.0,115.875,47.0
2011-04-20,92.0,66.5,48.0,5.125,5.458333333333333,0.3333333333333333,147.0,93.20833333333333,28.0
2011-04-21,85.0,72.33333333333333,55.0,5.0,5.541666666666667,0.5416666666666666,151.0,113.54166666666667,81.0
2011-04-22,89.0,68.0,45.0,12.782608695652174,14.043478260869565,1.2608695652173914,187.0,152.29166666666666,110.0
2011-04-23,94.0,85.5,70.0,3.4166666666666665,3.5833333333333335,0.16666666666666666,183.0,162.375,143.0
2011-04-24,87.0,61.583333333333336,40.0,4.625,4.875,0.25,193.0,155.5,102.0
2011-04-25,94.0,63.666666666666664,30.0,8.083333333333334,8.75,0.6666666666666666,184.0,128.45833333333334,74.0
2011-04-26,92.0,61.5,31.0,11.75,12.916666666666666,1.1666666666666667,195.0,150.33333333333334,67.0
2011-04-27,90.0,63.708333333333336,49.0,6.166666666666667,6.333333333333333,0.16666666666666666,232.0,202.08333333333334,165.0
2011-04-28,93.0,64.45833333333333,34.0,6.791666666666667,7.083333333333333,0.2916666666666667,225.0,181.91666666666666,118.0
2011-04-29,87.0,60.166666666666664,42.0,4.173913043478261,4.391304347826087,0.21739130434782608,179.0,135.08333333333334,87.0
2011-04-30,94.0,66.83333333333333,44.0,9.416666666666666,10.5,1.0833333333333333,209.0,161.0,83.0
2011-05-01,96.0,74.04166666666667,58.0,6.916666666666667,7.041666666666667,0.125,202.0,178.41666666666666,156.0
2011-05-02,96.0,55.333333333333336,22.0,9.416666666666666,9.833333333333334,0.4166666666666667,242.0,181.58333333333334,121.0
2011-05-03,96.0,79.0,54.0,4.291666666666667,4.333333333333333,0.041666666666666664,178.0,144.70833333333334,115.0
2011-05-04,96.0,66.58333333333333,37.0,5.916666666666667,6.125,0.20833333333333334,222.0,163.5,119.0
2011-05-05,88.0,66.75,52.0,3.0416666666666665,3.0833333333333335,0.041666666666666664,170.0,145.625,126.0
2011-05-06,92.0,75.625,62.0,4.6521739130434785,4.739130434782608,0.08695652173913043,181.0,146.54166666666666,116.0
2011-05-07,95.0,89.25,75.0,7.25,7.333333333333333,0.08333333333333333,183.0,160.41666666666666,139.0
2011-05-08,96.0,67.625,44.0,11.25,12.583333333333334,1.3333333333333333,255.0,194.625,138.0
2011-05-09,75.0,57.208333333333336,30.0,10.083333333333334,10.541666666666666,0.4583333333333333,243.0,184.70833333333334,110.0
2011-05-10,92.0,74.04166666666667,54.0,13.083333333333334,13.916666666666666,0.8333333333333334,264.0,214.375,165.0
2011-05-11,96.0,92.04166666666667,88.0,5.75,5.791666666666667,0.041666666666666664,157.0,140.33333333333334,133.0
2011-05-12,97.0,95.58333333333333,94.0,4.583333333333333,4.666666666666667,0.08333333333333333,163.0,149.625,133.0
2011-05-13,97.0,85.54166666666667,69.0,12.043478260869565,14.0,1.9565217391304348,232.0,185.25,156.0
2011-05-14,90.0,54.291666666666664,26.0,8.166666666666666,8.291666666666666,0.125,233.0,185.95833333333334,136.0
2011-05-15,62.0,33.125,13.0,7.375,7.75,0.375,245.0,194.25,124.0
2011-05-16,72.0,51.833333333333336,24.0,9.75,10.041666666666666,0.2916666666666667,233.0,198.95833333333334,167.0
2011-05-17,95.0,75.0,61.0,13.875,14.083333333333334,0.20833333333333334,200.0,169.54166666666666,137.0
2011-05-18,96.0,68.20833333333333,34.0,11.083333333333334,12.25,1.1666666666666667,234.0,178.04166666666666,123.0
2011-05-19,84.0,55.208333333333336,25.0,15.625,16.416666666666668,0.7916666666666666,254.0,199.66666666666666,126.0
2011-05-20,74.0,60.875,46.0,12.173913043478262,12.91304347826087,0.7391304347826086,247.0,212.625,179.0
2011-05-21,82.0,67.16666666666667,53.0,9.125,9.666666666666666,0.5416666666666666,254.0,220.5,189.0
2011-05-22,93.0,80.66666666666667,60.0,5.125,5.666666666666667,0.5416666666666666,255.0,190.29166666666666,143.0
2011-05-23,94.0,76.91666666666667,52.0,2.5416666666666665,2.6666666666666665,0.125,168.0,146.08333333333334,118.0
2011-05-24,95.0,87.25,65.0,5.541666666666667,5.791666666666667,0.25,164.0,127.58333333333333,109.0
2011-05-25,95.0,67.04166666666667,37.0,14.041666666666666,16.333333333333332,2.2916666666666665,229.0,173.20833333333334,100.0
2011-05-26,93.0,77.5,58.0,5.25,5.416666666666667,0.16666666666666666,204.0,176.5,143.0
2011-05-27,94.0,76.58333333333333,59.0,5.6521739130434785,6.217391304347826,0.5652173913043478,207.0,182.08333333333334,159.0
2011-05-28,95.0,93.41666666666667,90.0,2.7083333333333335,2.8333333333333335,0.125,201.0,184.58333333333334,170.0
2011-05-29,94.0,93.375,92.0,1.375,1.4166666666666667,0.041666666666666664,180.0,174.0,159.0
2011-05-30,93.0,79.79166666666667,59.0,1.5,1.7083333333333333,0.20833333333333334,189.0,164.75,151.0
2011-05-31,75.0,64.04166666666667,53.0,0.9583333333333334,1.25,0.2916666666666667,160.0,134.95833333333334,112.0
2011-06-01,76.0,64.25,52.0,3.7916666666666665,4.208333333333333,0.4166666666666667,169.0,142.33333333333334,106.0
2011-06-02,95.0,90.41666666666667,79.0,8.75,10.416666666666666,1.6666666666666667,167.0,153.33333333333334,137.0
2011-06-03,95.0,78.58333333333333,50.0,11.695652173913043,12.956521739130435,1.2608695652173914,244.0,193.54166666666666,153.0
2011-06-04,93.0,70.41666666666667,42.0,10.875,12.208333333333334,1.3333333333333333,263.0,217.83333333333334,167.0
2011-06-05,88.0,73.125,56.0,10.166666666666666,10.916666666666666,0.75,259.0,218.54166666666666,183.0
2011-06-06,94.0,63.166666666666664,31.0,8.333333333333334,8.875,0.5416666666666666,280.0,221.41666666666666,162.0
2011-06-07,89.0,72.08333333333333,55.0,11.333333333333334,12.208333333333334,0.875,237.0,207.20833333333334,176.0
2011-06-08,92.0,84.29166666666667,70.0,4.375,4.708333333333333,0.3333333333333333,213.0,185.58333333333334,165.0
2011-06-09,94.0,75.125,49.0,5.0,5.583333333333333,0.5833333333333334,260.0,202.75,151.0
2011-06-10,85.0,72.0,58.0,10.5,11.181818181818182,0.6818181818181818,265.0,229.41666666666666,193.0
2011-06-11,94.0,88.29166666666667,75.0,8.083333333333334,8.833333333333334,0.75,223.0,210.83333333333334,190.0
2011-06-12,93.0,78.04166666666667,52.0,5.083333333333333,5.25,0.16666666666666666,251.0,218.41666666666666,186.0
2011-06-13,95.0,85.875,74.0,7.791666666666667,7.958333333333333,0.16666666666666666,228.0,199.54166666666666,175.0
2011-06-14,94.0,78.54166666666667,60.0,7.291666666666667,7.583333333333333,0.2916666666666667,238.0,203.75,176.0
2011-06-15,86.0,63.041666666666664,49.0,7.416666666666667,7.916666666666667,0.5,226.0,201.58333333333334,184.0
2011-06-16,93.0,80.33333333333333,62.0,5.958333333333333,6.5,0.5416666666666666,233.0,200.20833333333334,168.0
2011-06-17,95.0,92.875,89.0,2.347826086956522,2.4347826086956523,0.08695652173913043,198.0,186.0,177.0
2011-06-18,95.0,87.91666666666667,71.0,6.166666666666667,6.75,0.5833333333333334,218.0,193.08333333333334,171.0
2011-06-19,95.0,86.54166666666667,70.0,4.208333333333333,4.541666666666667,0.3333333333333333,232.0,205.625,184.0
2011-06-20,93.0,80.25,67.0,11.416666666666666,12.625,1.2083333333333333,262.0,230.83333333333334,195.0
2011-06-21,92.0,78.70833333333333,63.0,10.458333333333334,12.083333333333334,1.625,273.0,241.375,222.0
2011-06-22,94.0,68.58333333333333,46.0,20.0,26.0,6.0,319.0,268.0416666666667,207.0
2011-06-23,80.0,72.95833333333333,64.0,10.083333333333334,11.958333333333334,1.875,285.0,260.875,246.0
2011-06-24,78.0,70.95833333333333,58.0,6.045454545454546,7.136363636363637,1.0909090909090908,293.0,265.875,246.0
2011-06-25,88.0,78.58333333333333,67.0,5.208333333333333,5.5,0.2916666666666667,253.0,221.58333333333334,195.0
2011-06-26,95.0,93.04166666666667,89.0,2.7083333333333335,2.8333333333333335,0.125,206.0,197.0,187.0
2011-06-27,95.0,93.0,90.0,9.041666666666666,11.666666666666666,2.625,247.0,214.125,192.0
2011-06-28,90.0,73.5,51.0,10.541666666666666,13.458333333333334,2.9166666666666665,330.0,273.25,238.0
2011-06-29,93.0,68.0,44.0,6.708333333333333,7.125,0.4166666666666667,337.0,280.3333333333333,225.0
2011-06-30,93.0,75.08333333333333,40.0,15.958333333333334,18.458333333333332,2.5,331.0,274.5833333333333,244.0
2011-07-01,94.0,78.375,53.0,14.26086956521739,17.73913043478261,3.4782608695652173,314.0,268.375,240.0
2011-07-02,93.0,85.79166666666667,76.0,6.583333333333333,7.791666666666667,1.2083333333333333,267.0,246.91666666666666,229.0
2011-07-03,92.0,73.45833333333333,47.0,7.541666666666667,8.166666666666666,0.625,322.0,270.5416666666667,230.0
2011-07-04,80.0,72.04166666666667,59.0,7.916666666666667,9.25,1.3333333333333333,307.0,278.0833333333333,261.0
2011-07-05,87.0,68.70833333333333,52.0,8.041666666666666,9.208333333333334,1.1666666666666667,321.0,273.125,233.0
2011-07-06,92.0,65.95833333333333,38.0,5.416666666666667,5.833333333333333,0.4166666666666667,312.0,262.0833333333333,222.0
2011-07-07,87.0,74.0,60.0,8.833333333333334,10.458333333333334,1.625,290.0,261.0833333333333,235.0
2011-07-08,80.0,71.16666666666667,62.0,10.565217391304348,14.391304347826088,3.8260869565217392,299.0,276.125,259.0
2011-07-09,86.0,69.70833333333333,54.0,11.583333333333334,18.666666666666668,7.083333333333333,328.0,285.3333333333333,257.0
2011-07-10,87.0,62.583333333333336,33.0,8.666666666666666,13.125,4.458333333333333,344.0,290.3333333333333,251.0
2011-07-11,87.0,65.33333333333333,43.0,9.958333333333334,14.458333333333334,4.5,339.0,291.2083333333333,254.0
2011-07-12,84.0,65.08333333333333,44.0,7.708333333333333,11.25,3.5416666666666665,328.0,286.6666666666667,251.0
2011-07-13,81.0,61.375,40.0,8.25,11.958333333333334,3.7083333333333335,329.0,284.875,251.0
2011-07-14,83.0,59.833333333333336,28.0,8.458333333333334,11.833333333333334,3.375,331.0,284.0416666666667,235.0
2011-07-15,88.0,59.083333333333336,34.0,11.217391304347826,13.91304347826087,2.6956521739130435,339.0,290.0416666666667,236.0
2011-07-16,84.0,62.083333333333336,40.0,8.583333333333334,10.541666666666666,1.9583333333333333,339.0,291.6666666666667,254.0
2011-07-17,83.0,63.083333333333336,41.0,6.916666666666667,9.833333333333334,2.9166666666666665,344.0,298.5833333333333,263.0
2011-07-18,81.0,66.54166666666667,51.0,6.625,9.5,2.875,323.0,295.5416666666667,271.0
2011-07-19,92.0,88.20833333333333,80.0,3.625,5.375,1.75,274.0,265.0,257.0
2011-07-20,92.0,82.33333333333333,70.0,3.25,4.0,0.75,293.0,254.08333333333334,207.0
2011-07-21,93.0,79.375,59.0,1.5,1.5833333333333333,0.08333333333333333,219.0,193.5,168.0
2011-07-22,85.0,67.66666666666667,48.0,2.3043478260869565,2.6956521739130435,0.391304347826087,233.0,195.41666666666666,160.0
2011-07-23,89.0,76.29166666666667,68.0,3.0833333333333335,3.5416666666666665,0.4583333333333333,234.0,207.875,170.0
2011-07-24,92.0,74.66666666666667,58.0,5.208333333333333,6.166666666666667,0.9583333333333334,274.0,241.04166666666666,195.0
2011-07-25,90.0,66.45833333333333,44.0,10.0,11.333333333333334,1.3333333333333333,317.0,270.1666666666667,230.0
2011-07-26,84.0,72.91666666666667,58.0,11.416666666666666,13.166666666666666,1.75,289.0,266.0416666666667,250.0
2011-07-27,85.0,72.625,59.0,12.666666666666666,15.041666666666666,2.375,291.0,266.9583333333333,251.0
2011-07-28,95.0,87.66666666666667,73.0,11.666666666666666,13.75,2.0833333333333335,280.0,249.125,234.0
2011-07-29,96.0,87.91666666666667,66.0,15.434782608695652,17.217391304347824,1.7826086956521738,274.0,248.375,228.0
2011-07-30,96.0,86.45833333333333,60.0,5.291666666666667,5.625,0.3333333333333333,288.0,245.625,223.0
2011-07-31,93.0,85.91666666666667,70.0,1.5416666666666667,1.5833333333333333,0.041666666666666664,252.0,226.66666666666666,215.0
2011-08-01,92.0,79.5,61.0,4.458333333333333,4.5,0.041666666666666664,261.0,231.29166666666666,209.0
2011-08-02,94.0,77.0,55.0,4.958333333333333,5.375,0.4166666666666667,281.0,241.66666666666666,207.0
2011-08-03,95.0,88.875,78.0,6.583333333333333,7.583333333333333,1.0,269.0,246.33333333333334,219.0
2011-08-04,95.0,80.41666666666667,55.0,3.3333333333333335,4.0,0.6666666666666666,309.0,263.0416666666667,230.0
2011-08-05,95.0,84.20833333333333,64.0,6.782608695652174,8.478260869565217,1.6956521739130435,289.0,262.4583333333333,238.0
2011-08-06,92.0,73.5,52.0,10.416666666666666,13.416666666666666,3.0,325.0,281.7916666666667,246.0
2011-08-07,91.0,74.95833333333333,54.0,8.041666666666666,9.416666666666666,1.375,334.0,283.0416666666667,250.0
2011-08-08,90.0,72.04166666666667,51.0,11.25,13.125,1.875,337.0,285.0,239.0
2011-08-09,90.0,69.5,42.0,16.083333333333332,19.416666666666668,3.3333333333333335,347.0,295.4166666666667,253.0
2011-08-10,88.0,67.5,44.0,13.208333333333334,14.0,0.7916666666666666,350.0,300.75,269.0
2011-08-11,87.0,69.16666666666667,48.0,13.208333333333334,14.166666666666666,0.9583333333333334,351.0,297.8333333333333,257.0
2011-08-12,88.0,68.29166666666667,46.0,7.956521739130435,8.347826086956522,0.391304347826087,334.0,291.8333333333333,247.0
2011-08-13,92.0,73.91666666666667,53.0,4.75,5.041666666666667,0.2916666666666667,329.0,285.875,246.0
2011-08-14,92.0,70.04166666666667,50.0,7.666666666666667,8.208333333333334,0.5416666666666666,340.0,297.6666666666667,262.0
2011-08-15,79.0,65.41666666666667,42.0,9.083333333333334,10.166666666666666,1.0833333333333333,332.0,296.1666666666667,268.0
2011-08-16,91.0,69.16666666666667,47.0,12.041666666666666,12.75,0.7083333333333334,350.0,296.7083333333333,259.0
2011-08-17,90.0,66.25,45.0,10.791666666666666,11.416666666666666,0.625,345.0,298.75,252.0
2011-08-18,81.0,65.625,47.0,10.083333333333334,11.291666666666666,1.2083333333333333,340.0,301.75,276.0
2011-08-19,94.0,86.04166666666667,72.0,7.904761904761905,8.714285714285714,0.8095238095238095,292.0,241.45833333333334,211.0
2011-08-20,94.0,86.83333333333333,73.0,5.166666666666667,5.625,0.4583333333333333,245.0,225.33333333333334,212.0
2011-08-21,95.0,93.75,92.0,2.0833333333333335,2.0833333333333335,0.0,222.0,202.66666666666666,190.0
2011-08-22,95.0,93.33333333333333,89.0,4.041666666666667,4.375,0.3333333333333333,218.0,208.41666666666666,196.0
2011-08-23,95.0,77.33333333333333,55.0,7.458333333333333,8.666666666666666,1.2083333333333333,311.0,260.7083333333333,212.0
2011-08-24,93.0,78.66666666666667,59.0,8.208333333333334,12.75,4.541666666666667,313.0,271.4166666666667,236.0
2011-08-25,92.0,81.79166666666667,71.0,7.541666666666667,13.291666666666666,5.75,287.0,270.375,250.0
2011-08-26,94.0,81.625,59.0,7.086956521739131,9.956521739130435,2.869565217391304,301.0,257.5,220.0
