date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,8.75,11.208,2.458,15.125
2011-01-02,4.667,6.042,1.375,11.583
2011-01-03,6.0,7.667,1.667,21.042
2011-01-04,6.25,8.458,2.208,19.5
2011-01-05,12.292,19.208,6.917,13.5
2011-01-06,28.042,53.167,25.125,11.667
2011-01-07,16.333,25.208,8.875,9.667
2011-01-08,16.125,21.583,5.458,11.208
2011-01-09,20.917,29.458,8.542,24.917
2011-01-10,23.273,40.773,17.5,35.375
2011-01-11,15.833,26.333,10.5,22.958
2011-01-12,18.792,32.417,13.625,7.75
2011-01-13,14.125,25.417,11.292,18.125
2011-01-14,20.042,31.917,11.875,27.5
2011-01-15,17.708,24.208,6.5,11.167
2011-01-16,14.875,19.25,4.375,6.542
2011-01-17,23.167,42.417,19.25,8.333
2011-01-18,30.625,54.125,23.5,18.0
2011-01-19,25.292,43.417,18.125,10.25
2011-01-20,18.167,25.375,7.208,6.917
2011-01-21,17.583,22.0,4.417,7.5
2011-01-22,7.5,10.417,2.917,5.125
2011-01-23,6.913,10.87,3.957,8.625
2011-01-24,4.333,6.167,1.833,6.25
2011-01-25,15.292,22.167,6.875,13.958
2011-01-26,14.083,21.5,7.417,5.542
2011-01-27,27.292,46.167,18.875,21.958
2011-01-28,17.917,26.417,8.5,26.583
2011-01-29,16.917,22.708,5.792,5.5
2011-01-30,17.875,27.5,9.625,9.174
2011-01-31,25.917,49.292,23.375,8.125
2011-02-01,9.417,19.583,10.167,15.25
2011-02-02,7.583,10.458,2.875,6.042
2011-02-03,16.542,24.083,7.542,10.0
2011-02-04,11.958,16.792,4.833,17.25
2011-02-05,21.167,27.167,6.0,41.417
2011-02-06,25.739,35.565,9.826,55.083
2011-02-07,13.125,18.625,5.5,12.458
2011-02-08,4.5,7.0,2.5,6.375
2011-02-09,9.75,12.792,3.042,8.042
2011-02-10,21.875,38.833,16.958,6.375
2011-02-11,14.958,20.792,5.833,6.292
2011-02-12,18.375,24.167,5.792,10.667
2011-02-13,21.0,26.208,5.208,13.833
2011-02-14,26.417,39.833,13.417,11.25
2011-02-15,21.042,32.583,11.542,10.042
2011-02-16,16.083,22.167,6.083,7.083
2011-02-17,15.125,24.542,9.417,8.458
2011-02-18,5.292,6.667,1.375,10.083
2011-02-19,13.542,17.458,3.917,4.583
2011-02-20,22.0,37.87,15.87,10.375
2011-02-21,36.0,70.542,34.542,19.583
2011-02-22,25.833,32.375,6.542,21.75
2011-02-23,26.083,39.5,13.417,21.333
2011-02-24,21.292,26.833,5.542,27.667
2011-02-25,15.833,19.792,3.958,19.542
2011-02-26,10.333,13.75,3.417,8.917
2011-02-27,16.75,22.667,5.917,8.87
2011-02-28,18.583,23.833,5.25,11.0
2011-03-01,30.417,55.792,25.375,25.667
2011-03-02,23.25,34.333,11.083,23.417
2011-03-03,8.792,10.667,1.875,14.875
2011-03-04,7.625,8.958,1.333,9.417
2011-03-05,27.609,42.304,14.696,6.565
2011-03-06,17.292,28.833,11.542,9.917
2011-03-07,21.667,31.125,9.458,34.75
2011-03-08,21.375,28.5,7.125,41.458
2011-03-09,21.708,28.5,6.792,26.5
2011-03-10,11.333,14.375,3.042,15.083
2011-03-11,9.625,12.042,2.417,15.375
2011-03-12,3.917,5.333,1.417,7.583
2011-03-13,19.333,25.25,5.917,7.583
2011-03-14,25.333,38.458,13.125,10.458
2011-03-15,15.708,19.417,3.708,24.083
2011-03-16,30.917,40.083,9.167,21.167
2011-03-17,15.542,18.917,3.375,13.875
2011-03-18,17.083,22.583,5.5,14.0
2011-03-19,8.739,12.261,3.522,7.7
2011-03-20,12.458,15.708,3.25,15.542
2011-03-21,22.292,29.958,7.667,17.167
2011-03-22,24.208,43.208,19.0,21.792
2011-03-23,22.667,26.792,4.125,13.875
2011-03-24,4.292,5.542,1.25,19.708
2011-03-25,2.25,3.167,0.917,16.125
2011-03-26,12.25,15.0,2.75,15.917
2011-03-27,25.958,38.75,12.792,23.583
2011-03-28,24.042,32.875,8.833,32.375
2011-03-29,23.625,32.208,8.583,23.583
2011-03-30,33.042,48.25,15.208,34.75
2011-03-31,14.208,18.25,4.042,16.417
2011-04-01,29.125,36.792,7.667,33.333
2011-04-02,21.792,30.792,9.0,37.5
2011-04-03,5.208,6.5,1.292,9.417
2011-04-04,10.864,14.0,3.136,8.167
2011-04-05,21.045,29.273,8.227,12.167
2011-04-06,29.417,44.292,14.875,18.292
2011-04-07,28.917,43.375,14.458,17.375
2011-04-08,35.0,52.792,17.792,21.375
2011-04-09,7.458,9.0,1.542,16.792
2011-04-10,11.583,13.792,2.208,27.75
2011-04-11,20.714,26.524,5.81,26.208
2011-04-12,15.042,18.875,3.833,31.542
2011-04-13,19.0,27.75,8.75,23.75
2011-04-14,21.083,25.542,4.458,39.292
2011-04-15,39.042,50.25,11.208,38.875
2011-04-16,11.792,24.25,12.458,40.833
2011-04-17,10.75,13.417,2.667,17.0
2011-04-18,26.652,34.304,7.652,23.5
2011-04-19,9.208,12.417,3.208,8.417
2011-04-20,7.333,9.75,2.417,10.792
2011-04-21,22.792,31.458,8.667,24.833
2011-04-22,34.875,42.792,7.917,39.375
2011-04-23,14.958,17.875,2.917,17.833
2011-04-24,8.75,10.875,2.125,21.083
2011-04-25,9.087,12.391,3.304,28.0
2011-04-26,30.75,44.083,13.333,21.417
2011-04-27,18.458,27.542,9.083,26.667
2011-04-28,9.0,11.0,2.0,26.708
2011-04-29,14.25,18.833,4.583,15.625
2011-04-30,19.417,23.083,3.667,27.25
2011-05-01,12.5,15.333,2.833,52.333
2011-05-02,16.5,21.25,4.75,128.458
2011-05-03,18.75,23.417,4.667,127.208
2011-05-04,13.0,17.75,4.75,104.542
2011-05-05,9.458,11.75,2.292,32.0
2011-05-06,12.458,15.208,2.75,37.208
2011-05-07,9.292,11.5,2.208,16.667
2011-05-08,8.292,10.667,2.375,24.333
2011-05-09,17.435,21.783,4.348,35.833
2011-05-10,11.292,18.708,7.417,20.708
2011-05-11,10.542,17.667,7.125,7.375
2011-05-12,16.417,23.75,7.333,10.667
2011-05-13,6.0,7.583,1.583,39.958
2011-05-14,11.0,13.625,2.625,35.958
2011-05-15,10.458,12.875,2.417,26.875
2011-05-16,19.0,24.304,5.304,29.667
2011-05-17,18.375,22.875,4.5,39.583
2011-05-18,20.833,26.625,5.792,22.667
2011-05-19,24.708,30.958,6.25,30.25
2011-05-20,18.042,24.792,6.75,29.375
2011-05-21,15.5,19.625,4.125,32.875
2011-05-22,9.833,12.333,2.5,16.625
2011-05-23,9.583,12.083,2.5,11.333
2011-05-24,9.667,12.417,2.75,4.833
2011-05-25,16.083,21.292,5.208,17.792
2011-05-26,14.5,17.667,3.167,26.5
2011-05-27,13.0,15.773,2.773,15.625
2011-05-28,19.375,25.333,5.958,10.625
2011-05-29,6.333,8.042,1.708,8.583
2011-05-30,2.043,3.348,1.304,7.13
2011-05-31,13.667,18.125,4.458,4.625
2011-06-01,16.583,20.958,4.375,23.417
2011-06-02,15.25,20.333,5.083,29.0
2011-06-03,14.708,21.0,6.292,40.75
2011-06-04,10.417,15.542,5.125,32.583
2011-06-05,10.833,14.25,3.417,26.125
2011-06-06,16.708,25.708,9.0,25.542
2011-06-07,24.917,31.417,6.5,29.875
2011-06-08,12.25,15.958,3.708,28.875
2011-06-09,12.875,22.167,9.292,32.458
2011-06-10,22.958,34.75,11.792,39.208
2011-06-11,12.417,16.583,4.167,6.667
2011-06-12,12.667,18.292,5.625,17.625
2011-06-13,13.15,17.3,4.15,24.417
2011-06-14,15.083,19.833,4.75,33.583
2011-06-15,25.5,34.042,8.542,34.792
2011-06-16,20.792,25.583,4.792,17.458
2011-06-17,16.417,19.167,2.75,20.25
2011-06-18,18.542,25.333,6.792,43.417
2011-06-19,11.208,13.125,1.917,35.5
2011-06-20,16.667,20.417,3.75,20.917
2011-06-21,12.042,16.0,3.958,15.542
2011-06-22,13.917,22.875,8.958,21.292
2011-06-23,7.0,13.0,6.0,24.625
2011-06-24,6.667,9.458,2.792,32.542
2011-06-25,6.375,9.25,2.875,28.458
2011-06-26,7.708,11.792,4.083,12.333
2011-06-27,8.227,14.045,5.818,29.136
2011-06-28,7.917,12.333,4.417,33.667
2011-06-29,10.667,19.458,8.792,28.5
2011-06-30,10.625,15.625,5.0,26.542
2011-07-01,10.375,13.042,2.667,39.625
2011-07-02,8.542,10.458,1.917,64.792
2011-07-03,10.417,13.75,3.333,41.375
2011-07-04,9.083,11.125,2.042,22.455
2011-07-05,11.042,12.917,1.875,35.583
2011-07-06,17.0,21.958,4.958,42.25
2011-07-07,10.625,21.375,10.75,15.958
2011-07-08,10.25,30.167,19.917,21.458
2011-07-09,8.042,20.833,12.792,14.625
2011-07-10,7.833,14.333,6.5,21.667
2011-07-11,14.565,19.826,5.261,28.375
2011-07-12,16.25,24.167,7.917,23.625
2011-07-13,11.583,15.917,4.333,16.625
2011-07-14,13.542,18.458,4.917,15.208
2011-07-15,16.167,23.0,6.833,23.417
2011-07-16,12.917,17.583,4.667,35.75
2011-07-17,11.125,13.5,2.375,24.667
2011-07-18,8.25,11.875,3.625,14.0
2011-07-19,4.583,5.958,1.375,6.458
2011-07-20,3.542,4.833,1.292,16.304
2011-07-21,3.333,4.333,1.0,10.125
