date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,6.083,15.292,22.625,7.333,29.042
2011-01-02,3.75,6.208,9.167,2.958,15.625
2011-01-03,5.208,10.458,15.083,4.625,29.917
2011-01-04,4.458,8.625,13.125,4.5,25.25
2011-01-05,5.087,15.0,23.609,8.609,21.667
2011-01-06,6.667,21.375,38.333,16.958,20.542
2011-01-07,3.75,9.167,14.458,5.292,8.75
2011-01-08,4.333,11.583,17.083,5.5,10.542
2011-01-09,5.542,15.292,22.167,6.875,35.083
2011-01-10,8.0,20.348,35.043,14.696,44.826
2011-01-11,4.667,12.375,19.083,6.708,21.708
2011-01-12,6.292,17.333,30.042,12.708,14.333
2011-01-13,5.458,14.583,24.708,10.125,27.5
2011-01-14,6.583,17.333,29.167,11.833,39.542
2011-01-15,5.042,12.958,20.333,7.375,20.333
2011-01-16,2.913,5.455,8.545,3.091,11.227
2011-01-17,3.375,8.625,13.333,4.708,12.0
2011-01-18,7.042,23.375,40.875,17.5,27.75
2011-01-19,7.542,25.375,43.875,18.5,23.292
2011-01-20,3.125,7.042,12.542,5.5,5.375
2011-01-21,2.875,6.25,9.625,3.375,8.083
2011-01-22,4.5,11.042,17.667,6.625,12.208
2011-01-23,4.043,8.565,15.609,7.043,11.292
2011-01-24,3.917,9.792,17.292,7.5,9.5
2011-01-25,4.583,11.458,18.958,7.5,15.5
2011-01-26,4.417,11.833,20.167,8.333,13.083
2011-01-27,5.917,18.417,29.333,10.917,37.917
2011-01-28,5.417,12.667,19.833,7.167,37.25
2011-01-29,4.25,11.417,17.375,5.958,14.375
2011-01-30,4.75,13.333,23.583,10.25,15.75
2011-01-31,5.261,14.739,24.217,9.478,18.739
2011-02-01,4.667,10.125,15.75,5.625,23.417
2011-02-02,3.792,8.083,14.708,6.625,5.458
2011-02-03,4.667,14.833,26.417,11.583,14.292
2011-02-04,4.875,10.708,16.958,6.25,26.696
2011-02-05,7.5,16.792,24.125,7.333,50.136
2011-02-06,8.739,21.818,36.818,15.0,61.917
2011-02-07,6.5,18.5,33.042,14.542,14.083
2011-02-08,3.542,8.5,16.042,7.542,9.125
2011-02-09,4.833,12.542,22.0,9.458,13.292
2011-02-10,5.125,15.208,25.833,10.625,15.375
2011-02-11,3.625,9.125,14.583,5.458,9.917
2011-02-12,4.708,11.875,16.458,4.583,19.583
2011-02-13,5.957,13.3,19.5,6.2,22.478
2011-02-14,7.5,,,,22.636
2011-02-15,6.167,15.81,28.143,12.333,21.333
2011-02-16,4.125,10.208,17.292,7.083,14.042
2011-02-17,3.833,10.458,17.625,7.167,13.0
2011-02-18,3.625,8.375,14.333,5.958,10.583
2011-02-19,3.958,9.958,15.583,5.625,11.708
2011-02-20,5.348,14.364,21.136,6.773,14.625
2011-02-21,7.917,23.042,41.0,17.958,27.25
2011-02-22,6.5,21.792,34.542,12.75,32.542
2011-02-23,7.167,21.375,37.875,16.5,30.5
2011-02-24,5.542,11.833,17.0,5.167,39.125
2011-02-25,6.292,17.042,26.167,9.125,33.25
2011-02-26,3.125,5.958,8.583,2.625,8.25
2011-02-27,5.043,12.739,18.913,6.174,14.25
2011-02-28,4.917,15.458,22.25,6.792,15.708
2011-03-01,8.958,27.333,51.667,24.333,44.5
2011-03-02,7.583,26.5,49.333,22.833,37.583
2011-03-03,3.875,8.167,11.833,3.667,19.333
2011-03-04,4.667,13.042,17.75,4.708,19.875
2011-03-05,8.217,26.364,48.091,21.727,17.542
2011-03-06,8.083,22.75,35.458,12.708,23.25
2011-03-07,7.333,15.333,21.958,6.625,48.0
2011-03-08,9.833,23.25,37.667,14.417,58.458
2011-03-09,7.083,13.826,20.957,7.13,37.5
2011-03-10,4.042,7.292,10.208,2.917,17.667
2011-03-11,4.458,10.958,15.208,4.25,21.958
2011-03-12,4.087,10.75,17.5,6.75,12.333
2011-03-13,5.583,14.25,21.75,7.5,16.417
2011-03-14,4.958,16.458,23.708,7.25,20.792
2011-03-15,5.917,15.542,22.708,7.167,43.0
2011-03-16,7.083,25.913,41.0,15.087,32.333
2011-03-17,8.333,25.958,38.292,12.333,45.667
2011-03-18,6.958,17.125,24.708,7.583,30.125
2011-03-19,3.739,9.435,13.739,4.304,10.739
2011-03-20,4.5,15.25,22.792,7.542,15.583
2011-03-21,5.75,15.125,20.125,5.0,24.083
2011-03-22,7.042,23.583,32.417,8.833,30.375
2011-03-23,7.708,33.174,60.043,26.87,25.417
2011-03-24,5.458,11.833,17.542,5.708,19.75
2011-03-25,2.875,6.917,10.458,3.542,12.667
2011-03-26,3.739,11.25,18.375,7.125,13.458
2011-03-27,6.167,19.125,27.25,8.125,31.042
2011-03-28,4.917,15.458,21.125,5.667,34.708
2011-03-29,6.583,19.417,26.583,7.167,27.25
2011-03-30,4.417,14.739,20.565,5.826,27.083
2011-03-31,3.583,7.708,10.708,3.0,22.5
2011-04-01,10.625,28.375,37.208,8.833,47.708
2011-04-02,6.458,20.625,26.375,5.75,47.958
2011-04-03,3.292,7.125,10.042,2.917,16.458
2011-04-04,3.208,7.875,11.708,3.833,14.083
2011-04-05,5.652,15.348,21.217,5.87,21.826
2011-04-06,7.125,21.833,31.333,9.5,24.708
2011-04-07,4.125,15.208,22.25,7.042,17.083
2011-04-08,3.583,12.208,17.75,5.542,17.333
2011-04-09,3.583,12.375,15.792,3.417,30.25
2011-04-10,5.292,12.542,15.208,2.667,32.625
2011-04-11,8.875,23.833,29.708,5.875,37.25
2011-04-12,5.0,14.542,18.833,4.292,28.875
2011-04-13,5.958,17.708,22.083,4.375,33.583
2011-04-14,7.826,21.636,25.091,3.455,54.045
2011-04-15,6.833,25.667,36.0,10.333,45.25
2011-04-16,5.042,12.5,16.833,4.333,47.25
2011-04-17,4.542,11.542,16.042,4.5,21.917
2011-04-18,6.333,22.25,34.667,12.417,31.083
2011-04-19,3.958,11.625,18.208,6.583,7.75
2011-04-20,5.083,11.333,14.875,3.542,11.833
2011-04-21,8.261,22.318,31.682,9.364,35.25
2011-04-22,4.5,18.333,23.125,4.792,40.875
2011-04-23,3.625,11.5,15.292,3.792,16.875
2011-04-24,5.833,15.917,21.167,5.25,29.708
2011-04-25,6.75,19.542,27.125,7.583,33.417
2011-04-26,5.043,19.273,27.182,7.909,37.375
2011-04-27,4.208,14.083,21.042,6.958,34.917
2011-04-28,4.5,14.958,22.0,7.042,26.833
2011-04-29,5.042,15.125,20.208,5.083,28.292
2011-04-30,4.958,16.917,23.167,6.25,30.292
2011-05-01,4.292,12.333,16.958,4.625,48.292
2011-05-02,6.522,16.818,23.409,6.591,130.167
2011-05-03,5.792,19.583,24.958,5.375,129.75
2011-05-04,6.667,16.833,21.75,4.917,118.542
2011-05-05,5.75,13.917,17.0,3.083,46.333
2011-05-06,5.958,19.833,25.958,6.125,47.75
2011-05-07,5.375,16.792,23.958,7.167,27.417
2011-05-08,4.292,10.958,15.333,4.375,28.455
2011-05-09,6.042,17.167,25.542,8.375,43.542
2011-05-10,5.292,12.708,25.208,12.5,31.708
2011-05-11,4.609,11.682,24.045,12.364,23.739
2011-05-12,4.875,17.917,32.958,15.042,23.292
2011-05-13,6.0,20.542,30.458,9.917,45.227
2011-05-14,3.958,13.0,18.375,5.375,41.25
2011-05-15,7.125,18.125,22.958,4.833,38.833
2011-05-16,5.708,19.0,23.333,4.333,48.0
2011-05-17,4.913,16.652,23.087,6.435,45.391
2011-05-18,5.083,16.333,21.417,5.083,29.458
2011-05-19,5.375,17.625,23.917,6.292,38.792
2011-05-20,5.542,16.458,24.75,8.292,27.75
2011-05-21,3.458,10.458,18.125,7.667,17.583
2011-05-22,2.75,7.042,11.083,4.042,13.792
2011-05-23,3.043,7.944,11.611,3.667,12.833
2011-05-24,3.625,8.542,13.333,4.792,13.208
2011-05-25,5.125,16.571,25.5,8.929,25.958
2011-05-26,5.583,12.857,19.143,6.286,29.333
2011-05-27,6.5,21.375,33.75,12.375,29.917
2011-05-28,6.667,20.625,36.417,15.792,18.417
2011-05-29,2.375,6.917,10.083,3.167,5.5
2011-05-30,2.609,6.304,10.261,3.957,7.375
2011-05-31,4.583,11.792,19.542,7.75,15.958
2011-06-01,7.833,20.292,30.708,10.417,31.833
2011-06-02,5.125,12.042,16.875,4.833,46.375
2011-06-03,5.25,13.5,19.958,6.458,45.417
2011-06-04,4.0,11.5,15.042,3.542,36.458
2011-06-05,3.625,12.667,16.333,3.667,35.375
2011-06-06,4.652,11.7,16.65,4.95,40.458
2011-06-07,4.875,20.208,26.083,5.875,50.083
2011-06-08,4.917,15.5,22.0,6.5,33.25
2011-06-09,5.125,18.0,26.583,8.583,36.625
2011-06-10,5.167,18.917,26.833,7.917,47.708
2011-06-11,2.917,12.375,20.25,7.875,16.458
2011-06-12,4.625,15.875,22.583,6.708,29.0
2011-06-13,4.043,13.591,18.409,4.818,31.739
2011-06-14,5.417,12.542,16.458,3.917,56.625
2011-06-15,5.917,17.708,23.083,5.375,58.333
2011-06-16,7.292,29.417,45.542,16.125,35.5
2011-06-17,5.792,14.125,20.958,6.833,32.208
2011-06-18,6.083,14.833,20.125,5.292,47.625
