date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,184.522,78.0,62.208,44.0,10.043,11.522,13.304,1.783,,3.208,25.25,10.4,7.008,3.3,194.565
2011-01-02,179.739,70.0,51.083,37.0,4.261,4.0,4.13,0.13,,1.348,13.5,9.2,5.171,1.7,184.0
2011-01-03,183.913,67.0,52.833,36.0,8.217,8.391,9.565,1.174,,4.875,30.333,9.9,5.912,2.7,192.13
2011-01-04,179.739,77.0,56.083,42.0,4.826,6.783,7.478,0.696,,3.25,23.875,5.9,4.162,2.4,184.565
2011-01-05,179.522,85.0,63.208,36.0,11.0,11.136,13.955,2.818,,0.826,21.542,8.0,3.4,-0.1,190.522
2011-01-06,182.435,77.0,60.125,41.0,14.043,16.75,22.042,5.292,,1.708,16.417,9.2,3.55,-1.3,196.478
2011-01-07,180.13,78.0,54.458,37.0,6.261,7.13,8.391,1.261,,0.542,7.375,9.0,5.3,1.3,186.391
2011-01-08,180.87,70.0,53.875,38.0,8.391,7.792,8.875,1.083,,0.875,7.625,9.3,4.788,-0.1,189.261
2011-01-09,185.826,81.0,56.333,32.0,15.391,14.0,16.565,2.565,,4.087,31.0,10.8,6.904,3.7,201.217
2011-01-10,185.565,74.0,56.583,36.0,15.565,16.25,19.667,3.417,,3.75,41.458,10.2,6.488,2.1,201.13
2011-01-11,179.238,70.0,50.333,32.0,7.619,10.045,11.909,1.864,,2.042,23.182,8.1,5.642,1.6,186.857
2011-01-12,181.348,77.0,59.625,32.0,9.435,11.708,14.25,2.542,,1.375,9.625,7.5,3.6,-1.3,190.783
2011-01-13,179.957,71.0,56.167,36.0,10.304,13.957,15.087,1.13,,4.0,26.333,7.8,5.671,2.7,190.261
2011-01-14,183.261,78.0,54.625,36.0,10.217,12.958,15.833,2.875,,2.792,33.875,9.7,5.312,1.3,193.478
2011-01-15,183.348,64.0,52.792,39.0,8.478,8.5,9.458,0.958,,1.542,17.833,8.4,5.721,2.5,191.826
2011-01-16,178.391,75.0,60.375,46.0,3.478,5.417,6.083,0.667,,0.739,11.458,6.8,5.388,3.9,181.87
2011-01-17,177.913,71.0,56.875,40.0,6.043,8.458,9.875,1.417,,0.833,9.833,9.9,5.838,2.8,183.957
2011-01-18,180.565,74.0,59.583,44.0,14.087,21.545,27.273,5.727,,3.667,19.909,10.5,6.304,1.2,194.652
2011-01-19,177.435,78.0,68.958,42.0,8.609,21.208,23.917,2.708,,3.5,14.625,9.6,7.679,6.3,186.043
2011-01-20,176.261,72.0,62.5,54.0,4.87,5.542,6.125,0.583,,0.792,4.917,11.4,9.446,7.7,181.13
