date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,188.522,6.435,4.417,5.667,1.25,,2.125,16.292,194.957
2011-01-02,185.913,4.522,2.0,2.5,0.5,,0.913,12.875,190.435
2011-01-03,188.261,6.217,4.0,5.042,1.042,,2.708,22.833,194.478
2011-01-04,187.522,5.696,3.542,4.25,0.708,,2.042,24.292,193.217
2011-01-05,186.435,7.261,11.913,17.348,5.435,,0.417,14.292,193.696
2011-01-06,186.87,9.565,18.375,35.0,16.625,,0.917,12.25,196.435
2011-01-07,186.739,7.304,12.708,24.917,12.208,,0.292,5.958,194.043
2011-01-08,186.304,6.391,10.667,14.333,3.667,,0.792,6.5,192.696
2011-01-09,191.348,9.087,13.292,18.042,4.75,,3.174,25.167,200.435
2011-01-10,190.304,9.696,15.875,27.292,11.417,,3.583,36.333,200.0
2011-01-11,186.957,8.957,13.083,26.5,13.417,,1.292,22.333,195.913
2011-01-12,188.043,7.783,14.875,31.333,16.458,,1.667,6.042,195.826
2011-01-13,187.087,7.435,12.958,24.0,11.042,,3.375,20.208,194.522
2011-01-14,189.391,8.652,14.458,23.5,9.042,,2.75,31.125,198.043
2011-01-15,188.043,8.348,13.333,17.708,4.375,,0.792,14.958,196.391
2011-01-16,185.174,6.696,9.292,11.958,2.667,,0.13,10.25,191.87
2011-01-17,185.174,7.957,14.917,29.125,14.208,,0.917,9.167,193.13
2011-01-18,186.727,12.273,21.818,46.864,25.045,,3.043,16.333,199.0
2011-01-19,184.174,11.13,15.875,32.292,16.417,,0.833,14.0,195.304
2011-01-20,181.826,7.174,6.917,9.458,2.542,,0.667,4.792,189.0
2011-01-21,181.913,6.565,7.958,10.167,2.208,,0.333,6.0,188.478
2011-01-22,184.174,5.304,6.417,9.542,3.125,,0.583,7.125,189.478
2011-01-23,185.087,4.696,4.875,7.042,2.167,,0.043,8.792,189.783
2011-01-24,184.435,4.87,5.792,7.333,1.542,,0.583,6.292,189.304
2011-01-25,187.0,7.348,15.636,26.636,11.0,,1.292,13.348,194.348
2011-01-26,186.478,6.739,15.5,25.542,10.042,,0.5,8.542,193.217
2011-01-27,188.304,7.913,19.292,29.333,10.042,,2.292,22.125,196.217
2011-01-28,188.696,8.652,15.5,24.958,9.458,,1.875,31.917,197.348
2011-01-29,187.174,6.13,11.458,14.0,2.542,,0.667,9.833,193.304
2011-01-30,187.348,6.478,14.917,22.708,7.792,,0.348,10.125,193.826
2011-01-31,187.783,8.174,19.958,35.542,15.583,,1.375,10.75,195.957
2011-02-01,186.136,4.818,5.826,9.043,3.217,,2.783,16.087,190.955
2011-02-02,185.087,4.304,3.833,5.208,1.375,,0.417,3.583,189.391
2011-02-03,186.609,6.217,13.792,24.5,10.708,,1.042,7.958,192.826
2011-02-04,187.565,7.0,14.25,20.708,6.458,,2.292,17.417,194.565
