date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,189.375,,10.25,10.25,16.458,6.208,,16.583,199.625
2011-01-02,189.167,,7.583,7.125,11.958,4.833,,15.542,196.75
2011-01-03,190.333,,8.583,10.043,17.957,7.913,,24.042,198.917
2011-01-04,191.292,,8.708,13.375,26.958,13.583,,30.25,200.0
2011-01-05,189.0,,11.826,23.833,67.0,43.167,,20.125,200.826
2011-01-06,187.958,,14.75,28.318,90.5,62.182,,16.333,202.708
2011-01-07,188.125,,12.917,24.667,71.833,47.167,,8.75,201.042
2011-01-08,188.417,,12.75,17.333,42.5,25.167,,8.292,201.167
2011-01-09,192.833,,15.458,24.292,60.125,35.833,,31.208,208.292
2011-01-10,193.174,,16.957,29.565,90.217,60.652,,40.958,210.13
2011-01-11,190.833,,11.708,25.417,87.042,61.625,,28.167,202.542
2011-01-12,190.583,,12.458,27.083,93.125,66.042,,10.958,203.042
2011-01-13,191.375,,13.708,27.125,92.875,65.75,,24.333,205.083
2011-01-14,192.792,,14.375,24.958,71.042,46.083,,32.708,207.167
2011-01-15,190.958,,13.208,24.167,64.25,40.083,,16.333,204.167
2011-01-16,190.25,,10.25,19.458,55.167,35.708,,13.125,200.5
2011-01-17,189.174,,14.739,25.696,90.13,64.435,,13.167,203.913
2011-01-18,189.792,,18.792,31.292,103.417,72.125,,23.375,208.583
2011-01-19,188.042,,16.833,23.917,74.542,50.625,,17.0,204.875
2011-01-20,186.478,,13.0,25.125,63.833,38.708,,9.167,199.478
2011-01-21,186.583,,13.208,23.75,57.5,33.75,,9.458,199.792
2011-01-22,187.708,,9.542,14.042,34.208,20.167,,10.417,197.25
2011-01-23,189.042,,9.167,18.375,52.917,34.542,,12.625,198.208
2011-01-24,189.261,,9.174,24.522,69.478,44.957,,9.625,198.435
2011-01-25,190.292,,11.417,29.083,95.333,66.25,,18.25,201.708
2011-01-26,190.042,,11.167,27.708,91.375,63.667,,12.667,201.208
2011-01-27,191.182,,13.955,31.333,94.292,62.958,,27.783,205.136
2011-01-28,190.542,,12.417,25.75,68.875,43.125,,35.667,202.958
2011-01-29,189.083,,10.25,20.167,50.542,30.375,,10.0,199.333
2011-01-30,188.5,,10.708,23.75,70.208,46.458,,13.5,199.208
2011-01-31,189.522,,13.0,29.522,92.609,63.087,,15.625,202.522
2011-02-01,190.458,,9.75,23.958,67.833,43.875,,20.75,200.208
2011-02-02,189.792,,8.417,20.833,65.875,45.042,,9.958,198.208
2011-02-03,190.0,,12.318,25.217,74.565,49.348,,13.348,202.318
2011-02-04,190.375,,12.875,24.625,64.125,39.5,,20.542,203.25
2011-02-05,191.833,,11.833,22.542,46.667,24.125,,42.542,203.667
2011-02-06,192.042,,14.75,27.958,57.208,29.25,,54.625,206.792
2011-02-07,190.261,,12.348,28.826,80.087,51.261,,18.583,202.609
2011-02-08,189.0,,8.333,19.0,58.583,39.583,,10.458,197.333
2011-02-09,189.083,,11.167,28.0,85.833,57.833,,10.75,200.25
2011-02-10,188.333,,12.25,27.625,77.625,50.0,,12.208,200.583
2011-02-11,188.417,,10.458,18.042,43.0,24.958,,10.875,198.875
2011-02-12,189.208,,10.042,18.208,41.458,23.25,,14.083,199.25
2011-02-13,189.625,,11.542,23.833,53.75,29.917,,16.625,201.167
2011-02-14,189.043,,18.652,31.826,97.522,65.696,,18.917,207.696
2011-02-15,189.042,,15.25,27.333,79.5,52.167,,15.083,204.292
2011-02-16,188.25,,11.208,23.542,62.875,39.333,,14.458,199.458
2011-02-17,189.167,,9.625,19.583,62.5,42.917,,10.542,198.792
2011-02-18,191.5,,9.125,17.333,43.792,26.458,,10.708,200.625
2011-02-19,190.417,,9.042,15.917,35.708,19.792,,11.333,199.458
2011-02-20,189.208,,11.5,26.667,64.375,37.708,,12.75,200.708
2011-02-21,188.478,,18.0,35.0,94.087,59.087,,20.375,206.478
2011-02-22,189.583,,12.75,22.75,39.625,16.875,,29.375,202.333
2011-02-23,189.917,,16.167,28.875,76.458,47.583,,26.5,206.083
