date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2013-03-01,7.417,7.917,0.5,34.792
2013-03-02,5.583,5.958,0.375,15.625
2013-03-03,5.75,6.333,0.583,5.75
2013-03-04,10.542,11.583,1.042,10.0
2013-03-05,9.708,11.167,1.458,14.375
2013-03-06,5.792,6.625,0.833,9.348
2013-03-07,6.5,7.292,0.792,9.167
2013-03-08,4.875,5.375,0.5,11.542
2013-03-09,4.792,5.167,0.375,20.917
2013-03-10,6.292,8.25,1.958,9.5
2013-03-11,7.542,8.917,1.375,10.917
2013-03-12,8.375,9.208,0.833,18.542
2013-03-13,9.222,10.0,0.778,13.5
2013-03-14,3.857,4.857,1.0,5.5
2013-03-15,4.75,6.292,1.542,17.625
2013-03-16,4.542,5.792,1.25,29.625
2013-03-17,8.542,10.208,1.667,39.708
2013-03-18,11.042,13.417,2.375,29.083
2013-03-19,5.292,6.833,1.542,29.522
2013-03-20,9.167,11.708,2.542,17.167
2013-03-21,3.25,5.125,1.875,5.208
2013-03-22,3.5,5.458,1.958,7.792
2013-03-23,6.5,8.167,1.667,22.958
2013-03-24,7.875,9.792,1.917,28.625
2013-03-25,7.917,9.75,1.833,25.792
2013-03-26,7.708,9.75,2.042,25.708
2013-03-27,5.125,7.208,2.083,8.625
2013-03-28,7.5,9.5,2.0,21.583
2013-03-29,3.708,5.417,1.708,13.917
2013-03-30,2.042,3.833,1.792,1.292
2013-03-31,5.458,7.542,2.083,11.417
2014-01-01,1.375,1.458,0.083,3.958
2014-01-02,2.833,3.208,0.375,6.292
2014-01-03,3.708,3.958,0.25,5.292
2014-01-04,6.208,6.875,0.667,9.458
2014-01-05,7.083,7.833,0.75,20.348
2014-01-06,8.208,10.125,1.917,18.542
2014-01-07,6.583,7.458,0.875,8.292
2014-01-08,4.875,5.542,0.667,10.792
2014-01-09,6.5,7.292,0.792,12.667
2014-01-10,5.792,6.167,0.375,16.75
2014-01-11,5.417,6.125,0.708,16.167
2014-01-12,4.958,5.583,0.625,8.042
2014-01-13,5.833,6.583,0.75,6.75
2014-01-14,12.708,14.917,2.208,13.833
2014-01-15,13.682,16.318,2.636,7.792
2014-01-16,6.583,7.417,0.833,14.667
2014-01-17,5.75,6.75,1.0,28.75
2014-01-18,4.208,4.417,0.208,11.083
2014-01-19,7.167,7.792,0.625,18.25
2014-01-20,7.958,8.792,0.833,25.0
2014-01-21,12.917,14.667,1.75,24.667
2014-01-22,13.375,16.292,2.917,17.667
2014-01-23,5.458,6.292,0.833,5.0
2014-01-24,6.208,7.125,0.917,11.542
2014-01-25,5.792,6.208,0.417,17.542
2014-01-26,13.0,15.875,2.875,23.0
2014-01-27,7.875,8.5,0.625,11.292
2014-01-28,4.833,5.333,0.5,5.792
2014-01-29,6.917,7.958,1.042,7.083
2014-01-30,8.792,10.708,1.917,8.5
2014-01-31,4.667,5.583,0.917,12.833
2014-02-01,4.792,5.292,0.5,6.917
2014-02-02,7.25,8.625,1.375,7.583
2014-02-03,8.25,9.5,1.25,7.542
2014-02-04,5.667,6.333,0.667,8.957
2014-02-05,6.375,7.25,0.875,13.25
2014-02-06,6.667,7.542,0.875,9.333
