date,NO2_mean,NOX_mean,NO_mean
2011-01-01,6.208,6.792,0.583
2011-01-02,4.167,4.583,0.417
2011-01-03,6.042,6.875,0.833
2011-01-04,6.583,7.333,0.75
2011-01-05,8.583,9.583,1.0
2011-01-06,12.292,14.0,1.708
2011-01-07,7.0,8.0,1.0
2011-01-08,9.042,9.833,0.792
2011-01-09,12.217,14.957,2.739
2011-01-10,16.0,18.909,2.909
2011-01-11,7.792,8.458,0.667
2011-01-12,14.417,18.875,4.458
2011-01-13,13.625,19.625,6.0
2011-01-14,10.667,11.917,1.25
2011-01-15,10.125,11.083,0.958
2011-01-16,5.75,6.042,0.292
2011-01-17,9.583,10.667,1.083
2011-01-18,17.833,24.25,6.417
2011-01-19,20.609,29.739,9.13
2011-01-20,12.792,14.25,1.458
2011-01-21,12.458,14.0,1.542
2011-01-22,8.958,10.292,1.333
2011-01-23,6.0,7.208,1.208
2011-01-24,6.375,7.875,1.5
2011-01-25,8.792,10.5,1.708
2011-01-26,8.083,9.583,1.5
2011-01-27,12.917,15.25,2.333
2011-01-28,11.75,15.292,3.542
2011-01-29,6.174,6.609,0.435
2011-01-30,11.0,14.458,3.458
2011-01-31,14.417,17.125,2.708
2011-02-01,11.75,16.125,4.375
2011-02-02,5.208,6.375,1.167
2011-02-03,10.375,12.167,1.792
2011-02-04,10.708,12.417,1.708
2011-02-05,10.917,11.708,0.792
2011-02-06,20.375,24.417,4.042
2011-02-07,14.333,16.125,1.792
2011-02-08,6.261,7.609,1.348
2011-02-09,9.042,11.417,2.375
2011-02-10,11.042,13.083,2.042
2011-02-11,7.667,8.708,1.042
2011-02-12,9.833,10.667,0.833
2011-02-13,23.375,28.042,4.667
2011-02-14,16.708,20.583,3.875
2011-02-15,13.125,15.083,1.958
2011-02-16,7.958,8.792,0.833
2011-02-17,8.375,9.583,1.208
2011-02-18,7.522,8.652,1.13
2011-02-19,7.542,8.542,1.0
2011-02-20,13.875,16.25,2.375
2011-02-21,17.375,22.25,4.875
2011-02-22,18.292,20.083,1.792
2011-02-23,13.917,17.958,4.042
2011-02-24,11.583,12.458,0.875
2011-02-25,12.875,14.292,1.417
2011-02-26,5.208,5.458,0.25
2011-02-27,9.125,11.042,1.917
2011-02-28,14.565,17.0,2.435
2011-03-01,22.75,27.917,5.167
2011-03-02,22.5,27.708,5.208
2011-03-03,8.042,8.542,0.5
2011-03-04,11.708,12.208,0.5
2011-03-05,23.208,31.0,7.792
2011-03-06,22.125,30.375,8.25
2011-03-07,14.708,15.667,0.958
2011-03-08,18.75,19.875,1.125
2011-03-09,11.522,12.087,0.565
2011-03-10,7.875,8.292,0.417
2011-03-11,7.667,8.458,0.792
2011-03-12,7.792,8.583,0.792
2011-03-13,17.875,19.458,1.583
2011-03-14,20.25,22.083,1.833
2011-03-15,18.864,20.045,1.182
2011-03-16,15.208,16.375,1.167
2011-03-17,9.292,9.708,0.417
2011-03-18,16.958,17.958,1.0
2011-03-19,9.348,9.565,0.217
2011-03-20,15.458,16.333,0.875
2011-03-21,13.083,13.292,0.208
2011-03-22,20.5,21.375,0.875
2011-03-23,24.417,25.0,0.583
2011-03-24,7.0,7.292,0.292
2011-03-25,5.917,6.042,0.125
2011-03-26,10.958,11.792,0.833
2011-03-27,13.5,14.25,0.75
2011-03-28,12.333,13.0,0.667
2011-03-29,14.391,15.478,1.087
2011-03-30,15.708,17.833,2.125
2011-03-31,5.375,5.75,0.375
2011-04-01,16.333,17.375,1.042
2011-04-02,11.875,12.542,0.667
2011-04-03,4.208,4.375,0.167
2011-04-04,5.0,5.125,0.125
2011-04-05,12.667,13.208,0.542
2011-04-06,13.833,14.833,1.0
2011-04-07,9.435,10.217,0.783
2011-04-08,4.333,4.625,0.292
2011-04-09,12.208,13.125,0.917
2011-04-10,11.75,12.0,0.25
2011-04-11,10.208,11.0,0.792
2011-04-12,9.458,9.875,0.417
2011-04-13,12.792,13.458,0.667
2011-04-14,11.833,12.375,0.542
2011-04-15,20.083,21.208,1.125
2011-04-16,11.792,13.208,1.417
2011-04-17,5.609,5.696,0.087
2011-04-18,13.875,15.958,2.083
2011-04-19,7.042,7.708,0.667
2011-04-20,6.583,6.958,0.375
2011-04-21,9.375,10.375,1.0
2011-04-22,14.25,16.208,1.958
2011-04-23,6.208,6.625,0.417
2011-04-24,8.25,8.417,0.167
2011-04-25,11.417,12.083,0.667
2011-04-26,8.542,9.417,0.875
2011-04-27,4.565,4.826,0.261
2011-04-28,8.667,9.083,0.417
2011-04-29,8.167,8.5,0.333
2011-04-30,6.708,7.042,0.333
2011-05-01,4.333,4.458,0.125
2011-05-02,9.333,9.75,0.417
2011-05-03,11.0,11.583,0.583
2011-05-04,7.792,8.292,0.5
2011-05-05,6.5,6.625,0.125
2011-05-06,9.458,10.583,1.125
2011-05-07,5.043,5.13,0.087
2011-05-08,8.125,8.5,0.375
2011-05-09,9.833,10.542,0.708
2011-05-10,11.792,14.75,2.958
2011-05-11,10.375,13.792,3.417
2011-05-12,8.75,9.792,1.042
2011-05-13,6.167,6.583,0.417
2011-05-14,6.958,7.125,0.167
2011-05-15,7.0,7.292,0.292
2011-05-16,9.667,10.167,0.5
2011-05-17,11.435,11.957,0.522
2011-05-18,10.958,11.875,0.917
2011-05-19,8.625,9.042,0.417
2011-05-20,6.667,6.875,0.208
2011-05-21,7.125,8.208,1.083
2011-05-22,5.167,5.875,0.708
2011-05-23,5.625,5.917,0.292
2011-05-24,6.75,7.167,0.417
2011-05-25,7.333,8.458,1.125
2011-05-26,7.167,7.375,0.208
2011-05-27,9.261,9.391,0.13
2011-05-28,12.917,13.75,0.833
2011-05-29,7.667,8.167,0.5
2011-05-30,3.167,3.625,0.458
2011-05-31,5.458,5.958,0.5
2011-06-01,4.417,4.625,0.208
2011-06-02,9.667,11.167,1.5
2011-06-03,7.292,8.5,1.208
2011-06-04,5.917,6.5,0.583
2011-06-05,7.083,7.5,0.417
2011-06-06,10.783,12.348,1.565
2011-06-07,8.292,8.875,0.583
2011-06-08,6.042,6.208,0.167
