date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,8.583,10.875,2.292,1.25
2011-01-02,4.458,5.333,0.875,1.583
2011-01-03,7.87,9.391,1.522,2.208
2011-01-04,6.292,7.75,1.458,3.75
2011-01-05,9.208,11.792,2.583,1.391
2011-01-06,7.333,8.708,1.375,1.042
2011-01-07,8.042,9.75,1.708,1.042
2011-01-08,6.792,8.75,1.958,0.708
2011-01-09,9.917,11.667,1.75,3.292
2011-01-10,13.167,17.875,4.708,3.708
2011-01-11,8.042,10.125,2.083,3.0
2011-01-12,12.25,18.875,6.625,1.208
2011-01-13,12.478,19.348,6.87,2.5
2011-01-14,9.75,12.458,2.708,4.167
2011-01-15,8.083,9.625,1.542,1.435
2011-01-16,8.318,9.955,1.636,0.727
2011-01-17,10.0,12.833,2.833,0.167
2011-01-18,15.667,20.583,4.917,0.958
2011-01-19,17.25,24.25,7.0,0.208
2011-01-20,11.667,13.917,2.25,0.042
2011-01-21,10.833,12.917,2.083,0.042
2011-01-22,7.625,9.708,2.083,0.333
2011-01-23,5.565,7.087,1.522,0.667
2011-01-24,6.292,10.292,4.0,0.208
2011-01-25,6.958,8.542,1.583,1.652
2011-01-26,9.667,12.542,2.875,0.75
2011-01-27,17.167,28.833,11.667,2.125
2011-01-28,12.292,17.458,5.167,2.833
2011-01-29,7.0,8.0,1.0,1.292
2011-01-30,12.208,16.458,4.25,1.917
2011-01-31,11.208,14.583,3.375,1.75
2011-02-01,11.375,16.792,5.417,2.083
2011-02-02,5.13,6.217,1.087,0.917
2011-02-03,9.75,11.667,1.917,1.25
2011-02-04,11.917,15.0,3.083,3.0
2011-02-05,10.417,11.458,1.042,4.208
2011-02-06,18.75,23.208,4.458,2.083
2011-02-07,13.792,15.625,1.833,1.667
2011-02-08,5.5,6.583,1.083,1.417
2011-02-09,8.458,11.25,2.792,1.542
2011-02-10,7.333,8.75,1.417,1.375
2011-02-11,7.125,8.5,1.375,1.333
2011-02-12,6.913,7.783,0.87,1.792
2011-02-13,16.25,18.812,2.562,1.125
2011-02-14,15.375,19.042,3.667,0.696
2011-02-15,12.292,15.042,2.75,1.208
2011-02-16,8.042,9.458,1.417,1.167
2011-02-17,7.25,8.833,1.583,1.292
2011-02-18,5.833,6.833,1.0,0.792
2011-02-19,5.208,6.0,0.792,0.708
2011-02-20,8.542,9.875,1.333,1.167
2011-02-21,15.333,18.75,3.417,3.167
2011-02-22,17.826,21.391,3.565,2.125
2011-02-23,13.792,17.875,4.083,1.208
2011-02-24,7.792,8.583,0.792,2.739
2011-02-25,9.042,9.917,0.875,1.167
2011-02-26,4.417,4.75,0.333,1.042
2011-02-27,7.125,8.25,1.125,1.0
2011-02-28,10.708,12.292,1.583,1.083
2011-03-01,18.208,24.0,5.792,1.75
2011-03-02,16.708,20.792,4.083,1.625
2011-03-03,6.435,6.739,0.304,1.292
2011-03-04,10.0,11.167,1.167,0.958
2011-03-05,19.083,24.958,5.875,1.13
2011-03-06,20.125,32.0,11.875,1.875
2011-03-07,9.375,10.042,0.667,1.958
2011-03-08,11.917,12.875,0.958,2.0
2011-03-09,8.667,9.292,0.625,0.5
2011-03-10,4.833,5.375,0.542,0.167
2011-03-11,5.333,5.75,0.417,1.542
2011-03-12,5.091,5.682,0.591,1.182
2011-03-13,8.609,9.826,1.217,1.542
2011-03-14,12.792,15.0,2.208,2.375
2011-03-15,10.083,11.25,1.167,2.391
2011-03-16,9.174,10.87,1.696,1.125
2011-03-17,11.167,12.417,1.25,1.125
2011-03-18,15.792,18.333,2.542,1.417
2011-03-19,7.875,8.708,0.833,0.417
2011-03-20,9.167,10.333,1.167,1.083
2011-03-21,8.75,9.792,1.042,1.125
2011-03-22,16.375,18.333,1.958,2.375
2011-03-23,18.87,21.174,2.304,1.0
2011-03-24,6.375,7.042,0.667,0.875
2011-03-25,5.667,6.125,0.458,0.565
2011-03-26,9.083,10.125,1.042,0.917
2011-03-27,14.333,16.75,2.417,2.0
2011-03-28,11.792,13.333,1.542,1.833
2011-03-29,10.167,12.083,1.917,0.917
2011-03-30,9.0,11.25,2.25,0.833
2011-03-31,5.042,5.417,0.375,0.25
2011-04-01,15.708,20.208,4.5,2.292
2011-04-02,12.125,13.458,1.333,1.875
2011-04-03,4.5,4.833,0.333,0.375
2011-04-04,5.833,6.542,0.708,0.167
2011-04-05,10.083,11.042,0.958,0.667
2011-04-06,10.167,11.833,1.667,1.417
2011-04-07,5.333,6.917,1.583,0.292
2011-04-08,4.0,5.417,1.417,0.042
2011-04-09,10.75,12.625,1.875,0.667
2011-04-10,10.217,12.13,1.913,2.652
2011-04-11,12.625,14.667,2.042,3.375
2011-04-12,7.708,8.75,1.042,1.292
2011-04-13,11.458,12.75,1.292,2.0
2011-04-14,13.292,16.042,2.75,3.792
2011-04-15,17.958,19.792,1.833,3.875
2011-04-16,9.917,11.75,1.833,2.125
2011-04-17,6.417,7.125,0.708,1.292
2011-04-18,10.667,13.0,2.333,1.5
2011-04-19,5.375,6.292,0.917,0.708
2011-04-20,5.826,6.913,1.087,0.391
2011-04-21,10.75,13.542,2.792,1.417
2011-04-22,11.333,15.167,3.833,0.375
2011-04-23,5.042,6.417,1.375,0.125
2011-04-24,7.875,9.208,1.333,0.333
2011-04-25,9.042,10.458,1.417,0.875
2011-04-26,6.125,7.708,1.583,1.5
2011-04-27,4.208,5.625,1.417,0.042
2011-04-28,6.875,8.083,1.208,0.5
2011-04-29,6.667,7.792,1.125,0.542
2011-04-30,4.304,5.435,1.13,1.391
2011-05-01,6.208,7.417,1.208,0.75
2011-05-02,8.333,9.375,1.042,1.542
2011-05-03,10.917,12.75,1.833,1.208
2011-05-04,8.292,9.917,1.625,1.542
2011-05-05,7.833,9.042,1.208,1.375
2011-05-06,7.417,9.792,2.375,1.208
2011-05-07,5.542,7.0,1.458,0.792
2011-05-08,7.75,9.792,2.042,1.042
2011-05-09,8.417,10.417,2.0,1.167
2011-05-10,14.304,19.609,5.304,2.087
2011-05-11,15.125,25.792,10.667,1.208
2011-05-12,7.667,10.458,2.792,0.333
2011-05-13,5.875,6.208,0.333,0.583
2011-05-14,6.708,7.167,0.458,0.667
2011-05-15,4.375,4.75,0.375,1.458
2011-05-16,6.833,7.833,1.0,1.5
2011-05-17,7.75,8.625,0.875,0.958
2011-05-18,10.625,12.417,1.792,2.0
2011-05-19,5.167,6.042,0.875,1.333
2011-05-20,6.783,8.217,1.435,1.13
2011-05-21,7.625,10.708,3.083,1.083
2011-05-22,4.458,5.458,1.0,0.25
2011-05-23,6.667,7.333,0.667,0.083
2011-05-24,7.333,7.958,0.625,0.0
2011-05-25,8.25,10.5,2.25,0.917
2011-05-26,7.917,8.583,0.667,0.958
2011-05-27,6.958,7.625,0.667,0.5
2011-05-28,16.625,17.667,1.042,0.792
2011-05-29,6.583,6.958,0.375,0.0
2011-05-30,3.739,4.304,0.565,0.043
2011-05-31,6.75,8.583,1.833,0.75
2011-06-01,5.083,6.583,1.5,0.167
2011-06-02,8.542,12.042,3.5,0.5
2011-06-03,7.458,12.458,5.0,1.042
2011-06-04,6.292,7.917,1.625,0.542
2011-06-05,6.167,7.792,1.625,0.208
2011-06-06,9.75,12.167,2.417,1.5
2011-06-07,5.375,6.292,0.917,0.125
2011-06-08,6.667,7.458,0.792,0.208
2011-06-09,5.652,7.478,1.826,0.261
2011-06-10,10.208,13.375,3.167,1.125
2011-06-11,7.375,9.0,1.625,0.125
2011-06-12,11.917,14.125,2.208,0.625
2011-06-13,9.542,11.167,1.625,1.0
2011-06-14,8.625,10.5,1.875,0.333
2011-06-15,11.125,14.25,3.125,1.125
2011-06-16,8.917,10.083,1.167,0.208
2011-06-17,10.125,11.167,1.042,0.667
2011-06-18,16.333,19.875,3.542,0.917
2011-06-19,7.13,8.217,1.087,0.348
2011-06-20,7.125,9.208,2.083,0.0
2011-06-21,8.667,11.583,2.917,0.958
2011-06-22,11.292,18.458,7.167,1.583
2011-06-23,5.917,11.042,5.125,0.708
2011-06-24,5.042,9.667,4.625,0.375
2011-06-25,4.333,7.333,3.0,0.542
2011-06-26,1.375,2.708,1.333,0.0
2011-06-27,1.667,3.208,1.542,0.0
2011-06-28,7.083,11.708,4.625,0.792
2011-06-29,6.913,10.217,3.304,1.304
2011-06-30,7.417,10.417,3.0,0.708
2011-07-01,6.583,9.708,3.125,0.25
2011-07-02,9.25,11.292,2.042,1.25
2011-07-03,7.125,9.667,2.542,1.083
2011-07-04,5.833,7.792,1.958,0.25
2011-07-05,5.917,6.792,0.875,0.667
2011-07-06,5.667,7.542,1.875,0.542
2011-07-07,9.542,15.375,5.833,0.583
2011-07-08,3.083,7.542,4.458,0.292
2011-07-09,2.739,5.261,2.522,0.087
2011-07-10,4.542,8.0,3.458,0.667
2011-07-11,2.167,5.042,2.875,0.25
2011-07-12,3.458,8.833,5.375,0.042
2011-07-13,2.208,4.958,2.75,0.167
2011-07-14,2.667,5.25,2.583,0.25
2011-07-15,5.458,7.708,2.25,1.083
2011-07-16,4.375,6.583,2.208,0.542
2011-07-17,3.875,5.958,2.083,1.375
2011-07-18,5.667,7.583,1.917,0.792
2011-07-19,2.478,3.348,0.87,0.043
2011-07-20,4.5,5.667,1.167,0.0
2011-07-21,4.708,5.667,0.958,0.25
2011-07-22,4.042,5.333,1.292,0.167
2011-07-23,4.708,6.0,1.292,0.667
2011-07-24,3.708,4.667,0.958,0.458
2011-07-25,3.167,4.625,1.458,0.0
2011-07-26,3.682,5.727,2.045,0.227
2011-07-27,2.833,5.875,3.042,0.0
2011-07-28,7.0,10.583,3.583,1.167
2011-07-29,8.304,10.304,2.0,2.0
2011-07-30,8.0,9.25,1.25,1.917
2011-07-31,4.667,5.667,1.0,1.167
2011-08-01,4.083,5.542,1.458,1.0
2011-08-02,5.542,8.5,2.958,1.583
2011-08-03,6.091,10.818,4.727,1.708
2011-08-04,8.846,12.308,3.462,2.25
2011-08-05,5.958,9.667,3.708,1.167
2011-08-06,1.826,4.0,2.174,0.333
2011-08-07,2.417,5.5,3.083,0.708
2011-08-08,8.167,12.375,4.208,2.0
2011-08-09,7.875,9.875,2.0,1.833
2011-08-10,6.083,7.667,1.583,1.625
2011-08-11,9.042,10.958,1.917,2.667
2011-08-12,7.375,8.208,0.833,2.0
2011-08-13,6.208,7.583,1.375,2.083
2011-08-14,4.875,6.375,1.5,1.458
2011-08-15,5.667,8.417,2.75,1.542
2011-08-16,6.826,9.0,2.174,1.625
2011-08-17,7.917,11.0,3.083,1.583
2011-08-18,8.125,12.458,4.333,2.391
2011-08-19,6.625,7.417,0.792,0.333
2011-08-20,10.292,11.5,1.208,0.583
2011-08-21,5.75,7.167,1.417,0.125
2011-08-22,8.958,10.917,1.958,0.542
2011-08-23,5.583,8.458,2.875,0.292
2011-08-24,2.958,4.958,2.0,0.083
2011-08-25,4.083,8.083,4.0,0.125
2011-08-26,4.783,9.348,4.565,0.375
