date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,5.042,7.333,2.292,7.625,52.833
2011-01-02,6.708,11.958,5.25,6.583,17.833
2011-01-03,5.417,8.5,3.083,7.458,38.125
2011-01-04,3.455,7.318,3.864,6.708,23.625
2011-01-05,5.583,10.5,4.917,6.292,16.417
2011-01-06,9.625,17.542,7.917,6.458,20.042
2011-01-07,9.583,17.583,8.0,6.391,23.0
2011-01-08,8.417,15.0,6.583,5.792,17.875
2011-01-09,9.045,14.273,5.227,9.083,45.125
2011-01-10,14.783,24.217,9.435,9.13,60.792
2011-01-11,5.833,9.0,3.167,7.833,31.083
2011-01-12,10.292,17.667,7.375,6.625,19.0
2011-01-13,7.208,12.792,5.583,8.5,31.667
2011-01-14,12.682,19.545,6.864,7.391,39.75
2011-01-15,10.333,16.833,6.5,7.125,17.875
2011-01-16,13.625,22.708,9.083,7.261,17.864
2011-01-17,14.083,27.792,13.708,6.958,13.0
2011-01-18,21.5,38.292,16.792,7.875,20.5
2011-01-19,22.909,49.727,26.818,6.958,31.958
2011-01-20,4.75,9.0,4.25,7.042,9.458
2011-01-21,3.042,6.917,3.875,6.696,8.583
2011-01-22,5.0,7.875,2.875,6.458,14.708
2011-01-23,3.458,6.625,3.167,6.208,11.625
2011-01-24,3.409,5.318,1.909,7.478,23.375
2011-01-25,4.083,7.167,3.083,8.042,26.0
2011-01-26,6.208,11.167,4.958,7.083,13.75
2011-01-27,13.75,21.875,8.125,8.167,25.875
2011-01-28,7.333,12.667,5.333,8.261,35.792
2011-01-29,7.045,12.364,5.318,8.667,27.542
2011-01-30,7.083,13.708,6.625,7.833,19.333
2011-01-31,13.25,20.417,7.167,8.958,29.625
2011-02-01,4.292,6.292,2.0,8.667,35.583
2011-02-02,4.292,7.042,2.75,6.917,13.208
2011-02-03,10.0,16.864,6.864,7.083,16.5
2011-02-04,8.958,15.625,6.667,8.391,29.833
2011-02-05,17.833,26.208,8.375,7.917,40.917
2011-02-06,20.792,40.125,19.333,8.667,33.042
2011-02-07,4.083,6.25,2.167,8.042,20.667
2011-02-08,2.545,5.318,2.773,7.208,13.583
