date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,7.083,9.042,1.958,,44.0
2011-01-02,6.833,8.667,1.833,,12.708
2011-01-03,8.292,10.542,2.25,,29.583
2011-01-04,6.167,8.75,2.583,,18.5
2011-01-05,12.833,18.375,5.542,,14.136
2011-01-06,15.333,22.167,6.833,,16.125
2011-01-07,14.833,20.5,5.667,,19.75
2011-01-08,11.417,14.75,3.333,,13.875
2011-01-09,14.542,20.0,5.458,,34.583
2011-01-10,18.083,26.917,8.833,,55.792
2011-01-11,11.708,16.792,5.083,,27.375
2011-01-12,15.458,24.333,8.875,,14.583
2011-01-13,14.917,20.792,5.875,,27.125
2011-01-14,14.292,20.375,6.083,,37.167
2011-01-15,8.958,11.125,2.167,,14.292
2011-01-16,10.792,16.083,5.292,,14.458
2011-01-17,10.542,15.583,5.042,,7.875
2011-01-18,19.333,33.292,13.958,,17.583
2011-01-19,15.375,22.875,7.5,,22.833
2011-01-20,9.625,14.25,4.625,,12.375
2011-01-21,9.75,13.125,3.375,,8.708
2011-01-22,7.75,10.0,2.25,,10.292
2011-01-23,11.708,23.208,11.5,,10.792
2011-01-24,10.208,15.583,5.375,,18.125
2011-01-25,9.667,14.542,4.875,,20.875
2011-01-26,10.0,17.0,7.0,,10.773
2011-01-27,12.385,17.0,4.615,,18.583
2011-01-28,15.75,21.75,6.0,,34.417
2011-01-29,8.583,10.792,2.208,,27.167
2011-01-30,12.083,17.042,4.958,,22.333
2011-01-31,17.625,25.25,7.625,,28.542
2011-02-01,9.125,13.625,4.5,,36.292
2011-02-02,7.125,10.667,3.542,,10.042
2011-02-03,15.417,24.292,8.875,,12.583
2011-02-04,12.292,17.333,5.042,,22.542
2011-02-05,7.75,9.625,1.875,,32.333
2011-02-06,16.375,26.125,9.75,,27.125
2011-02-07,10.75,15.292,4.542,,17.957
2011-02-08,7.625,12.083,4.458,,11.708
2011-02-09,10.042,15.125,5.083,,13.917
2011-02-10,13.292,20.375,7.083,,12.792
2011-02-11,13.75,19.5,5.75,,11.333
2011-02-12,11.0,13.833,2.833,,10.583
2011-02-13,15.75,20.833,5.083,,19.375
2011-02-14,21.917,41.0,19.083,,20.042
2011-02-15,14.542,19.667,5.125,,27.25
2011-02-16,11.667,16.292,4.625,,21.333
2011-02-17,8.958,13.875,4.917,,18.042
2011-02-18,8.375,11.708,3.333,,13.417
2011-02-19,7.75,10.417,2.667,,12.875
2011-02-20,10.917,15.167,4.25,,13.125
2011-02-21,11.478,16.043,4.565,,18.478
2011-02-22,14.417,20.958,6.542,,19.083
2011-02-23,11.583,17.833,6.25,,21.917
