date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,196.458,7.625,10.583,23.333,59.0,35.667,46.0,207.042
2011-01-02,194.167,6.792,10.667,24.958,62.833,37.875,16.208,204.833
2011-01-03,196.333,7.542,11.708,29.958,64.958,35.0,29.958,208.042
2011-01-04,193.25,6.042,9.208,25.667,61.083,35.417,19.417,202.458
2011-01-05,193.208,6.458,11.583,26.083,65.667,39.583,18.478,204.792
2011-01-06,197.708,8.875,18.458,32.833,98.75,65.917,21.833,216.167
2011-01-07,201.625,10.75,24.625,36.625,112.583,75.958,27.25,226.25
2011-01-08,199.375,9.375,20.833,39.375,115.875,76.5,22.0,220.208
2011-01-09,200.375,8.833,22.167,28.167,70.875,42.708,37.292,222.542
2011-01-10,208.125,15.0,32.792,41.217,149.261,108.043,66.833,240.917
2011-01-11,199.042,9.208,24.917,30.792,73.5,42.708,32.25,223.958
2011-01-12,197.792,11.042,23.75,40.583,127.167,86.583,21.917,221.542
2011-01-13,198.083,10.5,21.792,39.208,113.375,74.167,29.75,219.875
2011-01-14,201.75,9.875,46.875,30.583,78.583,48.0,36.458,248.625
2011-01-15,193.375,7.208,9.833,30.292,91.25,60.958,20.833,203.208
2011-01-16,192.083,8.375,13.0,30.875,92.208,61.333,15.542,205.083
2011-01-17,193.542,10.125,20.542,37.458,117.208,79.75,16.167,214.083
2011-01-18,198.833,10.208,33.125,36.25,107.167,70.917,22.375,231.958
2011-01-19,195.792,9.125,22.25,29.667,78.417,48.75,31.417,218.042
2011-01-20,188.958,6.292,9.583,16.292,34.25,17.958,13.208,198.542
2011-01-21,189.417,6.542,11.542,19.667,50.125,30.458,15.167,200.958
2011-01-22,191.375,7.458,11.458,26.458,68.042,41.583,17.292,202.833
2011-01-23,192.348,7.042,10.174,24.083,58.042,33.958,11.75,202.522
2011-01-24,193.5,6.75,6.75,18.667,42.167,23.5,18.25,200.25
