date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-01-30,197.409,4.087,11.545,11.522,18.348,6.826,,4.913,208.955
2011-01-31,195.042,2.875,9.167,7.167,9.042,1.875,,4.625,204.208
2011-02-01,197.542,3.708,9.292,6.458,7.917,1.458,,6.25,206.833
2011-02-02,196.708,2.458,6.875,4.167,5.833,1.667,,2.917,203.583
2011-02-03,197.167,2.958,8.542,6.792,8.875,2.083,,3.292,205.708
2011-02-04,196.25,3.292,8.583,6.917,9.208,2.292,,5.958,204.833
2011-02-05,199.083,4.5,11.125,12.042,15.208,3.167,,9.0,210.208
2011-02-06,199.455,5.087,18.727,24.391,36.957,12.565,,9.708,218.182
2011-02-07,197.375,4.542,17.125,15.958,24.167,8.208,,5.5,214.5
2011-02-08,195.917,3.0,7.75,4.833,6.5,1.667,,3.458,203.667
2011-02-09,196.875,2.917,7.917,5.375,7.292,1.917,,3.292,204.792
2011-02-10,196.667,3.5,12.083,11.625,17.5,5.875,,4.5,208.75
2011-02-11,196.208,3.375,9.583,8.208,11.625,3.417,,3.75,205.792
2011-02-12,196.917,3.417,10.458,8.667,10.833,2.167,,4.125,207.375
2011-02-13,196.682,3.913,13.773,19.87,24.609,4.739,,4.708,210.455
2011-02-14,196.042,5.375,20.292,30.542,50.0,19.458,,6.625,216.333
2011-02-15,194.792,5.708,14.125,26.125,42.292,16.167,,9.0,208.917
2011-02-16,192.458,2.542,8.417,9.125,11.75,2.625,,5.0,200.875
2011-02-17,194.042,3.042,6.25,6.167,7.958,1.792,,5.0,200.292
2011-02-18,196.75,2.875,7.25,6.167,7.792,1.625,,3.167,204.0
2011-02-19,195.458,3.042,6.208,6.292,7.875,1.583,,3.917,201.667
2011-02-20,195.136,3.783,12.227,15.417,22.333,6.917,,4.957,207.364
2011-02-21,196.792,4.458,19.0,27.0,41.625,14.625,,7.333,215.792
2011-02-22,195.458,4.0,11.875,18.875,22.667,3.792,,5.292,207.333
2011-02-23,196.25,4.792,19.583,22.5,32.75,10.25,,5.417,215.833
2011-02-24,195.125,4.083,10.208,10.917,13.167,2.25,,7.917,205.333
2011-02-25,195.583,4.625,13.75,14.625,17.917,3.292,,6.625,209.333
2011-02-26,194.333,2.5,6.292,6.208,7.417,1.208,,5.875,200.625
2011-02-27,198.083,3.208,8.75,12.087,17.348,5.261,,6.583,206.833
2011-02-28,196.708,2.875,5.417,7.875,9.5,1.625,,4.042,202.125
2011-03-01,194.958,4.083,19.208,33.542,60.958,27.417,,11.333,214.167
2011-03-02,196.478,4.0,21.304,28.458,42.292,13.833,,7.167,217.783
2011-03-03,196.083,2.958,8.667,5.958,7.083,1.125,,5.75,204.75
2011-03-04,199.25,3.208,7.917,8.25,9.583,1.333,,3.5,207.167
2011-03-05,201.636,5.043,29.773,27.043,48.043,21.0,,4.917,231.409
2011-03-06,197.957,5.0,20.957,19.083,43.417,24.333,,6.708,218.913
2011-03-07,200.292,5.917,17.958,19.25,23.375,4.125,,8.958,218.25
2011-03-08,200.125,6.375,21.875,20.292,25.375,5.083,,8.583,222.0
2011-03-09,198.958,5.583,13.75,18.417,21.583,3.167,,5.458,212.708
2011-03-10,198.417,4.458,17.292,12.708,16.333,3.625,,5.292,215.708
2011-03-11,197.958,3.292,9.375,7.125,8.417,1.292,,4.708,207.333
2011-03-12,196.565,3.13,5.0,4.913,5.87,0.957,,4.087,201.565
2011-03-13,195.375,3.375,8.792,10.708,12.833,2.125,,4.708,204.167
2011-03-14,195.917,3.917,12.875,17.792,23.458,5.667,,6.5,208.792
2011-03-15,195.476,3.958,8.095,10.083,11.833,1.75,,8.565,203.571
2011-03-16,195.292,3.292,9.125,19.25,23.167,3.917,,5.333,204.417
2011-03-17,194.25,4.125,20.75,27.625,36.583,8.958,,8.167,215.0
2011-03-18,195.368,4.947,16.368,21.1,26.85,5.75,,7.3,211.737
2011-03-19,193.545,2.826,11.545,8.652,11.043,2.391,,5.292,205.091
2011-03-20,197.0,3.0,13.125,10.958,15.167,4.208,,6.208,210.125
2011-03-21,196.708,3.625,13.125,14.083,17.417,3.333,,6.083,209.833
2011-03-22,198.125,3.625,20.167,23.905,28.762,4.857,,8.304,218.292
2011-03-23,195.792,3.5,18.208,21.958,24.458,2.5,,5.875,214.0
2011-03-24,196.417,4.75,10.833,8.208,9.5,1.292,,5.083,207.25
2011-03-25,197.571,2.773,6.571,4.667,5.714,1.048,,4.391,204.143
2011-03-26,196.773,3.391,6.5,7.5,8.5,1.0,,5.083,203.273
2011-03-27,195.667,4.042,16.583,15.958,17.667,1.708,,7.375,212.25
2011-03-28,192.375,3.25,10.25,13.0,13.75,0.75,,8.875,202.625
2011-03-29,192.042,3.5,13.958,22.708,25.667,2.958,,10.583,206.0
2011-03-30,193.25,3.083,15.833,21.5,27.792,6.292,,9.417,209.083
2011-03-31,189.542,2.5,7.167,6.083,6.375,0.292,,4.625,196.708
2011-04-01,193.833,4.667,22.125,23.958,31.167,7.208,,10.792,215.958
2011-04-02,192.25,3.875,18.042,16.208,20.667,4.458,,9.375,210.292
2011-04-03,191.5,2.0,5.083,2.833,3.875,1.042,,4.833,196.583
2011-04-04,192.542,2.167,6.708,5.75,7.833,2.083,,5.167,199.25
2011-04-05,194.136,2.913,15.0,21.0,26.391,5.391,,8.682,209.136
2011-04-06,192.75,3.208,14.667,17.75,22.833,5.083,,9.208,207.417
2011-04-07,188.25,2.292,10.042,11.083,14.417,3.333,,7.042,198.292
2011-04-08,191.083,2.75,23.042,27.583,39.875,12.292,,12.125,214.125
2011-04-09,188.083,2.958,16.042,13.5,20.375,6.875,,8.542,204.125
2011-04-10,190.417,3.417,15.75,8.958,11.375,2.417,,7.792,206.167
2011-04-11,193.364,3.435,15.227,11.043,16.913,5.87,,8.375,208.591
2011-04-12,193.125,3.125,15.042,9.25,12.75,3.5,,6.458,208.167
2011-04-13,192.333,3.125,13.583,7.917,10.583,2.667,,7.5,205.917
2011-04-14,192.261,4.217,16.217,11.5,14.583,3.083,,12.125,208.478
2011-04-15,196.5,4.583,25.5,29.0,35.708,6.708,,13.917,222.0
2011-04-16,195.0,4.083,21.333,14.042,19.75,5.708,,7.667,216.333
2011-04-17,192.75,2.375,8.958,5.667,7.208,1.542,,6.0,201.708
2011-04-18,199.87,3.739,19.652,21.478,26.087,4.609,,6.292,219.522
2011-04-19,194.75,2.625,9.083,3.625,4.667,1.042,,3.75,203.833
2011-04-20,193.292,2.583,11.208,6.708,8.25,1.542,,4.042,204.5
2011-04-21,194.875,3.333,21.167,17.208,22.458,5.25,,8.792,216.042
2011-04-22,197.875,3.75,26.417,28.833,39.75,10.917,,9.083,224.292
2011-04-23,194.333,3.083,14.708,12.208,15.583,3.375,,3.917,209.042
2011-04-24,193.625,3.042,9.583,3.167,4.042,0.875,,5.208,203.208
2011-04-25,193.409,3.043,11.591,4.87,10.304,5.435,,6.13,205.0
2011-04-26,193.625,2.833,16.5,13.083,19.167,6.083,,9.083,210.125
2011-04-27,189.167,2.417,10.083,4.833,8.375,3.542,,6.5,199.25
2011-04-28,193.333,3.083,11.167,4.833,7.125,2.292,,5.333,204.5
2011-04-29,192.667,3.208,15.458,8.833,11.542,2.708,,6.458,208.125
2011-04-30,193.542,3.25,15.083,11.125,14.917,3.792,,8.333,208.625
2011-05-01,189.917,2.333,9.917,4.917,7.292,2.375,,6.5,199.833
2011-05-02,192.875,3.417,14.792,15.958,22.542,6.583,,9.417,207.667
2011-05-03,196.958,4.25,19.292,19.583,25.25,5.667,,9.042,216.25
2011-05-04,192.875,3.667,11.75,13.792,17.75,3.958,,8.375,204.625
2011-05-05,192.667,3.167,9.125,10.875,13.875,3.0,,8.875,201.792
2011-05-06,193.875,3.333,14.833,13.417,17.833,4.417,,8.455,208.708
2011-05-07,189.417,2.417,13.875,6.208,8.667,2.458,,9.125,203.292
2011-05-08,189.5,2.5,13.667,5.708,7.417,1.708,,7.042,203.167
2011-05-09,195.125,4.083,21.25,27.583,37.375,9.792,,15.917,216.375
2011-05-10,188.0,2.75,23.917,21.208,32.5,11.292,,14.208,211.917
2011-05-11,185.773,2.13,20.091,14.565,25.391,10.826,,7.375,205.864
2011-05-12,189.292,2.25,16.0,15.19,26.524,11.333,,7.292,205.292
2011-05-13,192.667,2.75,12.208,6.167,7.917,1.75,,7.708,204.875
2011-05-14,193.333,3.0,13.833,5.125,6.75,1.625,,9.042,207.167
2011-05-15,194.792,3.167,18.375,6.542,8.792,2.25,,10.458,213.167
2011-05-16,194.087,3.13,15.565,14.435,22.304,7.87,,12.208,209.652
2011-05-17,191.682,3.0,11.364,9.333,13.0,3.667,,11.458,203.045
2011-05-18,193.083,3.333,17.5,20.625,28.292,7.667,,11.75,210.583
2011-05-19,194.417,3.958,22.833,26.417,37.125,10.708,,17.167,217.25
2011-05-20,191.875,3.333,20.75,24.25,33.958,9.708,,14.167,212.625
2011-05-21,190.417,2.917,24.833,28.458,41.667,13.208,,15.083,215.25
2011-05-22,187.917,2.208,13.417,16.292,38.917,22.625,,11.25,201.333
2011-05-23,191.455,2.043,8.091,4.391,5.522,1.13,,4.739,199.545
2011-05-24,191.167,2.292,9.75,6.5,7.792,1.292,,4.0,200.917
2011-05-25,192.333,2.75,15.875,14.167,17.458,3.292,,6.792,208.208
2011-05-26,191.375,2.042,10.083,8.083,9.958,1.875,,7.083,201.458
2011-05-27,190.792,2.208,9.667,6.292,7.667,1.375,,3.75,200.458
2011-05-28,194.125,3.0,17.25,20.0,25.375,5.375,,4.458,211.375
2011-05-29,193.167,2.25,14.875,12.542,15.542,3.0,,4.208,208.042
2011-05-30,190.727,2.348,12.409,6.522,13.13,6.609,,4.435,203.136
2011-05-31,191.292,2.542,11.667,8.75,16.208,7.458,,6.167,202.958
2011-06-01,192.625,2.75,18.75,24.083,36.625,12.542,,13.458,211.375
2011-06-02,193.458,3.0,18.958,22.0,31.708,9.708,,13.0,212.417
2011-06-03,195.083,3.458,21.833,25.667,38.042,12.375,,12.875,216.917
2011-06-04,193.083,3.333,22.042,11.292,16.792,5.5,,8.833,215.125
2011-06-05,193.958,3.167,19.125,19.458,28.5,9.042,,12.917,213.083
2011-06-06,190.913,3.087,17.304,14.957,20.217,5.261,,10.542,208.217
2011-06-07,192.458,3.083,15.333,17.292,23.625,6.333,,11.167,207.792
2011-06-08,191.167,2.625,22.25,15.0,19.583,4.583,,8.917,213.417
2011-06-09,193.417,3.0,21.958,23.833,33.917,10.083,,12.542,215.375
2011-06-10,197.375,3.792,29.667,26.375,42.583,16.208,,13.0,227.042
2011-06-11,191.083,3.458,16.417,18.208,23.75,5.542,,5.542,207.5
2011-06-12,195.958,4.0,18.042,23.042,41.042,18.0,,10.917,214.0
2011-06-13,190.792,3.333,19.042,11.75,16.167,4.417,,7.0,209.833
2011-06-14,193.045,3.609,20.545,11.957,15.565,3.609,,8.955,213.591
2011-06-15,195.042,3.75,25.25,24.292,38.125,13.833,,11.667,220.292
2011-06-16,195.167,3.083,16.458,13.292,15.958,2.667,,5.417,211.625
2011-06-17,192.292,2.792,16.417,13.458,16.583,3.125,,8.417,208.708
2011-06-18,195.833,3.625,22.458,28.542,41.708,13.167,,9.917,218.292
2011-06-19,194.917,3.458,20.708,18.083,23.958,5.875,,7.417,215.625
2011-06-20,194.792,3.083,27.208,26.292,41.375,15.083,,7.625,222.0
2011-06-21,189.783,2.565,24.391,16.435,33.913,17.478,,7.25,214.174
2011-06-22,189.458,2.458,21.583,20.333,40.542,20.208,,10.042,211.042
2011-06-23,185.75,2.083,22.25,20.458,57.125,36.667,,15.083,208.0
2011-06-24,182.542,1.542,18.5,9.833,21.5,11.667,,10.583,201.042
2011-06-25,184.542,2.083,16.042,11.542,27.75,16.208,,10.75,200.583
2011-06-26,187.333,1.625,12.333,8.125,13.333,5.208,,7.375,199.667
2011-06-27,184.696,1.75,14.174,13.0,19.13,6.13,,6.167,198.87
2011-06-28,185.542,2.125,19.292,14.542,27.417,12.875,,9.667,204.833
2011-06-29,186.167,1.875,15.708,9.417,14.583,5.167,,7.667,201.875
2011-06-30,185.833,1.583,13.5,7.333,10.125,2.792,,6.917,199.333
2011-07-01,187.542,2.167,17.583,15.417,21.208,5.792,,6.042,205.125
2011-07-02,191.625,3.208,18.0,11.292,14.917,3.625,,5.708,209.625
2011-07-03,198.083,3.208,21.667,20.292,31.792,11.5,,7.042,219.75
2011-07-04,196.091,2.833,23.455,15.783,23.348,7.565,,5.364,219.545
2011-07-05,195.875,2.917,17.583,6.458,8.208,1.75,,6.0,213.458
2011-07-06,204.417,3.292,20.542,17.042,22.042,5.0,,9.0,224.958
2011-07-07,198.333,3.25,29.042,17.417,38.458,21.042,,6.208,227.375
2011-07-08,194.167,2.333,21.458,12.583,27.875,15.292,,8.333,215.625
2011-07-09,188.042,1.792,18.625,14.542,30.958,16.417,,9.875,206.667
2011-07-10,197.708,2.375,17.083,10.5,17.375,6.875,,7.75,214.792
2011-07-11,199.909,2.125,15.955,10.783,18.783,8.0,,6.826,215.864
2011-07-12,199.667,2.0,15.542,9.583,18.667,9.083,,4.375,215.208
2011-07-13,193.125,1.958,16.042,10.833,21.583,10.75,,6.667,209.167
2011-07-14,189.833,2.042,16.625,16.391,36.435,20.043,,10.174,206.458
2011-07-15,200.708,3.25,19.083,17.875,25.958,8.083,,9.5,219.792
2011-07-16,198.833,2.958,24.083,16.833,27.458,10.625,,12.417,222.917
2011-07-17,196.792,1.708,15.75,7.917,12.25,4.333,,6.292,212.542
2011-07-18,184.042,1.0,7.208,2.958,4.292,1.333,,3.292,191.25
2011-07-19,183.792,1.0,8.125,2.0,2.875,0.875,,2.583,191.917
2011-07-20,184.909,1.739,15.091,8.217,11.565,3.348,,4.25,200.0
2011-07-21,190.458,2.25,19.75,8.958,11.667,2.708,,5.292,210.208
2011-07-22,195.625,2.708,14.583,16.667,24.958,8.292,,11.167,210.208
2011-07-23,195.417,2.333,16.792,8.208,10.0,1.792,,5.5,212.208
2011-07-24,200.042,2.958,12.333,5.833,7.667,1.833,,7.083,212.375
2011-07-25,203.167,2.75,14.875,7.625,9.958,2.333,,5.5,218.042
2011-07-26,202.208,2.458,22.458,9.792,14.292,4.5,,7.0,224.667
2011-07-27,194.091,2.435,19.864,19.652,34.435,14.783,,10.174,213.955
2011-07-28,191.958,1.333,18.542,12.875,20.708,7.833,,7.5,210.5
2011-07-29,184.458,1.208,14.708,7.25,10.958,3.708,,6.875,199.167
2011-07-30,184.958,1.625,15.625,8.208,11.167,2.958,,6.5,200.583
2011-07-31,194.583,2.5,14.333,9.917,13.667,3.75,,8.208,208.917
2011-08-01,203.364,2.565,20.091,13.391,17.435,4.043,,7.0,223.455
2011-08-02,198.75,1.958,13.833,8.417,12.958,4.542,,4.792,212.583
2011-08-03,195.167,1.417,19.458,11.292,17.292,6.0,,6.208,214.625
2011-08-04,192.292,1.333,14.583,8.292,12.417,4.125,,5.125,206.875
2011-08-05,188.958,1.208,12.25,9.417,12.833,3.417,,5.5,201.208
2011-08-06,190.667,1.542,15.0,9.542,15.208,5.667,,5.375,205.667
2011-08-07,191.333,1.292,13.5,9.5,14.042,4.542,,12.167,204.833
2011-08-08,192.65,2.5,14.75,13.417,18.375,4.958,,8.292,207.4
2011-08-09,188.0,1.522,16.357,7.478,9.783,2.304,,5.625,204.357
2011-08-10,184.708,1.542,12.625,7.375,9.792,2.417,,7.625,197.333
2011-08-11,183.583,1.625,12.375,9.083,12.167,3.083,,7.042,195.958
2011-08-12,186.292,2.042,14.542,10.708,13.542,2.833,,7.417,200.833
2011-08-13,193.667,2.75,13.542,10.792,15.958,5.167,,7.625,207.208
2011-08-14,189.792,1.917,9.667,5.292,6.667,1.375,,5.542,199.458
2011-08-15,188.958,1.792,8.625,5.625,7.333,1.708,,4.958,197.583
2011-08-16,186.957,2.0,8.261,7.348,9.217,1.87,,6.0,195.217
2011-08-17,190.625,2.208,12.583,9.917,13.292,3.375,,6.125,203.208
2011-08-18,196.708,2.167,15.5,8.417,11.208,2.792,,4.875,212.208
2011-08-19,196.667,2.958,13.958,6.667,8.208,1.542,,4.625,210.625
2011-08-20,197.833,2.625,14.125,10.958,13.333,2.375,,8.25,211.958
2011-08-21,198.958,2.625,11.5,6.333,7.542,1.208,,3.042,210.458
2011-08-22,199.167,2.667,12.375,6.042,7.708,1.667,,5.667,211.542
2011-08-23,197.958,2.958,14.583,11.375,14.833,3.458,,4.792,212.542
2011-08-24,193.87,1.957,13.87,11.913,18.0,6.087,,4.917,207.739
2011-08-25,196.292,1.875,23.583,14.708,22.0,7.292,,5.167,219.875
2011-08-26,197.375,1.542,14.792,9.208,16.0,6.792,,6.667,212.167
2011-08-27,193.292,1.708,14.25,8.792,12.667,3.875,,5.542,207.542
2011-08-28,193.0,2.0,11.0,7.333,9.083,1.75,,4.75,204.0
2011-08-29,201.818,2.391,15.545,11.0,14.0,3.0,,7.0,217.364
2011-08-30,205.042,2.917,16.833,10.75,13.917,3.167,,7.125,221.875
2011-08-31,195.833,2.083,15.833,10.125,12.25,2.125,,7.583,211.667
2011-09-01,186.792,1.375,10.667,7.625,11.208,3.583,,5.75,197.458
2011-09-02,185.583,1.0,8.167,3.958,5.458,1.5,,3.625,193.75
2011-09-03,186.042,1.292,10.208,3.875,5.083,1.208,,2.292,196.25
2011-09-04,187.042,1.0,11.417,3.542,4.583,1.042,,3.083,198.458
2011-09-05,188.773,1.522,10.773,4.304,6.783,2.478,,3.87,199.545
2011-09-06,200.167,2.667,16.167,8.043,11.565,3.522,,8.208,216.333
2011-09-07,205.458,2.875,18.25,8.667,11.792,3.125,,9.167,223.708
2011-09-08,205.833,2.708,17.958,9.875,13.333,3.458,,9.708,223.792
2011-09-09,202.75,2.625,17.875,11.417,15.375,3.958,,7.583,220.625
2011-09-10,195.333,2.042,12.458,8.333,12.083,3.75,,6.917,207.792
2011-09-11,194.042,1.75,12.208,6.458,9.917,3.458,,6.917,206.25
2011-09-12,195.182,1.739,12.091,8.13,11.261,3.13,,6.833,207.273
2011-09-13,195.458,1.958,17.75,12.542,16.792,4.25,,8.75,213.208
2011-09-14,197.917,2.0,18.333,9.417,12.042,2.625,,6.833,216.25
2011-09-15,196.125,1.5,10.958,5.708,8.833,3.125,,4.833,207.083
2011-09-16,187.083,1.0,8.417,5.958,8.292,2.333,,3.833,195.5
2011-09-17,190.333,1.917,16.833,11.5,16.167,4.667,,4.458,207.167
2011-09-18,190.583,1.5,12.583,6.167,10.333,4.167,,4.042,203.167
2011-09-19,193.625,1.292,11.542,5.833,9.125,3.292,,4.625,205.167
2011-09-20,191.522,1.435,9.304,7.435,9.87,2.435,,4.458,200.826
2011-09-21,190.875,1.542,10.0,4.75,6.333,1.583,,4.208,200.875
2011-09-22,191.083,1.5,7.875,3.417,4.792,1.375,,5.917,198.958
2011-09-23,197.708,2.375,12.833,6.667,9.292,2.625,,7.458,210.542
2011-09-24,198.958,2.208,9.333,5.708,8.083,2.375,,7.542,208.292
2011-09-25,200.458,2.458,10.292,5.792,8.042,2.25,,7.667,210.75
2011-09-26,199.182,2.652,11.591,9.783,12.478,2.696,,6.957,210.773
2011-09-27,197.917,2.5,11.167,6.917,9.5,2.583,,7.167,209.083
2011-09-28,197.875,3.042,17.833,9.292,12.583,3.292,,9.917,215.708
2011-09-29,197.708,2.917,17.042,9.045,12.364,3.318,,9.409,214.75
2011-09-30,191.083,2.833,12.583,8.042,10.25,2.208,,6.833,203.667
2011-10-01,192.208,2.25,8.875,4.75,6.292,1.542,,9.167,201.083
2011-10-02,194.167,2.667,9.25,4.583,6.458,1.875,,6.458,203.417
2011-10-03,192.045,1.739,8.5,4.909,8.773,3.864,,8.273,200.545
2011-10-04,193.292,2.042,10.458,8.417,13.167,4.75,,5.083,203.75
2011-10-05,196.75,2.625,17.083,16.5,22.375,5.875,,7.208,213.833
2011-10-06,189.792,2.333,10.75,5.333,7.875,2.542,,5.125,200.542
2011-10-07,193.292,3.792,14.25,10.176,13.412,3.235,,8.333,207.542
2011-10-08,199.417,4.417,18.292,11.333,15.125,3.792,,7.75,217.708
2011-10-09,200.292,4.667,17.5,9.792,12.5,2.708,,9.833,217.792
2011-10-10,197.292,4.0,17.292,8.625,11.0,2.375,,7.458,214.583
2011-10-11,198.083,5.833,24.0,18.75,24.708,5.958,,11.0,222.083
2011-10-12,200.091,6.0,26.773,17.652,24.0,6.348,,9.042,226.864
2011-10-13,200.417,4.625,19.25,16.083,20.208,4.125,,7.542,219.667
2011-10-14,192.667,2.875,13.375,10.708,13.625,2.917,,4.25,206.042
2011-10-15,190.375,2.542,16.333,9.875,12.25,2.375,,4.792,206.708
2011-10-16,193.792,2.792,11.292,3.708,4.667,0.958,,7.208,205.083
2011-10-17,192.773,2.565,10.227,5.087,6.652,1.565,,6.783,203.0
2011-10-18,193.417,3.625,13.75,14.583,18.417,3.833,,7.667,207.167
2011-10-19,192.958,2.375,11.125,10.0,12.958,2.958,,9.333,204.083
2011-10-20,195.625,3.667,18.833,16.542,23.0,6.458,,8.958,214.458
2011-10-21,192.667,2.417,14.0,9.583,11.625,2.042,,6.5,206.667
2011-10-22,191.375,2.958,14.542,9.042,11.667,2.625,,4.292,205.917
2011-10-23,190.5,3.292,14.917,8.667,10.708,2.042,,4.083,205.417
2011-10-24,192.083,2.417,15.042,11.917,16.542,4.625,,7.0,207.125
2011-10-25,190.913,2.522,12.87,8.0,9.522,1.522,,5.708,203.783
2011-10-26,193.583,2.208,9.667,8.333,10.042,1.708,,6.042,203.25
2011-10-27,198.167,2.75,12.625,12.667,18.792,6.125,,4.667,210.792
2011-10-28,198.75,3.708,20.667,17.792,24.125,6.333,,5.875,219.417
2011-10-29,196.875,3.5,16.042,13.792,17.125,3.333,,6.208,212.917
2011-10-30,195.833,3.208,14.0,9.458,11.458,2.0,,4.542,209.833
2011-10-31,192.727,2.783,11.818,8.13,11.217,3.087,,6.208,204.545
2011-11-01,194.875,2.833,12.542,15.583,19.958,4.375,,5.5,207.417
2011-11-02,193.875,2.917,14.542,15.042,18.417,3.375,,5.958,208.417
2011-11-03,200.875,4.375,22.208,23.417,32.208,8.792,,6.75,223.083
2011-11-04,201.792,5.042,24.25,17.625,27.0,9.375,,6.333,226.042
2011-11-05,199.292,4.375,22.0,18.792,25.375,6.583,,3.875,221.292
2011-11-06,192.458,2.667,14.5,10.792,13.667,2.875,,4.5,206.958
2011-11-07,192.917,2.158,11.917,10.125,12.583,2.458,,7.417,204.833
2011-11-08,195.565,1.875,14.348,10.348,14.478,4.13,,7.091,209.913
2011-11-09,195.375,1.458,12.208,11.25,15.667,4.417,,8.278,207.583
2011-11-10,196.542,1.375,12.5,12.417,15.375,2.958,,8.375,209.042
2011-11-11,199.208,2.583,19.083,19.042,27.583,8.542,,7.583,218.292
2011-11-12,202.208,4.167,27.25,19.292,31.667,12.375,,6.917,229.458
2011-11-13,199.429,3.667,17.81,11.81,15.619,3.81,,6.667,217.238
2011-11-14,198.667,3.417,15.25,10.792,14.333,3.542,,7.292,213.917
2011-11-15,193.864,2.043,8.773,6.0,8.522,2.522,,6.083,202.636
2011-11-16,197.083,3.958,20.25,17.0,24.917,7.917,,6.458,217.333
2011-11-17,199.833,4.417,19.708,14.625,23.875,9.25,,7.292,219.542
2011-11-18,197.917,4.5,18.208,20.792,28.125,7.333,,5.167,216.125
2011-11-19,196.25,4.167,21.208,23.375,32.792,9.417,,3.375,217.458
2011-11-20,194.583,2.625,9.292,4.125,5.375,1.25,,4.833,203.875
2011-11-21,195.375,2.0,6.5,3.917,5.208,1.292,,3.75,201.875
2011-11-22,197.833,3.583,16.042,17.917,24.75,6.833,,6.625,213.875
2011-11-23,199.708,3.25,18.458,16.167,21.792,5.625,,6.5,218.167
2011-11-24,195.778,2.048,7.333,3.217,4.174,0.957,,3.667,203.111
2011-11-25,193.214,2.458,13.786,9.458,13.5,4.042,,3.625,207.0
2011-11-26,197.625,4.0,17.875,19.208,30.083,10.875,,7.583,215.5
2011-11-27,199.667,4.333,22.333,19.792,29.542,9.75,,6.167,222.0
2011-11-28,205.0,7.0,29.636,25.348,64.739,39.391,,6.0,234.636
2011-11-29,207.333,8.083,42.75,32.417,80.708,48.292,,7.333,250.083
2011-11-30,203.75,6.167,34.417,28.292,61.625,33.333,,7.417,238.167
2011-12-01,197.167,2.0,10.292,9.083,11.417,2.333,,5.667,207.458
2011-12-02,196.917,2.208,10.583,9.75,11.542,1.792,,4.208,207.5
2011-12-03,196.542,2.75,15.0,10.917,14.75,3.833,,3.0,211.542
2011-12-04,195.75,2.375,9.25,4.958,6.625,1.667,,3.458,205.0
2011-12-05,196.636,3.826,15.727,16.522,23.87,7.348,,5.542,212.364
2011-12-06,195.958,3.167,16.083,14.917,18.75,3.833,,4.5,212.042
2011-12-07,195.292,3.833,23.792,19.25,28.417,9.167,,5.458,219.083
2011-12-08,198.083,4.167,17.208,11.542,13.833,2.292,,5.167,215.292
2011-12-09,197.375,2.958,11.0,11.083,13.875,2.792,,4.917,208.375
2011-12-10,198.583,2.5,11.75,8.875,11.125,2.25,,3.083,210.333
2011-12-11,196.583,2.917,8.917,4.875,5.708,0.833,,3.208,205.5
2011-12-12,196.292,3.583,15.792,12.292,15.458,3.167,,3.917,212.083
