date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,3.5,7.333333333333333,8.75,1.4166666666666667,5.166666666666667,
2011-01-02,4.25,6.083333333333333,7.416666666666667,1.3333333333333333,4.75,
2011-01-03,3.9583333333333335,6.208333333333333,7.875,1.6666666666666667,6.916666666666667,
2011-01-04,4.791666666666667,4.916666666666667,6.125,1.2083333333333333,7.083333333333333,
2011-01-05,3.5,5.041666666666667,6.375,1.3333333333333333,3.9166666666666665,
2011-01-06,3.0,9.304347826086957,11.826086956521738,2.5217391304347827,4.913043478260869,
2011-01-07,2.4166666666666665,6.833333333333333,8.291666666666666,1.4583333333333333,3.1666666666666665,
2011-01-08,2.0833333333333335,8.166666666666666,9.708333333333334,1.5416666666666667,3.9166666666666665,
2011-01-09,4.041666666666667,16.166666666666668,19.083333333333332,2.9166666666666665,7.666666666666667,
2011-01-10,5.083333333333333,16.166666666666668,20.916666666666668,4.75,8.166666666666666,
2011-01-11,3.4347826086956523,5.826086956521739,8.217391304347826,2.391304347826087,5.208333333333333,
2011-01-12,3.4166666666666665,14.25,19.208333333333332,4.958333333333333,4.958333333333333,
2011-01-13,3.625,8.25,10.541666666666666,2.2916666666666665,7.083333333333333,
2011-01-14,4.458333333333333,8.083333333333334,9.833333333333334,1.75,8.375,
2011-01-15,3.1666666666666665,11.166666666666666,13.083333333333334,1.9166666666666667,4.916666666666667,
2011-01-16,2.2916666666666665,5.25,6.541666666666667,1.2916666666666667,2.875,
2011-01-17,2.0,12.666666666666666,15.75,3.0833333333333335,4.25,
2011-01-18,2.5217391304347827,22.652173913043477,28.47826086956522,5.826086956521739,6.458333333333333,
2011-01-19,3.0,22.0,27.208333333333332,5.208333333333333,4.125,
2011-01-20,2.375,12.416666666666666,14.708333333333334,2.2916666666666665,3.7916666666666665,
2011-01-21,2.25,11.0,12.583333333333334,1.5833333333333333,2.2916666666666665,
2011-01-22,3.7083333333333335,14.5,20.833333333333332,6.333333333333333,5.458333333333333,
2011-01-23,2.6666666666666665,3.625,4.25,0.625,3.0416666666666665,
2011-01-24,2.6666666666666665,3.7083333333333335,4.583333333333333,0.875,3.2083333333333335,
2011-01-25,3.782608695652174,6.173913043478261,8.565217391304348,2.391304347826087,4.913043478260869,
2011-01-26,3.5,6.125,8.583333333333334,2.4583333333333335,4.75,
2011-01-27,4.375,11.458333333333334,14.416666666666666,2.9583333333333335,7.583333333333333,
2011-01-28,4.333333333333333,12.375,14.791666666666666,2.4166666666666665,7.166666666666667,
2011-01-29,2.9166666666666665,8.083333333333334,9.708333333333334,1.625,4.416666666666667,
2011-01-30,3.125,11.958333333333334,15.958333333333334,4.0,5.625,
2011-01-31,2.7916666666666665,7.791666666666667,9.458333333333334,1.6666666666666667,4.75,
2011-02-01,3.260869565217391,5.3478260869565215,6.434782608695652,1.0869565217391304,5.583333333333333,
2011-02-02,3.3333333333333335,5.208333333333333,6.416666666666667,1.2083333333333333,3.7083333333333335,
2011-02-03,3.75,7.833333333333333,9.625,1.7916666666666667,4.833333333333333,
2011-02-04,3.4583333333333335,5.708333333333333,6.916666666666667,1.2083333333333333,6.375,
2011-02-05,4.458333333333333,10.375,12.583333333333334,2.2083333333333335,9.833333333333334,
2011-02-06,5.166666666666667,19.833333333333332,25.25,5.416666666666667,6.875,
2011-02-07,4.583333333333333,12.416666666666666,16.25,3.8333333333333335,3.9130434782608696,
2011-02-08,2.652173913043478,3.5652173913043477,5.217391304347826,1.6521739130434783,3.25,
2011-02-09,3.4166666666666665,7.416666666666667,9.416666666666666,2.0,4.25,
2011-02-10,3.9166666666666665,14.833333333333334,20.208333333333332,5.375,7.458333333333333,
2011-02-11,3.7916666666666665,9.458333333333334,11.25,1.7916666666666667,5.541666666666667,
2011-02-12,3.4583333333333335,8.375,9.958333333333334,1.5833333333333333,5.875,
2011-02-13,3.7916666666666665,16.791666666666668,20.541666666666668,3.75,3.125,
2011-02-14,4.375,21.583333333333332,31.625,10.041666666666666,3.625,
2011-02-15,4.434782608695652,17.043478260869566,25.565217391304348,8.521739130434783,4.333333333333333,
2011-02-16,2.4583333333333335,6.875,8.75,1.875,4.130434782608695,
2011-02-17,2.375,5.125,6.083333333333333,0.9583333333333334,3.75,
