date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,4.417,16.75,30.875,14.125,
2011-01-02,3.583,7.417,11.625,4.208,
2011-01-03,4.958,17.583,31.625,14.042,
2011-01-04,4.333,8.875,14.375,5.5,
2011-01-05,4.125,14.609,26.217,11.609,
2011-01-06,4.417,20.875,42.917,22.042,
2011-01-07,3.833,17.833,33.667,15.833,
2011-01-08,4.375,19.458,40.583,21.125,
2011-01-09,5.458,22.292,48.208,25.917,
2011-01-10,6.417,23.458,45.083,21.625,
2011-01-11,3.875,11.625,19.583,7.958,
2011-01-12,5.292,25.375,55.208,29.833,
2011-01-13,4.125,16.042,30.292,14.25,
2011-01-14,4.583,15.208,28.875,13.667,
2011-01-15,4.708,19.125,36.5,17.375,
2011-01-16,5.792,21.042,39.333,18.292,
2011-01-17,6.0,,,,
2011-01-18,8.0,,,,
2011-01-19,7.833,,,,
2011-01-20,6.0,29.583,76.333,46.75,
2011-01-21,6.292,27.667,73.042,45.375,
2011-01-22,3.792,19.292,43.0,23.708,
2011-01-23,3.375,9.833,18.208,8.375,
2011-01-24,3.042,10.792,19.792,9.0,
2011-01-25,5.708,17.25,34.958,17.708,
2011-01-26,3.375,14.042,25.5,11.458,
2011-01-27,6.792,25.25,61.833,36.583,
2011-01-28,5.875,23.083,53.917,30.833,
2011-01-29,4.458,22.75,48.583,25.833,
2011-01-30,5.833,,,,
2011-01-31,6.167,,,,
2011-02-01,5.0,,,,
2011-02-02,3.542,,,,
2011-02-03,6.208,,,,
2011-02-04,4.625,,,,
2011-02-05,6.5,,,,
2011-02-06,7.958,,,,
2011-02-07,6.042,,,,
2011-02-08,3.375,,,,
2011-02-09,3.833,,,,
2011-02-10,5.75,,,,
2011-02-11,4.042,,,,
2011-02-12,4.5,,,,
2011-02-13,7.458,,,,
2011-02-14,7.0,,,,
2011-02-15,6.958,,,,
2011-02-16,4.583,,,,
2011-02-17,3.292,12.375,22.875,10.5,
2011-02-18,4.292,20.125,40.958,20.833,
2011-02-19,3.75,14.458,26.583,12.125,
2011-02-20,5.75,28.125,60.0,31.875,
2011-02-21,5.708,36.833,80.75,43.917,
2011-02-22,6.375,41.708,90.208,48.5,
2011-02-23,5.292,27.5,60.708,33.208,
2011-02-24,6.042,29.875,57.625,27.75,
2011-02-25,5.625,28.708,62.625,33.917,
2011-02-26,3.792,14.458,22.75,8.292,
2011-02-27,4.625,24.667,52.417,27.75,
2011-02-28,4.875,31.25,64.792,33.542,
2011-03-01,5.667,41.0,97.957,56.957,
2011-03-02,4.917,35.042,73.375,38.333,
2011-03-03,3.958,22.042,36.583,14.542,
2011-03-04,4.25,23.375,42.292,18.917,
2011-03-05,6.625,36.958,107.625,70.667,
2011-03-06,5.917,27.0,70.625,43.625,
2011-03-07,7.875,31.333,74.375,43.042,
2011-03-08,8.708,40.333,83.0,42.667,
2011-03-09,9.125,40.292,90.458,50.167,
2011-03-10,5.75,24.208,55.75,31.542,
2011-03-11,3.875,13.042,23.0,9.958,
2011-03-12,4.167,14.167,25.0,10.833,
2011-03-13,5.042,23.833,44.208,20.375,
2011-03-14,4.917,28.292,53.833,25.542,
2011-03-15,5.292,22.217,34.87,12.652,
2011-03-16,4.625,34.833,59.75,24.917,
2011-03-17,6.0,38.875,79.292,40.417,
2011-03-18,5.833,28.125,51.333,23.208,
2011-03-19,4.292,17.042,30.417,13.375,
2011-03-20,4.417,19.875,40.75,20.875,
2011-03-21,4.75,22.625,42.417,19.792,
2011-03-22,5.591,35.917,65.333,29.417,
2011-03-23,5.125,34.417,63.333,28.917,
2011-03-24,4.542,10.875,17.417,6.542,
2011-03-25,2.958,6.833,10.083,3.25,
2011-03-26,4.375,18.375,32.125,13.75,
2011-03-27,5.042,26.304,43.652,17.348,
2011-03-28,4.542,23.208,36.625,13.417,
2011-03-29,5.583,30.125,52.917,22.792,
2011-03-30,5.0,34.333,61.417,27.083,
2011-03-31,3.333,16.542,27.958,11.417,
2011-04-01,6.458,39.958,64.875,24.917,
2011-04-02,4.417,24.083,35.917,11.833,
2011-04-03,3.083,12.917,19.542,6.625,
2011-04-04,3.75,16.917,27.0,10.083,
2011-04-05,5.0,27.348,50.783,23.435,
2011-04-06,5.542,32.417,53.542,21.125,
2011-04-07,4.542,30.417,46.833,16.417,
2011-04-08,4.417,38.833,66.083,27.25,
2011-04-09,3.667,18.583,30.167,11.583,
2011-04-10,4.458,25.125,35.667,10.542,
2011-04-11,4.542,20.625,30.875,10.25,
2011-04-12,4.458,23.083,36.792,13.708,
2011-04-13,4.417,24.792,38.208,13.417,
2011-04-14,5.5,32.292,44.375,12.083,
2011-04-15,6.458,42.833,64.583,21.75,
2011-04-16,5.083,20.125,34.083,13.958,
2011-04-17,3.625,17.583,26.708,9.125,
2011-04-18,5.958,32.583,60.833,28.25,
2011-04-19,3.333,10.304,17.826,7.522,
2011-04-20,3.917,16.708,29.208,12.5,
2011-04-21,5.333,29.333,54.667,25.333,
2011-04-22,6.083,36.917,72.5,35.583,
2011-04-23,6.042,24.417,56.75,32.333,
2011-04-24,3.375,10.375,15.417,5.042,
2011-04-25,3.833,14.208,21.583,7.375,
2011-04-26,5.5,37.75,68.292,30.542,
2011-04-27,3.958,21.417,34.917,13.5,
2011-04-28,3.792,14.583,22.125,7.542,
2011-04-29,3.625,18.583,27.625,9.042,
2011-04-30,4.042,28.875,42.25,13.375,
2011-05-01,3.458,17.25,25.917,8.667,
2011-05-02,5.208,26.625,38.875,12.25,
2011-05-03,5.208,27.333,45.125,17.792,
2011-05-04,4.25,19.333,26.458,7.125,
2011-05-05,4.042,18.375,25.625,7.25,
2011-05-06,4.625,26.292,41.042,14.75,
2011-05-07,3.583,14.25,19.875,5.625,
2011-05-08,4.042,17.625,27.375,9.75,
2011-05-09,5.458,31.125,42.792,11.667,
2011-05-10,4.958,21.13,47.087,25.957,
2011-05-11,6.591,10.042,27.375,17.333,
2011-05-12,4.636,8.792,21.0,12.208,
2011-05-13,3.25,4.875,7.542,2.667,
2011-05-14,2.083,5.5,8.542,3.042,
2011-05-15,3.25,11.375,16.75,5.375,
2011-05-16,3.955,11.917,18.417,6.5,
2011-05-17,3.524,9.417,14.042,4.625,
2011-05-18,3.583,12.833,20.292,7.458,
2011-05-19,,12.708,19.75,7.042,
2011-05-20,,9.958,15.792,5.833,
2011-05-21,,11.375,18.875,7.5,
2011-05-22,,9.083,17.208,8.125,
2011-05-23,,7.833,13.667,5.833,
2011-05-24,,18.609,31.435,12.826,
2011-05-25,,22.667,37.417,14.75,
2011-05-26,,25.542,37.625,12.083,
2011-05-27,,24.15,35.15,11.0,
2011-05-28,,32.625,56.25,23.625,
2011-05-29,,20.042,31.5,11.458,
2011-05-30,,11.25,16.125,4.875,
2011-05-31,,21.375,31.958,10.583,
2011-06-01,,33.167,51.167,18.0,
2011-06-02,,28.708,44.708,16.0,
2011-06-03,,32.042,49.75,17.708,
2011-06-04,,31.083,46.333,15.25,
2011-06-05,,33.208,51.875,18.667,
2011-06-06,,31.542,44.625,13.083,
2011-06-07,,36.783,55.391,18.609,
2011-06-08,,36.708,52.208,15.5,
2011-06-09,,38.333,57.583,19.25,
2011-06-10,,33.417,70.667,37.25,
2011-06-11,,29.0,52.25,23.25,
2011-06-12,,29.042,45.917,16.875,
2011-06-13,,18.5,27.25,8.75,
2011-06-14,,28.125,38.375,10.25,
2011-06-15,,32.417,49.792,17.375,
2011-06-16,,29.708,43.208,13.5,
2011-06-17,,31.375,48.208,16.833,
2011-06-18,,38.958,70.792,31.833,
2011-06-19,,28.083,56.875,28.792,
2011-06-20,,31.208,62.125,30.917,
2011-06-21,,26.435,46.565,20.13,
2011-06-22,,29.667,58.667,29.0,
2011-06-23,,26.292,54.208,27.917,
2011-06-24,,27.417,57.708,30.292,
2011-06-25,,23.542,55.25,31.708,
2011-06-26,,13.708,31.375,17.667,
2011-06-27,,20.042,60.583,40.542,
2011-06-28,,28.75,59.5,30.75,
2011-06-29,,23.333,46.25,22.917,
2011-06-30,,16.0,31.417,15.417,
2011-07-01,,21.708,49.0,27.292,
2011-07-02,,27.522,44.435,16.913,
2011-07-03,,24.042,37.417,13.375,
2011-07-04,3.182,23.542,41.625,18.083,
2011-07-05,3.833,16.174,21.957,5.783,
2011-07-06,4.625,29.542,42.458,12.917,
2011-07-07,5.333,23.333,58.792,35.458,
2011-07-08,3.565,27.696,68.739,41.043,
2011-07-09,2.792,18.583,49.458,30.875,
2011-07-10,2.957,14.957,28.174,13.217,
2011-07-11,3.167,18.542,41.125,22.583,
2011-07-12,4.333,16.458,53.958,37.5,
2011-07-13,2.958,18.5,35.125,16.625,
2011-07-14,3.5,20.792,41.0,20.208,
2011-07-15,4.0,27.182,40.864,13.682,
2011-07-16,3.708,24.708,37.417,12.708,
2011-07-17,2.917,13.875,25.167,11.292,
2011-07-18,2.417,9.458,20.333,10.875,
2011-07-19,1.833,6.125,11.292,5.167,
2011-07-20,2.625,9.478,21.522,12.043,
2011-07-21,3.391,17.043,32.783,15.739,
2011-07-22,3.833,22.875,42.5,19.625,
2011-07-23,3.875,27.667,48.375,20.708,
2011-07-24,3.625,19.958,32.167,12.208,
2011-07-25,4.75,22.083,47.917,25.833,
2011-07-26,3.75,21.583,45.0,23.417,
2011-07-27,4.375,24.125,50.708,26.583,
