date,CO_mean,NO2_mean,NOX_mean,NO_mean
2011-02-13,6.826,19.435,25.696,6.261
2011-02-14,8.667,28.542,56.5,27.958
2011-02-15,7.0,25.0,39.042,14.042
2011-02-16,4.917,14.208,19.417,5.208
2011-02-17,4.375,10.375,14.208,3.833
2011-02-18,4.5,12.25,16.375,4.125
2011-02-19,4.333,9.417,12.417,3.0
2011-02-20,6.217,18.333,26.583,8.25
2011-02-21,7.25,35.75,70.625,34.875
2011-02-22,4.833,23.625,28.958,5.333
2011-02-23,5.125,20.833,31.667,10.833
2011-02-24,3.958,12.375,15.667,3.292
2011-02-25,4.5,18.792,24.542,5.75
2011-02-26,2.292,9.083,11.042,1.958
2011-02-27,4.957,12.708,17.708,5.0
2011-02-28,4.875,10.875,13.792,2.917
2011-03-01,6.833,27.87,42.696,14.826
2011-03-02,5.458,29.375,44.292,14.917
2011-03-03,3.958,12.208,19.708,7.5
2011-03-04,4.333,10.625,12.833,2.208
2011-03-05,6.957,27.333,56.75,29.417
2011-03-06,6.083,18.917,42.833,23.917
2011-03-07,6.917,17.292,21.542,4.25
2011-03-08,8.667,27.083,34.792,7.708
2011-03-09,8.208,21.5,28.458,6.958
2011-03-10,5.5,15.667,21.875,6.208
2011-03-11,4.292,9.583,12.042,2.458
2011-03-12,4.522,8.917,11.375,2.458
2011-03-13,5.864,14.652,20.174,5.522
2011-03-14,5.625,20.458,28.417,7.958
2011-03-15,5.417,16.333,20.875,4.542
2011-03-16,4.917,25.458,32.792,7.333
2011-03-17,6.625,36.667,57.0,20.333
2011-03-18,6.083,24.167,36.333,12.167
2011-03-19,4.167,9.125,11.625,2.5
2011-03-20,4.125,13.417,19.0,5.583
2011-03-21,4.542,16.042,20.292,4.25
2011-03-22,5.833,27.5,37.583,10.083
2011-03-23,7.042,25.875,33.958,8.083
2011-03-24,5.083,7.542,9.333,1.792
2011-03-25,3.542,5.583,7.0,1.417
2011-03-26,4.875,10.957,14.0,3.043
2011-03-27,5.25,15.375,20.292,4.917
2011-03-28,4.917,13.625,16.208,2.583
2011-03-29,5.417,18.75,23.958,5.208
2011-03-30,4.75,23.833,34.125,10.292
2011-03-31,3.167,8.667,10.625,1.958
2011-04-01,7.333,29.083,38.083,9.0
2011-04-02,4.875,19.667,25.792,6.125
2011-04-03,2.708,4.458,5.833,1.375
2011-04-04,4.043,7.783,10.652,2.87
2011-04-05,4.75,15.625,20.167,4.542
2011-04-06,6.292,20.625,27.042,6.417
2011-04-07,4.375,21.083,27.292,6.208
2011-04-08,5.125,36.833,50.25,13.417
2011-04-09,4.208,14.708,20.083,5.375
2011-04-10,4.417,19.5,24.292,4.792
2011-04-11,5.043,13.833,17.375,3.542
2011-04-12,5.174,14.375,18.042,3.667
2011-04-13,5.125,13.75,16.292,2.542
2011-04-14,6.917,27.333,32.125,4.792
2011-04-15,7.5,33.125,42.792,9.667
2011-04-16,5.583,16.583,21.333,4.75
2011-04-17,3.417,7.875,9.417,1.542
2011-04-18,4.739,24.087,33.957,9.87
2011-04-19,2.958,6.25,9.042,2.792
2011-04-20,4.833,11.792,15.0,3.208
2011-04-21,5.125,23.875,32.875,9.0
2011-04-22,5.417,32.667,48.042,15.375
2011-04-23,5.0,20.125,29.083,8.958
2011-04-24,3.083,5.0,6.208,1.208
2011-04-25,3.783,8.5,10.417,1.917
2011-04-26,5.25,35.625,53.875,18.25
2011-04-27,3.375,13.75,20.333,6.583
2011-04-28,3.75,7.583,9.292,1.708
2011-04-29,3.333,13.583,16.0,2.417
2011-04-30,3.375,24.583,30.333,5.75
2011-05-01,2.25,15.542,20.583,5.042
2011-05-02,4.652,20.875,26.583,5.708
2011-05-03,4.042,17.292,21.458,4.167
2011-05-04,3.792,16.292,20.5,4.208
2011-05-05,4.292,10.417,12.333,1.917
2011-05-06,3.333,13.208,17.167,3.958
2011-05-07,1.875,8.375,10.125,1.75
2011-05-08,2.167,11.417,13.583,2.167
2011-05-09,4.696,27.652,35.13,7.478
2011-05-10,3.25,24.375,42.875,18.5
2011-05-11,4.75,17.667,35.0,17.333
2011-05-12,2.75,15.042,26.958,11.917
2011-05-13,3.042,7.083,8.875,1.792
2011-05-14,3.0,7.458,9.042,1.583
2011-05-15,3.417,19.625,23.333,3.708
2011-05-16,3.522,22.458,29.125,6.667
2011-05-17,3.5,13.875,16.833,2.958
2011-05-18,4.0,24.75,31.208,6.458
2011-05-19,4.167,26.042,31.917,5.875
2011-05-20,3.458,18.292,22.958,4.667
2011-05-21,2.208,25.75,35.625,9.875
2011-05-22,1.917,17.125,27.667,10.542
2011-05-23,2.87,8.792,10.667,1.875
2011-05-24,2.917,12.158,14.947,2.789
2011-05-25,3.083,15.333,18.542,3.208
2011-05-26,2.25,10.917,12.958,2.042
2011-05-27,3.208,9.0,10.333,1.333
2011-05-28,3.417,26.333,33.917,7.583
2011-05-29,2.417,17.708,25.167,7.458
2011-05-30,3.435,7.708,9.5,1.792
2011-05-31,3.208,12.583,16.042,3.458
2011-06-01,3.333,27.458,36.042,8.583
2011-06-02,3.583,22.417,28.25,5.833
2011-06-03,4.0,22.542,29.542,7.0
2011-06-04,3.125,27.375,38.542,11.167
2011-06-05,2.75,29.292,42.583,13.292
2011-06-06,4.217,31.391,42.913,11.522
2011-06-07,3.75,19.167,26.042,6.875
2011-06-08,2.792,24.542,31.083,6.542
2011-06-09,3.0,31.667,42.625,10.958
2011-06-10,4.708,27.458,41.167,13.708
2011-06-11,4.375,23.583,30.417,6.833
2011-06-12,3.875,25.5,33.292,7.792
2011-06-13,3.913,9.917,12.125,2.208
2011-06-14,4.25,19.417,22.375,2.958
2011-06-15,4.917,18.958,24.167,5.208
2011-06-16,3.958,15.0,17.083,2.083
2011-06-17,4.208,24.292,31.083,6.792
2011-06-18,4.917,34.667,52.042,17.375
2011-06-19,3.667,21.583,38.833,17.25
2011-06-20,5.087,29.652,45.217,15.565
2011-06-21,4.333,18.708,26.75,8.042
2011-06-22,4.217,24.25,44.042,19.792
2011-06-23,2.875,23.833,45.125,21.292
2011-06-24,3.75,24.042,49.458,25.417
2011-06-25,2.625,20.792,46.208,25.417
2011-06-26,2.042,12.792,27.125,14.333
2011-06-27,2.826,15.833,38.583,22.75
2011-06-28,4.0,26.667,51.333,24.667
2011-06-29,3.208,20.25,41.958,21.708
2011-06-30,2.333,13.167,28.083,14.917
2011-07-01,2.667,17.583,27.417,9.833
2011-07-02,3.875,26.042,38.125,12.083
2011-07-03,3.375,18.083,25.0,6.917
2011-07-04,3.273,18.182,26.591,8.409
2011-07-05,2.5,8.875,10.875,2.0
2011-07-06,2.792,15.5,20.208,4.708
2011-07-07,4.45,17.167,36.042,18.875
2011-07-08,2.792,27.25,62.75,35.5
2011-07-09,1.583,15.625,41.375,25.75
2011-07-10,1.25,12.167,20.542,8.375
2011-07-11,2.045,15.478,31.261,15.783
2011-07-12,3.083,12.333,32.458,20.125
2011-07-13,1.696,14.565,23.957,9.391
2011-07-14,1.958,15.333,27.667,12.333
2011-07-15,3.125,23.042,32.375,9.333
2011-07-16,2.292,20.75,31.625,10.875
2011-07-17,1.696,8.826,13.87,5.043
2011-07-18,2.043,4.75,6.5,1.75
2011-07-19,1.75,3.304,4.522,1.217
2011-07-20,3.75,9.542,15.708,6.167
2011-07-21,3.333,12.25,16.0,3.75
2011-07-22,3.208,14.25,21.542,7.292
2011-07-23,3.087,17.043,21.435,4.391
2011-07-24,3.13,13.174,17.087,3.913
2011-07-25,5.522,13.875,20.042,6.167
2011-07-26,4.667,19.292,29.333,10.042
2011-07-27,5.333,16.708,27.083,10.375
2011-07-28,5.167,13.417,20.125,6.708
2011-07-29,4.292,10.708,16.0,5.292
2011-07-30,4.542,13.875,18.042,4.167
2011-07-31,4.833,18.792,27.042,8.25
2011-08-01,2.739,10.667,13.833,3.167
2011-08-02,1.958,6.913,9.696,2.783
2011-08-03,1.917,5.5,8.75,3.25
2011-08-04,1.583,7.625,10.25,2.625
2011-08-05,2.125,14.25,19.125,4.875
2011-08-06,1.375,14.458,28.417,13.958
2011-08-07,1.292,9.375,18.292,8.917
2011-08-08,3.2,16.833,23.667,6.833
2011-08-09,2.708,16.083,21.25,5.167
2011-08-10,2.0,10.696,14.435,3.739
2011-08-11,1.625,8.208,11.292,3.083
2011-08-12,2.333,12.958,17.25,4.292
2011-08-13,2.75,12.542,17.458,4.917
2011-08-14,2.792,10.792,13.958,3.167
2011-08-15,1.609,6.833,9.583,2.75
2011-08-16,1.917,6.913,9.348,2.435
2011-08-17,2.625,10.375,15.0,4.625
2011-08-18,2.292,9.833,14.333,4.5
2011-08-19,3.542,11.0,13.917,2.917
2011-08-20,2.375,10.667,13.083,2.417
2011-08-21,3.208,10.0,12.75,2.75
2011-08-22,6.348,10.5,13.917,3.417
2011-08-23,7.5,14.583,20.0,5.417
2011-08-24,4.542,15.833,27.708,11.875
2011-08-25,3.917,10.833,18.5,7.667
2011-08-26,4.333,11.667,24.333,12.667
2011-08-27,3.5,9.333,15.458,6.125
2011-08-28,3.292,8.25,10.375,2.125
2011-08-29,3.522,14.125,18.75,4.625
2011-08-30,4.125,16.167,20.083,3.917
2011-08-31,3.292,10.783,15.522,4.739
2011-09-01,2.917,9.167,14.125,4.958
2011-09-02,2.125,4.375,7.333,2.958
2011-09-03,2.583,4.042,6.083,2.042
2011-09-04,2.292,4.292,6.375,2.083
2011-09-05,2.0,7.25,9.708,2.458
2011-09-06,2.75,11.708,17.333,5.625
2011-09-07,3.75,14.958,22.167,7.208
2011-09-08,3.667,11.625,15.625,4.0
2011-09-09,3.542,11.167,16.792,5.625
2011-09-10,2.625,8.917,13.542,4.625
2011-09-11,1.833,4.333,7.167,2.833
2011-09-12,2.652,7.783,12.435,4.652
2011-09-13,2.75,12.455,19.636,7.182
2011-09-14,3.125,13.0,19.375,6.375
2011-09-15,2.333,7.0,11.292,4.292
2011-09-16,2.292,8.917,13.833,4.917
2011-09-17,2.958,9.292,15.292,6.0
2011-09-18,1.875,4.625,8.5,3.875
2011-09-19,3.0,6.958,11.792,4.833
2011-09-20,4.458,11.542,15.792,4.25
2011-09-21,3.667,7.917,10.167,2.25
2011-09-22,3.583,7.5,9.917,2.417
2011-09-23,3.75,8.625,11.75,3.125
2011-09-24,4.792,9.5,12.542,3.042
2011-09-25,4.75,10.75,14.083,3.333
2011-09-26,4.565,14.87,19.522,4.652
2011-09-27,4.542,12.542,17.792,5.25
2011-09-28,4.875,15.708,21.292,5.583
2011-09-29,4.708,12.583,17.0,4.417
2011-09-30,3.864,13.833,18.292,4.458
2011-10-01,2.458,5.833,7.917,2.083
2011-10-02,3.167,7.958,10.5,2.542
2011-10-03,2.0,4.583,5.875,1.292
2011-10-04,3.5,12.083,16.333,4.25
2011-10-05,4.875,20.542,27.208,6.667
2011-10-06,3.125,10.375,12.75,2.375
2011-10-07,4.958,12.0,14.75,2.75
2011-10-08,5.167,13.167,17.0,3.833
2011-10-09,5.375,11.417,13.917,2.5
2011-10-10,3.609,11.958,15.125,3.167
2011-10-11,5.833,19.87,27.087,7.217
2011-10-12,6.792,19.375,25.75,6.375
2011-10-13,5.875,18.125,25.083,6.958
2011-10-14,3.917,13.917,19.0,5.083
2011-10-15,3.583,15.542,20.75,5.208
2011-10-16,2.375,5.125,6.25,1.125
2011-10-17,2.696,8.958,11.042,2.083
2011-10-18,3.25,11.833,15.583,3.75
2011-10-19,2.5,11.833,14.625,2.792
2011-10-20,3.958,15.292,21.917,6.625
2011-10-21,2.042,11.167,13.708,2.542
2011-10-22,2.792,12.292,16.333,4.042
2011-10-23,2.0,10.458,13.125,2.667
2011-10-24,4.174,16.478,27.304,10.826
2011-10-25,2.5,10.708,16.083,5.375
2011-10-26,2.167,7.083,10.667,3.583
2011-10-27,4.458,15.583,23.25,7.667
2011-10-28,5.333,21.708,32.083,10.375
2011-10-29,3.917,17.917,25.375,7.458
2011-10-30,3.167,12.75,16.583,3.833
2011-10-31,5.13,11.125,15.25,4.125
2011-11-01,6.542,16.625,23.792,7.167
2011-11-02,5.792,14.5,19.417,4.917
2011-11-03,6.542,22.667,35.25,12.583
2011-11-04,7.958,19.875,32.125,12.25
2011-11-05,7.833,22.375,37.792,15.417
2011-11-06,4.125,11.708,16.833,5.125
2011-11-07,3.217,8.739,13.13,4.391
2011-11-08,3.208,9.875,15.667,5.792
2011-11-09,3.708,10.458,15.542,5.083
2011-11-10,3.708,11.75,16.95,5.2
2011-11-11,6.833,20.958,37.917,16.958
2011-11-12,7.292,22.875,38.417,15.542
2011-11-13,4.625,12.542,18.417,5.875
2011-11-14,5.957,13.542,17.917,4.375
2011-11-15,4.208,11.083,14.125,3.042
2011-11-16,5.458,17.083,24.833,7.75
2011-11-17,6.542,18.375,25.625,7.25
2011-11-18,9.5,27.208,44.333,17.125
2011-11-19,6.625,23.125,41.708,18.583
2011-11-20,3.458,6.375,8.208,1.833
2011-11-21,4.217,7.261,10.957,3.696
2011-11-22,6.375,16.5,25.792,9.292
2011-11-23,6.667,19.708,30.042,10.333
2011-11-24,4.458,6.75,9.833,3.083
2011-11-25,7.0,16.792,24.792,8.0
2011-11-26,6.958,16.75,25.167,8.417
2011-11-27,7.917,20.625,37.208,16.583
2011-11-28,12.87,24.625,67.125,42.5
2011-11-29,11.958,30.417,84.375,53.958
2011-11-30,8.042,23.625,47.25,23.625
2011-12-01,3.125,8.917,11.667,2.75
2011-12-02,3.875,9.625,12.167,2.542
2011-12-03,3.458,12.125,17.75,5.625
2011-12-04,2.958,9.667,12.375,2.708
2011-12-05,8.261,19.208,32.875,13.667
2011-12-06,6.0,18.478,29.043,10.565
2011-12-07,7.667,20.375,31.875,11.5
2011-12-08,6.542,14.458,19.125,4.667
2011-12-09,5.875,8.958,12.375,3.417
2011-12-10,6.333,13.25,19.875,6.625
2011-12-11,4.333,7.542,9.917,2.375
2011-12-12,7.0,17.583,25.417,7.833
2011-12-13,8.083,22.917,42.75,19.833
2011-12-14,8.263,28.458,54.25,25.792
2011-12-15,5.292,15.25,20.208,4.958
2011-12-16,3.208,8.417,11.417,3.0
2011-12-17,4.458,13.125,18.042,4.917
2011-12-18,3.458,9.292,11.75,2.458
2011-12-19,3.783,9.5,12.25,2.75
2011-12-20,5.652,15.826,22.13,6.304
2011-12-21,7.0,22.833,32.917,10.083
2011-12-22,5.667,15.75,21.5,5.75
2011-12-23,3.167,9.25,12.167,2.917
2011-12-24,4.375,12.208,16.208,4.0
2011-12-25,2.875,5.958,7.875,1.917
2011-12-26,5.261,8.0,10.417,2.417
2011-12-27,7.833,16.417,24.167,7.75
2011-12-28,9.708,25.625,45.042,19.417
2011-12-29,7.125,18.083,26.417,8.333
2011-12-30,4.0,6.708,8.292,1.583
2011-12-31,5.417,13.542,18.375,4.833
2012-01-01,3.708,11.083,14.0,2.917
2012-01-02,3.25,7.833,9.75,1.917
2012-01-03,2.583,5.75,6.875,1.125
2012-01-04,4.167,11.739,15.217,3.478
2012-01-05,5.292,21.625,31.5,9.875
2012-01-06,5.083,16.583,23.458,6.875
2012-01-07,5.565,20.458,28.833,8.375
2012-01-08,6.042,23.0,33.667,10.667
2012-01-09,4.5,15.542,19.625,4.083
2012-01-10,3.25,9.583,12.458,2.875
2012-01-11,6.667,21.042,30.083,9.042
2012-01-12,7.167,28.583,46.917,18.333
2012-01-13,6.083,27.083,42.083,15.0
2012-01-14,2.957,8.792,10.708,1.917
2012-01-15,3.917,9.174,11.565,2.391
2012-01-16,5.083,20.083,27.917,7.833
2012-01-17,5.667,11.792,14.542,2.75
2012-01-18,5.125,13.333,17.417,4.083
2012-01-19,3.75,14.292,18.167,3.875
2012-01-20,5.167,11.583,13.75,2.167
2012-01-21,7.174,25.542,34.125,8.583
2012-01-22,5.125,25.083,36.458,11.375
2012-01-23,4.792,18.208,23.75,5.542
2012-01-24,4.708,15.458,26.708,11.25
2012-01-25,3.417,7.375,9.125,1.75
2012-01-26,3.25,6.625,8.25,1.625
2012-01-27,3.917,9.5,11.542,2.042
2012-01-28,5.304,14.348,17.957,3.609
2012-01-29,6.625,22.75,35.5,12.75
2012-01-30,8.125,28.583,42.083,13.5
2012-01-31,7.333,26.667,42.083,15.417
2012-02-01,9.75,37.625,76.375,38.75
2012-02-02,5.792,22.083,49.125,27.042
2012-02-03,5.375,11.917,15.042,3.125
2012-02-04,5.478,23.667,32.5,8.833
2012-02-05,3.0,9.458,11.375,1.917
2012-02-06,4.25,16.625,22.208,5.583
2012-02-07,3.25,8.875,10.917,2.042
2012-02-08,3.333,7.167,8.667,1.5
2012-02-09,3.667,15.167,19.542,4.375
2012-02-10,4.292,12.458,15.75,3.292
2012-02-11,4.261,6.5,7.5,1.0
2012-02-12,4.917,12.792,14.917,2.125
2012-02-13,6.708,12.913,16.696,3.783
2012-02-14,6.625,22.542,32.458,9.917
2012-02-15,5.833,20.25,29.042,8.792
2012-02-16,4.25,7.625,9.917,2.292
2012-02-17,3.833,10.0,12.792,2.792
2012-02-18,6.696,26.583,41.292,14.708
2012-02-19,4.667,17.625,22.875,5.25
2012-02-20,5.458,13.042,16.917,3.875
2012-02-21,4.75,12.0,15.625,3.625
2012-02-22,4.783,13.739,18.261,4.522
2012-02-23,4.042,8.167,10.292,2.125
2012-02-24,2.5,6.25,7.875,1.625
2012-02-25,3.609,10.957,15.13,4.174
2012-02-26,4.333,18.125,24.542,6.417
2012-02-27,6.625,23.208,32.083,8.875
2012-02-28,5.083,23.083,30.583,7.5
2012-03-01,5.458,30.042,49.25,19.208
2012-03-02,2.833,6.375,8.042,1.667
2012-03-03,3.542,10.292,12.792,2.5
2012-03-04,4.261,14.958,20.333,5.375
2012-03-05,6.0,25.125,33.083,7.958
2012-03-06,5.167,28.667,37.417,8.75
2012-03-07,5.857,37.792,57.292,19.5
2012-03-08,4.458,19.958,29.583,9.625
2012-03-09,5.125,24.417,29.625,5.208
2012-03-10,3.208,11.583,13.458,1.875
2012-03-11,2.0,12.174,18.261,6.087
2012-03-12,3.167,27.542,39.833,12.292
2012-03-13,2.792,32.5,51.792,19.292
2012-03-14,1.125,5.75,7.792,2.042
2012-03-15,2.833,27.083,38.333,11.25
2012-03-16,2.75,17.917,25.292,7.375
2012-03-17,3.958,22.292,26.25,3.958
2012-03-18,4.217,29.125,38.167,9.042
2012-03-19,3.875,27.625,36.292,8.667
2012-03-20,4.0,40.792,64.042,23.25
2012-03-21,2.542,10.417,12.958,2.542
2012-03-22,3.292,21.042,28.667,7.625
2012-03-23,2.917,11.0,13.583,2.583
2012-03-24,3.261,25.417,33.667,8.25
2012-03-25,2.913,12.167,14.208,2.042
2012-03-26,2.875,9.826,12.913,3.087
2012-03-27,3.917,24.458,30.333,5.875
2012-03-28,4.042,35.458,46.25,10.792
2012-03-29,4.208,24.833,41.583,16.75
2012-03-30,2.458,7.375,8.958,1.583
2012-03-31,3.417,12.417,15.292,2.875
2012-04-01,3.833,9.083,11.0,1.917
2012-04-02,4.833,17.542,21.458,3.917
2012-04-03,4.917,16.417,22.5,6.083
2012-04-04,4.042,6.125,7.875,1.75
2012-04-05,3.067,4.25,5.292,1.042
2012-04-06,2.792,6.375,8.042,1.667
2012-04-07,2.25,7.0,8.708,1.708
2012-04-08,3.458,14.167,17.833,3.667
2012-04-09,3.875,17.217,23.87,6.652
2012-04-10,5.625,37.208,49.833,12.625
2012-04-11,3.958,26.833,37.083,10.25
2012-04-12,4.478,16.75,20.167,3.417
2012-04-13,3.583,18.167,23.542,5.375
2012-04-14,2.75,11.542,13.625,2.083
2012-04-15,2.458,14.042,17.625,3.583
2012-04-16,5.0,22.958,31.25,8.292
2012-04-17,3.125,16.667,23.833,7.167
2012-04-18,3.083,20.5,24.958,4.458
2012-04-19,3.708,28.292,36.292,8.0
2012-04-20,2.875,22.333,26.458,4.125
2012-04-21,1.583,10.375,12.875,2.5
2012-04-22,1.0,2.875,3.583,0.708
2012-04-23,3.696,8.565,12.217,3.652
2012-04-24,5.375,32.667,43.458,10.792
2012-04-25,5.083,41.125,56.333,15.208
2012-04-26,3.167,14.417,16.625,2.208
2012-04-27,4.25,22.708,27.708,5.0
2012-04-28,3.708,30.125,37.042,6.917
2012-04-29,3.25,22.25,27.958,5.708
2012-04-30,3.043,19.583,23.375,3.792
2012-05-01,2.5,8.375,10.417,2.042
2012-05-02,2.5,10.042,12.125,2.083
2012-05-03,2.125,6.75,8.5,1.75
2012-05-04,1.625,4.167,5.375,1.208
2012-05-05,2.875,7.75,9.958,2.208
2012-05-06,2.625,6.417,7.625,1.208
2012-05-07,4.348,19.87,25.652,5.783
2012-05-08,5.833,28.875,36.125,7.25
2012-05-09,5.583,31.333,38.833,7.5
2012-05-10,3.083,13.333,16.542,3.208
2012-05-11,1.792,4.875,6.5,1.625
2012-05-12,1.792,4.875,6.167,1.292
2012-05-13,2.917,13.583,16.708,3.125
2012-05-14,3.217,17.708,22.917,5.208
2012-05-15,3.417,16.208,21.083,4.875
2012-05-16,3.542,15.333,18.708,3.375
2012-05-17,3.125,19.792,28.375,8.583
2012-05-18,3.333,12.75,14.875,2.125
2012-05-19,2.958,18.958,23.625,4.667
2012-05-20,2.583,16.833,20.25,3.417
2012-05-21,2.913,12.167,14.333,2.167
2012-05-22,3.25,14.583,18.292,3.708
2012-05-23,3.583,20.739,27.913,7.174
2012-05-24,4.958,38.583,48.167,9.583
2012-05-25,4.833,33.292,49.5,16.208
2012-05-26,4.458,23.042,28.083,5.042
2012-05-27,3.792,16.125,19.583,3.458
2012-05-28,3.348,28.417,35.25,6.833
2012-05-29,3.75,14.708,18.417,3.708
2012-05-30,2.708,6.917,8.542,1.625
2012-05-31,3.375,21.958,26.917,4.958
2012-06-01,4.292,27.042,33.792,6.75
2012-06-02,3.0,14.167,16.958,2.792
2012-06-03,2.125,9.208,11.125,1.917
2012-06-04,2.957,23.13,31.609,8.478
2012-06-05,3.208,21.708,27.333,5.625
2012-06-06,3.167,16.444,20.278,3.833
2012-06-07,4.25,24.125,32.333,8.208
2012-06-08,3.25,19.25,23.917,4.667
2012-06-09,2.292,10.167,12.583,2.417
2012-06-10,2.042,12.833,14.875,2.042
2012-06-11,2.13,14.25,16.875,2.625
2012-06-12,2.917,20.542,24.417,3.875
2012-06-13,3.0,14.583,19.292,4.708
2012-06-14,2.7,15.0,18.75,3.75
2012-06-15,2.167,7.958,10.125,2.167
2012-06-16,2.292,16.25,24.5,8.25
2012-06-17,2.458,16.167,19.708,3.542
2012-06-18,4.696,29.957,37.435,7.478
2012-06-19,2.333,8.958,18.208,9.25
2012-06-20,2.708,15.75,19.0,3.25
2012-06-21,4.042,16.333,19.208,2.875
2012-06-22,3.417,14.542,17.083,2.542
2012-06-23,2.917,18.375,22.667,4.292
2012-06-24,3.333,19.833,24.417,4.583
2012-06-25,2.391,9.042,10.75,1.708
2012-06-26,1.583,10.958,13.125,2.167
2012-06-27,1.5,7.708,9.75,2.042
2012-06-28,1.304,8.042,10.25,2.208
2012-06-29,2.0,19.042,24.833,5.792
2012-06-30,1.208,20.25,28.292,8.042
2012-07-01,1.542,10.5,16.208,5.708
2012-07-02,2.87,8.478,12.087,3.609
2012-07-03,3.667,16.792,23.292,6.5
2012-07-04,2.458,15.333,20.125,4.792
2012-07-05,4.75,29.5,52.292,22.792
2012-07-06,3.417,20.167,34.875,14.708
2012-07-07,2.083,12.333,15.625,3.292
2012-07-08,2.0,10.0,12.292,2.292
2012-07-09,3.783,14.667,18.417,3.75
2012-07-10,3.083,20.0,27.833,7.833
2012-07-11,3.542,9.375,13.458,4.083
2012-07-12,5.917,24.625,39.833,15.208
2012-07-13,3.875,16.875,25.292,8.417
2012-07-14,3.25,23.292,32.083,8.792
2012-07-15,2.042,19.417,32.917,13.5
2012-07-16,0.696,10.583,22.042,11.458
2012-07-17,1.318,12.043,22.522,10.478
2012-07-18,2.375,15.167,33.792,18.625
2012-07-19,3.25,18.625,31.0,12.375
2012-07-20,3.208,25.208,42.583,17.375
2012-07-21,3.208,17.625,24.833,7.208
2012-07-22,2.708,14.208,17.542,3.333
2012-07-23,3.565,18.958,24.0,5.042
2012-07-24,4.125,23.167,29.5,6.333
2012-07-25,3.458,27.333,34.0,6.667
2012-07-26,4.75,30.417,37.667,7.25
2012-07-27,3.125,24.0,35.208,11.208
2012-07-28,2.542,14.792,18.417,3.625
2012-07-29,2.75,21.292,29.208,7.917
2012-07-30,3.304,10.125,14.792,4.667
2012-07-31,2.292,8.217,14.348,6.13
2012-08-01,1.667,6.958,10.292,3.333
2012-08-02,2.208,5.458,8.458,3.0
2012-08-03,2.375,9.958,13.75,3.792
2012-08-04,2.292,10.583,13.208,2.625
2012-08-05,1.708,4.792,6.583,1.792
2012-08-06,2.783,10.667,14.042,3.375
2012-08-07,2.292,11.458,15.0,3.542
2012-08-08,2.917,12.417,15.375,2.958
2012-08-09,4.0,13.292,15.75,2.458
2012-08-10,3.625,10.208,12.375,2.167
2012-08-11,3.417,16.708,20.542,3.833
2012-08-12,3.375,9.875,12.417,2.542
2012-08-13,1.565,8.292,12.083,3.792
2012-08-14,1.708,8.375,11.25,2.875
2012-08-15,1.583,9.5,14.625,5.125
2012-08-16,1.333,9.13,16.652,7.522
2012-08-17,1.75,15.292,21.042,5.75
2012-08-18,1.375,10.542,13.417,2.875
2012-08-19,0.833,3.958,5.708,1.75
2012-08-20,2.0,5.375,8.125,2.75
2012-08-21,2.458,9.458,14.0,4.542
2012-08-22,2.333,11.292,17.833,6.542
2012-08-23,1.625,5.125,9.167,4.042
2012-08-24,1.958,5.667,8.542,2.875
2012-08-25,1.625,5.625,7.958,2.333
2012-08-26,1.25,2.833,4.25,1.417
2012-08-27,1.696,3.217,6.348,3.13
2012-08-28,1.667,3.208,7.583,4.375
2012-08-29,3.5,9.917,15.667,5.75
