date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,192.496,3.706,15.872,11.348,14.286,2.938,17.167,2.326,16.418,208.369
2011-01-02,187.148,3.282,9.491,5.877,7.404,1.527,12.375,2.633,15.159,196.639
2011-01-03,186.345,2.965,8.614,7.666,9.527,1.861,16.25,3.16,16.795,194.959
2011-01-04,187.122,3.453,8.355,5.704,7.346,1.642,23.417,5.782,24.007,195.477
2011-01-05,189.672,3.359,12.669,13.81,18.148,4.338,11.125,2.941,12.892,202.34
2011-01-06,192.287,3.942,17.394,17.995,29.237,11.242,16.792,3.133,16.804,209.681
2011-01-07,188.469,2.717,9.266,10.246,13.64,3.394,7.167,2.199,10.327,197.735
2011-01-08,196.319,3.444,17.308,12.044,15.631,3.587,10.667,2.11,12.708,213.626
2011-01-09,194.212,4.151,16.016,15.823,21.814,5.991,20.417,3.427,22.335,210.229
2011-01-10,195.411,5.023,22.183,20.79,31.139,10.35,29.5,3.935,30.814,217.593
2011-01-11,189.663,3.658,11.487,11.397,15.055,3.657,24.0,4.368,25.928,201.15
2011-01-12,191.136,3.255,15.364,16.046,22.043,5.997,10.125,2.684,12.098,206.5
2011-01-13,189.097,3.649,16.137,15.778,22.427,6.649,16.682,3.96,19.078,205.234
2011-01-14,189.828,4.856,12.469,15.629,19.45,3.821,40.0,6.603,38.53,202.297
2011-01-15,190.291,3.673,15.039,13.614,17.107,3.493,18.958,3.308,19.695,205.33
2011-01-16,187.089,3.037,11.24,13.229,17.035,3.805,13.542,2.543,16.319,198.328
2011-01-17,187.758,3.023,13.358,13.546,19.919,6.373,12.167,2.2,15.928,201.115
2011-01-18,191.916,4.442,25.361,21.405,34.432,13.027,14.833,2.628,17.768,217.277
2011-01-19,188.152,3.888,19.971,22.591,36.582,13.991,21.542,2.222,21.076,208.122
2011-01-20,184.759,3.17,14.007,16.702,21.449,4.747,6.042,1.46,12.924,198.765
2011-01-21,185.545,3.203,13.614,15.322,20.292,4.97,9.0,1.732,16.675,199.159
2011-01-22,187.877,3.376,15.211,13.18,16.382,3.202,10.417,2.189,16.954,203.088
2011-01-23,184.603,3.034,8.646,10.72,14.139,3.419,7.583,2.399,11.88,193.249
2011-01-24,182.199,2.636,5.126,11.299,14.901,3.602,7.583,2.837,10.753,187.325
2011-01-25,184.285,3.563,6.005,11.341,15.045,3.703,18.833,4.383,18.56,190.29
2011-01-26,186.333,3.318,8.533,13.785,18.01,4.225,10.917,3.337,11.565,194.866
2011-01-27,186.013,4.099,9.682,16.235,21.316,5.081,25.522,5.048,25.309,195.695
2011-01-28,186.32,3.906,9.252,15.202,18.57,3.368,27.5,4.416,25.626,195.572
2011-01-29,185.5,2.999,7.825,10.154,12.705,2.552,10.0,2.299,10.916,193.325
2011-01-30,188.739,3.779,13.931,17.969,25.88,7.911,11.417,2.51,11.785,202.671
2011-01-31,186.593,3.449,11.23,16.839,23.428,6.589,11.708,2.974,13.052,197.823
2011-02-01,188.288,3.608,11.299,12.855,16.408,3.553,20.042,4.025,20.252,199.587
2011-02-02,187.424,2.705,6.91,7.842,10.477,2.635,9.375,2.635,10.558,194.335
2011-02-03,191.613,3.645,10.282,14.102,19.219,5.117,14.792,3.3,14.286,201.895
2011-02-04,190.348,3.477,9.855,11.661,14.785,3.124,21.75,5.073,21.834,200.204
2011-02-05,193.154,4.493,12.662,12.876,15.722,2.846,38.667,5.824,37.895,205.815
2011-02-06,188.923,4.322,13.219,17.783,24.637,6.854,31.917,3.306,34.246,202.142
2011-02-07,186.947,4.513,14.295,19.684,24.946,5.262,12.583,2.494,17.83,201.242
2011-02-08,186.095,2.783,7.579,9.384,12.466,3.082,10.625,2.935,14.541,193.674
2011-02-09,187.508,3.129,7.723,11.006,14.793,3.787,10.15,2.992,15.116,195.23
2011-02-10,188.653,3.524,11.174,15.59,21.441,5.851,13.458,3.445,15.826,199.827
2011-02-11,187.18,3.059,7.696,9.733,13.591,3.859,12.333,3.14,13.991,194.877
2011-02-12,189.788,3.181,8.352,9.299,11.536,2.237,15.958,3.099,15.928,198.14
2011-02-13,190.253,4.207,13.219,20.362,28.252,7.89,19.708,2.42,22.419,203.473
2011-02-14,190.154,4.802,20.004,25.152,36.972,11.819,14.625,1.959,22.113,210.158
2011-02-15,190.326,4.517,16.075,18.39,26.858,8.468,15.208,2.448,21.912,206.401
2011-02-16,189.65,3.484,12.043,15.536,20.879,5.343,15.042,3.268,18.346,201.694
2011-02-17,187.321,3.2,8.348,11.038,14.914,3.877,12.458,3.133,14.837,195.67
2011-02-18,189.268,3.021,6.727,7.978,11.083,3.104,7.958,2.362,10.444,195.996
2011-02-19,193.752,3.664,10.938,10.052,12.87,2.818,11.25,2.443,13.838,204.69
2011-02-20,196.608,4.604,20.584,18.965,27.085,8.12,15.25,3.065,17.606,217.191
2011-02-21,195.533,5.082,26.634,28.795,41.36,12.566,20.667,4.526,25.652,222.167
2011-02-22,190.618,4.296,17.504,16.532,21.458,4.926,19.917,3.312,26.311,208.122
2011-02-23,188.103,4.435,14.047,17.634,24.877,7.243,17.0,2.195,20.81,202.15
2011-02-24,188.893,3.738,8.61,10.049,12.477,2.428,34.708,4.324,34.119,197.503
2011-02-25,191.804,4.576,15.268,19.953,25.41,5.457,31.792,2.89,36.122,207.072
2011-02-26,190.624,2.721,7.541,7.086,8.697,1.61,11.042,2.037,14.661,198.166
2011-02-27,194.585,3.233,10.493,12.738,16.324,3.586,14.333,2.094,16.332,205.078
2011-02-28,194.653,3.11,10.745,14.078,18.784,4.706,13.958,2.502,14.322,205.397
2011-03-01,189.917,3.985,15.155,20.907,28.164,7.257,15.625,2.891,21.323,205.072
2011-03-02,188.834,4.375,16.453,21.728,34.121,12.393,17.25,2.48,25.196,205.287
2011-03-03,186.801,2.911,3.858,7.679,10.072,2.393,14.5,2.907,18.974,190.659
2011-03-04,189.977,3.282,5.884,8.71,10.97,2.26,18.0,2.282,21.018,195.861
2011-03-05,187.621,4.123,13.192,19.955,28.019,8.064,7.917,1.842,14.69,200.813
2011-03-06,187.985,5.259,15.313,22.391,35.006,12.615,14.333,2.944,19.713,203.298
2011-03-07,188.525,4.824,6.581,12.108,15.128,3.02,30.542,4.216,34.057,195.106
2011-03-08,191.915,5.538,9.142,14.865,19.677,4.813,34.917,4.052,34.638,201.057
2011-03-09,192.379,4.337,9.1,13.013,16.42,3.407,19.864,2.403,22.695,201.479
2011-03-10,193.13,3.165,8.407,8.699,11.43,2.732,13.167,2.236,16.642,201.537
2011-03-11,192.702,2.748,6.562,5.912,7.576,1.664,16.917,3.152,19.38,199.265
2011-03-12,193.977,2.873,6.32,9.088,12.153,3.065,14.0,2.787,16.198,200.296
2011-03-13,195.879,3.091,7.951,12.353,16.274,3.921,10.375,2.509,15.814,203.831
2011-03-14,196.988,3.45,15.699,15.806,21.309,5.502,10.625,3.124,12.755,212.687
2011-03-15,192.133,3.519,12.472,14.743,19.814,5.071,19.292,3.834,20.283,204.604
2011-03-16,192.115,3.315,12.952,16.709,22.348,5.639,15.333,3.31,16.38,205.068
2011-03-17,189.532,3.965,17.051,21.4,28.9,7.5,18.958,2.453,23.67,206.583
