date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.36,3.867,83.26,60.975,36.975,12.79,8.852,11.535,2.684,9.24,0.0,2.052,11.228,11.346,6.669,1.837,204.15
2011-01-02,188.496,3.383,77.142,50.479,29.931,9.712,5.316,7.01,1.694,7.669,0.0,2.338,10.797,12.513,7.281,3.171,198.208
2011-01-03,188.742,3.233,64.118,46.354,31.071,8.991,6.091,8.091,2.0,3.382,0.0,1.849,6.873,10.304,5.6,1.791,197.733
2011-01-04,190.467,4.115,71.148,49.989,32.741,9.728,6.463,8.505,2.042,14.952,0.0,3.825,16.274,9.051,5.209,1.678,200.195
2011-01-05,191.481,3.501,69.665,49.132,27.936,10.551,10.452,15.981,5.529,3.995,0.0,2.144,7.751,8.909,3.775,0.189,202.031
2011-01-06,192.331,3.978,69.677,53.245,39.277,14.793,15.852,26.373,10.521,6.48,0.0,2.323,10.413,9.514,4.584,0.297,207.124
2011-01-07,192.062,3.829,76.937,50.129,28.498,13.707,13.199,21.972,8.773,6.475,0.0,2.042,8.806,10.305,5.148,1.364,205.769
2011-01-08,192.233,3.646,65.923,47.485,30.307,11.667,10.209,14.133,3.925,7.18,0.0,1.976,9.838,9.895,5.165,1.54,203.9
2011-01-09,192.616,4.121,75.629,56.763,37.865,13.714,13.061,18.427,5.366,10.109,0.0,2.446,12.141,12.127,6.645,1.939,206.33
2011-01-10,192.166,4.986,73.165,57.784,38.901,18.038,18.568,30.558,11.99,12.642,0.0,2.829,16.474,11.616,6.586,2.099,210.204
2011-01-11,190.353,4.23,70.967,56.757,36.544,14.583,14.615,25.081,10.466,10.99,0.0,2.897,17.15,11.443,6.847,2.545,204.936
2011-01-12,191.512,3.673,61.465,45.36,30.904,12.727,14.562,23.977,9.414,6.016,0.0,2.48,9.785,8.292,3.524,-0.665,204.239
2011-01-13,190.063,4.08,71.055,55.5,38.701,15.136,15.085,25.922,10.837,6.814,0.0,2.679,12.114,10.259,5.233,0.583,205.199
2011-01-14,192.411,4.876,74.87,58.071,33.024,14.12,12.48,19.942,7.462,11.146,0.0,3.045,14.848,10.106,5.603,2.921,206.532
2011-01-15,192.718,4.281,73.9,59.748,41.348,12.695,11.256,15.894,4.637,11.8,0.0,2.191,13.173,8.627,5.293,2.433,205.413
2011-01-16,193.09,4.733,91.244,63.182,46.512,17.577,19.474,31.435,11.961,12.551,3.0,2.433,15.696,7.355,4.959,1.937,210.668
2011-01-17,190.824,4.302,97.277,84.865,61.228,18.578,18.489,30.588,12.099,10.604,8.0,1.872,16.966,7.61,3.282,0.772,209.402
2011-01-18,191.838,4.402,89.097,71.496,45.531,20.356,19.701,36.521,16.82,13.274,0.0,2.681,21.386,11.14,5.054,0.111,212.195
2011-01-19,190.386,3.836,95.384,70.308,41.148,18.868,17.647,30.362,12.716,10.114,12.0,2.463,14.922,11.395,6.183,2.24,209.254
2011-01-20,188.038,3.371,97.262,89.533,77.797,16.2,13.428,19.384,5.955,3.316,24.0,1.854,7.994,8.505,6.638,4.726,204.238
2011-01-21,188.364,3.547,97.218,91.626,77.112,14.151,13.053,18.563,5.511,3.377,11.0,1.736,8.059,8.944,7.065,5.836,202.515
2011-01-22,188.883,3.907,96.14,81.092,57.618,14.671,10.262,15.133,4.871,6.141,0.0,1.837,9.821,14.107,8.438,4.86,203.553
2011-01-23,189.073,4.263,83.759,65.938,47.843,14.1,12.763,22.915,10.152,8.266,0.0,2.39,11.703,12.985,8.23,4.28,203.172
2011-01-24,190.629,3.663,76.697,56.926,38.461,12.851,13.226,20.788,7.562,4.142,0.0,2.271,8.606,7.975,4.026,0.704,203.48
2011-01-25,190.067,3.889,67.629,49.516,29.817,13.337,12.097,21.24,9.143,5.983,0.0,2.784,10.135,7.706,3.379,0.751,203.404
2011-01-26,191.665,3.87,65.723,48.46,26.443,12.355,13.223,21.7,8.477,7.127,0.0,2.815,9.609,7.556,2.729,-0.673,204.02
2011-01-27,192.336,4.392,70.68,56.37,33.99,14.181,14.656,23.986,9.329,9.721,0.0,3.222,13.263,8.64,3.341,-0.415,206.517
2011-01-28,192.626,4.495,76.358,62.241,44.814,13.314,13.453,19.257,5.804,15.828,0.0,3.037,16.934,7.514,3.538,0.643,205.941
2011-01-29,191.427,3.352,60.015,40.422,22.016,11.114,8.388,11.263,2.876,10.969,0.0,2.183,12.07,8.585,3.808,0.324,202.541
2011-01-30,192.012,3.748,66.408,45.068,27.152,12.864,13.719,21.149,7.43,6.859,0.0,2.358,10.483,7.815,2.943,-0.501,204.876
2011-01-31,191.114,3.546,73.201,53.106,29.21,12.767,14.193,22.892,8.704,4.618,0.0,2.313,9.539,8.665,3.375,-0.335,203.882
2011-02-01,191.585,4.047,72.358,54.105,35.098,15.076,14.514,26.891,12.377,11.831,0.0,3.498,14.363,9.417,3.535,-1.24,206.661
2011-02-02,191.517,3.035,73.69,53.116,33.03,11.21,10.391,16.351,5.96,6.143,0.0,2.415,8.832,3.914,0.573,-2.109,202.727
2011-02-03,193.269,3.484,62.83,47.301,29.573,13.304,14.315,23.13,8.814,6.314,0.0,2.629,9.343,5.489,0.883,-3.621,206.572
2011-02-04,191.848,3.541,64.691,49.71,33.332,13.455,11.174,17.341,6.167,9.97,0.0,2.92,14.022,8.15,3.66,-0.473,205.303
2011-02-05,193.16,4.222,74.577,53.458,37.237,13.392,11.347,15.124,3.777,16.542,0.0,3.234,17.439,10.002,5.351,0.376,206.551
2011-02-06,194.074,5.169,98.039,86.954,60.681,21.416,21.542,35.883,14.341,17.544,13.0,2.773,24.369,8.86,6.862,5.101,215.49
2011-02-07,187.793,4.16,98.741,86.41,65.335,16.374,14.146,22.463,8.317,5.857,29.0,2.031,17.345,16.091,11.965,7.586,204.167
2011-02-08,188.795,2.937,68.804,49.399,33.538,10.362,7.951,13.026,5.075,4.418,0.0,2.235,9.454,8.836,5.59,0.724,199.157
2011-02-09,190.443,2.793,66.14,50.297,32.015,11.185,9.861,16.628,6.767,3.714,0.0,2.412,8.204,6.955,2.642,-1.095,201.628
2011-02-10,190.627,3.165,71.652,54.354,30.75,13.122,12.288,20.527,8.239,6.368,0.0,2.463,9.953,9.125,4.188,0.244,203.749
2011-02-11,190.68,3.091,67.044,50.005,29.859,10.738,9.62,14.331,4.711,6.412,0.0,2.472,10.404,9.964,5.077,1.447,201.417
2011-02-12,191.906,3.347,73.422,51.146,27.97,10.779,8.526,11.422,2.896,8.166,0.0,2.672,11.759,10.665,5.397,1.322,202.684
2011-02-13,192.341,4.224,96.738,65.66,37.213,14.932,16.602,26.378,9.776,11.296,5.0,3.184,15.311,10.407,6.005,1.761,207.273
2011-02-14,191.187,4.646,98.039,95.504,90.915,19.686,23.176,39.457,16.281,11.971,15.0,2.28,19.72,7.692,6.481,4.831,210.873
2011-02-15,190.566,4.907,94.749,79.421,65.299,17.339,18.578,31.022,12.443,9.842,0.0,2.554,16.707,10.278,7.384,4.378,207.906
2011-02-16,190.998,4.304,78.578,64.605,47.633,15.238,18.154,27.193,9.039,14.188,0.0,2.633,17.48,8.898,5.575,3.034,206.236
2011-02-17,189.497,3.331,74.452,55.321,29.509,12.144,11.708,18.459,6.752,6.353,0.0,2.586,12.188,9.397,4.703,1.637,201.641
2011-02-18,191.249,2.835,74.52,39.134,16.381,10.089,7.773,11.371,3.598,4.25,0.0,2.332,8.67,6.772,2.714,-0.52,201.338
2011-02-19,192.992,3.302,63.883,44.633,25.223,10.762,9.126,12.15,3.024,7.495,0.0,2.587,10.118,8.216,2.821,-2.308,203.754
2011-02-20,192.828,3.71,67.09,49.097,29.28,13.823,14.452,21.86,7.408,8.54,0.0,2.713,11.577,10.407,4.778,-0.615,206.651
2011-02-21,191.262,3.777,63.085,48.628,34.661,16.159,18.49,27.964,9.474,12.493,0.0,2.85,15.065,11.456,7.036,1.015,207.42
2011-02-22,191.26,4.36,92.119,62.121,46.269,16.697,17.119,23.736,6.616,20.0,3.0,3.696,26.02,12.946,9.121,5.746,207.956
2011-02-23,188.622,4.784,98.319,85.288,59.634,18.141,17.164,26.692,9.528,9.128,45.0,2.325,13.418,15.815,10.851,7.919,206.763
2011-02-24,191.546,5.232,85.841,60.234,39.611,16.36,15.798,24.157,8.359,17.595,0.0,4.038,23.297,15.377,11.172,7.015,207.906
2011-02-25,190.494,5.233,97.839,85.4,67.739,15.969,14.87,19.381,4.511,15.23,16.0,2.804,22.091,12.802,10.235,7.791,206.463
