date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-08-02,183.0,3.13,9.125,5.501,7.683,2.182,,1.242,192.125
2011-08-03,171.826,1.739,9.522,3.843,6.299,2.457,,0.81,181.348
2011-08-04,173.25,2.261,22.542,6.033,8.742,2.709,,1.208,195.792
2011-08-05,174.042,2.261,27.75,5.636,8.328,2.692,,0.676,201.792
2011-08-06,170.583,1.696,11.542,2.362,4.064,1.702,,0.104,182.125
2011-08-07,180.783,,9.652,3.069,5.272,2.203,,0.411,190.435
2011-08-08,183.091,3.0,10.227,5.85,8.95,3.1,,0.796,193.318
2011-08-09,185.208,3.375,11.083,8.088,10.212,2.124,,1.736,196.292
2011-08-10,185.375,3.0,8.917,7.008,8.803,1.795,,1.336,194.292
2011-08-11,177.652,3.042,12.652,8.511,10.252,1.741,,1.833,190.304
2011-08-12,177.542,3.458,11.458,8.096,9.286,1.19,,1.855,189.0
2011-08-13,176.708,3.333,17.5,6.068,6.921,0.853,,1.482,194.208
2011-08-14,177.542,2.292,11.417,5.191,6.344,1.154,,0.833,188.958
2011-08-15,183.304,2.208,8.261,5.3,6.599,1.299,,0.852,191.565
2011-08-16,187.083,2.542,9.833,6.329,7.827,1.498,,0.892,196.917
2011-08-17,185.708,2.333,12.083,6.993,9.061,2.068,,0.823,197.792
2011-08-18,184.5,2.632,15.792,6.232,8.443,2.211,,0.838,200.292
2011-08-19,185.957,3.417,8.652,7.163,8.215,1.052,,0.847,194.609
2011-08-20,187.167,4.125,8.625,8.768,9.929,1.161,,0.969,195.792
2011-08-21,190.292,3.75,9.167,6.069,6.928,0.86,,0.372,199.458
2011-08-22,186.167,4.375,11.625,7.723,9.176,1.452,,0.56,197.792
2011-08-23,187.261,3.5,10.0,6.154,8.334,2.18,,0.485,197.261
2011-08-24,178.208,0.958,4.333,3.152,4.777,1.625,,0.335,182.542
2011-08-25,177.75,1.083,5.792,4.136,6.802,2.666,,0.214,183.542
2011-08-26,182.458,2.571,10.833,5.154,9.077,3.924,,0.35,193.292
2011-08-27,175.0,2.333,9.435,3.786,5.95,2.164,,0.441,184.435
2011-08-28,175.167,2.25,11.792,4.697,5.919,1.222,,0.896,186.958
2011-08-29,177.083,3.0,12.042,5.968,7.57,1.602,,0.79,189.125
2011-08-30,178.958,3.5,12.958,7.673,8.862,1.189,,0.993,191.917
2011-08-31,185.87,3.238,15.565,8.183,9.456,1.273,,1.004,201.435
2011-09-01,186.174,3.174,14.565,8.642,12.789,4.148,,0.295,200.739
2011-09-02,176.792,1.957,5.667,4.017,5.545,1.528,,0.076,182.458
2011-09-03,176.458,1.435,4.833,2.3,2.728,0.429,,0.12,181.292
2011-09-04,179.0,2.609,10.652,5.354,6.596,1.242,,0.242,189.652
2011-09-05,176.292,1.957,5.542,4.384,5.129,0.746,,0.424,181.833
2011-09-06,182.292,2.217,7.917,5.842,6.597,0.755,,0.771,190.208
2011-09-07,184.458,2.957,11.167,6.996,8.044,1.049,,1.037,195.625
2011-09-08,188.652,2.478,13.0,5.388,6.424,1.036,,0.849,201.652
2011-09-09,186.292,2.13,14.875,3.81,5.373,1.563,,0.191,201.167
2011-09-10,182.375,1.391,10.583,3.309,5.676,2.367,,0.317,192.958
2011-09-11,181.292,1.0,6.75,2.409,3.553,1.144,,0.172,188.042
2011-09-12,176.391,1.739,8.0,4.808,7.295,2.487,,0.495,184.391
2011-09-13,175.958,2.087,9.208,4.891,7.2,2.309,,0.629,185.167
2011-09-14,175.875,2.167,9.042,4.948,7.187,2.239,,0.523,184.917
2011-09-15,175.375,2.0,10.167,4.628,7.276,2.647,,0.602,185.542
2011-09-16,178.478,2.25,7.652,5.404,8.016,2.613,,0.702,186.13
2011-09-17,175.625,1.583,5.958,2.941,4.318,1.377,,0.217,181.583
2011-09-18,179.083,1.217,5.875,2.147,3.479,1.333,,0.145,184.958
2011-09-19,185.667,2.292,8.542,4.27,6.611,2.341,,0.199,194.208
2011-09-20,181.609,3.083,13.174,8.975,11.847,2.873,,0.165,194.783
2011-09-21,174.625,1.917,5.625,4.151,5.025,0.874,,0.258,180.25
2011-09-22,177.0,1.917,5.958,4.2,4.974,0.775,,0.528,182.958
2011-09-23,178.458,2.217,5.792,4.8,5.412,0.612,,0.656,184.25
2011-09-24,188.391,3.042,7.435,6.602,7.429,0.826,,0.562,195.826
2011-09-25,188.333,3.333,8.417,6.992,7.817,0.825,,0.877,196.75
2011-09-26,191.958,4.583,16.333,13.458,16.659,3.201,,0.748,208.292
2011-09-27,188.917,3.542,11.042,9.591,11.508,1.917,,0.77,199.958
2011-09-28,182.826,3.348,17.565,9.936,11.327,1.392,,0.988,200.391
2011-09-29,181.0,2.75,11.727,7.116,8.426,1.31,,0.583,192.727
2011-09-30,181.708,3.042,13.917,8.289,9.848,1.559,,0.385,195.625
2011-10-01,180.5,2.417,6.208,5.507,6.415,0.908,,0.512,186.708
2011-10-02,186.739,2.333,3.609,5.084,5.746,0.662,,0.784,190.348
2011-10-03,187.375,2.391,4.0,4.859,5.701,0.843,,0.467,191.375
2011-10-04,189.261,3.167,10.696,9.148,10.787,1.639,,0.539,199.957
2011-10-05,189.5,3.875,13.792,11.986,14.739,2.752,,0.38,203.292
2011-10-06,186.87,2.458,8.826,6.831,7.79,0.959,7.623,0.719,195.696
2011-10-07,190.667,3.542,9.208,7.71,8.352,0.642,24.759,1.446,199.875
2011-10-08,192.25,4.261,11.375,8.744,9.733,0.988,25.146,0.99,203.625
2011-10-09,192.292,4.083,11.708,7.05,7.689,0.639,32.586,1.565,204.0
2011-10-10,181.522,3.417,10.565,7.209,8.076,0.867,31.952,0.981,192.087
2011-10-11,182.208,4.5,15.25,12.327,14.626,2.299,39.577,1.943,197.458
2011-10-12,182.375,4.625,13.667,10.718,12.405,1.686,39.832,1.829,196.042
2011-10-13,181.708,3.957,14.0,9.9,11.469,1.569,35.055,0.921,195.708
2011-10-14,182.565,2.792,9.522,6.355,7.578,1.223,14.113,0.522,192.087
2011-10-15,183.75,3.958,16.625,9.583,11.79,2.207,7.322,0.737,200.375
2011-10-16,187.167,3.208,5.458,4.988,5.428,0.44,19.601,1.25,192.625
2011-10-17,188.667,3.625,8.667,7.103,7.972,0.869,21.037,1.542,197.333
2011-10-18,189.435,2.87,5.522,7.381,8.126,0.745,10.775,1.217,194.957
2011-10-19,189.292,3.208,8.25,9.66,10.969,1.309,12.268,0.959,197.542
2011-10-20,189.708,3.792,12.417,12.143,14.382,2.239,17.538,0.925,202.125
2011-10-21,189.375,3.75,14.875,13.016,16.316,3.3,11.052,1.424,204.25
2011-10-22,184.87,2.75,11.261,7.052,8.439,1.387,5.369,0.274,196.13
2011-10-23,185.333,2.391,7.917,5.19,6.295,1.105,6.642,0.293,193.25
2011-10-24,185.917,3.25,12.292,8.703,10.868,2.165,7.901,0.636,198.208
2011-10-25,187.292,2.833,9.292,7.96,9.833,1.873,13.094,0.786,196.583
2011-10-26,181.826,2.333,6.609,5.759,6.668,0.909,6.631,0.691,188.435
2011-10-27,183.292,3.125,9.542,10.195,11.705,1.51,12.066,0.611,192.833
2011-10-28,182.75,3.957,13.667,12.022,14.946,2.924,15.545,0.977,196.417
2011-10-29,181.917,4.125,15.375,11.241,13.425,2.183,16.365,0.777,197.292
2011-10-30,186.696,3.5,12.957,8.888,10.292,1.404,14.333,0.313,199.652
2011-10-31,187.625,2.958,9.167,6.899,8.206,1.308,6.78,0.59,196.792
2011-11-01,187.958,3.0,10.958,9.192,11.996,2.804,9.091,1.016,198.917
2011-11-02,189.0,2.957,13.0,9.97,12.504,2.533,11.69,0.958,202.0
2011-11-03,180.783,3.625,13.261,11.423,15.321,3.897,14.887,0.621,194.043
2011-11-04,181.043,3.958,28.435,11.243,15.199,3.956,14.504,1.201,209.478
2011-11-05,178.208,3.174,11.708,8.41,11.279,2.869,10.415,0.364,189.917
2011-11-06,177.375,3.0,9.417,5.742,8.283,2.542,6.582,0.192,186.792
2011-11-07,187.478,3.391,7.565,6.317,7.602,1.285,4.57,0.602,195.043
2011-11-08,190.417,3.13,8.708,6.67,7.681,1.012,8.214,0.655,199.125
2011-11-09,189.875,3.087,8.542,8.066,9.546,1.48,7.068,0.734,198.417
2011-11-10,189.792,2.696,9.458,8.666,9.577,0.911,8.439,0.69,199.25
2011-11-11,183.304,3.826,14.043,11.498,14.412,2.914,9.335,0.467,197.348
2011-11-12,182.708,5.348,22.667,12.267,15.19,2.922,15.863,1.943,205.375
2011-11-13,182.083,4.087,11.0,7.644,8.633,0.988,17.275,1.096,193.083
2011-11-14,184.217,4.273,8.087,8.625,9.292,0.668,35.033,2.674,192.304
2011-11-15,188.957,2.522,5.304,6.648,7.366,0.718,13.462,2.096,194.261
2011-11-16,189.125,3.565,8.958,10.07,11.954,1.885,8.492,0.915,198.083
2011-11-17,191.25,4.13,9.667,11.231,12.947,1.715,20.828,1.821,200.917
2011-11-18,190.417,4.304,11.75,10.914,14.389,3.476,22.876,0.952,202.167
2011-11-19,184.609,2.783,13.0,9.237,11.498,2.261,5.334,0.239,197.609
2011-11-20,188.708,2.783,6.917,4.498,5.026,0.528,10.679,0.897,195.625
2011-11-21,190.458,2.217,6.667,5.741,6.603,0.862,4.216,0.871,197.125
2011-11-22,190.75,3.261,9.292,9.366,11.261,1.895,5.05,1.054,200.042
2011-11-23,181.391,4.043,12.783,11.355,15.022,3.666,11.458,1.736,194.174
2011-11-24,182.0,2.364,3.783,5.572,6.341,0.769,6.654,1.037,185.783
2011-11-25,183.375,2.957,6.167,9.758,11.813,2.055,5.689,1.176,189.542
2011-11-26,182.458,3.652,9.5,10.41,13.03,2.62,7.341,0.903,191.958
2011-11-27,189.217,4.087,15.522,10.219,13.61,3.392,13.311,1.26,204.739
2011-11-28,191.125,6.391,26.75,15.341,28.961,13.62,19.904,1.344,217.875
2011-11-29,190.167,5.087,22.958,17.486,29.683,12.197,19.7,1.315,213.125
2011-11-30,188.042,4.391,16.792,13.403,18.973,5.57,19.025,1.195,204.833
2011-12-01,188.957,2.957,6.391,5.791,7.122,1.331,-0.584,0.487,195.348
2011-12-02,189.87,3.957,12.043,12.774,15.856,3.082,5.487,0.716,201.913
