date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,194.292,4.5,12.667,16.484,21.535,5.051,18.635,1.51,16.524,206.958
2011-01-02,190.875,3.333,8.875,10.154,15.711,5.557,11.736,1.169,11.605,199.75
2011-01-03,187.625,2.042,6.0,5.107,8.357,3.25,4.514,0.422,3.853,193.625
2011-01-04,188.292,3.125,12.667,12.264,20.296,8.032,9.285,2.06,6.827,200.958
2011-01-05,190.0,2.375,7.435,6.721,15.647,8.926,7.481,0.793,6.321,197.435
2011-01-06,191.958,2.435,10.333,9.422,16.863,7.441,9.98,0.838,8.411,202.292
2011-01-07,193.125,3.375,10.667,12.181,19.541,7.36,8.325,0.974,7.485,203.792
2011-01-08,193.875,3.875,9.083,11.861,17.002,5.14,7.487,0.829,6.188,202.958
2011-01-09,194.083,4.792,11.917,17.345,28.423,11.077,11.224,1.097,9.97,206.0
2011-01-10,192.208,2.917,11.583,13.905,20.73,6.825,11.641,1.215,9.877,203.792
2011-01-11,191.667,3.25,8.095,12.004,19.173,7.169,8.632,1.219,7.968,199.762
2011-01-12,192.417,3.083,9.25,13.028,19.616,6.588,6.891,1.133,4.64,201.667
2011-01-13,192.0,3.292,10.708,15.951,25.664,9.714,12.825,1.647,12.303,202.708
2011-01-14,191.792,2.417,6.375,6.423,9.281,2.858,7.902,0.681,6.069,198.167
2011-01-15,192.542,2.217,6.833,5.588,7.479,1.891,8.873,0.773,7.008,199.375
2011-01-16,192.292,3.125,7.708,11.019,16.563,5.544,9.86,0.995,8.011,200.0
2011-01-17,193.304,3.833,15.391,16.559,27.746,11.187,11.436,1.511,10.833,208.696
2011-01-18,193.375,5.25,14.792,25.355,44.614,19.259,18.743,2.292,17.719,208.167
2011-01-19,192.292,3.625,13.125,18.492,29.537,11.045,16.233,1.575,16.744,205.417
2011-01-20,191.792,2.875,9.083,12.404,18.464,6.06,9.739,2.626,8.524,200.875
2011-01-21,190.917,3.167,10.5,16.522,23.062,6.54,11.943,1.138,11.594,201.417
2011-01-22,190.625,4.75,11.958,19.107,30.868,11.761,12.242,1.361,12.802,202.583
2011-01-23,189.333,3.542,7.417,10.402,15.767,5.365,9.692,1.141,8.314,196.75
2011-01-24,189.708,4.333,9.125,14.434,22.551,8.117,11.773,1.501,9.356,198.833
2011-01-25,191.375,4.458,10.375,18.21,28.857,10.648,14.744,2.011,11.806,201.75
2011-01-26,193.25,4.083,11.542,15.056,24.34,9.284,10.538,1.384,9.899,204.792
2011-01-27,193.583,3.042,10.958,12.065,17.288,5.224,11.223,1.758,9.543,204.542
2011-01-28,193.708,3.583,7.542,12.716,18.983,6.267,11.339,0.991,9.696,201.25
2011-01-29,192.5,3.0,5.958,8.666,11.368,2.702,8.071,0.81,6.657,198.458
2011-01-30,192.458,4.478,10.625,15.924,26.329,10.405,11.101,1.767,9.756,203.083
2011-01-31,193.042,2.708,13.042,11.025,18.113,7.088,8.605,1.383,7.632,206.083
2011-02-01,190.958,3.75,13.625,18.826,32.76,13.934,11.527,1.83,10.948,204.583
2011-02-02,189.417,3.958,10.5,14.031,23.411,9.381,6.803,1.286,5.848,199.917
2011-02-03,191.882,3.417,11.353,17.767,28.032,10.264,10.672,1.935,9.814,203.235
2011-02-04,,3.25,,15.225,23.412,8.186,15.04,1.517,15.199,
2011-02-05,,2.5,,11.11,15.458,4.348,9.861,0.879,8.57,
2011-02-06,193.286,5.348,19.786,25.612,43.902,18.29,20.374,2.547,21.012,213.071
2011-02-07,190.833,5.792,15.458,22.697,38.205,15.507,24.403,2.947,24.29,206.292
2011-02-08,189.0,2.375,5.444,6.589,10.037,3.448,10.709,1.221,9.003,194.444
2011-02-09,198.333,3.458,8.583,8.724,14.417,5.693,7.982,1.096,6.329,206.917
2011-02-10,196.333,3.25,13.619,13.232,19.829,6.596,11.662,1.739,9.072,209.952
2011-02-11,192.292,2.542,9.542,10.127,14.144,4.017,9.313,0.988,8.152,201.833
2011-02-12,192.042,2.042,6.583,4.016,5.511,1.495,7.946,0.792,6.827,198.625
2011-02-13,187.826,4.174,10.739,15.376,26.129,10.753,10.03,1.168,8.932,198.565
2011-02-14,190.333,6.043,19.042,30.619,56.461,25.842,18.84,2.562,17.443,209.375
2011-02-15,188.917,3.625,10.625,13.47,25.311,11.841,18.143,1.852,18.573,199.542
2011-02-16,186.625,3.375,5.875,9.141,13.123,3.983,8.656,0.894,6.842,192.5
2011-02-17,188.042,3.167,10.042,14.714,20.315,5.601,13.312,1.755,11.429,198.083
2011-02-18,187.25,3.708,7.417,10.564,15.593,5.029,9.021,1.018,7.238,194.667
2011-02-19,189.208,4.0,9.125,11.158,14.86,3.702,15.202,1.295,13.356,198.333
2011-02-20,189.667,4.625,15.375,18.072,28.257,10.185,13.997,1.879,12.687,205.042
