date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,186.208,4.05,,,,1.167,7.792,10.008,2.216,14.125,1.97,11.785,,,,187.375
2011-01-02,185.833,3.149,,,,0.875,3.236,3.655,0.419,10.75,1.039,7.145,,,,186.708
2011-01-03,184.958,4.092,,,,0.958,6.427,8.355,1.928,20.375,1.785,15.813,,,,185.917
2011-01-04,187.522,3.763,,,,4.348,4.89,5.806,0.916,17.5,2.767,12.339,,,,191.87
2011-01-05,187.391,4.877,,,,6.0,13.14,19.362,6.222,8.667,0.989,5.39,,,,193.391
2011-01-06,186.208,4.471,,,,7.333,12.141,17.366,5.224,12.625,0.962,7.389,,,,193.542
2011-01-07,187.292,3.971,,,,5.208,8.961,12.375,3.414,11.25,0.23,5.025,,,,192.5
2011-01-08,187.167,3.75,,,,4.583,6.779,9.851,3.072,8.208,0.215,4.687,,,,191.75
2011-01-09,187.917,4.958,,,,7.125,10.254,13.797,3.543,23.083,1.113,18.367,,,,195.042
2011-01-10,188.292,5.859,,,,8.667,9.967,16.058,6.091,34.5,3.066,28.681,,,,196.958
2011-01-11,187.87,3.62,,,,1.739,5.9,7.878,1.978,19.083,1.876,13.051,,,,189.609
2011-01-12,187.958,3.985,,,,2.667,9.924,17.043,7.119,11.5,0.71,4.716,,,,190.625
2011-01-13,187.792,4.266,,,,3.208,10.67,16.043,5.373,24.417,2.854,16.673,,,,191.0
2011-01-14,188.958,4.966,,,,3.25,10.228,15.174,4.946,24.167,1.541,20.411,,,,192.208
2011-01-15,188.375,3.88,,,,2.042,7.839,10.645,2.806,15.125,0.492,8.833,,,,190.417
2011-01-16,186.833,4.006,,,,3.917,10.246,16.631,6.385,15.5,0.487,9.361,,,,190.75
2011-01-17,187.0,3.591,,,,3.292,9.298,14.782,5.484,10.583,0.453,6.304,,,,190.292
2011-01-18,187.261,4.03,,,,9.0,10.317,18.3,7.983,8.083,0.889,4.941,,,,196.261
2011-01-19,185.5,3.603,,,,8.636,11.065,16.347,5.282,7.208,0.456,5.274,,,,194.136
2011-01-20,185.75,3.611,,,,10.458,9.145,14.071,4.927,10.25,0.295,6.829,,,,196.208
2011-01-21,185.458,3.585,,,,11.0,10.102,14.593,4.491,10.0,0.211,6.173,,,,196.458
2011-01-22,184.792,3.147,,,,8.125,6.384,8.945,2.561,6.208,0.292,3.41,,,,192.917
2011-01-23,187.083,3.699,,,,8.417,7.945,10.344,2.398,10.125,0.81,5.997,,,,195.5
2011-01-24,186.125,3.046,,,,7.958,8.097,10.62,2.523,9.0,1.987,4.733,,,,194.083
2011-01-25,187.696,3.565,,,,4.913,7.25,9.448,2.198,15.783,3.096,8.946,,,,192.609
2011-01-26,188.167,3.592,,,,5.5,10.165,13.828,3.663,11.833,2.757,6.113,,,,193.667
2011-01-27,189.917,4.949,,,,6.458,13.897,19.3,5.403,22.625,3.079,19.132,,,,196.375
2011-01-28,190.75,5.032,,,,6.958,15.024,20.195,5.171,18.333,1.367,15.577,,,,197.708
2011-01-29,189.833,3.436,,,,4.875,8.765,10.433,1.668,11.458,0.381,4.943,,,,194.708
2011-01-30,191.167,4.687,,,,8.167,15.039,22.88,7.841,8.783,1.058,4.712,,,,199.333
2011-01-31,188.25,4.405,,,,4.917,12.049,17.163,5.115,11.5,1.27,6.828,,,,193.167
2011-02-01,188.565,4.316,,,,4.87,6.227,7.088,0.861,19.958,3.401,15.023,,,,193.435
2011-02-02,188.833,3.476,,,,4.083,4.736,5.789,1.053,8.833,1.932,5.118,,,,192.917
2011-02-03,189.391,4.109,,,,5.565,10.136,14.254,4.118,10.75,2.578,4.857,,,,194.957
2011-02-04,190.167,5.193,,,,5.708,10.722,13.853,3.131,27.375,4.091,20.407,,,,195.875
2011-02-05,191.458,5.808,,,,6.125,9.977,12.83,2.853,39.75,3.009,30.517,,,,197.583
2011-02-06,191.125,8.016,,,,12.542,19.674,37.125,17.451,29.917,2.458,23.33,,,,203.667
2011-02-07,189.833,6.239,,,,9.667,12.903,20.743,7.84,21.292,2.118,16.27,,,,199.5
2011-02-08,187.348,4.322,,,,6.87,6.059,7.498,1.439,10.667,2.652,5.846,,,,194.217
2011-02-09,189.167,5.104,,,,8.208,9.178,11.659,2.482,12.542,3.848,6.637,,,,197.375
2011-02-10,189.542,5.841,,,,9.917,12.807,17.62,4.814,12.375,1.577,7.129,,,,199.458
2011-02-11,189.25,5.98,,,,8.542,11.326,14.442,3.117,12.667,0.891,8.165,,,,197.792
2011-02-12,191.083,6.104,,,,8.0,10.908,14.137,3.229,15.583,0.866,10.464,,,,199.083
2011-02-13,191.208,7.438,,,,10.208,17.255,25.046,7.791,18.25,1.213,12.714,,,,201.417
2011-02-14,191.375,8.188,,,,13.25,17.382,31.788,14.406,12.167,0.549,7.301,,,,204.625
2011-02-15,187.957,6.0,,,,4.565,9.924,15.505,5.582,17.083,0.891,12.495,,,,192.522
2011-02-16,186.333,5.334,,,,5.458,8.908,12.356,3.448,11.417,1.028,7.297,,,,191.792
2011-02-17,185.435,5.084,,,,4.783,7.64,9.489,1.849,11.417,1.48,7.786,,,,190.217
2011-02-18,187.542,5.334,,,,5.458,8.695,11.325,2.631,10.125,0.741,5.856,,,,193.0
2011-02-19,189.375,5.688,,,,5.333,9.141,11.64,2.498,12.667,0.81,6.731,,,,194.708
2011-02-20,188.75,6.062,,,,6.125,12.949,18.003,5.054,13.5,1.179,7.934,,,,194.875
2011-02-21,188.375,7.438,,,,8.917,17.324,24.329,7.005,23.458,1.921,16.884,,,,197.292
2011-02-22,187.783,6.96,,,,8.217,14.643,21.222,6.579,22.458,1.27,17.067,,,,196.0
2011-02-23,187.917,7.271,,,,11.375,12.296,19.732,7.436,20.542,1.383,16.742,,,,199.292
2011-02-24,188.292,5.862,,,,5.875,7.037,8.719,1.681,27.773,1.775,21.506,,,,194.167
2011-02-25,186.875,6.958,,,,8.458,12.158,16.796,4.638,19.375,0.51,16.677,,,,195.333
2011-02-26,187.167,4.542,,,,4.917,3.746,4.273,0.526,14.833,0.649,10.328,,,,192.083
2011-02-27,189.375,4.63,,,,5.542,7.437,9.213,1.776,14.333,0.362,8.451,,,,194.917
2011-02-28,191.0,4.125,,,,5.75,7.838,9.985,2.147,10.417,0.375,6.595,,,,196.75
2011-03-01,185.958,4.312,,,,2.583,9.124,13.594,4.47,10.625,0.391,8.807,,,,188.542
2011-03-02,185.591,4.75,,,,3.091,8.217,10.621,2.404,12.417,0.498,8.384,,,,188.682
2011-03-03,187.0,4.0,,,,1.333,4.616,5.397,0.781,23.167,0.667,16.507,,,,188.333
2011-03-04,188.542,4.438,,,,3.542,8.816,10.8,1.984,15.375,0.171,11.579,,,,192.083
2011-03-05,187.667,5.875,,,,6.583,14.702,21.502,6.8,4.875,0.406,3.879,,,,194.25
2011-03-06,186.5,5.104,,,,5.375,10.111,14.716,4.605,9.5,0.86,6.284,,,,191.875
2011-03-07,193.13,6.832,,,,8.739,11.967,15.826,3.859,35.167,1.828,36.111,,,,201.87
2011-03-08,191.958,6.562,,,,7.042,10.116,14.814,4.698,31.792,0.982,27.756,,,,199.0
2011-03-09,189.75,5.508,,,,6.875,7.488,9.297,1.809,25.136,0.709,22.282,,,,196.625
2011-03-10,187.292,3.354,,,,3.042,5.059,5.724,0.665,18.917,0.183,15.653,,,,190.333
2011-03-11,187.5,3.792,,,,4.458,5.344,6.498,1.154,20.375,0.921,13.609,,,,191.958
2011-03-12,189.417,3.666,,,,4.75,6.592,7.786,1.195,18.833,0.804,11.294,,,,194.167
2011-03-13,189.375,4.042,,,,5.667,10.376,13.14,2.764,12.375,0.461,8.604,,,,195.042
2011-03-14,186.913,4.521,,,,5.522,10.524,13.081,2.557,17.042,1.994,14.073,,,,192.435
