date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.074,4.872,98.0,83.0,56.0,10.916,10.679,15.043,4.364,,0.0,4.463,,9.6,6.371,1.7,203.99
2011-01-02,190.128,4.016,87.0,72.292,55.0,5.067,5.279,6.834,1.555,,0.0,4.109,,8.4,6.104,3.0,195.194
2011-01-03,192.118,4.99,98.0,78.125,56.0,8.65,9.647,13.214,3.567,,0.0,5.714,,8.3,5.804,2.4,200.769
2011-01-04,191.976,4.858,98.0,73.792,52.0,5.848,5.778,7.883,2.105,,0.0,6.526,,6.3,4.683,3.0,197.824
2011-01-05,191.049,4.875,96.0,76.375,60.0,7.874,10.018,13.806,3.788,,0.0,4.521,,7.7,5.342,2.1,198.924
2011-01-06,191.483,5.136,98.0,79.958,61.0,12.944,16.618,26.064,9.447,,0.0,4.63,,8.0,5.275,1.5,204.428
2011-01-07,190.779,4.125,98.0,83.625,60.0,10.634,12.133,17.871,5.738,,0.0,4.155,,8.0,5.404,2.6,201.413
2011-01-08,193.46,4.248,98.0,73.042,44.0,14.31,12.517,18.628,6.111,,0.0,3.341,,8.2,4.05,-1.0,207.77
2011-01-09,196.766,5.615,98.0,77.125,49.0,16.691,16.07,24.3,8.231,,0.0,6.867,,10.2,6.908,3.5,213.457
2011-01-10,194.825,7.138,98.0,78.25,51.0,18.408,18.598,30.178,11.58,,0.0,7.729,,9.9,6.088,0.8,213.234
2011-01-11,189.598,4.662,97.0,70.708,49.0,10.569,9.189,12.404,3.214,,0.0,5.979,,8.6,6.392,2.7,200.167
2011-01-12,192.052,5.103,98.0,76.25,50.0,16.509,16.877,27.619,10.742,,0.0,5.108,,7.5,3.938,-1.2,208.561
2011-01-13,189.156,4.431,98.0,72.417,51.0,9.203,10.822,15.384,4.562,,0.0,6.977,,8.2,6.621,5.3,198.36
2011-01-14,191.109,4.874,73.0,63.125,52.0,11.103,9.37,12.986,3.616,,0.0,8.549,,9.3,7.554,6.0,202.212
2011-01-15,190.84,5.054,98.0,80.792,64.0,11.356,15.208,20.79,5.582,,0.0,5.994,,7.7,5.6,3.2,202.196
2011-01-16,191.549,4.488,98.0,86.917,71.0,13.146,11.978,16.785,4.807,,0.0,3.648,,6.4,5.346,3.5,204.696
2011-01-17,191.252,5.249,98.0,76.958,43.0,18.529,16.844,27.927,11.084,,1.0,4.019,,9.5,4.592,0.5,209.781
2011-01-18,193.508,6.599,98.0,83.417,59.0,23.182,25.354,46.238,20.884,,0.0,5.825,,10.1,5.27,-0.1,216.69
2011-01-19,191.661,6.015,98.0,94.208,85.0,26.074,25.405,38.586,13.181,,11.0,4.094,,8.9,7.258,6.5,217.736
2011-01-20,188.181,5.435,98.0,94.875,78.0,15.99,20.328,31.431,11.104,,0.0,3.763,,10.0,7.792,6.1,204.171
2011-01-21,189.166,4.99,98.0,97.875,96.0,16.428,19.066,28.89,9.824,,5.0,3.213,,8.5,7.588,6.0,205.594
2011-01-22,189.144,4.465,98.0,83.625,54.0,14.385,14.365,22.237,7.872,,0.0,4.344,,11.6,7.908,3.9,203.529
2011-01-23,189.866,3.848,89.0,68.833,57.0,8.504,7.373,10.334,2.962,,0.0,4.048,,8.7,6.371,2.9,198.371
2011-01-24,190.71,3.468,67.0,60.292,52.0,7.393,6.482,9.396,2.914,,0.0,3.821,,4.5,2.817,2.2,198.104
2011-01-25,192.403,4.814,85.0,64.875,52.0,8.406,9.344,14.213,4.869,,0.0,5.264,,4.4,2.412,0.7,200.809
2011-01-26,192.73,3.983,80.0,66.458,48.0,8.899,8.421,12.025,3.604,,0.0,4.527,,5.3,2.729,0.5,201.629
2011-01-27,194.43,6.093,95.0,80.208,63.0,15.428,16.964,25.86,8.896,,0.0,6.05,,7.1,4.208,0.8,209.858
