date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-09-01,3.938,9.042,16.866,7.824,25.458,0.817,28.754
2011-09-02,5.062,11.435,20.019,8.583,43.417,0.891,42.667
2011-09-03,5.167,11.611,18.159,6.548,40.667,1.006,47.202
2011-09-04,4.792,10.101,17.075,6.974,20.583,0.9,21.816
2011-09-05,5.729,12.693,24.167,11.474,19.792,0.984,18.805
2011-09-06,5.271,13.287,24.98,11.694,14.25,1.102,17.188
2011-09-07,4.604,13.052,22.589,9.538,12.583,0.877,15.783
2011-09-08,2.413,8.05,11.886,3.836,16.25,0.766,17.79
2011-09-09,5.188,11.515,24.094,12.578,18.125,1.013,16.659
2011-09-10,2.646,5.771,11.811,6.04,18.5,0.683,17.638
2011-09-11,3.021,3.774,10.695,6.92,11.708,0.591,16.723
2011-09-12,3.334,3.522,8.059,4.537,12.333,0.684,21.455
2011-09-13,2.938,2.529,5.443,2.914,12.25,0.566,16.975
2011-09-14,2.608,5.098,12.558,7.459,12.917,0.492,22.089
2011-09-15,4.458,6.418,18.449,12.031,13.75,0.735,21.877
2011-09-16,3.104,4.846,12.779,7.933,13.333,0.547,28.776
2011-09-17,6.333,10.405,30.146,19.742,,1.214,32.734
2011-09-18,6.087,10.252,26.581,16.329,,2.0,33.746
2011-09-19,4.917,10.261,21.448,11.186,,1.792,26.607
2011-09-20,5.75,11.859,21.618,9.759,,1.106,24.163
2011-09-21,3.95,8.432,13.87,5.439,13.917,0.822,13.295
2011-09-22,5.52,11.377,21.161,9.785,12.042,1.291,12.807
2011-09-23,5.229,11.748,21.229,9.481,12.375,1.124,12.475
2011-09-24,1.75,5.225,9.143,3.918,15.125,0.602,15.228
2011-09-25,1.584,3.188,7.12,3.931,13.667,0.462,13.741
2011-09-26,1.625,3.639,11.489,7.85,8.958,0.493,15.056
2011-09-27,1.771,4.042,11.59,7.548,7.875,0.493,14.682
2011-09-28,1.739,3.713,11.374,7.661,7.917,0.793,14.378
2011-09-29,1.812,4.075,11.777,7.701,6.667,0.647,9.75
2011-09-30,2.812,7.242,14.753,7.511,6.75,0.626,9.098
2011-10-01,4.854,10.602,18.726,8.124,15.125,0.837,16.659
2011-10-02,3.854,8.648,14.925,6.277,23.958,0.673,23.363
2011-10-03,3.479,8.787,15.468,6.682,13.042,0.622,16.713
2011-10-04,2.146,5.64,14.484,8.844,5.667,0.544,11.377
2011-10-05,2.5,5.891,15.683,9.792,7.583,0.48,14.232
2011-10-06,5.188,11.581,20.025,8.444,10.542,0.874,7.8
2011-10-07,5.812,14.565,21.373,6.809,21.042,1.151,24.181
2011-10-08,5.475,13.029,17.74,4.712,40.792,1.038,47.423
2011-10-09,1.854,4.383,6.134,1.751,16.167,0.398,20.445
2011-10-10,2.146,5.475,10.292,4.817,8.542,0.373,13.538
2011-10-11,4.458,11.117,24.854,13.737,6.375,0.782,13.013
2011-10-12,4.583,10.464,22.998,12.534,5.792,0.853,8.909
2011-10-13,3.104,8.522,18.662,10.141,5.125,0.751,6.262
2011-10-14,2.396,4.571,12.576,8.005,5.875,0.607,7.636
2011-10-15,2.646,5.876,11.644,5.769,4.583,0.529,8.713
2011-10-16,5.896,9.446,14.255,4.808,25.75,0.845,28.462
2011-10-17,5.833,13.408,21.459,8.051,25.25,0.771,26.654
2011-10-18,6.416,12.067,19.867,7.8,27.125,1.072,24.307
2011-10-19,4.98,10.986,17.171,6.186,19.708,1.008,19.827
2011-10-20,4.375,8.505,16.279,7.774,9.75,0.6,18.292
2011-10-21,5.812,10.694,25.409,14.715,5.417,0.824,11.344
2011-10-22,5.792,11.291,20.078,8.788,12.083,0.893,10.294
2011-10-23,4.938,9.658,14.867,5.209,13.292,0.949,13.827
2011-10-24,6.562,14.403,24.992,10.588,17.292,1.224,15.732
2011-10-25,5.375,10.873,19.164,8.29,16.083,1.409,14.722
2011-10-26,4.688,9.574,14.736,5.163,14.458,1.388,16.408
2011-10-27,4.479,9.966,15.566,5.6,10.042,0.935,17.812
2011-10-28,6.684,11.195,19.148,7.954,13.083,1.331,12.534
2011-10-29,6.083,10.293,18.343,8.05,10.542,0.959,14.005
2011-10-30,5.146,7.306,12.209,4.903,10.625,0.835,15.739
2011-10-31,4.416,9.133,16.405,7.273,13.083,0.958,11.96
2011-11-01,1.938,4.877,7.617,2.74,6.875,2.284,18.821
2011-11-02,1.771,4.847,6.84,1.994,9.167,6.085,18.471
2011-11-03,1.854,4.031,5.64,1.61,11.167,6.146,18.761
2011-11-04,1.792,4.889,6.937,2.048,12.833,6.761,22.308
2011-11-05,1.812,5.13,7.105,1.975,8.292,6.699,20.319
2011-11-06,4.021,6.742,11.023,4.282,10.083,8.211,21.032
2011-11-07,5.084,10.8,19.261,8.46,7.5,9.619,8.852
2011-11-08,4.312,10.316,16.188,5.872,12.333,9.107,15.873
2011-11-09,3.708,8.58,15.04,6.46,8.083,8.037,8.206
2011-11-10,3.938,11.055,18.022,6.967,5.125,6.669,5.371
2011-11-11,4.792,9.744,15.831,6.087,6.667,6.39,10.253
2011-11-12,7.167,12.213,20.225,8.012,11.75,8.14,10.188
2011-11-13,4.417,8.546,12.087,3.541,14.792,8.615,15.351
2011-11-14,5.875,12.311,18.945,6.634,34.083,6.67,24.111
2011-11-15,4.854,10.166,14.588,4.422,26.875,2.068,26.034
2011-11-16,2.354,5.001,6.039,1.038,20.375,1.396,19.855
2011-11-17,2.307,5.215,7.092,1.877,13.917,1.279,17.951
2011-11-18,2.062,5.451,7.935,2.484,13.0,0.794,22.53
2011-11-19,2.958,5.581,9.352,3.771,10.833,0.796,25.462
2011-11-20,4.646,5.933,9.068,3.135,18.333,1.208,11.931
2011-11-21,4.646,9.735,16.336,6.601,9.542,1.536,11.39
2011-11-22,5.604,11.862,19.664,7.802,14.333,2.034,10.739
2011-11-23,5.708,11.526,18.903,7.377,16.542,1.21,14.716
2011-11-24,5.479,9.899,16.28,6.381,17.542,2.614,15.836
2011-11-25,5.604,11.714,24.134,12.42,7.042,1.686,7.917
2011-11-26,4.458,10.006,17.809,7.803,12.042,1.241,8.15
2011-11-27,2.413,5.409,9.407,3.999,7.833,0.886,12.86
2011-11-28,1.792,5.027,7.981,2.955,6.125,0.688,12.105
2011-11-29,4.104,9.27,15.21,5.941,5.208,0.758,10.282
2011-11-30,4.875,11.716,23.087,11.37,5.333,0.957,8.023
2011-12-01,6.416,11.117,20.331,9.214,8.125,1.121,6.431
2011-12-02,5.688,10.54,18.27,7.73,6.708,1.107,8.014
2011-12-03,5.812,9.233,14.713,5.48,9.167,1.037,10.694
2011-12-04,6.688,10.618,16.457,5.839,9.25,1.659,11.955
2011-12-05,4.667,10.731,16.151,5.42,9.167,1.068,9.391
2011-12-06,2.688,8.296,11.759,3.462,13.125,0.707,9.066
2011-12-07,1.89,6.165,8.515,2.35,11.958,0.651,13.946
2011-12-08,4.062,7.931,12.907,4.976,7.875,0.734,10.334
2011-12-09,5.479,9.092,15.149,6.057,5.833,1.017,7.509
2011-12-10,5.584,10.275,17.477,7.201,2.958,1.087,7.291
2011-12-11,5.666,9.854,15.829,5.975,12.75,0.769,13.931
2011-12-12,6.666,12.731,23.027,10.297,16.625,0.763,8.607
2011-12-13,3.958,10.901,17.263,6.362,16.917,0.653,13.086
2011-12-14,3.479,8.425,11.831,3.406,22.0,0.719,14.697
2011-12-15,5.542,11.416,18.743,7.327,18.292,0.782,11.742
2011-12-16,4.958,8.192,13.819,5.627,7.875,0.72,5.568
2011-12-17,6.948,11.069,19.388,8.319,5.792,1.098,7.117
2011-12-18,6.375,10.573,17.763,7.19,2.167,0.854,3.969
2011-12-19,6.042,11.469,19.064,7.595,8.167,1.146,4.372
2011-12-20,4.208,9.384,13.706,4.322,7.417,1.411,2.836
2011-12-21,3.021,9.467,13.707,4.24,7.75,0.901,10.717
2011-12-22,5.333,9.51,15.258,5.748,17.208,1.178,13.332
2011-12-23,6.0,8.8,15.091,6.291,3.333,0.976,3.784
2011-12-24,4.938,8.89,13.948,5.059,8.833,1.353,9.359
2011-12-25,6.125,8.709,14.028,5.319,7.417,1.407,7.186
2011-12-26,6.229,11.01,19.9,8.89,8.5,1.742,4.832
2011-12-27,6.044,13.416,24.044,10.628,11.167,1.462,7.576
2011-12-28,5.438,13.011,22.226,9.214,9.708,1.173,5.405
2011-12-29,8.625,17.468,37.751,20.283,12.208,1.327,10.628
2011-12-30,5.729,10.519,18.71,8.191,10.0,0.741,7.283
2011-12-31,7.356,15.399,26.272,10.873,14.125,0.959,9.641
2012-01-01,6.875,9.527,17.776,8.249,20.292,1.226,16.673
2012-01-02,7.166,9.607,17.744,8.137,16.125,0.625,16.541
2012-01-03,6.104,6.246,12.0,5.754,13.542,0.359,14.445
2012-01-04,7.0,8.905,16.496,7.592,7.75,0.311,7.525
2012-01-05,7.312,8.965,16.494,7.529,11.167,0.279,12.148
2012-01-06,7.562,6.928,11.408,4.48,6.875,0.331,7.106
2012-01-07,5.673,9.133,15.509,6.375,14.333,0.382,15.829
2012-01-08,5.666,6.614,11.674,5.06,9.125,0.445,9.246
2012-01-09,7.583,9.269,15.628,6.359,24.792,0.418,22.738
2012-01-10,7.124,8.586,13.972,5.386,20.826,0.807,20.371
2012-01-11,7.042,10.358,16.886,6.528,13.75,0.939,15.523
2012-01-12,8.354,12.386,20.797,8.41,15.792,0.647,18.779
2012-01-13,3.167,3.776,5.507,1.731,11.833,0.339,16.238
2012-01-14,5.416,6.176,9.059,2.883,13.875,0.616,17.686
2012-01-15,8.52,14.051,22.217,8.166,26.667,2.095,32.824
2012-01-16,10.27,17.108,31.362,14.254,27.375,1.305,31.269
2012-01-17,6.307,9.432,13.147,3.715,28.375,0.872,32.102
2012-01-18,6.688,9.304,15.824,6.52,8.0,1.109,11.603
2012-01-19,7.104,11.533,17.825,6.292,10.208,0.873,12.551
2012-01-20,4.396,6.574,9.228,2.654,6.792,1.618,8.405
2012-01-21,3.062,8.014,10.744,2.73,8.75,0.619,14.284
2012-01-22,7.021,9.456,14.798,5.342,16.375,0.554,18.271
2012-01-23,9.271,8.347,11.169,2.822,49.583,1.27,45.759
2012-01-24,10.25,13.873,21.381,7.508,43.292,1.987,44.84
2012-01-25,9.312,10.293,15.56,5.267,40.917,2.547,42.278
2012-01-26,7.73,12.874,20.955,8.081,10.875,1.084,12.045
2012-01-27,5.714,7.046,10.305,3.259,14.458,0.965,14.293
2012-01-28,7.188,11.056,17.907,6.852,11.958,0.895,12.751
2012-01-29,5.979,11.411,19.187,7.776,11.458,0.852,12.63
2012-01-30,3.312,6.471,8.9,2.428,9.458,0.432,11.52
2012-01-31,2.77,4.741,6.669,1.928,9.167,0.461,11.204
2012-02-01,3.146,6.327,8.67,2.343,13.667,1.319,16.418
2012-02-02,9.688,12.624,23.927,11.303,20.292,0.881,22.115
2012-02-03,5.166,5.186,6.977,1.792,30.75,0.605,29.063
2012-02-04,3.396,5.984,8.782,2.798,10.625,0.559,14.016
