date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,189.319,4.02,7.378,9.512,12.719,3.207,,1.004,8.905,196.696
2011-01-02,193.839,3.821,12.929,7.376,10.831,3.455,,1.011,8.334,206.767
2011-01-03,187.329,2.861,5.387,5.115,6.945,1.83,,1.328,7.291,192.715
2011-01-04,188.531,3.633,7.031,9.547,15.713,6.166,,1.4,8.716,195.562
2011-01-05,192.07,2.991,4.696,5.465,8.095,2.63,,1.389,10.155,196.767
2011-01-06,191.367,2.654,4.927,5.087,7.329,2.241,,1.348,11.365,196.294
2011-01-07,192.352,3.039,4.639,7.703,11.858,4.154,,1.084,8.457,196.991
2011-01-08,193.531,3.057,4.264,8.76,12.208,3.449,,1.356,7.975,197.795
2011-01-09,197.5,4.452,8.637,15.299,24.386,9.088,,0.998,9.542,206.136
2011-01-10,191.963,3.484,5.393,11.583,17.396,5.813,,2.178,10.843,197.358
2011-01-11,192.599,3.397,4.608,8.352,13.098,4.746,,1.078,8.016,197.208
2011-01-12,194.611,3.466,5.497,10.712,15.966,5.254,,1.409,8.049,200.108
2011-01-13,198.129,4.019,9.014,12.457,21.436,8.979,,1.455,11.174,207.143
2011-01-14,193.613,3.294,5.828,5.364,8.292,2.928,,1.471,10.272,199.441
2011-01-15,195.302,3.146,5.373,5.199,7.916,2.717,,1.407,9.908,200.675
2011-01-16,198.127,3.972,5.963,10.801,17.601,6.801,,1.155,10.818,204.09
2011-01-17,195.608,4.434,7.458,16.087,26.47,10.383,,1.435,10.627,203.066
2011-01-18,202.324,5.152,14.47,19.074,32.338,13.264,,1.402,12.481,216.795
2011-01-19,196.91,5.008,14.734,20.326,35.186,14.86,,1.422,13.045,211.644
2011-01-20,204.793,4.223,16.304,14.944,28.114,13.171,,1.424,9.447,221.096
2011-01-21,193.952,3.451,6.292,9.476,13.822,4.346,,1.035,7.323,200.246
2011-01-22,191.91,4.727,14.536,12.751,22.468,9.717,,1.038,7.018,206.446
2011-01-23,193.504,3.669,7.384,7.807,12.441,4.635,,1.38,11.693,200.889
2011-01-24,194.735,3.527,4.827,8.333,12.418,4.085,,1.386,9.911,199.561
2011-01-25,194.848,3.82,6.169,12.075,20.054,7.979,13.0,1.071,10.897,201.017
2011-01-26,199.251,3.225,5.958,9.188,14.384,5.196,6.0,1.663,9.033,205.209
2011-01-27,200.194,3.622,5.673,8.647,12.272,3.625,11.583,2.15,11.412,205.867
2011-01-28,201.707,3.693,6.103,7.403,11.234,3.83,7.75,1.346,10.224,207.81
2011-01-29,202.039,3.341,5.268,7.114,10.478,3.364,5.542,1.56,8.735,207.308
2011-01-30,202.293,3.567,6.189,9.434,15.407,5.973,9.083,1.404,10.672,208.482
2011-01-31,199.602,2.846,5.38,5.43,8.382,2.951,9.667,1.982,11.654,204.982
2011-02-01,201.056,3.044,6.592,7.126,10.935,3.809,6.458,1.338,10.557,207.648
2011-02-02,191.416,4.161,5.071,14.129,28.783,14.654,7.958,1.367,8.622,196.487
2011-02-03,190.824,3.52,5.483,9.746,14.326,4.581,7.917,1.615,10.133,196.306
2011-02-04,191.458,3.444,6.012,10.797,17.221,6.424,9.208,1.131,11.073,197.469
2011-02-05,191.137,3.491,5.992,9.336,13.425,4.089,9.292,1.121,10.623,197.129
2011-02-06,191.761,4.805,13.506,18.851,30.592,11.741,14.75,1.207,14.814,205.267
2011-02-07,185.818,4.784,11.571,14.884,25.23,10.347,20.042,1.772,19.263,197.39
2011-02-08,188.584,2.8,4.768,5.02,7.522,2.502,9.167,1.745,11.458,193.353
2011-02-09,188.844,2.848,3.558,7.547,11.501,3.954,7.0,1.796,9.236,192.401
2011-02-10,189.686,3.482,4.537,10.02,14.794,4.774,7.375,1.713,10.17,194.222
2011-02-11,189.34,2.689,2.923,6.87,11.508,4.638,7.042,1.258,9.349,192.263
2011-02-12,188.647,2.458,2.756,5.269,6.949,1.68,8.125,1.166,10.338,191.404
2011-02-13,191.077,4.566,8.431,17.067,28.202,11.135,8.25,1.256,10.3,199.509
2011-02-14,189.768,4.794,10.51,20.228,32.437,12.209,11.333,1.032,12.245,200.278
2011-02-15,191.051,3.541,5.066,8.64,11.75,3.11,16.708,2.136,19.271,196.117
2011-02-16,189.87,3.415,5.436,8.654,12.56,3.906,6.875,1.578,9.42,195.306
2011-02-17,191.354,3.377,5.599,9.884,15.993,6.109,9.25,1.413,10.663,196.953
2011-02-18,188.209,3.139,4.372,7.921,11.491,3.571,8.0,1.455,10.454,192.582
2011-02-19,192.962,3.353,5.296,8.782,11.961,3.179,11.125,1.378,12.724,198.259
2011-02-20,188.345,3.98,7.371,14.0,21.425,7.425,11.292,1.559,11.751,195.715
2011-02-21,190.058,3.954,6.228,11.321,16.661,5.34,11.625,2.07,14.928,196.286
2011-02-22,193.632,4.697,15.698,17.916,27.969,10.053,10.667,1.415,10.324,209.329
2011-02-23,189.186,5.01,9.747,17.6,29.349,11.75,13.25,1.608,15.724,198.934
2011-02-24,186.928,3.845,8.99,9.227,12.672,3.445,14.417,1.923,17.666,195.919
2011-02-25,193.689,4.239,13.119,13.726,19.712,5.986,9.667,1.018,10.309,206.808
2011-02-26,192.806,3.062,6.092,6.272,8.181,1.908,11.417,1.229,12.634,198.899
2011-02-27,192.053,3.156,5.012,7.109,10.024,2.915,12.25,1.923,15.046,197.064
2011-02-28,189.387,3.964,7.308,13.199,18.898,5.699,8.667,1.331,10.667,196.696
2011-03-01,218.347,5.319,15.799,21.699,32.149,10.45,12.625,1.785,15.229,234.144
