date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-14,195.234,4064.583,4.102,68.576,41.798,22.15,12.662,13.934,24.68,10.746,7.548,1.43,11.724,5.16,1.197,-2.237,207.896
2011-01-15,197.68,4185.833,4.856,64.473,49.31,30.645,14.86,14.783,22.474,7.691,16.159,1.74,17.553,5.604,0.941,-3.276,212.54
2011-01-16,196.289,4127.917,4.912,65.725,47.131,30.554,16.213,20.351,40.634,20.283,19.033,1.606,18.992,4.165,1.196,-1.575,212.502
2011-01-17,194.57,4107.083,4.631,64.474,47.47,29.202,15.214,20.394,38.209,17.815,14.156,1.646,15.422,6.284,1.714,-1.374,209.784
2011-01-18,196.009,4158.333,5.43,67.87,51.861,28.99,20.748,25.644,50.347,24.703,22.137,2.265,22.768,7.556,1.481,-3.451,216.757
2011-01-19,194.505,4114.348,4.143,69.313,55.233,34.888,15.813,18.642,36.209,17.567,18.197,2.277,20.246,9.177,3.703,-1.599,210.317
2011-01-20,190.051,4037.917,3.054,94.592,86.841,63.974,9.152,12.5,18.13,5.63,11.094,0.891,14.385,2.692,1.516,0.851,199.203
2011-01-21,189.836,4145.0,2.759,98.189,92.945,80.363,8.723,11.248,17.109,5.86,5.329,0.835,8.585,2.092,1.266,0.489,198.559
2011-01-22,189.961,4209.583,3.009,97.657,88.329,77.411,10.962,8.869,14.73,5.861,3.665,0.936,6.701,5.635,3.283,1.114,200.924
2011-01-23,194.409,4241.25,4.398,98.617,78.756,50.406,15.857,13.976,34.173,20.197,8.91,1.056,12.055,6.424,2.469,-0.162,210.266
2011-01-24,191.919,4121.25,3.688,91.439,55.366,34.745,12.607,16.758,26.143,9.385,8.491,1.325,11.385,3.871,0.746,-2.137,204.526
2011-01-25,194.458,4165.0,4.641,81.908,57.855,17.695,16.15,20.098,42.325,22.228,11.244,2.055,14.309,6.96,0.845,-3.422,210.608
2011-01-26,193.399,4138.696,4.231,75.228,46.739,21.667,11.496,16.427,29.346,12.919,7.93,1.365,10.999,3.521,-0.722,-4.346,204.896
2011-01-27,198.596,4277.917,5.076,74.266,55.898,31.006,15.371,20.728,41.996,21.268,12.552,2.109,15.638,4.377,-1.129,-6.066,213.967
2011-01-28,194.96,4218.333,4.042,72.761,47.192,25.133,10.77,14.172,24.071,9.899,12.326,1.72,14.601,2.699,-0.8,-3.697,205.73
2011-01-29,194.732,4329.167,3.495,66.539,43.621,20.38,9.052,10.116,14.073,3.957,6.27,1.466,10.018,3.808,-0.921,-5.034,203.785
2011-01-30,195.677,4303.333,4.211,72.535,46.476,24.47,11.443,17.643,31.388,13.745,7.341,1.404,11.465,3.275,-0.982,-5.387,207.12
2011-01-31,196.722,4245.417,4.273,70.277,46.855,20.346,12.896,18.349,34.566,16.217,10.039,1.822,12.278,6.522,-0.355,-5.881,209.618
2011-02-01,193.505,4174.583,4.155,72.42,47.192,27.199,12.179,17.685,33.024,15.339,8.506,2.209,11.645,7.103,0.422,-5.693,205.684
2011-02-02,191.514,4093.913,3.415,56.114,32.338,14.802,8.55,10.5,16.369,5.869,6.042,1.167,9.274,2.85,-0.189,-2.735,200.065
2011-02-03,197.845,4387.083,5.222,72.766,46.764,20.668,17.572,21.961,42.598,20.637,9.495,1.884,13.047,4.73,-1.035,-6.232,215.417
2011-02-04,197.229,4342.083,4.812,70.712,43.746,19.044,16.972,18.358,37.228,18.87,13.411,1.948,15.229,8.845,1.513,-5.774,214.201
2011-02-05,196.678,4330.417,4.389,74.403,53.349,27.965,12.502,13.464,18.762,5.298,16.227,2.052,18.244,7.474,2.415,-2.848,209.18
2011-02-06,195.685,4253.5,5.436,97.035,77.446,53.693,16.818,22.312,40.212,17.9,32.777,1.875,31.838,6.877,2.909,-1.614,212.502
2011-02-07,195.061,4221.667,6.342,98.374,93.876,83.357,19.606,20.839,45.789,24.95,19.078,0.898,21.537,9.325,6.085,3.57,214.668
2011-02-08,192.144,4116.25,3.838,98.956,46.445,17.334,10.19,11.957,21.846,9.888,4.606,0.992,9.252,7.697,3.696,-1.338,202.334
2011-02-09,193.368,4102.174,3.476,73.519,52.577,29.428,9.916,15.454,27.131,11.678,4.392,1.198,8.831,4.543,-0.036,-3.279,203.284
2011-02-10,196.349,4149.583,4.131,74.844,53.869,26.151,14.296,19.285,35.173,15.888,9.7,1.736,12.632,7.075,1.311,-3.49,210.645
2011-02-11,194.381,4122.917,3.693,75.82,45.642,22.057,10.9,12.993,19.422,6.429,9.416,1.417,11.574,6.009,1.315,-2.432,205.281
2011-02-12,195.356,4066.667,3.433,67.458,42.338,21.292,9.863,10.29,14.314,4.024,8.15,1.452,11.28,5.682,0.633,-3.957,205.218
2011-02-13,196.133,4257.5,4.564,63.087,46.888,27.622,15.113,19.642,33.287,13.645,13.674,2.536,17.614,6.242,2.076,-2.831,211.246
2011-02-14,195.069,4216.667,5.022,95.27,71.061,53.033,18.239,23.169,43.003,19.833,28.269,2.114,29.868,6.246,3.54,1.04,213.309
2011-02-15,196.141,4170.417,5.492,96.528,69.01,39.777,19.251,18.543,40.777,22.234,27.648,1.95,30.455,9.772,4.333,0.359,215.392
2011-02-16,193.501,4190.87,4.014,72.755,52.035,30.255,14.559,17.928,28.732,10.804,16.359,1.526,18.019,4.156,0.962,-0.829,208.06
2011-02-17,193.461,4185.0,3.875,90.661,63.384,27.645,12.88,14.211,23.654,9.443,15.798,1.332,17.521,5.47,0.895,-2.075,206.342
2011-02-18,192.381,4210.833,3.135,77.943,45.61,22.306,9.654,9.914,14.264,4.35,6.354,0.731,10.111,2.401,-0.817,-4.241,202.035
2011-02-19,196.327,4325.833,3.661,67.763,44.406,20.464,11.528,12.449,16.878,4.428,9.657,1.247,11.446,5.49,-0.604,-6.474,207.855
2011-02-20,196.85,4326.667,4.292,64.271,43.364,21.335,14.732,20.018,33.069,13.051,13.092,1.688,14.55,8.31,2.029,-4.135,211.581
2011-02-21,195.867,4322.5,4.443,67.276,45.406,22.68,16.444,21.174,36.235,15.061,16.744,1.941,19.092,11.357,4.443,-2.459,212.311
2011-02-22,180.681,4217.0,4.106,70.007,51.143,29.888,10.378,13.994,21.467,7.473,20.73,2.379,26.761,9.746,4.843,0.155,191.058
2011-02-23,163.703,4186.087,5.141,98.189,89.452,45.119,13.203,17.89,28.815,10.925,17.813,0.836,25.358,9.362,5.722,2.872,176.906
2011-02-24,164.802,4182.083,4.51,80.689,52.0,27.262,9.904,13.214,17.417,4.204,20.145,1.975,22.809,12.19,7.139,2.465,174.706
2011-02-25,164.511,4205.0,3.822,98.221,90.918,70.262,9.237,11.806,15.754,3.948,9.592,0.372,14.207,3.959,2.139,0.462,173.747
2011-02-26,165.129,4260.833,3.731,88.77,64.796,40.577,9.061,9.081,12.009,2.928,9.345,0.506,11.111,5.397,2.695,0.244,174.191
2011-02-27,165.313,4228.75,3.358,72.44,44.601,21.708,19.912,16.337,24.7,8.364,6.917,0.58,11.096,5.582,1.117,-2.509,172.824
2011-02-28,194.659,4288.333,3.764,70.842,51.246,28.139,27.832,22.524,36.482,13.958,11.318,0.909,13.803,5.007,0.199,-5.059,207.371
2011-03-01,193.643,4245.652,4.514,98.028,81.599,58.557,16.303,22.916,39.687,16.771,8.81,0.667,13.514,11.375,5.629,0.315,209.946
2011-03-02,192.685,4188.75,3.771,97.657,93.554,84.719,14.735,18.61,31.827,13.217,11.067,0.566,16.418,5.068,3.233,1.314,207.42
2011-03-03,191.739,4156.667,3.58,96.422,66.472,40.151,8.922,10.702,13.927,3.224,11.298,0.757,14.146,8.858,4.062,0.786,200.661
2011-03-04,192.762,4131.667,3.047,98.108,63.939,43.876,7.613,7.114,8.696,1.582,14.956,0.722,17.179,6.889,2.728,-0.053,200.375
2011-03-05,192.303,4000.0,3.843,98.528,97.841,94.599,13.015,18.441,27.902,9.461,8.511,0.348,12.115,8.158,4.143,0.228,205.318
2011-03-06,190.855,4097.0,4.156,98.374,90.6,67.053,16.509,18.217,30.126,11.909,11.089,0.728,18.99,15.398,9.842,5.338,207.364
2011-03-07,191.554,3997.083,4.329,97.213,64.354,33.155,13.931,13.552,19.423,5.871,15.611,0.895,21.694,14.133,10.267,6.84,205.485
2011-03-08,193.048,4136.522,4.441,70.512,59.042,46.43,12.319,15.324,20.321,4.998,18.262,0.998,22.951,10.638,7.979,5.787,205.368
2011-03-09,191.836,4132.917,3.5,96.6,91.753,69.56,10.563,13.293,17.558,4.265,8.421,0.307,14.709,6.778,4.398,2.358,202.399
2011-03-10,190.363,4133.75,2.969,97.253,83.442,64.829,7.457,7.739,9.592,1.853,0.76,0.308,5.858,6.353,3.369,1.487,197.82
2011-03-11,190.339,4112.5,3.131,96.745,80.511,55.741,7.934,7.537,9.426,1.89,4.753,0.374,9.522,7.408,3.625,1.383,198.273
2011-03-12,190.299,4040.417,3.217,95.667,60.048,28.206,9.33,12.147,17.037,4.89,3.783,0.623,8.152,8.11,3.102,-0.812,199.629
2011-03-13,191.153,4112.5,3.064,74.29,42.429,18.946,8.624,11.275,15.433,4.158,3.12,0.456,7.215,8.373,3.667,-0.399,199.777
2011-03-14,193.205,4152.5,3.547,74.557,49.601,23.761,12.27,17.074,24.561,7.486,8.829,0.82,12.445,9.136,3.832,-1.187,205.475
2011-03-15,193.401,4157.391,3.597,87.779,50.368,18.805,11.095,15.35,26.123,10.773,12.858,0.89,16.402,9.376,3.877,-0.778,204.495
2011-03-16,193.062,4248.75,3.775,63.635,43.988,23.778,11.73,18.308,25.452,7.144,17.01,1.246,20.937,9.381,4.234,-0.832,204.791
2011-03-17,195.456,4293.75,5.222,98.803,88.084,61.459,16.667,22.859,34.831,11.972,23.969,0.789,29.177,7.343,5.11,3.046,212.123
2011-03-18,194.636,4352.083,5.111,99.142,97.199,90.863,17.325,15.386,23.418,8.033,13.159,0.452,21.804,10.198,7.64,4.532,211.961
2011-03-19,188.469,3830.833,3.033,98.989,45.696,19.875,7.969,10.472,14.045,3.572,5.391,0.361,11.079,9.12,5.773,1.671,196.438
2011-03-20,190.237,4061.25,3.097,65.337,39.911,17.305,9.498,11.866,15.449,3.583,9.914,0.693,14.798,11.568,5.342,-1.115,199.735
2011-03-21,190.561,4122.917,3.266,56.625,36.384,18.99,8.44,11.535,15.58,4.045,6.609,0.697,10.556,9.568,4.615,0.101,199.001
2011-03-22,195.644,4297.391,5.15,64.925,43.506,22.275,18.897,25.125,39.272,14.148,23.036,1.657,26.168,12.021,5.699,-1.713,214.541
2011-03-23,195.227,4242.5,5.107,98.31,75.089,42.06,18.144,22.165,35.859,13.695,28.536,1.488,36.508,10.578,6.815,4.174,213.372
2011-03-24,187.483,4088.75,3.629,94.656,67.807,25.64,9.082,11.389,14.641,3.252,3.393,0.667,8.274,13.342,6.449,2.8,196.565
2011-03-25,190.257,4088.261,3.122,78.5,44.511,15.85,8.168,8.875,10.951,2.076,4.609,0.784,8.046,11.501,5.809,0.853,198.425
2011-03-26,194.098,4181.667,3.574,70.634,39.948,15.13,10.543,15.272,22.475,7.203,7.949,1.005,11.332,8.811,4.274,-0.805,204.641
2011-03-27,194.97,4168.261,3.826,65.229,39.398,16.955,12.105,19.254,26.703,7.45,12.644,1.12,16.246,13.383,6.579,0.08,207.076
2011-03-28,194.212,4106.25,4.027,68.387,44.995,23.216,13.121,17.264,25.927,8.663,17.741,1.375,21.966,15.209,7.626,1.734,207.333
2011-03-29,193.716,4160.0,3.826,61.925,38.316,14.677,13.648,18.639,25.006,6.367,14.167,1.285,18.652,16.162,8.886,1.564,207.363
2011-03-30,195.167,4195.833,4.543,70.754,51.781,24.755,20.144,23.941,35.513,11.573,19.163,1.647,26.024,18.262,11.034,4.761,215.311
2011-03-31,186.831,4030.435,3.161,92.463,64.985,43.189,10.9,10.618,13.082,2.465,7.865,0.532,20.429,16.669,10.546,4.293,197.731
2011-04-01,192.248,4219.13,3.868,77.802,48.33,18.499,12.957,21.324,28.495,7.171,,1.11,18.506,15.271,8.088,0.204,205.205
2011-04-02,192.106,4175.833,4.016,79.488,50.56,24.829,12.376,16.414,22.782,6.368,,1.417,26.789,17.398,9.285,3.013,204.482
2011-04-03,190.011,4061.667,2.602,59.534,38.553,25.088,6.673,7.878,9.122,1.244,,0.655,14.533,10.222,6.338,3.048,196.684
2011-04-04,190.607,4040.417,2.636,57.817,35.329,17.638,6.481,11.154,16.42,5.266,,0.846,11.747,10.983,5.642,1.294,197.088
2011-04-05,192.355,4192.083,3.584,59.838,33.692,13.12,11.086,19.609,28.42,8.811,,1.196,15.025,16.858,8.073,-1.089,203.441
2011-04-06,192.295,4206.667,3.648,59.194,32.188,10.493,13.726,22.538,30.957,8.419,,1.475,20.343,19.579,11.383,1.642,206.022
2011-04-07,193.777,4257.5,4.303,65.759,46.24,22.003,19.622,26.757,35.729,8.972,,2.6,30.43,19.034,12.012,5.508,213.399
2011-04-08,191.242,4096.25,3.655,83.166,57.284,31.48,16.805,20.733,29.117,8.384,,1.212,24.603,18.901,13.56,6.19,208.047
2011-04-09,190.344,4119.167,3.574,98.221,89.316,67.392,12.776,14.203,18.949,4.746,,0.408,16.926,12.333,11.01,9.707,203.121
2011-04-10,189.033,4081.667,3.569,93.124,68.537,46.526,9.268,8.7,10.435,1.736,,0.646,19.908,15.97,11.564,7.642,198.3
2011-04-11,190.246,4049.583,3.726,90.939,68.348,39.758,11.065,13.238,18.457,5.219,,1.113,27.276,17.701,10.32,5.805,201.311
2011-04-12,188.988,4000.0,2.914,60.878,31.331,14.11,7.442,10.869,14.359,3.49,,0.694,16.61,13.06,8.388,4.316,196.43
2011-04-13,192.021,4163.333,4.05,69.905,38.303,10.328,14.056,22.057,30.424,8.367,,1.758,25.443,21.275,11.669,1.566,206.078
2011-04-14,191.475,4200.87,4.2,55.543,32.355,13.167,15.891,22.16,28.621,6.461,,2.247,32.541,22.738,14.833,5.96,207.365
2011-04-15,191.006,4257.917,4.209,63.263,44.518,16.791,17.158,21.59,27.519,5.93,,2.661,36.173,23.875,16.397,8.926,208.164
2011-04-16,187.813,4188.75,3.272,81.094,47.294,21.474,11.751,11.995,16.135,4.14,,1.081,23.164,23.554,15.239,8.452,199.564
2011-04-17,189.264,4127.083,2.575,66.659,38.583,15.405,8.453,7.605,9.084,1.479,,0.931,16.054,18.141,11.292,4.9,197.718
2011-04-18,188.578,4035.833,2.944,79.76,62.666,49.496,8.715,11.475,15.341,3.865,,1.052,19.731,15.211,11.726,8.042,197.293
2011-04-19,187.765,4003.75,2.582,96.351,89.7,80.359,7.77,11.084,14.278,3.194,,0.336,10.426,9.949,6.604,3.579,195.535
2011-04-20,190.183,4091.667,3.013,90.527,69.425,39.368,9.013,13.05,19.055,6.005,,0.539,8.538,13.704,7.548,3.274,199.196
2011-04-21,191.137,4081.304,3.278,92.843,72.868,60.216,9.186,14.615,20.818,6.204,,0.743,19.876,12.361,8.947,5.579,200.322
2011-04-22,191.775,4158.75,4.057,96.794,83.256,62.91,13.883,18.521,25.787,7.267,,0.852,34.0,15.916,12.407,8.7,205.659
2011-04-23,186.751,4087.083,2.635,98.374,95.871,91.92,9.77,10.256,12.903,2.647,,0.442,17.883,15.705,13.925,10.888,196.521
2011-04-24,187.041,3995.417,2.783,97.181,59.723,17.349,7.274,7.02,8.186,1.165,,0.441,10.938,19.883,12.752,7.719,194.315
2011-04-25,190.721,4176.667,3.42,91.471,59.043,21.876,9.614,15.104,21.821,6.717,,0.891,16.189,16.635,10.646,5.207,200.335
2011-04-26,191.012,4206.25,3.633,83.728,54.712,22.679,16.567,19.794,27.659,7.865,,1.51,19.036,17.314,11.275,4.119,207.579
2011-04-27,189.574,4200.417,3.502,90.074,66.771,40.345,12.789,14.77,21.408,6.637,,1.222,39.077,24.191,16.88,8.872,202.364
2011-04-28,185.969,4019.565,3.01,97.696,57.525,25.905,9.19,10.814,14.092,3.278,,0.616,15.785,23.321,16.45,9.853,195.16
2011-04-29,189.835,4160.417,3.064,85.166,52.416,29.909,7.879,10.05,12.302,2.252,,0.585,14.088,17.692,12.316,7.949,197.713
2011-04-30,194.747,4418.333,4.506,88.941,65.293,43.531,14.033,18.778,23.37,4.592,,1.457,26.901,19.1,13.942,7.463,208.78
2011-05-01,191.162,4278.75,3.627,92.591,72.111,38.325,11.795,11.893,14.355,2.462,,0.545,27.25,21.317,16.2,12.723,202.958
2011-05-02,189.653,4008.75,3.579,86.457,37.018,18.153,8.643,11.419,14.476,3.058,,0.428,77.997,22.254,17.191,11.642,198.297
2011-05-03,191.514,4200.417,3.359,96.535,64.662,29.103,9.08,10.231,12.324,2.094,,0.606,46.025,18.494,13.199,8.241,200.594
2011-05-04,191.21,4230.0,3.339,97.842,60.468,13.339,9.107,8.957,10.624,1.667,,0.536,28.131,22.929,15.799,10.722,200.318
2011-05-05,190.457,4069.565,2.754,71.239,59.78,49.517,7.023,7.512,8.823,1.311,,0.517,20.458,14.817,11.884,9.387,197.48
2011-05-06,189.766,4023.333,3.107,88.274,68.775,49.499,9.525,11.272,14.692,3.42,,0.552,23.276,17.464,13.594,9.195,199.291
2011-05-07,189.818,4064.167,3.551,97.028,92.184,81.545,12.852,14.261,19.033,4.773,,0.272,25.794,16.362,14.691,13.34,202.67
2011-05-08,190.713,4070.833,3.544,98.547,54.116,16.254,11.362,9.2,11.799,2.599,,0.73,24.655,26.436,18.494,12.016,202.075
2011-05-09,191.099,4093.333,3.842,83.554,47.317,23.237,11.902,16.008,19.746,3.738,,1.199,22.312,23.753,17.55,10.885,203.001
2011-05-10,191.632,4131.818,4.423,95.858,78.058,36.798,23.609,21.174,28.605,7.431,,0.79,36.658,24.278,18.641,14.448,215.241
2011-05-11,189.377,3980.0,3.91,98.528,91.651,77.626,11.922,16.081,21.413,5.332,,0.304,18.417,15.089,13.652,12.688,201.299
2011-05-12,188.979,4025.217,3.801,98.56,93.12,76.314,14.225,15.04,21.043,6.004,,0.285,15.663,17.747,15.211,12.868,203.204
2011-05-13,187.176,4091.667,3.599,99.021,67.983,28.414,13.206,14.567,22.204,7.637,,0.498,26.613,24.583,18.796,14.026,200.381
2011-05-14,189.704,4127.5,3.467,89.942,45.341,19.938,12.017,13.267,17.038,3.772,,0.771,42.448,23.705,17.69,11.154,201.721
2011-05-15,190.913,4210.417,3.06,59.283,32.626,13.895,9.136,9.5,10.836,1.336,,1.274,21.004,25.441,18.696,11.283,200.049
2011-05-16,192.13,4296.25,3.465,75.74,50.484,26.268,12.181,17.54,22.131,4.591,,1.701,32.36,22.979,17.455,11.728,204.312
2011-05-17,192.114,4199.583,3.788,90.634,69.413,35.801,13.231,16.847,21.893,5.046,,0.992,37.38,21.23,16.562,13.14,205.345
2011-05-18,193.182,4165.0,3.453,91.28,56.584,29.422,12.922,15.42,20.447,5.028,,1.109,30.753,23.239,17.596,11.954,206.103
2011-05-19,193.531,4150.87,4.069,88.422,55.543,27.309,14.753,19.973,24.433,4.46,,1.796,36.385,26.085,19.318,11.627,208.284
2011-05-20,192.354,4140.833,4.2,80.143,52.767,25.251,15.877,20.865,24.994,4.129,,2.044,43.513,28.144,21.559,14.459,208.231
2011-05-21,189.232,4055.833,3.892,91.327,65.309,33.477,15.263,16.064,19.444,3.38,,1.663,49.311,29.133,22.125,15.732,204.496
2011-05-22,186.697,4032.083,3.114,96.309,86.521,62.919,9.777,8.975,10.699,1.724,,0.695,31.984,24.189,17.933,13.174,196.474
2011-05-23,188.672,3996.667,2.927,97.164,76.759,36.503,8.445,12.644,17.986,5.342,,0.529,15.261,19.289,14.812,12.275,197.117
2011-05-24,187.804,3964.762,2.781,96.971,76.725,49.281,8.421,13.651,18.626,4.975,,0.378,11.958,18.362,14.188,11.179,196.225
2011-05-25,193.438,4042.5,3.472,92.041,63.083,32.89,16.557,18.786,24.103,5.317,,1.172,24.077,24.103,17.877,12.02,209.995
2011-05-26,190.933,4020.435,3.026,93.794,75.749,53.838,11.55,13.755,18.399,4.645,,0.86,26.225,20.067,16.381,12.804,202.483
2011-05-27,189.688,4016.667,3.076,97.657,79.984,52.998,12.341,13.998,18.647,4.649,,0.541,22.522,19.633,17.116,15.287,202.029
2011-05-28,188.325,3990.0,3.468,98.528,95.485,82.908,12.677,11.971,16.305,4.334,,0.259,17.347,20.008,17.362,15.069,201.001
2011-05-29,186.711,3936.667,2.679,99.142,98.405,96.6,9.635,6.532,8.489,1.957,,0.137,10.083,18.65,17.28,15.321,196.346
2011-05-30,182.829,3812.917,2.068,97.714,72.933,50.64,6.694,6.487,8.61,2.123,,0.201,6.736,19.471,16.267,14.18,189.524
2011-05-31,186.212,3902.5,2.146,72.595,59.277,41.185,7.073,8.096,11.237,3.141,,0.382,15.691,18.212,14.195,10.598,193.285
2011-06-01,187.743,3968.75,2.568,91.519,68.78,55.8,7.304,10.31,15.123,4.813,,0.55,32.628,14.984,12.296,9.921,195.047
2011-06-02,191.451,4143.913,4.243,98.374,95.784,90.224,16.158,19.969,30.141,10.172,,0.483,34.524,14.986,13.518,11.427,207.609
2011-06-03,192.594,4054.583,4.168,98.56,74.234,45.113,15.278,17.154,24.177,7.022,,0.837,27.434,24.468,19.21,13.675,207.872
2011-06-04,194.153,4150.0,4.227,95.279,70.144,34.336,15.562,14.753,18.871,4.118,,1.198,40.83,26.821,20.937,15.358,209.715
2011-06-05,191.39,4003.333,3.844,97.543,79.515,49.539,12.067,9.844,11.197,1.353,,1.097,53.638,25.791,20.535,16.893,203.457
2011-06-06,189.944,4002.083,3.764,98.157,61.981,26.739,10.132,12.889,16.413,3.524,,0.691,36.907,27.977,21.964,15.997,200.077
2011-06-07,194.994,4122.381,4.093,85.639,65.438,41.194,14.643,17.03,21.235,4.205,,2.777,41.129,25.697,20.628,16.603,209.638
2011-06-08,191.773,3975.0,3.385,90.503,73.55,56.058,12.644,16.109,22.074,5.966,,1.169,22.75,22.881,19.002,15.211,204.417
2011-06-09,195.555,4060.87,3.41,94.785,72.585,48.196,14.373,15.859,20.99,5.131,,0.874,27.352,24.793,20.469,15.887,209.929
2011-06-10,195.791,4018.333,3.99,94.301,80.823,63.887,17.239,18.224,23.141,4.917,,1.36,46.646,24.543,21.431,18.348,213.03
2011-06-11,192.701,3937.083,3.918,98.496,83.861,58.536,13.918,12.937,16.357,3.42,,0.7,38.515,25.085,21.738,19.131,206.619
2011-06-12,198.29,3987.083,3.691,94.197,71.636,44.475,12.701,9.584,11.22,1.636,,0.741,37.939,26.143,22.26,18.975,210.991
2011-06-13,194.647,3945.833,3.565,98.124,80.086,55.39,12.311,12.87,16.231,3.361,,0.665,32.359,25.21,21.284,17.508,206.957
2011-06-14,191.55,3929.583,3.434,98.157,78.185,51.656,12.078,11.801,15.214,3.413,,0.558,22.236,24.59,20.304,17.363,203.627
2011-06-15,195.42,3948.333,2.915,86.017,65.162,48.015,11.373,12.826,17.156,4.33,,0.708,15.35,22.505,19.082,15.481,206.793
2011-06-16,199.168,3986.957,3.404,97.503,84.497,65.016,12.68,14.366,21.192,6.826,,0.931,22.376,22.976,18.908,15.246,211.848
2011-06-17,188.074,3828.75,2.78,98.157,91.337,75.735,9.33,10.856,14.617,3.761,,0.411,13.82,20.702,18.279,16.649,197.404
2011-06-18,192.996,3957.083,3.453,98.221,95.497,87.76,11.8,12.364,15.629,3.265,,0.345,24.059,19.42,17.803,16.461,204.795
2011-06-19,200.456,3987.5,3.405,98.157,80.109,55.361,11.449,8.145,10.071,1.926,,0.49,21.588,25.467,20.62,15.895,211.905
2011-06-20,199.39,4129.583,4.021,97.544,79.174,53.822,17.004,16.382,20.209,3.827,,0.838,40.505,27.915,23.408,18.851,216.393
2011-06-21,198.564,4202.917,4.088,98.124,87.387,53.162,21.215,18.794,27.574,8.78,,0.858,36.733,29.383,23.356,20.803,219.779
2011-06-22,201.862,4122.917,3.701,98.035,67.211,30.159,17.658,15.828,20.666,4.837,,0.924,33.304,33.055,26.188,19.108,219.52
2011-06-23,206.243,4269.13,3.913,92.819,72.988,48.686,22.624,19.489,25.11,5.62,,0.881,51.038,32.002,26.904,23.174,228.866
2011-06-24,187.961,4052.5,2.566,89.298,60.048,27.489,18.837,14.366,21.91,7.544,,0.943,27.558,36.868,29.228,23.745,206.798
2011-06-25,190.549,4042.5,3.171,94.346,86.825,74.135,11.744,9.426,12.843,3.417,,0.625,15.812,25.758,21.691,18.559,202.293
2011-06-26,193.815,4039.583,3.133,97.882,94.734,90.272,9.579,6.673,8.943,2.27,,0.231,14.38,20.697,19.468,18.062,203.395
2011-06-27,197.194,4129.583,3.399,96.882,92.105,82.856,13.458,12.168,17.898,5.73,,0.388,26.802,22.842,21.225,19.522,210.651
2011-06-28,201.952,4172.917,3.655,97.35,78.809,56.528,18.113,13.368,19.436,6.068,,0.863,38.748,31.102,26.14,21.022,220.065
2011-06-29,197.274,4272.917,3.167,94.889,76.561,45.502,15.612,12.615,18.358,5.743,,0.941,28.681,33.323,27.459,24.051,212.886
2011-06-30,208.187,4296.087,3.815,96.037,82.732,48.329,19.093,15.934,23.281,7.346,,0.721,33.023,31.982,25.81,22.709,227.28
2011-07-01,203.352,4175.0,3.314,97.971,77.876,40.011,17.788,14.231,19.539,5.309,,0.688,34.446,32.511,26.085,22.685,221.139
2011-07-02,190.617,4032.083,2.833,95.971,79.464,59.081,12.098,8.873,11.702,2.829,,0.655,31.111,29.754,25.639,22.491,202.715
