date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.116,3.396,99.0,82.542,56.0,9.737,9.325,11.767,2.441,10.191,2.0,0.823,11.499,6.7,3.783,0.9,202.853
2011-01-02,188.821,2.613,99.0,86.833,59.0,6.621,5.344,6.78,1.436,6.349,21.0,0.559,9.975,6.8,3.925,1.7,195.442
2011-01-03,187.268,2.646,93.0,75.083,61.0,4.963,5.431,6.782,1.351,4.414,4.0,0.45,8.73,4.4,2.871,1.4,192.231
2011-01-04,191.189,3.074,99.0,85.833,65.0,6.577,7.9,10.221,2.321,7.275,12.0,0.823,10.652,3.9,1.738,0.4,197.766
2011-01-05,188.759,2.131,97.0,75.417,61.0,4.335,3.64,5.189,1.549,9.067,5.0,0.728,12.214,3.2,1.904,0.7,193.094
2011-01-06,190.991,3.445,94.0,81.125,61.0,8.527,13.701,20.397,6.696,8.883,6.0,0.847,11.594,3.5,2.496,1.4,199.518
2011-01-07,189.08,2.609,89.0,68.458,52.0,4.694,4.995,7.087,2.092,6.834,0.0,0.797,11.06,4.5,2.567,1.4,193.773
2011-01-08,190.881,2.663,90.0,73.625,55.0,6.039,6.737,8.347,1.61,6.558,0.0,0.632,10.054,5.3,2.608,1.2,196.921
2011-01-09,195.685,3.542,96.0,81.958,69.0,9.655,13.285,16.885,3.6,8.591,2.0,0.97,10.919,3.8,2.038,-0.3,205.34
2011-01-10,191.459,3.317,95.0,80.458,60.0,9.901,16.603,21.854,5.252,10.195,1.0,0.986,12.893,4.2,2.492,0.7,201.36
2011-01-11,191.759,2.554,99.0,90.042,68.0,9.091,9.119,12.62,3.501,7.9,7.0,0.831,10.612,1.9,0.054,-1.8,200.85
2011-01-12,188.471,2.916,91.0,73.208,54.0,8.254,10.316,14.252,3.936,5.358,2.0,0.872,8.085,1.7,-0.104,-1.8,196.726
2011-01-13,188.758,3.446,99.0,87.833,63.0,9.389,11.027,15.933,4.905,8.616,16.0,1.177,11.83,4.0,2.179,-0.3,198.147
2011-01-14,190.856,2.875,91.0,70.125,55.0,6.918,5.683,8.412,2.729,9.133,3.0,0.948,13.135,2.1,1.071,0.0,197.773
2011-01-15,190.605,2.954,99.0,73.917,56.0,7.121,6.731,9.145,2.413,12.792,7.0,1.113,16.276,2.1,1.312,-0.6,197.726
2011-01-16,195.544,4.635,89.0,74.583,52.0,13.739,20.722,30.542,9.82,17.766,0.0,1.075,16.231,2.8,1.292,-0.3,209.283
2011-01-17,193.843,4.157,92.0,81.5,54.0,14.864,21.58,30.068,8.488,13.55,1.0,0.999,13.773,4.7,1.583,0.2,208.708
2011-01-18,192.167,4.171,96.0,74.833,46.0,14.729,21.473,30.244,8.771,13.404,0.0,1.312,14.965,7.3,2.729,-1.4,206.896
2011-01-19,194.72,4.712,99.0,81.375,65.0,17.117,21.808,32.397,10.589,16.574,0.0,1.425,16.523,7.1,4.021,0.7,211.837
2011-01-20,194.742,5.455,76.0,68.917,57.0,16.682,18.071,30.287,12.216,20.662,0.0,1.315,17.548,7.0,4.417,2.9,211.425
2011-01-21,190.455,4.15,98.0,80.875,67.0,12.504,13.736,19.595,5.859,12.705,7.0,0.966,12.741,5.1,3.942,2.7,202.96
2011-01-22,194.735,3.771,99.0,88.5,69.0,12.479,14.103,18.704,4.601,6.8,0.0,0.931,11.134,7.8,4.542,2.1,207.214
2011-01-23,188.918,3.275,99.0,86.375,71.0,9.622,7.479,9.947,2.469,9.375,9.0,0.749,12.432,6.0,2.362,-0.7,198.539
2011-01-24,189.885,3.067,95.0,68.0,50.0,8.155,11.61,16.149,4.538,8.666,1.0,0.821,10.915,2.0,0.05,-2.1,198.04
2011-01-25,191.399,3.025,99.0,94.826,80.0,7.924,11.415,16.003,4.587,5.467,18.0,1.001,10.115,0.9,-0.426,-1.5,199.323
2011-01-26,191.875,2.643,97.0,70.417,52.0,6.783,8.701,12.705,4.004,8.15,1.0,0.978,11.112,0.8,-0.5,-2.2,198.658
2011-01-27,190.68,3.454,99.0,83.792,59.0,7.473,10.869,15.494,4.626,11.909,16.0,1.747,14.877,1.7,0.2,-2.3,198.154
2011-01-28,189.925,2.387,81.0,63.625,48.0,6.076,5.172,8.149,2.977,8.7,0.0,1.084,11.929,1.5,-0.221,-1.4,196.001
2011-01-29,189.819,2.184,80.0,61.667,49.0,3.325,2.45,3.813,1.363,6.975,0.0,0.653,10.615,1.4,0.0,-1.4,193.144
