date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.987,5.072,77.83,64.851,46.401,11.021,13.848,17.695,3.847,14.535,0.0,1.919,14.287,10.065,6.088,1.591,203.008
2011-01-02,189.762,4.312,83.951,65.204,48.911,6.132,6.191,7.541,1.35,10.226,1.063,1.835,10.667,7.854,5.135,3.253,195.895
2011-01-03,189.709,4.744,72.403,59.451,49.275,6.931,10.586,13.065,2.479,17.991,0.0,2.53,19.165,6.535,4.675,2.111,196.64
2011-01-04,190.45,4.679,77.607,57.988,27.742,6.676,8.798,11.168,2.369,21.763,0.0,3.837,23.407,6.3,3.41,0.763,197.125
2011-01-05,190.848,4.703,84.128,70.438,51.641,10.042,15.534,23.441,7.908,8.37,0.0,1.008,8.972,6.369,2.875,-0.479,200.889
2011-01-06,192.132,5.188,88.666,61.206,36.668,14.505,21.203,36.972,15.769,13.452,0.0,1.505,13.799,8.754,4.583,0.401,206.637
2011-01-07,191.46,3.774,77.208,64.138,46.194,7.806,11.463,17.434,5.971,6.479,0.0,0.732,6.53,6.832,4.017,2.25,199.265
2011-01-08,192.595,4.279,76.84,62.913,44.1,9.753,13.108,18.151,5.043,7.187,0.0,0.875,7.601,7.152,3.962,1.379,202.348
2011-01-09,193.671,5.156,79.954,66.348,48.465,12.627,16.926,24.858,7.932,17.293,0.0,2.068,17.787,9.774,5.43,2.422,206.298
2011-01-10,195.739,7.24,88.1,67.804,45.556,20.099,26.612,52.71,26.097,31.17,0.0,3.099,32.553,9.857,5.456,1.227,215.837
2011-01-11,190.188,4.52,70.516,58.136,38.423,8.692,13.468,21.051,7.583,21.155,0.0,2.563,24.581,8.707,5.019,0.517,198.88
2011-01-12,192.058,4.581,74.407,62.498,48.02,11.102,19.473,32.173,12.699,8.192,0.0,1.303,8.318,5.209,2.582,-0.04,203.16
2011-01-13,192.06,5.191,80.228,58.937,37.512,14.099,19.257,36.136,17.064,17.123,0.0,2.512,18.211,8.717,4.863,1.371,206.159
2011-01-14,192.993,6.017,70.218,60.101,49.484,11.569,16.817,24.295,7.478,31.81,0.0,3.864,36.676,7.603,5.175,3.407,204.563
2011-01-15,191.659,4.602,78.625,64.131,48.333,11.458,12.605,17.687,5.083,13.079,0.0,1.343,13.163,7.284,5.009,2.258,203.117
2011-01-16,189.674,3.75,76.323,61.379,53.292,8.568,12.455,21.416,8.961,9.678,0.0,0.976,11.489,5.395,4.582,3.599,198.241
2011-01-17,191.844,4.662,82.356,60.115,38.057,12.714,19.068,32.889,13.821,10.032,0.0,1.121,12.976,8.505,4.873,1.413,204.558
2011-01-18,194.399,5.997,83.561,60.706,37.627,22.628,31.0,58.977,27.977,14.192,0.0,1.754,15.206,9.853,4.765,-0.308,217.027
2011-01-19,191.009,4.932,93.84,76.575,57.392,17.143,24.143,46.804,22.66,8.506,22.234,1.41,11.621,7.943,5.665,4.094,208.153
2011-01-20,187.703,3.893,93.586,83.624,72.702,10.35,15.185,22.902,7.717,5.988,2.613,0.918,7.049,8.921,7.097,4.752,198.053
2011-01-21,189.376,4.538,93.174,87.485,74.44,12.41,18.319,27.427,9.107,8.076,8.327,0.9,10.396,8.315,6.904,5.414,201.786
2011-01-22,191.956,5.108,95.405,81.597,62.499,14.362,18.707,28.133,9.426,9.755,0.316,1.843,11.175,10.27,6.768,3.06,206.318
2011-01-23,190.036,3.874,82.718,68.522,45.52,9.027,11.67,17.83,6.16,5.059,0.654,1.238,6.761,9.381,5.859,2.127,199.063
2011-01-24,189.813,3.346,64.921,52.673,40.266,7.884,11.869,17.941,6.072,6.854,0.0,1.181,7.111,4.766,2.116,0.383,197.696
2011-01-25,192.131,4.453,65.598,51.351,34.778,9.535,14.503,22.141,7.638,15.792,0.0,2.045,16.231,4.775,1.462,-0.851,201.665
2011-01-26,192.591,4.081,71.082,53.736,38.834,9.581,15.173,23.752,8.579,8.279,0.0,1.354,8.399,5.042,1.274,-2.191,202.172
2011-01-27,194.523,5.656,73.402,57.479,42.729,12.271,20.851,33.633,12.782,23.373,0.0,3.26,23.854,6.828,2.86,-0.804,206.795
2011-01-28,193.074,4.685,77.729,62.677,44.533,9.741,15.846,22.15,6.304,19.885,0.0,2.216,20.932,7.507,3.598,1.083,202.815
2011-01-29,192.149,3.574,85.146,67.396,43.793,7.373,8.934,12.203,3.269,6.911,0.0,0.803,6.808,5.387,2.287,0.306,199.522
2011-01-30,195.179,5.05,84.716,71.098,52.251,12.744,19.767,34.894,15.128,8.19,0.0,1.176,7.863,5.561,2.206,-0.407,207.922
2011-01-31,192.538,4.817,78.123,57.866,35.523,12.578,20.3,34.924,14.624,8.941,0.0,1.435,10.132,6.226,2.173,-0.783,205.116
2011-02-01,192.403,4.848,81.916,54.783,29.683,12.023,17.199,31.509,14.31,16.061,0.068,2.786,18.49,7.225,3.183,-1.179,204.426
2011-02-02,190.319,3.335,70.107,54.474,33.303,6.498,9.391,13.779,4.389,7.229,0.068,1.187,7.183,2.393,-0.499,-2.767,196.817
2011-02-03,193.488,4.812,80.956,58.175,37.463,11.081,18.109,30.4,12.292,11.731,0.0,1.487,10.32,4.02,0.211,-4.715,204.568
2011-02-04,192.377,4.984,76.435,52.559,32.153,9.49,16.153,24.586,8.433,20.531,0.0,3.316,20.905,6.607,3.404,0.292,201.867
2011-02-05,194.951,5.614,71.172,54.221,36.034,11.393,16.345,21.268,4.923,34.369,0.0,4.462,35.435,7.753,4.69,0.52,206.344
2011-02-06,195.73,6.603,95.606,84.201,66.273,20.487,27.098,43.886,16.789,30.257,9.649,2.817,32.869,9.308,6.961,4.17,216.217
2011-02-07,193.677,5.809,96.109,79.274,54.571,16.351,20.878,36.127,15.249,15.436,22.121,1.821,17.781,10.006,7.715,4.385,210.028
