date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-16,190.021,4062.059,3.595,96.317,63.163,46.041,7.063,12.672,16.266,3.595,19.042,5.0,1.295,16.222,4.399,2.272,-0.053,197.084
2011-02-17,189.415,4049.902,3.277,98.812,81.3,54.319,7.587,12.028,17.561,5.533,23.042,6.0,1.378,18.158,6.644,2.081,-0.812,197.002
2011-02-18,190.135,4024.453,3.271,92.596,56.126,32.981,4.899,7.279,9.996,2.716,7.292,4.0,0.981,11.674,5.007,0.73,-2.946,195.034
2011-02-19,194.439,4160.164,4.545,82.872,55.725,31.618,8.539,11.79,16.159,4.369,10.25,0.0,1.108,12.952,7.07,0.842,-5.775,202.978
2011-02-20,196.334,4245.874,4.938,91.084,61.698,34.54,11.719,18.848,29.349,10.501,17.25,0.0,2.032,16.79,9.883,3.326,-3.512,208.053
2011-02-21,194.451,4231.021,4.985,90.594,64.225,35.477,13.746,19.895,31.291,11.396,23.583,0.0,2.106,20.978,12.979,5.992,-1.732,208.197
2011-02-22,191.979,4177.137,4.081,79.348,68.06,56.053,9.788,12.966,15.977,3.011,23.083,0.0,3.272,25.839,9.381,6.264,3.438,201.767
2011-02-23,191.052,4141.033,5.066,99.403,93.424,60.9,15.017,18.685,26.235,7.549,29.125,22.0,1.129,27.384,10.113,6.868,4.584,206.069
2011-02-24,191.341,4174.321,5.362,86.392,61.658,39.238,9.389,12.63,17.132,4.503,26.542,0.0,3.129,28.018,13.423,8.768,3.534,200.73
2011-02-25,189.196,4073.693,3.905,99.071,90.361,72.162,8.297,8.311,9.906,1.595,11.125,14.0,0.978,14.179,7.04,4.869,3.378,197.493
2011-02-26,190.588,4047.222,3.738,82.484,63.738,49.777,8.021,6.887,8.546,1.659,6.5,0.0,0.757,10.735,7.963,4.648,1.712,198.609
2011-02-27,191.465,4056.983,3.455,72.668,49.176,31.745,6.924,7.957,10.834,2.877,8.083,0.0,0.69,11.734,8.459,3.333,-0.786,198.389
2011-02-28,193.402,4116.379,3.588,75.921,61.698,44.555,8.413,11.18,14.322,3.142,8.292,0.0,1.184,11.871,6.021,2.112,-2.443,201.815
2011-03-01,191.594,4148.074,3.59,98.283,85.133,66.78,11.803,15.837,21.73,5.894,12.083,1.5,1.57,16.668,12.149,7.405,2.638,203.397
2011-03-02,191.068,4143.268,3.608,98.996,88.426,61.094,9.694,13.899,18.032,4.133,13.167,13.0,1.699,16.412,8.73,6.105,3.529,200.762
2011-03-03,191.386,4118.657,3.856,95.901,71.568,53.167,6.79,7.222,8.591,1.369,12.292,0.0,1.46,14.811,9.951,5.756,2.362,198.176
2011-03-04,192.052,4152.961,3.094,96.311,69.195,58.299,7.233,5.422,6.047,0.625,14.292,2.0,1.267,15.847,6.656,4.365,1.96,199.285
2011-03-05,190.605,4129.866,3.559,99.345,98.303,94.217,9.679,13.498,16.726,3.228,9.625,26.5,0.728,13.652,11.021,6.546,2.375,200.283
2011-03-06,189.015,4144.587,3.883,98.667,93.007,79.829,12.864,14.027,19.634,5.607,3.164,1.5,0.978,17.929,13.363,10.167,7.028,201.879
2011-03-07,191.139,4177.594,3.928,98.692,67.656,43.798,10.332,10.112,12.689,2.577,10.188,0.0,1.445,20.884,15.133,11.575,8.721,201.471
2011-03-08,191.118,4150.71,3.158,91.119,78.004,60.702,8.212,10.016,11.279,1.263,9.175,0.5,1.835,18.047,10.275,8.621,7.055,199.329
2011-03-09,192.557,4136.969,3.412,98.955,96.578,89.953,8.84,11.367,14.32,2.953,13.237,21.5,1.22,16.338,8.509,6.904,5.2,201.398
2011-03-10,191.727,4131.209,3.45,98.807,90.845,77.996,5.919,6.641,8.201,1.559,24.493,28.0,0.767,7.416,6.724,4.542,2.491,197.646
2011-03-11,191.505,4084.906,2.977,96.069,80.696,59.79,6.597,6.888,8.675,1.788,27.546,0.0,1.03,10.597,8.744,5.255,1.754,198.101
2011-03-12,191.58,4053.835,2.774,91.79,59.56,33.396,6.094,8.422,11.62,3.198,25.868,0.0,0.712,8.343,11.051,5.195,0.117,197.674
2011-03-13,192.283,4102.148,2.764,86.944,60.177,33.891,6.829,9.003,11.318,2.315,26.42,0.0,0.916,9.457,10.429,5.21,0.157,199.112
2011-03-14,193.853,4188.663,3.186,91.135,67.52,47.415,9.616,13.363,17.421,4.058,28.103,0.0,1.575,11.954,9.451,4.843,0.46,203.469
2011-03-15,194.483,4152.767,3.44,97.711,60.784,30.277,10.487,13.569,21.97,8.401,22.728,0.0,1.147,16.668,12.553,5.625,-0.381,204.97
2011-03-16,194.614,4183.307,3.91,86.095,65.243,47.014,11.317,15.567,22.313,6.747,16.242,0.0,1.511,19.693,9.326,4.77,-0.972,205.932
2011-03-17,197.095,4217.583,4.843,99.219,94.761,82.026,16.279,21.773,29.02,7.246,20.38,15.5,0.862,28.234,10.327,7.904,4.973,213.374
2011-03-18,193.08,4216.068,4.29,99.096,94.119,80.072,13.482,13.433,16.681,3.247,13.37,3.0,0.868,26.112,10.716,8.666,6.673,206.563
2011-03-19,190.349,4041.52,3.023,97.834,54.172,29.737,9.177,7.885,9.815,1.93,5.777,0.0,0.844,12.466,10.999,7.773,4.537,199.526
2011-03-20,191.056,4076.959,3.598,93.76,64.897,43.071,9.002,10.225,12.672,2.447,12.482,1.0,1.275,16.272,12.253,7.147,2.697,200.058
2011-03-21,190.929,4071.766,3.243,76.181,47.208,30.648,5.953,8.285,10.618,2.333,7.289,0.0,0.702,11.286,11.288,6.281,1.553,196.882
2011-03-22,197.473,4301.003,5.713,90.509,66.226,41.139,18.627,27.076,46.089,19.013,24.869,0.0,1.575,30.031,13.76,6.665,-0.699,216.1
2011-03-23,195.898,4210.316,5.392,99.117,88.057,61.313,16.808,18.318,30.26,11.942,29.489,17.5,1.399,37.426,11.532,7.955,4.397,212.706
2011-03-24,189.186,4146.998,4.973,98.585,90.013,67.935,9.388,11.632,15.273,3.641,6.611,8.0,0.588,10.646,10.031,6.812,3.665,198.574
2011-03-25,192.417,4114.851,4.113,94.145,60.856,31.725,8.3,8.336,10.773,2.437,6.219,0.0,0.865,9.454,13.546,7.252,1.903,200.717
2011-03-26,195.264,4209.382,4.463,89.215,58.155,33.737,9.68,15.497,22.906,7.409,10.376,0.0,0.821,12.071,11.392,5.313,-0.469,204.944
2011-03-27,197.069,4200.355,4.493,89.243,60.948,32.845,12.068,17.481,24.292,6.811,13.113,0.0,1.331,16.063,13.949,7.207,-0.475,209.137
2011-03-28,194.895,4229.16,4.431,97.182,65.715,34.485,11.954,15.007,21.135,6.128,20.141,0.0,1.683,23.968,17.534,9.268,2.084,206.849
2011-03-29,195.102,4199.412,4.609,85.229,61.625,35.048,9.74,13.885,19.217,5.332,16.177,0.0,1.544,18.649,15.672,9.203,1.795,204.841
2011-03-30,194.206,4228.748,4.381,91.549,71.125,47.292,14.641,17.467,26.143,8.676,16.95,0.0,1.474,23.814,19.576,12.808,6.088,208.847
2011-03-31,186.018,4039.178,3.334,98.942,76.947,59.629,6.68,5.576,6.2,0.625,9.458,13.0,0.809,21.823,19.0,13.495,6.557,192.698
2011-04-01,190.902,4112.55,3.951,91.91,63.577,31.86,9.994,13.422,19.202,5.78,14.833,0.0,2.111,16.605,14.571,8.65,1.334,200.896
2011-04-02,190.645,4102.491,4.012,97.656,63.922,33.084,14.169,12.529,16.364,3.834,26.917,0.0,2.301,26.566,17.176,10.427,4.334,204.815
2011-04-03,189.276,4005.142,2.949,77.685,54.121,41.089,9.888,6.21,7.226,1.016,11.125,0.0,1.44,13.684,8.948,6.601,3.981,199.165
2011-04-04,188.202,4022.992,2.759,81.68,51.09,27.113,9.548,7.763,10.007,2.244,11.417,0.0,1.416,13.317,11.775,6.722,2.465,197.75
2011-04-05,191.728,4153.708,3.864,84.513,54.104,29.404,10.909,13.448,18.846,5.399,11.458,0.0,1.871,14.581,14.826,7.42,-0.397,202.637
2011-04-06,192.897,4219.179,4.308,89.996,58.145,21.365,14.058,17.519,24.844,7.325,22.375,0.0,2.712,21.688,18.922,11.191,2.209,206.955
2011-04-07,191.161,4221.688,3.978,95.704,67.234,36.776,14.385,16.909,21.783,4.874,21.708,0.0,3.062,25.753,19.736,13.196,6.003,205.546
2011-04-08,186.886,4001.954,2.77,89.704,66.197,41.855,10.307,9.439,11.6,2.161,14.958,0.0,2.239,22.952,20.005,15.992,11.238,197.193
2011-04-09,187.399,4016.375,3.469,98.838,93.704,79.422,13.126,8.892,10.308,1.416,11.292,9.5,1.568,17.39,14.662,12.109,9.715,200.525
2011-04-10,188.002,4004.548,3.601,93.914,66.679,45.1,11.332,5.913,6.732,0.819,14.458,1.0,1.844,18.325,14.404,11.421,8.82,199.334
2011-04-11,188.145,4035.009,4.142,97.94,74.675,48.859,11.949,10.66,15.68,5.02,22.625,2.0,2.233,23.768,17.757,11.553,6.14,200.093
2011-04-12,188.823,3937.133,2.969,76.935,42.566,16.067,7.808,6.93,8.821,1.891,12.917,0.5,1.657,15.833,14.157,9.19,4.788,196.631
2011-04-13,191.258,4073.585,4.251,85.565,50.871,16.331,12.44,16.282,20.705,4.423,19.417,0.0,3.281,22.83,21.256,12.581,3.717,203.699
2011-04-14,190.309,4120.212,4.691,87.5,58.674,29.505,12.749,15.893,19.639,3.747,27.25,0.0,3.408,29.514,21.427,14.391,6.18,203.058
2011-04-15,189.199,4085.374,3.97,96.48,66.96,37.211,13.434,14.732,18.817,4.085,29.125,0.0,3.956,34.027,23.283,16.719,8.967,202.633
2011-04-16,185.198,3989.33,3.177,95.324,62.177,33.302,10.807,6.853,8.321,1.468,16.542,0.0,2.495,20.11,25.329,17.309,9.653,196.004
2011-04-17,188.144,4003.112,2.877,84.322,56.704,36.627,8.69,5.142,5.827,0.685,12.75,0.0,1.999,15.463,15.478,10.97,5.969,196.834
2011-04-18,187.628,4000.377,2.552,92.495,75.645,58.836,12.008,6.924,7.942,1.018,15.083,0.0,2.037,17.357,15.088,11.997,8.662,199.635
2011-04-19,186.289,3925.742,2.658,99.07,88.783,65.702,9.458,5.614,6.836,1.222,5.917,21.5,1.097,12.582,12.631,8.828,4.124,195.747
2011-04-20,189.393,4027.137,3.046,92.768,70.675,47.624,8.419,7.711,11.231,3.519,6.083,0.0,1.145,8.113,12.732,7.877,2.826,197.813
2011-04-21,190.675,4110.225,3.237,93.498,76.448,61.609,9.887,8.38,10.344,1.964,10.583,0.0,1.376,14.379,12.503,9.957,6.906,200.561
2011-04-22,189.203,4067.525,3.444,98.942,84.423,51.917,13.659,12.108,15.28,3.173,17.25,1.0,1.695,24.022,18.102,13.61,10.426,202.862
2011-04-23,185.806,3934.651,2.637,98.974,91.199,72.701,11.572,5.656,6.493,0.836,9.625,19.0,1.178,18.517,17.506,15.395,11.984,197.377
2011-04-24,184.965,3967.39,3.039,98.347,73.869,41.177,9.433,4.555,5.18,0.625,9.292,14.5,1.482,11.537,17.466,13.177,8.746,194.398
2011-04-25,189.958,4065.776,4.058,96.376,69.961,34.426,12.528,12.051,15.936,3.885,15.708,2.5,1.47,16.085,18.286,11.814,6.648,202.485
2011-04-26,190.657,4078.099,4.078,95.193,71.662,46.202,14.617,13.774,19.042,5.267,20.25,0.0,1.91,19.492,18.958,13.394,6.157,205.274
2011-04-27,187.415,4035.172,3.793,96.439,77.259,51.235,13.968,9.647,13.152,3.505,35.375,0.0,2.085,40.869,24.453,18.332,11.724,201.383
2011-04-28,184.585,3952.258,3.424,98.662,76.25,49.274,11.535,7.694,9.213,1.519,13.667,8.0,1.769,18.667,22.258,16.955,10.662,196.12
2011-04-29,188.437,4026.662,3.356,95.391,69.926,50.721,10.345,5.959,6.562,0.604,9.167,1.5,1.614,14.617,16.38,12.507,9.418,198.783
2011-04-30,192.527,4108.154,3.709,96.18,71.326,47.716,14.256,10.85,13.282,2.433,15.875,0.0,2.223,22.705,20.694,15.442,7.925,206.783
2011-05-01,188.822,4105.202,3.425,98.586,79.921,51.73,13.915,7.669,9.026,1.357,17.583,2.0,1.741,25.36,21.912,17.353,14.139,202.737
2011-05-02,188.349,4101.38,3.698,95.578,59.59,30.02,13.216,8.762,11.234,2.472,44.125,0.0,1.532,62.353,23.454,17.437,11.904,201.565
2011-05-03,189.396,4080.606,3.431,98.332,78.756,55.184,13.539,6.482,7.316,0.834,18.25,34.0,1.268,31.352,16.967,13.581,9.815,202.935
2011-05-04,187.633,4044.524,3.044,98.1,74.595,52.547,12.772,5.97,6.605,0.634,14.292,1.0,1.741,20.257,19.627,15.466,11.75,200.431
2011-05-05,188.057,4053.102,2.403,89.079,75.26,61.004,12.288,3.644,3.848,0.204,10.333,0.0,1.123,18.419,14.702,12.705,10.785,200.345
2011-05-06,189.129,4089.089,3.063,95.211,82.745,70.04,11.412,7.585,8.648,1.063,9.125,0.0,1.229,16.859,15.879,13.214,10.285,200.541
2011-05-07,189.993,4104.709,3.684,98.484,92.171,74.046,14.516,10.157,12.872,2.715,12.208,0.0,1.096,22.246,17.702,15.645,13.382,204.509
2011-05-08,188.841,4074.469,3.987,98.534,65.736,38.052,15.002,7.709,9.218,1.51,16.167,0.0,2.127,24.256,26.125,18.977,12.858,203.842
2011-05-09,191.249,4147.595,4.173,93.841,70.15,44.609,14.035,12.404,15.371,2.967,14.125,0.0,2.273,19.224,22.657,17.117,10.744,205.284
2011-05-10,190.573,4158.196,4.552,96.592,81.14,55.263,20.027,16.381,22.179,5.797,8.5,3.0,2.121,39.331,26.337,19.587,14.88,210.6
2011-05-11,187.551,4046.796,4.123,98.886,95.05,85.574,12.223,10.11,12.123,2.013,0.0,34.0,1.239,18.415,15.428,13.949,12.723,199.773
2011-05-12,186.714,4024.245,3.379,98.818,95.903,86.956,14.229,9.787,12.443,2.656,0.0,30.5,1.007,13.568,17.075,14.982,12.786,200.943
2011-05-13,184.77,4055.794,4.047,98.221,83.456,63.604,17.895,10.074,14.068,3.995,0.0,4.0,1.484,24.079,22.142,18.356,14.687,202.664
2011-05-14,189.678,4156.621,4.113,95.839,66.54,39.557,15.764,10.14,13.201,3.061,0.0,0.0,2.016,50.425,23.465,17.698,12.422,205.442
2011-05-15,190.66,4202.999,3.404,79.308,52.901,29.295,12.3,6.67,7.593,0.922,0.0,0.0,3.084,20.901,24.82,18.756,11.601,202.96
2011-05-16,192.09,4250.484,3.501,93.74,73.978,45.289,15.65,11.022,13.43,2.407,11.542,0.0,2.591,29.512,23.108,18.347,13.218,207.74
2011-05-17,190.831,4229.525,4.05,97.924,86.061,67.288,17.369,12.969,16.089,3.119,21.0,0.0,1.92,29.038,19.696,16.578,13.977,208.2
2011-05-18,192.235,4256.344,4.147,97.647,71.985,45.5,17.183,10.877,14.075,3.198,22.417,0.0,1.832,29.505,21.509,17.271,12.763,209.418
2011-05-19,194.284,4283.668,4.389,98.237,68.323,37.266,18.39,13.76,16.584,2.824,29.167,0.0,2.4,33.985,25.932,19.275,12.267,212.674
2011-05-20,190.678,4166.641,4.677,94.847,69.148,42.586,19.218,15.281,19.421,4.139,33.708,0.0,2.635,39.376,27.716,21.225,13.998,209.896
2011-05-21,187.719,4091.63,4.012,97.45,77.069,51.208,18.288,11.929,14.478,2.549,26.667,0.0,2.138,36.603,27.849,21.798,15.687,206.007
2011-05-22,184.339,3971.94,2.604,98.84,90.318,65.216,13.455,5.78,6.766,0.986,14.583,15.5,0.878,23.59,25.754,17.618,13.085,197.794
2011-05-23,186.243,4004.38,2.822,98.33,79.704,58.772,14.492,7.228,8.506,1.278,7.917,11.5,0.555,13.304,16.65,14.362,12.138,200.735
2011-05-24,187.058,4059.684,3.248,98.81,87.727,64.646,14.66,9.127,11.61,2.483,7.542,17.5,0.416,13.015,16.754,13.241,10.766,201.718
2011-05-25,192.618,4119.019,3.782,98.329,74.067,44.883,17.223,13.409,19.571,6.161,14.625,0.0,1.273,19.345,22.845,17.063,10.549,209.841
2011-05-26,187.388,4067.743,3.078,97.366,84.536,67.696,14.779,7.684,8.754,1.07,15.667,0.0,0.982,21.814,19.226,16.506,14.088,202.168
2011-05-27,187.948,4057.767,3.601,96.855,80.536,57.286,15.33,9.863,12.22,2.358,15.208,0.0,0.929,20.098,20.7,18.117,15.791,203.277
2011-05-28,185.015,3968.441,3.165,98.791,96.239,89.946,15.752,6.5,7.311,0.811,8.292,24.0,0.431,15.465,19.265,17.796,16.408,200.767
2011-05-29,184.36,3968.194,2.627,98.168,96.838,93.809,14.75,4.173,4.856,0.683,2.0,74.5,0.288,10.032,18.106,17.122,15.963,199.11
2011-05-30,181.861,3842.74,3.008,96.431,78.677,62.443,10.931,3.499,4.379,0.88,2.833,1.0,0.489,8.037,19.544,16.567,14.178,192.792
2011-05-31,185.536,3914.649,2.879,79.56,69.821,58.242,10.251,3.468,4.396,0.929,12.417,0.0,0.546,19.875,16.032,13.149,10.916,195.787
2011-06-01,186.863,3957.605,3.021,89.727,72.884,60.153,11.498,6.423,8.106,1.683,21.083,0.0,1.03,30.799,15.154,12.989,10.346,198.361
2011-06-02,191.105,4026.168,3.978,98.348,93.565,85.322,16.282,12.379,17.253,4.874,20.333,15.5,0.548,32.187,16.745,14.834,12.531,207.387
2011-06-03,191.175,4115.528,4.346,98.444,82.431,56.813,17.549,12.414,15.824,3.41,12.833,0.0,1.145,25.816,23.72,18.812,14.806,208.724
2011-06-04,193.774,4207.954,4.627,98.556,78.909,52.581,19.064,11.112,14.146,3.033,,0.0,1.63,36.051,25.89,20.816,15.947,212.838
2011-06-05,189.789,4145.91,4.375,97.874,83.587,57.465,16.874,8.069,9.426,1.357,,0.0,1.499,44.98,25.596,20.637,16.792,206.663
2011-06-06,188.296,4038.544,3.883,97.794,74.731,45.705,15.215,9.005,10.62,1.616,,0.0,1.376,35.391,26.664,21.328,16.256,203.511
2011-06-07,194.037,4193.345,4.176,96.801,80.678,62.321,18.146,12.209,14.108,1.899,,0.0,3.218,40.227,24.042,20.406,16.935,212.183
2011-06-08,190.335,4158.221,3.619,98.657,88.342,73.534,18.316,12.057,14.662,2.605,,4.5,1.008,22.073,21.2,18.179,15.746,208.651
2011-06-09,190.819,4064.487,3.539,98.504,81.678,59.676,16.961,9.627,12.232,2.605,,0.0,1.285,20.438,24.026,19.839,15.043,207.78
2011-06-10,192.801,4101.569,3.794,97.779,85.739,69.02,19.994,12.691,15.726,3.035,13.542,0.0,1.707,26.935,25.012,21.761,18.283,212.795
2011-06-11,190.381,4038.22,3.933,98.549,91.634,74.652,17.333,8.859,10.378,1.52,20.458,62.5,0.975,30.583,23.291,20.952,19.502,207.713
2011-06-12,195.703,4169.574,4.457,96.924,77.525,51.362,18.702,8.268,9.464,1.195,24.167,0.0,1.608,34.017,25.956,22.149,19.099,214.405
2011-06-13,189.069,4049.336,3.695,98.428,88.204,68.17,17.308,8.933,10.497,1.563,19.458,51.5,1.055,26.05,23.545,19.983,17.614,206.376
2011-06-14,188.73,3975.505,3.504,98.232,82.729,60.538,17.406,8.674,9.739,1.065,12.375,0.0,0.98,18.369,22.942,19.977,17.763,206.136
2011-06-15,190.504,4003.439,3.318,94.264,75.278,60.574,14.725,8.478,10.189,1.711,6.708,0.0,1.163,12.627,20.81,18.677,15.952,205.229
2011-06-16,192.828,4095.684,3.36,98.206,86.399,69.745,16.72,8.974,11.481,2.507,12.375,7.0,0.886,16.977,22.681,19.275,15.364,209.549
2011-06-17,185.516,3915.829,2.69,98.646,94.844,87.794,14.22,6.107,6.731,0.625,8.542,24.5,0.378,14.744,19.428,18.124,17.209,199.737
2011-06-18,189.262,3954.964,3.427,98.342,91.432,79.438,16.08,8.299,9.721,1.422,11.042,4.0,0.623,20.26,20.353,18.587,17.33,205.342
2011-06-19,194.446,4120.337,3.744,98.164,87.026,67.226,16.833,6.819,8.306,1.487,14.75,0.0,0.865,21.485,23.362,20.351,17.441,211.279
2011-06-20,195.184,4160.391,3.737,97.569,84.853,64.388,19.225,12.527,15.823,3.296,14.292,0.0,1.517,24.931,26.712,22.875,19.067,214.408
