date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,9.375,10.583,1.208,24.292
2011-01-02,6.333,7.375,1.042,13.708
2011-01-03,6.696,6.957,0.261,6.583
2011-01-04,8.333,9.333,1.0,10.583
2011-01-05,7.043,7.652,0.609,7.087
2011-01-06,21.667,31.333,9.667,18.0
2011-01-07,8.917,9.792,0.875,8.667
2011-01-08,12.708,15.042,2.333,17.417
2011-01-09,14.25,15.917,1.667,15.25
2011-01-10,12.261,13.913,1.652,11.458
2011-01-11,7.083,8.708,1.625,9.625
2011-01-12,17.458,27.667,10.208,11.458
2011-01-13,24.75,36.375,11.625,18.625
2011-01-14,12.917,17.292,4.375,12.042
2011-01-15,6.958,7.375,0.417,14.958
2011-01-16,5.542,5.708,0.167,12.042
2011-01-17,7.545,8.273,0.727,9.913
2011-01-18,19.417,22.375,2.958,19.833
2011-01-19,11.917,16.042,4.125,20.833
2011-01-20,2.292,2.292,0.0,12.542
2011-01-21,2.958,3.0,0.042,9.75
2011-01-22,4.708,5.083,0.375,7.75
2011-01-23,11.083,16.25,5.167,10.583
2011-01-24,13.0,18.348,5.348,12.167
2011-01-25,14.667,18.25,3.583,14.542
2011-01-26,7.0,7.458,0.458,9.333
2011-01-27,12.917,15.875,2.958,11.958
2011-01-28,4.292,4.417,0.125,13.333
2011-01-29,2.375,2.542,0.167,8.5
2011-01-30,12.958,16.083,3.125,12.125
2011-01-31,16.0,19.696,3.696,13.5
2011-02-01,10.25,11.042,0.792,17.0
2011-02-02,4.913,5.174,0.261,8.87
2011-02-03,18.292,26.667,8.375,14.0
2011-02-04,25.0,35.917,10.917,22.125
2011-02-05,7.125,7.875,0.75,10.583
2011-02-06,15.625,19.25,3.625,22.75
2011-02-07,15.913,19.478,3.565,21.708
2011-02-08,9.625,11.708,2.083,8.667
2011-02-09,7.0,7.833,0.833,6.833
2011-02-10,14.417,17.417,3.0,14.458
2011-02-11,10.625,11.667,1.042,12.917
2011-02-12,5.625,5.958,0.333,11.25
2011-02-13,16.75,18.625,1.875,13.875
2011-02-14,6.087,6.87,0.783,11.625
2011-02-15,16.833,22.375,5.542,29.167
2011-02-16,10.182,11.182,1.0,12.174
2011-02-17,8.87,10.087,1.217,10.792
2011-02-18,5.042,5.667,0.625,8.958
2011-02-19,8.833,9.542,0.708,9.917
2011-02-20,21.417,25.875,4.458,14.5
2011-02-21,18.458,21.875,3.417,18.917
2011-02-22,6.792,7.125,0.333,21.542
2011-02-23,15.167,16.833,1.667,21.375
2011-02-24,15.13,19.391,4.261,29.25
2011-02-25,5.083,5.083,0.0,13.375
2011-02-26,3.083,3.333,0.25,10.0
2011-02-27,3.708,3.917,0.208,11.583
2011-02-28,4.5,4.5,0.0,8.333
2011-03-01,6.917,7.208,0.292,10.333
2011-03-02,6.5,7.65,1.15,12.957
2011-03-03,3.174,3.391,0.217,15.583
2011-03-04,3.25,3.25,0.0,14.125
2011-03-05,11.708,12.917,1.208,12.083
2011-03-06,12.958,15.167,2.208,13.292
2011-03-07,8.375,8.875,0.5,20.917
2011-03-08,3.667,3.75,0.083,15.875
2011-03-09,3.292,3.375,0.083,16.083
2011-03-10,2.435,2.435,0.0,8.333
2011-03-11,5.583,6.25,0.667,10.958
2011-03-12,7.0,7.458,0.458,6.75
2011-03-13,7.417,7.792,0.375,8.333
2011-03-14,11.5,12.25,0.75,10.25
2011-03-15,12.0,14.708,2.708,16.583
2011-03-16,16.591,18.5,1.909,20.045
2011-03-17,13.043,13.522,0.478,15.875
2011-03-18,10.375,10.958,0.583,21.375
2011-03-19,7.25,7.708,0.458,10.208
2011-03-20,9.083,9.5,0.417,12.292
2011-03-21,4.292,4.375,0.083,9.167
