date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-11,190.375,4091.083,4.0,,,,4.667,11.292,12.917,1.625,,3.542,12.292,,,,195.042
2011-03-12,190.583,4042.5,3.375,,,,3.292,10.917,18.75,7.833,,0.458,6.375,,,,193.875
2011-03-13,192.0,4099.458,3.042,,,,4.708,11.542,13.75,2.208,,1.083,8.417,,,,196.708
2011-03-14,190.773,4267.792,4.292,,,,8.682,18.958,25.542,6.583,,5.042,11.958,,,,199.455
2011-03-15,193.625,4246.875,4.542,,,,11.583,17.917,30.167,12.25,,2.042,20.792,,,,205.208
2011-03-16,190.227,4200.182,3.773,,,,11.864,19.333,23.381,4.048,,2.0,17.591,,,,202.091
2011-03-17,191.625,4128.417,3.417,,,,9.333,13.458,18.375,4.917,,0.217,22.25,,,,200.958
2011-03-18,191.0,4265.083,5.652,,,,18.875,22.0,26.417,4.417,,1.167,35.708,,,,209.875
2011-03-19,186.083,4068.542,3.333,,,,9.125,9.667,12.417,2.75,,2.625,12.625,,,,195.208
2011-03-20,186.667,4102.875,3.25,,,,10.417,13.125,15.292,2.167,,1.167,14.542,,,,197.083
2011-03-21,189.455,4071.333,3.292,,,,5.136,11.708,14.333,2.625,,0.583,9.667,,,,194.591
2011-03-22,195.667,4363.083,5.333,,,,17.083,33.5,57.333,23.833,,1.792,24.375,,,,212.75
2011-03-23,193.875,4284.75,5.75,,,,16.958,21.783,32.217,10.435,,1.25,36.792,,,,210.833
2011-03-24,188.292,4201.542,4.792,,,,11.417,18.625,23.083,4.458,,1.261,14.792,,,,199.708
2011-03-25,193.833,4216.958,4.261,,,,10.042,10.917,14.208,3.292,,1.625,12.0,,,,203.875
2011-03-26,192.583,4263.833,4.292,,,,9.333,18.458,26.75,8.292,,1.958,12.875,,,,201.917
2011-03-27,196.333,4305.625,4.125,,,,10.25,18.917,28.792,9.875,,0.75,17.75,,,,206.583
2011-03-28,193.636,4344.208,4.417,,,,12.591,19.208,27.042,7.833,,2.125,26.632,,,,206.227
2011-03-29,190.875,4231.625,3.5,,,,5.917,10.958,13.917,2.958,,1.417,15.615,,,,196.792
2011-03-30,188.583,4174.792,3.042,,,,2.0,8.304,13.348,5.043,,0.917,17.292,,,,190.583
2011-03-31,184.167,3986.333,3.125,,,,2.625,5.5,8.333,2.833,,0.739,15.958,,,,186.792
2011-04-01,189.25,4090.708,3.0,,,,5.167,8.913,10.739,1.826,,1.0,15.792,,,,194.417
2011-04-02,191.708,4095.304,3.458,,,,28.667,13.958,17.083,3.125,,2.292,28.958,,,,220.375
2011-04-03,187.208,3983.583,2.174,,,,15.458,3.833,4.0,0.167,,1.75,13.042,,,,202.667
2011-04-04,188.417,4002.917,2.083,,,,19.125,5.458,5.917,0.458,,1.75,12.208,,,,207.542
2011-04-05,191.45,4101.783,3.13,,,,10.25,11.826,14.13,2.304,,1.696,14.043,,,,201.7
2011-04-06,194.696,4209.667,3.958,,,,12.783,19.292,29.292,10.0,,2.0,26.625,,,,207.478
2011-04-07,188.708,4023.125,2.417,,,,6.625,10.417,14.417,4.0,,1.304,20.125,,,,195.333
2011-04-08,186.364,3974.792,2.083,,,,4.273,5.348,7.609,2.261,,0.042,17.167,,,,190.636
2011-04-09,,3974.957,2.5,,,,,6.333,8.792,2.458,,0.333,25.625,,,,
2011-04-10,,4014.833,3.217,,,,,6.458,6.875,0.417,,2.375,16.708,,,,
2011-04-11,183.25,4102.0,4.417,,,,17.167,15.708,23.875,8.167,,2.083,23.875,,,,200.417
2011-04-12,186.167,3963.417,3.25,,,,7.292,9.0,9.917,0.917,,2.708,16.792,,,,193.458
2011-04-13,192.13,4107.25,3.833,,,,11.522,21.5,29.833,8.333,,2.458,23.042,,,,203.652
2011-04-14,190.792,4153.167,4.208,,,,28.875,17.292,26.75,9.458,,1.913,33.083,,,,219.667
2011-04-15,186.6,3978.455,2.762,,,,8.6,8.947,12.895,3.947,,1.409,29.318,,,,195.2
2011-04-16,184.458,3996.957,3.083,,,,14.542,8.13,10.478,2.348,,1.458,20.625,,,,199.0
2011-04-17,185.208,4024.917,2.435,,,,11.792,6.0,6.5,0.5,,1.292,16.125,,,,197.0
2011-04-18,184.875,4042.875,2.458,,,,20.917,10.542,13.542,3.0,,1.75,16.917,,,,205.792
2011-04-19,182.917,3948.292,2.708,,,,13.167,7.667,9.208,1.542,,0.625,18.875,,,,196.083
2011-04-20,188.478,3991.958,3.958,,,,8.087,8.917,10.625,1.708,,3.125,8.083,,,,196.565
2011-04-21,188.333,4014.542,2.25,,,,12.958,6.458,7.083,0.625,,0.957,12.792,,,,201.292
2011-04-22,188.542,4077.5,3.208,,,,8.458,12.417,17.208,4.792,,0.792,23.875,,,,197.0
2011-04-23,183.417,3926.609,2.0,,,,2.292,3.043,4.522,1.478,,0.0,16.292,,,,185.708
2011-04-24,185.333,3985.458,3.391,,,,6.208,6.875,8.292,1.417,,2.417,17.833,,,,191.542
2011-04-25,187.083,4016.792,3.583,,,,21.0,11.708,14.625,2.917,,1.833,17.792,,,,208.083
2011-04-26,188.875,4084.708,4.25,,,,14.083,14.208,22.708,8.5,,1.583,20.708,,,,202.958
2011-04-27,186.304,3957.958,4.042,,,,4.391,5.625,8.208,2.583,,1.083,38.792,,,,190.696
2011-04-28,184.0,3962.667,4.667,,,,8.292,10.417,13.208,2.792,,1.522,25.333,,,,192.292
2011-04-29,186.375,4021.458,4.25,,,,15.667,7.542,8.25,0.708,,2.083,16.167,,,,202.042
2011-04-30,188.042,4028.261,4.208,,,,12.125,9.652,12.609,2.957,,1.125,20.542,,,,200.167
2011-05-01,185.333,3951.083,3.739,,,,4.042,3.792,4.792,1.0,,0.625,23.417,,,,189.375
2011-05-02,188.591,4139.591,4.591,,,,17.227,13.773,17.909,4.136,,1.045,43.091,,,,205.818
2011-05-03,186.458,4081.625,4.125,,,,32.958,7.417,8.375,0.958,,1.0,28.208,,,,219.417
2011-05-04,185.435,4067.75,4.5,,,,17.0,8.125,9.25,1.125,,2.458,21.417,,,,202.435
2011-05-05,186.125,4061.75,3.375,,,,52.375,5.583,6.042,0.458,,2.087,17.792,,,,238.5
2011-05-06,188.833,4138.417,4.958,,,,19.0,11.833,13.208,1.375,,2.667,20.375,,,,207.833
2011-05-07,185.458,3989.522,3.417,,,,10.708,8.348,9.391,1.043,,0.417,18.667,,,,196.167
2011-05-08,189.5,4094.792,5.0,,,,23.042,10.375,12.667,2.292,,1.083,29.417,,,,212.542
2011-05-09,190.292,4105.208,5.042,,,,20.292,12.417,16.375,3.958,,1.167,23.5,,,,210.583
2011-05-10,185.417,4048.583,5.125,,,,39.875,17.708,22.167,4.458,,1.625,48.25,,,,225.292
2011-05-11,186.87,3981.875,4.625,,,,18.435,15.5,18.292,2.792,,0.625,18.458,,,,205.304
2011-05-12,186.458,4004.417,5.583,,,,23.333,16.125,18.125,2.0,,2.522,23.583,,,,209.792
2011-05-13,183.75,3972.5,4.542,,,,26.667,12.958,16.792,3.833,,1.042,23.25,,,,210.417
2011-05-14,187.292,4085.826,4.542,,,,13.25,11.609,13.783,2.174,,1.75,51.25,,,,200.542
2011-05-15,190.083,4138.417,4.0,,,,5.417,7.333,8.5,1.167,,0.958,21.542,,,,195.5
2011-05-16,187.625,4085.0,3.792,,,,3.958,7.833,9.833,2.0,,0.75,25.25,,,,191.583
2011-05-17,188.095,4097.818,4.043,,,,8.19,11.81,14.429,2.619,,0.409,23.091,,,,196.286
2011-05-18,191.391,4221.042,4.75,,,,16.652,12.75,15.875,3.125,,1.083,32.417,,,,208.043
2011-05-19,194.042,4175.167,4.375,,,,8.5,14.292,17.708,3.417,,0.957,37.958,,,,202.542
2011-05-20,190.208,4150.167,4.792,,,,8.167,14.75,19.667,4.917,,1.333,40.333,,,,198.375
2011-05-21,187.375,3989.348,3.458,,,,5.583,7.957,10.957,3.0,,0.375,26.208,,,,192.958
2011-05-22,183.083,3972.125,3.087,,,,9.542,4.042,4.667,0.625,,0.208,17.917,,,,192.625
2011-05-23,185.875,4043.458,3.875,,,,22.042,10.083,10.833,0.75,,2.375,15.125,,,,207.917
2011-05-24,187.333,4036.458,3.708,,,,16.083,11.125,12.042,0.917,,1.667,16.833,,,,203.417
2011-05-25,193.043,4126.833,4.25,,,,8.13,15.292,21.792,6.5,,0.208,19.0,,,,201.174
2011-05-26,185.0,4061.875,3.625,,,,18.25,10.542,11.458,0.917,,3.957,20.667,,,,203.25
2011-05-27,186.667,4085.0,3.583,,,,5.167,12.583,14.833,2.25,,0.167,18.333,,,,191.833
2011-05-28,184.208,4000.261,3.875,,,,24.167,11.739,12.435,0.696,,1.708,18.417,,,,208.375
2011-05-29,182.0,3957.292,4.0,,,,27.5,11.417,12.792,1.375,,2.292,18.375,,,,209.5
2011-05-30,183.458,4051.958,9.625,,,,11.792,18.75,22.375,3.625,,6.458,22.167,,,,195.25
2011-05-31,186.792,4032.292,8.75,,,,7.292,14.167,20.875,6.708,,7.208,28.625,,,,194.083
2011-06-01,185.304,4023.917,4.833,,,,9.696,,,,,4.167,30.792,,,,195.0
2011-06-02,185.174,3985.826,4.043,,,,11.435,,,,,0.318,24.696,,,,196.609
2011-06-03,190.333,4081.417,4.792,,,,9.333,,,,,0.292,26.458,,,,199.667
2011-06-04,198.458,4155.304,4.583,,,,9.292,,,,,0.667,31.083,,,,207.75
2011-06-05,190.667,4016.5,4.13,,,,8.292,,,,,0.542,35.375,,,,198.958
2011-06-06,187.792,4022.167,4.125,,,,9.0,,,,,1.25,32.875,,,,196.792
2011-06-07,188.708,4064.583,4.292,,,,6.667,,,,,1.458,38.542,,,,195.375
2011-06-08,188.261,4077.208,4.75,,,,22.826,,,,,3.875,23.167,,,,211.087
2011-06-09,186.0,3977.792,3.542,,,,19.292,,,,,2.13,22.125,,,,205.292
2011-06-10,190.125,3914.375,3.333,,,,5.292,6.8,12.6,5.8,,0.375,22.542,,,,195.417
2011-06-11,188.625,4104.739,4.125,,,,8.708,9.292,15.5,6.208,,0.833,42.5,,,,197.333
2011-06-12,196.917,4219.083,4.391,,,,28.167,11.542,17.292,5.75,,1.542,35.417,,,,225.083
2011-06-13,189.957,4153.667,4.417,,,,19.0,10.632,13.526,2.895,,1.042,26.042,,,,208.957
2011-06-14,186.417,4111.833,4.333,,,,22.125,11.5,11.792,0.292,,1.25,20.833,,,,208.542
2011-06-15,187.043,4117.375,3.875,,,,18.783,10.167,11.583,1.417,,1.125,12.0,,,,205.826
2011-06-16,188.0,4135.125,3.958,,,,12.708,10.042,12.375,2.333,,0.522,15.667,,,,200.708
2011-06-17,184.368,4012.368,3.0,,,,22.526,7.778,7.944,0.167,,0.611,17.684,,,,206.895
2011-06-18,184.25,3950.565,2.458,,,,22.292,10.913,12.565,1.652,,0.042,12.667,,,,206.542
2011-06-19,188.792,4106.5,3.348,,,,23.875,11.708,13.375,1.667,,2.458,21.625,,,,212.667
2011-06-20,195.25,4072.333,2.375,,,,7.5,11.292,17.917,6.625,,0.292,17.833,,,,202.75
2011-06-21,189.917,4141.875,2.917,,,,9.833,11.375,19.583,8.208,,0.042,15.833,,,,199.75
2011-06-22,205.261,4169.458,3.083,,,,11.478,13.792,19.083,5.292,,0.0,31.042,,,,216.739
2011-06-23,202.125,4211.75,2.625,,,,10.0,11.083,20.833,9.75,,0.87,29.333,,,,212.125
2011-06-24,176.542,3986.25,2.042,,,,5.125,6.167,12.042,5.875,,0.625,20.292,,,,181.667
2011-06-25,186.292,4105.913,4.333,,,,21.0,16.87,22.522,5.652,,5.583,20.792,,,,207.292
2011-06-26,189.5,4110.042,5.565,,,,14.875,16.083,19.25,3.167,,3.458,27.125,,,,204.375
2011-06-27,188.167,4090.417,4.458,,,,27.0,17.333,23.75,6.417,,3.625,31.625,,,,215.167
2011-06-28,200.333,4297.5,3.708,,,,44.083,18.417,24.208,5.792,,2.083,40.75,,,,244.417
2011-06-29,189.696,4264.875,2.792,,,,26.435,16.083,22.083,6.0,,5.458,33.167,,,,216.13
2011-06-30,203.0,4237.167,2.458,,,,8.833,10.875,18.708,7.833,,0.478,33.417,,,,211.833
2011-07-01,203.667,4406.792,4.125,,,,21.708,19.542,26.0,6.458,,1.417,65.292,,,,225.375
2011-07-02,177.083,4071.957,2.292,,,,21.5,9.522,12.696,3.174,,2.583,34.917,,,,198.583
2011-07-03,179.5,4061.542,2.696,,,,10.125,6.667,9.667,3.0,,1.917,31.792,,,,189.625
2011-07-04,176.304,3922.957,1.957,,,,8.13,3.652,8.13,4.478,,0.348,38.348,,,,184.435
2011-07-05,183.375,3968.125,2.5,,,,20.333,11.042,14.75,3.708,,1.417,31.208,,,,203.708
2011-07-06,190.652,4035.292,2.583,,,,26.435,14.0,16.25,2.25,,3.083,28.125,,,,217.087
2011-07-07,186.542,3991.167,2.042,,,,5.667,5.5,12.167,6.667,,0.043,23.667,,,,192.208
2011-07-08,182.833,4052.417,2.458,,,,6.75,8.917,19.708,10.792,,0.625,21.25,,,,189.583
2011-07-09,189.667,4057.304,2.458,,,,7.875,9.043,17.522,8.478,,0.25,22.875,,,,197.542
2011-07-10,188.167,4011.042,2.13,,,,5.625,3.667,6.083,2.417,,0.292,17.958,,,,193.792
2011-07-11,193.875,4102.417,2.375,,,,6.75,5.375,12.875,7.5,,1.792,17.333,,,,200.625
2011-07-12,181.417,3978.667,1.958,,,,5.25,4.25,10.833,6.583,,3.542,17.958,,,,186.667
2011-07-13,180.957,3969.042,1.917,,,,5.348,4.583,10.417,5.833,,1.125,19.417,,,,186.304
2011-07-14,181.583,3977.0,2.042,,,,5.667,5.458,11.917,6.458,,0.13,14.625,,,,187.25
2011-07-15,183.792,3999.625,2.125,,,,6.208,6.875,13.25,6.375,,0.333,20.292,,,,190.0
2011-07-16,183.542,3959.261,2.083,,,,4.875,4.348,8.87,4.522,,0.667,19.167,,,,188.417
2011-07-17,184.292,3953.875,1.957,,,,4.708,2.5,5.042,2.542,,0.958,21.292,,,,189.0
2011-07-18,185.833,3947.833,2.042,,,,5.458,2.958,6.833,3.875,,0.208,26.042,,,,191.292
2011-07-19,175.476,3905.182,1.727,,,,6.619,3.091,9.136,6.045,,0.0,23.136,,,,182.095
2011-07-20,180.227,3872.417,3.875,,,,8.091,7.0,12.458,5.458,,1.208,29.167,,,,188.318
2011-07-21,184.125,4126.083,6.75,,,,11.417,11.75,16.542,4.792,,9.783,27.958,,,,195.542
2011-07-22,186.583,4028.667,8.5,,,,8.625,12.792,16.542,3.75,,6.75,23.0,,,,195.208
2011-07-23,186.625,4116.261,13.417,,,,8.708,19.696,27.783,8.087,,11.375,22.542,,,,195.333
2011-07-24,184.375,4032.75,3.174,,,,18.667,12.167,21.708,9.542,,7.417,16.542,,,,203.042
2011-07-25,185.083,3949.875,2.042,,,,4.958,6.583,11.875,5.292,,1.125,22.458,,,,190.042
2011-07-26,192.167,3974.833,2.375,,,,5.667,8.042,14.458,6.417,,0.083,19.5,,,,197.833
2011-07-27,204.696,4217.833,3.292,,,,17.696,13.208,23.417,10.208,,0.583,28.542,,,,222.391
2011-07-28,188.542,4080.375,3.583,,,,23.708,15.833,17.792,1.958,,1.609,34.417,,,,212.25
2011-07-29,194.292,4139.625,3.5,,,,15.542,14.417,20.0,5.583,,0.708,28.583,,,,209.833
2011-07-30,187.833,4199.043,4.458,,,,19.958,15.783,19.87,4.087,,10.917,31.792,,,,207.792
2011-07-31,183.417,3912.458,3.043,,,,13.583,9.667,11.833,2.167,,8.125,29.917,,,,197.0
2011-08-01,188.417,4058.5,4.875,,,,33.542,11.25,14.958,3.708,,7.083,26.833,,,,221.958
2011-08-02,187.042,3960.375,2.542,,,,31.0,6.667,8.75,2.083,,2.792,19.542,,,,218.042
2011-08-03,181.238,3976.545,2.136,,,,35.143,8.15,10.95,2.8,,5.545,16.524,,,,216.381
2011-08-04,177.583,4014.542,2.625,,,,26.125,9.565,17.522,7.957,,4.913,27.591,,,,203.708
2011-08-05,177.25,3985.75,2.0,,,,11.917,7.167,15.0,7.833,,0.458,19.087,,,,189.167
2011-08-06,180.792,3988.0,2.167,,,,6.083,5.125,10.917,5.792,,0.167,22.083,,,,186.875
2011-08-07,184.333,4030.458,2.0,,,,5.583,4.333,9.083,4.75,,0.125,15.917,,,,189.917
2011-08-08,194.125,4206.167,2.75,,,,9.125,9.417,15.042,5.625,,0.708,34.875,,,,203.25
2011-08-09,201.542,4238.042,2.708,,,,31.042,12.583,18.375,5.792,,1.542,35.75,,,,232.583
2011-08-10,190.391,4096.417,2.542,,,,10.13,8.792,15.458,6.667,,0.417,30.417,,,,200.522
2011-08-11,191.958,4185.833,3.542,,,,17.708,14.522,19.13,4.609,,1.739,40.25,,,,209.667
2011-08-12,198.25,4286.083,3.292,,,,14.833,14.375,18.542,4.167,,2.417,39.375,,,,213.083
2011-08-13,182.833,4085.652,2.583,,,,27.25,13.875,15.333,1.458,,8.417,52.958,,,,210.083
2011-08-14,188.917,4105.667,2.783,,,,8.375,5.292,7.083,1.792,,1.083,38.833,,,,197.292
2011-08-15,185.5,4017.875,2.042,,,,7.583,4.458,6.833,2.375,,0.542,36.583,,,,193.083
2011-08-16,196.833,4179.792,3.292,,,,10.667,7.833,10.417,2.583,,1.833,40.083,,,,207.5
2011-08-17,198.696,4196.25,3.042,,,,10.391,9.292,12.833,3.542,,1.375,46.667,,,,209.087
2011-08-18,187.571,4012.696,2.522,,,,10.762,7.944,12.278,4.333,,0.571,41.15,,,,198.333
2011-08-19,187.75,3980.958,2.417,,,,17.708,11.739,14.565,2.826,,4.167,27.0,,,,205.458
2011-08-20,187.625,3917.391,2.708,,,,19.25,12.25,15.042,2.792,,3.542,16.75,,,,206.875
2011-08-21,189.25,4012.958,4.391,,,,17.083,16.875,19.458,2.583,,4.125,18.417,,,,206.333
2011-08-22,193.583,3934.458,3.083,,,,27.167,11.708,13.417,1.708,,2.542,15.375,,,,220.75
2011-08-23,182.417,3906.083,2.042,,,,13.25,5.458,9.125,3.667,,0.875,22.625,,,,195.667
2011-08-24,180.0,3983.458,1.875,,,,6.043,3.125,9.625,6.5,,0.042,16.333,,,,186.043
2011-08-25,178.792,3940.542,1.792,,,,6.292,2.789,8.947,6.158,,0.13,17.0,,,,185.083
2011-08-26,183.417,4007.708,2.042,,,,12.625,5.739,9.435,3.696,,4.5,23.625,,,,196.042
2011-08-27,182.917,3843.304,2.208,,,,12.0,5.417,5.542,0.125,,5.958,18.042,,,,194.917
2011-08-28,183.042,3905.292,2.696,,,,14.75,6.625,6.75,0.125,,9.333,18.083,,,,197.792
2011-08-29,183.792,3890.333,3.0,,,,11.833,6.75,7.0,0.25,,4.792,19.25,,,,195.625
2011-08-30,184.042,3926.083,4.125,,,,12.167,7.5,7.875,0.375,,4.5,20.708,,,,196.208
2011-08-31,181.261,4050.667,3.917,,,,55.435,6.5,9.792,3.292,,6.5,26.792,,,,236.696
2011-09-01,171.958,3859.875,1.75,,,,25.292,1.917,1.958,0.042,,0.174,19.708,,,,197.25
2011-09-02,173.714,3854.043,1.783,,,,7.143,2.211,3.105,0.895,,0.0,24.864,,,,180.857
2011-09-03,174.417,3891.609,1.708,,,,6.167,1.478,3.174,1.696,,0.0,26.125,,,,180.583
2011-09-04,178.042,3890.417,1.609,,,,6.125,3.542,4.875,1.333,,0.0,19.708,,,,184.167
2011-09-05,180.167,3886.542,2.042,,,,29.667,8.583,11.167,2.583,,1.0,21.792,,,,209.833
2011-09-06,185.375,4030.333,2.792,,,,21.333,16.375,20.875,4.5,,5.042,22.792,,,,206.708
2011-09-07,192.682,4064.292,3.708,,,,13.682,16.235,19.412,3.176,,5.625,23.125,,,,206.364
2011-09-08,212.375,4236.958,3.5,,,,11.875,10.583,14.75,4.167,,1.261,29.917,,,,224.25
2011-09-09,192.167,4060.583,2.542,,,,6.917,9.6,16.0,6.4,,0.333,23.417,,,,199.083
