date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,187.955,11.5,6.708,7.292,0.583,,2.042,4.917,199.455
2011-01-02,185.75,6.792,6.0,6.652,0.652,,3.13,6.042,192.542
2011-01-03,185.958,4.792,2.917,3.125,0.208,,1.375,2.667,190.75
2011-01-04,185.917,8.458,5.125,5.958,0.833,,2.083,9.083,194.375
2011-01-05,188.875,8.167,6.208,7.625,1.417,,1.417,4.458,197.042
2011-01-06,190.25,13.292,16.5,21.0,4.5,,2.625,4.792,203.542
2011-01-07,189.208,9.625,3.458,3.667,0.208,,2.417,4.083,198.833
2011-01-08,189.682,11.0,7.375,8.833,1.458,,2.333,4.5,200.682
2011-01-09,188.083,11.917,10.435,11.826,1.391,,1.87,4.542,200.0
2011-01-10,189.333,14.292,16.958,22.917,5.958,,1.583,4.208,203.625
2011-01-11,187.0,8.875,9.5,11.375,1.875,,3.042,6.792,195.875
2011-01-12,188.375,11.75,14.292,16.667,2.375,,1.833,3.75,200.125
2011-01-13,187.182,13.5,14.783,18.609,3.826,,1.217,6.087,200.682
2011-01-14,190.167,7.958,5.0,5.417,0.417,,1.875,6.083,198.125
2011-01-15,191.955,10.136,5.958,7.083,1.125,,2.625,7.708,202.091
2011-01-16,191.833,13.708,12.043,16.304,4.261,,1.826,8.125,205.542
2011-01-17,189.625,12.75,7.917,9.417,1.5,,2.0,7.458,202.375
2011-01-18,191.417,15.917,20.792,25.208,4.417,,2.833,12.792,207.333
2011-01-19,190.667,14.875,13.292,15.083,1.792,,3.708,14.333,205.542
2011-01-20,188.667,12.625,7.167,7.958,0.792,,2.208,7.417,201.292
2011-01-21,188.042,11.708,4.583,5.0,0.417,,1.792,3.625,199.75
2011-01-22,186.636,10.636,8.292,9.125,0.833,,1.208,2.75,197.273
2011-01-23,187.833,14.083,16.435,23.696,7.261,,1.826,7.5,201.917
2011-01-24,189.583,8.083,12.667,16.667,4.0,,1.917,5.917,197.667
2011-01-25,188.125,9.833,12.333,14.042,1.708,,2.458,7.208,197.958
2011-01-26,190.304,8.217,12.87,16.609,3.739,,2.043,4.955,198.522
2011-01-27,190.667,8.5,9.778,10.944,1.167,,3.05,10.05,199.167
2011-01-28,190.583,10.125,4.75,6.458,1.708,,2.333,8.458,200.708
2011-01-29,190.0,10.864,6.875,8.125,1.25,,1.417,5.833,200.864
2011-01-30,189.833,11.917,15.913,19.391,3.478,,1.826,5.958,201.75
2011-01-31,190.5,12.583,12.208,15.333,3.125,,2.208,6.375,203.083
2011-02-01,188.0,11.25,11.583,13.417,1.833,,1.75,8.542,199.25
2011-02-02,188.125,9.25,4.458,5.208,0.75,,1.583,5.625,197.375
2011-02-03,189.792,9.75,12.0,15.125,3.125,,1.708,6.333,199.542
2011-02-04,189.667,8.917,9.292,9.833,0.542,,2.042,7.833,198.583
2011-02-05,190.273,12.045,5.25,5.667,0.417,,2.417,7.583,202.318
2011-02-06,190.917,18.958,21.913,31.13,9.217,,2.87,15.0,209.875
2011-02-07,186.875,21.583,22.0,28.583,6.583,,1.458,8.458,208.458
2011-02-08,187.5,11.958,10.083,12.667,2.583,,2.5,4.542,199.458
2011-02-09,188.25,8.958,5.667,6.333,0.667,,1.458,4.292,197.208
2011-02-10,188.619,16.286,13.435,16.783,3.348,,2.261,5.739,204.905
2011-02-11,188.458,11.208,4.708,4.833,0.125,,2.292,6.083,199.667
2011-02-12,189.273,10.545,4.458,4.792,0.333,,1.542,5.708,199.818
2011-02-13,187.667,9.5,13.87,16.652,2.783,,2.043,8.167,197.167
2011-02-14,184.5,5.375,13.542,15.042,1.5,,3.208,12.042,189.875
2011-02-15,184.667,6.417,15.5,23.083,7.583,,3.292,12.5,191.083
2011-02-16,185.333,2.875,13.167,15.375,2.208,,3.25,7.542,188.208
