date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-29,61.0,46.625,33.0,2.917,4.083,1.167,0.0,2.375,3.292,5.5,1.112,-1.6
2011-01-30,72.0,50.917,31.0,11.625,14.417,2.792,0.0,2.667,4.375,5.4,1.3,-2.3
2011-01-31,65.0,51.208,32.0,12.417,16.042,3.625,0.0,3.458,9.833,8.0,2.55,-2.7
2011-02-01,84.0,58.583,43.0,9.208,11.75,2.542,0.0,3.708,9.917,11.8,4.738,-2.0
2011-02-02,58.0,40.292,27.0,3.333,4.583,1.25,0.0,2.625,1.667,5.0,1.596,-1.8
2011-02-03,81.0,51.083,25.0,16.875,21.542,4.667,0.0,3.0,5.583,6.0,1.233,-4.6
2011-02-04,96.0,53.167,26.0,22.417,33.208,10.792,0.0,3.667,12.958,9.9,3.775,-3.3
2011-02-05,96.0,70.875,50.0,2.5,3.625,1.125,0.0,3.208,6.25,7.6,5.321,1.0
2011-02-06,99.0,93.625,76.0,10.042,14.542,4.5,8.0,1.583,18.292,9.2,6.6,4.4
2011-02-07,99.0,91.542,63.0,15.083,20.042,4.958,22.0,1.5,40.958,12.7,8.692,4.1
2011-02-08,90.0,64.083,39.0,7.583,9.542,1.958,2.0,3.208,2.792,8.4,5.592,2.3
2011-02-09,69.0,43.667,24.0,6.208,8.25,2.042,0.0,3.25,0.792,7.2,3.217,-0.6
2011-02-10,83.0,61.292,36.0,14.917,20.625,5.708,0.0,3.083,6.875,8.2,3.788,-1.4
2011-02-11,92.0,59.5,40.0,10.125,12.792,2.667,0.0,4.458,6.625,6.5,4.438,0.8
2011-02-12,73.0,45.708,23.0,3.917,5.458,1.542,0.0,3.333,5.0,8.8,3.975,-0.1
2011-02-13,95.0,68.042,48.0,16.826,43.261,26.435,0.0,3.217,10.696,8.6,5.1,0.0
2011-02-14,99.0,94.0,87.0,3.042,3.417,0.375,10.0,1.208,10.0,8.0,6.821,5.0
2011-02-15,98.0,77.875,51.0,15.333,27.167,11.833,0.0,2.5,31.792,8.9,5.712,3.6
2011-02-16,99.0,68.25,45.0,4.333,5.208,0.875,5.0,2.458,5.25,4.4,2.688,0.3
2011-02-17,99.0,81.583,52.0,6.083,7.75,1.667,6.0,2.167,6.083,7.1,2.475,-0.1
2011-02-18,99.0,58.208,32.0,3.75,5.083,1.333,6.0,2.417,4.583,4.5,0.562,-2.9
2011-02-19,63.0,43.167,24.0,6.417,7.625,1.208,0.0,3.458,3.375,6.0,1.658,-3.8
2011-02-20,86.0,49.167,28.0,18.042,22.458,4.417,0.0,7.125,8.75,8.7,4.625,-2.1
2011-02-21,90.0,59.125,29.0,17.208,21.958,4.75,0.0,5.0,15.125,12.2,6.771,-0.9
2011-02-22,77.0,64.375,56.0,7.375,14.833,7.458,0.0,5.208,20.5,9.4,7.492,6.0
2011-02-23,99.0,95.708,72.0,14.958,18.167,3.208,21.0,2.083,27.458,8.4,6.454,4.5
2011-02-24,96.0,56.833,34.0,9.542,14.5,4.958,0.0,6.833,28.75,11.5,8.796,4.0
2011-02-25,99.0,92.125,73.0,2.875,3.25,0.375,8.0,2.5,31.625,8.7,8.137,7.6
2011-02-26,60.0,50.4,42.0,2.889,3.222,0.333,0.0,3.222,5.667,7.8,5.49,3.0
2011-02-27,58.0,43.375,32.0,3.565,4.391,0.826,0.0,3.261,5.304,7.0,3.892,1.3
2011-02-28,63.0,50.583,43.0,1.875,2.167,0.292,0.0,2.792,4.958,5.3,3.512,1.2
2011-03-01,99.0,90.0,66.0,6.333,10.292,3.958,1.0,1.458,14.792,10.3,7.979,3.8
2011-03-02,99.0,85.958,63.0,2.917,3.292,0.375,10.0,1.542,13.917,9.4,7.838,5.3
2011-03-03,94.0,69.917,54.0,1.917,2.25,0.333,0.0,2.458,13.0,8.2,6.2,4.9
2011-03-04,91.0,64.667,58.0,1.25,1.292,0.042,2.0,2.417,10.667,6.5,5.15,4.4
2011-03-05,99.0,97.917,91.0,13.458,16.208,2.75,20.0,1.292,33.542,14.9,9.321,4.7
2011-03-06,99.0,92.75,77.0,9.312,10.625,1.312,0.0,3.727,29.0,12.2,10.5,7.3
2011-03-07,99.0,67.5,50.0,7.542,15.875,8.333,0.0,5.875,18.833,12.8,11.233,9.6
2011-03-08,93.0,78.75,65.0,2.13,2.957,0.826,0.0,4.043,14.957,9.4,8.492,7.4
2011-03-09,99.0,96.333,90.0,2.217,3.087,0.87,18.0,3.0,15.261,8.7,7.725,6.8
2011-03-10,99.0,91.75,80.0,1.5,2.5,1.0,25.0,2.75,6.917,6.5,5.167,4.3
2011-03-11,85.0,71.333,57.0,3.042,4.292,1.25,0.0,3.625,8.083,8.8,6.646,4.5
2011-03-12,79.0,49.333,24.0,3.75,5.375,1.625,0.0,4.0,3.958,11.0,5.862,1.5
2011-03-13,77.0,52.333,32.0,4.458,6.25,1.792,0.0,5.167,4.333,9.0,5.433,0.9
2011-03-14,69.0,57.208,46.0,6.833,8.667,1.833,0.0,5.167,6.792,7.8,6.192,4.5
2011-03-15,96.0,55.833,30.0,8.609,11.435,2.826,0.0,5.13,17.0,12.9,6.525,0.7
2011-03-16,74.0,54.708,44.0,6.667,7.792,1.125,0.0,5.583,14.958,8.7,5.942,1.3
2011-03-17,100.0,91.833,76.0,10.5,12.0,1.5,15.0,3.542,13.167,13.0,10.338,6.9
2011-03-18,100.0,95.125,82.0,7.542,8.875,1.333,3.0,3.417,17.417,11.2,9.317,8.7
2011-03-19,100.0,56.583,33.0,3.609,4.478,0.87,0.0,4.13,12.391,10.8,7.95,6.1
2011-03-20,91.0,73.125,61.0,12.083,14.375,2.292,1.0,4.917,14.0,9.8,7.288,4.7
2011-03-21,64.0,41.625,24.0,4.542,5.458,0.917,0.0,3.5,4.833,11.1,6.446,2.7
2011-03-22,90.0,58.792,42.0,21.708,26.25,4.542,0.0,4.917,18.542,13.5,8.208,2.0
2011-03-23,100.0,85.875,60.0,11.0,12.87,1.87,17.0,3.391,31.826,11.9,9.771,6.9
2011-03-24,99.0,94.583,77.0,6.875,7.917,1.042,6.0,2.0,6.958,7.7,6.933,4.5
2011-03-25,91.0,56.417,28.0,5.167,6.125,0.958,0.0,3.583,4.917,12.3,7.904,4.0
2011-03-26,72.0,49.833,33.0,8.917,10.417,1.5,0.0,3.708,7.542,10.0,6.004,1.4
2011-03-27,83.0,54.25,27.0,11.083,13.875,2.792,0.0,4.875,8.875,13.7,7.892,0.9
2011-03-28,95.0,61.625,29.0,9.565,12.174,2.609,0.0,5.217,18.826,17.1,10.129,2.9
2011-03-29,72.0,55.292,40.0,6.375,8.042,1.667,0.0,6.375,11.792,13.3,9.479,4.7
2011-03-30,80.0,65.625,44.0,4.042,5.375,1.333,0.0,3.792,15.625,18.7,13.821,9.7
2011-03-31,98.0,76.5,62.0,1.875,2.875,1.0,14.0,3.083,16.5,18.3,13.104,7.4
2011-04-01,71.0,58.708,47.0,3.5,3.667,0.167,0.0,1.125,8.667,13.6,9.717,3.9
2011-04-02,89.0,66.375,52.0,6.833,7.708,0.875,0.0,1.333,26.625,14.4,11.238,7.4
2011-04-03,60.0,53.25,47.0,1.583,1.667,0.083,0.0,1.0,7.625,8.0,7.433,6.4
2011-04-04,62.0,49.875,35.0,2.042,2.375,0.333,0.0,0.542,5.167,10.8,7.804,5.3
2011-04-05,72.0,46.542,29.0,5.708,6.625,0.917,0.0,1.0,8.833,12.2,8.154,3.7
2011-04-06,94.0,58.167,25.0,16.125,20.125,4.0,0.0,1.958,20.0,17.4,11.608,3.6
2011-04-07,87.0,63.625,34.0,5.292,6.542,1.25,0.0,1.583,15.167,20.4,14.567,9.2
2011-04-08,80.0,62.333,44.0,2.444,3.556,1.111,0.0,1.0,13.0,19.5,16.304,12.4
2011-04-09,97.0,87.5,73.0,2.458,3.708,1.25,10.0,0.458,18.5,17.2,14.471,9.9
2011-04-10,90.0,60.542,45.0,4.875,6.625,1.75,1.0,1.417,10.375,13.7,11.908,9.6
2011-04-11,88.0,71.75,53.0,6.167,8.375,2.208,2.0,0.958,21.458,16.9,12.142,6.8
2011-04-12,86.0,46.917,21.0,3.5,5.292,1.792,0.0,0.833,14.917,13.1,9.275,5.7
2011-04-13,77.0,53.083,21.0,11.042,13.833,2.792,0.0,2.333,20.833,21.3,13.796,7.7
2011-04-14,86.0,62.5,41.0,6.667,8.917,2.25,0.0,2.333,25.375,19.4,15.171,10.4
2011-04-15,93.0,64.75,38.0,3.652,4.826,1.174,0.0,4.478,27.348,23.1,17.575,11.4
2011-04-16,90.0,66.833,44.0,2.167,2.875,0.708,0.0,4.792,16.75,24.5,17.533,11.8
2011-04-17,77.0,57.208,44.0,4.542,5.292,0.75,0.0,5.333,10.875,13.3,11.608,9.3
2011-04-18,87.0,67.792,49.0,3.292,4.083,0.792,0.0,4.167,12.125,16.9,13.771,11.2
2011-04-19,99.0,83.875,51.0,3.792,4.5,0.708,21.0,3.0,17.792,18.9,11.571,4.4
2011-04-20,81.0,65.75,49.0,2.125,2.667,0.542,0.0,2.667,2.208,11.9,8.762,3.5
2011-04-21,89.0,74.25,67.0,3.0,3.625,0.625,0.0,2.542,6.875,13.8,10.883,9.0
2011-04-22,99.0,81.292,48.0,5.0,6.083,1.083,1.0,3.25,20.875,18.4,14.904,11.9
2011-04-23,98.0,83.792,65.0,2.417,2.708,0.292,19.0,2.542,16.625,18.4,16.542,13.9
2011-04-24,99.0,72.333,51.0,1.875,2.292,0.417,15.0,3.583,9.875,17.0,14.05,11.0
2011-04-25,85.0,62.417,29.0,4.125,4.875,0.75,2.0,4.5,9.833,19.9,13.692,10.8
2011-04-26,78.0,58.333,34.0,4.167,5.0,0.833,0.0,5.25,14.375,20.0,16.25,11.4
2011-04-27,92.0,75.5,56.0,2.0,2.478,0.478,0.0,4.348,40.087,22.8,19.158,16.3
2011-04-28,98.0,73.25,34.0,2.917,3.5,0.583,8.0,4.625,18.542,23.9,17.279,12.4
2011-04-29,94.0,65.583,51.0,2.333,2.792,0.458,2.0,4.167,8.917,15.0,12.871,10.6
2011-04-30,75.0,57.708,41.0,3.917,4.833,0.917,0.0,4.792,12.75,21.3,16.921,12.0
2011-05-01,98.0,71.458,52.0,1.583,2.292,0.708,2.0,3.667,21.167,21.5,18.25,16.1
2011-05-02,98.0,61.167,33.0,5.708,7.0,1.292,0.0,5.458,55.458,20.7,17.1,13.4
2011-05-03,97.0,79.625,60.0,2.625,3.625,1.0,35.0,3.208,29.792,16.5,14.621,12.0
2011-05-04,97.0,68.167,45.0,2.708,3.792,1.083,1.0,4.333,15.25,18.6,15.417,12.1
2011-05-05,84.0,68.125,56.0,1.5,2.5,1.0,0.0,3.458,14.625,15.1,13.925,12.7
2011-05-06,93.0,78.375,68.0,2.875,4.292,1.417,0.0,3.417,13.417,16.8,14.354,12.3
2011-05-07,97.0,84.0,72.0,7.875,10.167,2.292,0.0,3.708,17.458,18.1,16.504,14.7
2011-05-08,99.0,64.833,33.0,6.542,9.167,2.625,0.0,7.375,26.292,25.6,18.858,13.4
2011-05-09,90.0,65.708,39.0,4.625,6.458,1.833,0.0,5.458,18.5,21.3,17.671,14.4
2011-05-10,94.0,79.0,58.0,10.958,14.5,3.542,3.0,4.958,43.917,26.0,20.021,15.6
2011-05-11,99.0,94.708,88.0,6.417,8.375,1.958,34.0,3.292,14.083,15.1,14.0,13.1
2011-05-12,99.0,96.583,93.0,3.208,4.792,1.583,33.0,2.25,15.875,17.4,15.329,13.4
2011-05-13,99.0,85.667,73.0,5.174,6.652,1.478,3.0,3.435,15.087,19.9,17.521,14.9
2011-05-14,81.0,55.435,27.0,5.955,7.318,1.364,0.0,6.409,63.591,24.5,18.256,13.2
2011-05-15,67.0,44.5,22.0,2.958,3.875,0.917,0.0,6.125,16.708,24.0,19.1,13.3
2011-05-16,83.0,66.458,54.0,3.917,4.833,0.917,0.0,5.167,29.083,22.1,19.158,17.1
2011-05-17,92.0,79.792,69.0,4.083,4.875,0.792,0.0,4.042,19.417,17.9,16.596,14.3
2011-05-18,97.0,69.375,42.0,7.125,8.5,1.375,0.0,5.5,30.042,20.4,17.429,13.3
2011-05-19,96.0,65.25,40.0,5.25,6.5,1.25,0.0,6.792,34.125,25.4,19.571,13.6
2011-05-20,93.0,68.75,41.0,6.292,7.792,1.5,0.0,7.5,38.125,27.4,20.975,14.8
2011-05-21,94.0,74.542,47.0,3.5,4.667,1.167,0.0,6.292,25.417,27.4,21.575,16.3
2011-05-22,99.0,84.375,55.0,2.0,3.042,1.042,15.0,4.375,13.667,27.2,18.408,13.9
2011-05-23,97.0,74.167,61.0,2.0,3.0,1.0,12.0,3.5,4.458,16.1,14.721,12.7
2011-05-24,96.0,83.792,67.0,3.0,4.083,1.083,18.0,2.917,8.25,16.0,13.488,11.8
2011-05-25,95.0,69.458,39.0,6.708,8.75,2.042,0.0,4.458,11.708,21.7,16.967,11.5
2011-05-26,94.0,85.042,74.0,4.042,5.625,1.583,0.0,3.625,19.333,17.8,16.621,15.4
2011-05-27,82.0,68.208,53.0,12.87,15.304,2.435,0.0,7.087,15.043,21.2,18.792,17.2
2011-05-28,98.0,96.75,91.0,5.417,6.625,1.208,28.0,3.042,16.167,18.5,17.258,16.0
2011-05-29,99.0,98.0,97.0,1.125,2.125,1.0,75.0,2.042,7.208,16.7,16.267,15.2
2011-05-30,97.0,81.333,66.0,0.875,1.875,1.0,1.0,2.583,9.875,17.0,15.271,13.0
2011-05-31,78.0,70.083,63.0,1.042,2.042,1.0,0.0,2.708,24.125,12.8,11.829,10.9
2011-06-01,76.0,66.292,56.0,3.25,5.0,1.75,0.0,3.875,26.208,15.5,13.275,10.8
2011-06-02,96.0,86.167,73.0,9.125,11.708,2.583,17.0,3.375,29.375,18.3,15.879,13.4
2011-06-03,97.0,81.625,50.0,7.042,9.25,2.208,0.0,4.833,20.375,23.0,18.729,15.4
2011-06-04,97.0,79.917,57.0,7.625,10.917,3.292,0.0,6.042,29.917,25.5,20.062,16.7
2011-06-05,95.0,81.167,64.0,4.083,6.0,1.917,0.0,5.917,38.0,24.3,20.904,17.6
2011-06-06,92.0,69.958,45.0,5.0,7.208,2.208,0.0,7.417,29.458,24.7,21.142,16.6
2011-06-07,95.0,76.542,57.0,4.875,7.125,2.25,0.0,7.958,36.125,24.0,20.738,18.5
2011-06-08,99.0,88.708,75.0,4.583,6.75,2.167,5.0,4.917,23.708,20.2,17.833,16.5
2011-06-09,98.0,80.375,58.0,4.708,7.083,2.375,0.0,5.208,21.708,23.2,19.488,16.1
2011-06-10,94.0,81.833,66.0,4.042,6.083,2.042,0.0,4.792,15.792,24.9,21.817,19.1
2011-06-11,98.0,90.417,74.0,5.333,7.542,2.208,70.0,4.083,27.875,21.8,20.146,18.3
2011-06-12,95.0,76.083,58.0,5.583,7.875,2.292,0.0,6.625,32.708,23.8,21.354,18.9
2011-06-13,98.0,88.333,68.0,4.043,5.565,1.522,55.0,4.87,18.957,21.3,18.975,17.0
2011-06-14,95.0,79.875,59.0,4.708,5.75,1.042,0.0,4.792,15.208,22.3,19.512,17.5
2011-06-15,84.0,70.0,58.0,4.042,5.125,1.083,0.0,5.208,7.042,20.0,18.625,17.4
2011-06-16,96.0,82.0,65.0,9.125,11.167,2.042,7.0,4.875,18.25,22.3,19.575,17.1
2011-06-17,98.0,95.167,91.0,2.333,3.083,0.75,23.0,2.625,20.708,18.6,17.95,17.4
2011-06-18,98.0,88.167,74.0,4.125,5.167,1.042,4.0,3.083,15.125,20.5,18.608,17.5
2011-06-19,97.0,88.375,78.0,3.917,4.917,1.0,0.0,3.708,16.458,21.8,19.733,18.0
2011-06-20,97.0,81.583,58.0,4.917,6.083,1.167,0.0,5.167,13.083,26.5,22.838,19.3
2011-06-21,94.0,74.875,55.0,6.625,8.333,1.708,0.0,5.583,7.333,28.6,24.508,20.7
2011-06-22,97.0,73.167,36.0,11.583,13.917,2.333,0.0,9.167,31.917,32.3,25.721,20.7
2011-06-23,93.0,75.375,59.0,9.333,12.042,2.708,0.0,7.208,27.958,30.0,26.262,23.0
2011-06-24,84.0,70.125,53.0,7.0,9.333,2.333,0.0,7.083,19.125,31.3,27.608,24.8
2011-06-25,95.0,89.167,79.0,3.167,4.208,1.042,0.0,5.208,12.417,25.3,19.788,18.3
2011-06-26,99.0,96.458,94.0,2.333,3.375,1.042,0.0,3.667,8.167,19.3,18.442,18.0
2011-06-27,98.0,94.167,85.0,4.261,5.696,1.435,0.0,3.217,14.826,21.1,19.504,18.2
2011-06-28,98.0,81.958,62.0,7.5,10.583,3.083,0.0,5.958,27.333,27.3,23.508,20.8
2011-06-29,96.0,78.958,60.0,5.083,7.333,2.25,0.0,7.542,26.208,28.2,24.975,21.6
2011-06-30,97.0,77.958,44.0,6.958,9.708,2.75,0.0,7.375,27.125,32.9,26.5,23.6
2011-07-01,96.0,82.75,65.0,12.417,18.292,5.875,1.0,8.25,48.667,28.0,25.142,22.1
2011-07-02,97.0,89.5,75.0,4.958,7.958,3.0,0.0,5.958,24.5,24.9,23.175,21.9
2011-07-03,95.0,83.0,70.0,3.75,6.083,2.333,0.0,6.083,20.833,28.0,24.825,22.3
2011-07-04,91.0,72.125,55.0,2.292,4.292,2.0,0.0,5.917,35.792,32.1,27.908,24.7
2011-07-05,95.0,76.583,59.0,4.75,7.0,2.25,3.0,7.292,22.625,31.5,26.375,21.8
2011-07-06,98.0,75.917,51.0,5.333,7.625,2.292,0.0,7.583,19.0,27.2,23.829,21.0
2011-07-07,95.0,80.708,62.0,4.208,6.375,2.167,3.0,4.875,14.917,28.5,25.058,21.5
2011-07-08,93.0,78.25,64.0,9.75,14.5,4.75,0.0,6.417,16.833,29.9,26.383,24.1
2011-07-09,95.0,77.917,58.0,7.083,11.0,3.917,0.0,7.833,20.625,33.3,27.462,23.4
2011-07-10,93.0,73.792,49.0,4.083,6.833,2.75,0.0,7.833,14.417,32.6,27.833,23.3
2011-07-11,94.0,76.292,51.0,5.458,8.583,3.125,0.0,9.5,13.083,32.6,27.612,23.9
2011-07-12,95.0,74.542,55.0,3.625,5.75,2.125,0.0,10.958,10.458,31.4,27.246,23.9
2011-07-13,95.0,72.583,53.0,3.667,5.583,1.917,0.0,8.417,9.458,31.1,26.85,23.6
2011-07-14,94.0,72.375,49.0,3.783,5.391,1.609,0.0,7.217,10.435,32.7,27.292,22.5
2011-07-15,95.0,72.292,50.0,5.292,7.167,1.875,0.0,8.375,12.458,33.0,27.812,23.5
2011-07-16,95.0,75.0,53.0,3.458,4.917,1.458,0.0,8.375,14.375,31.7,27.279,23.6
2011-07-17,96.0,74.667,52.0,2.333,3.5,1.167,0.0,8.042,11.458,33.9,28.296,23.9
2011-07-18,93.0,74.125,48.0,2.917,4.208,1.292,0.0,7.75,19.583,34.7,29.0,24.7
2011-07-19,97.0,91.958,86.0,6.042,14.083,8.042,41.0,5.0,23.083,27.0,25.933,24.2
2011-07-20,96.0,88.208,80.0,2.917,4.208,1.292,3.0,3.833,28.833,27.2,24.046,18.9
2011-07-21,99.0,85.625,68.0,0.833,1.25,0.417,10.0,3.375,23.833,20.0,18.629,17.5
2011-07-22,89.0,77.167,62.0,1.375,2.125,0.75,0.0,4.208,15.25,21.6,19.338,17.3
2011-07-23,95.0,82.75,70.0,1.542,2.542,1.0,0.0,3.25,18.458,20.3,19.367,18.4
2011-07-24,96.0,81.375,64.0,4.375,5.792,1.417,0.0,4.708,16.625,24.8,22.346,19.3
2011-07-25,93.0,76.167,56.0,5.167,7.0,1.833,0.0,7.583,20.0,29.8,25.908,22.5
2011-07-26,93.0,76.708,55.0,5.083,6.917,1.833,0.0,6.292,15.667,30.1,26.075,23.0
2011-07-27,96.0,81.417,65.0,11.542,15.292,3.75,0.0,7.458,24.083,29.1,25.65,22.5
2011-07-28,98.0,91.542,77.0,7.957,9.783,1.826,19.0,4.652,26.478,25.0,23.196,21.6
2011-07-29,97.0,87.667,74.0,8.75,11.458,2.708,4.0,4.333,14.583,26.8,24.108,22.6
2011-07-30,96.0,89.417,80.0,3.917,5.958,2.042,0.0,4.417,16.417,24.3,22.821,20.9
2011-07-31,99.0,92.458,77.0,1.75,3.708,1.958,5.0,3.542,23.542,23.5,21.267,20.5
2011-08-01,97.0,88.583,77.0,2.417,4.417,2.0,0.0,3.833,17.0,22.6,21.112,19.9
2011-08-02,97.0,83.917,67.0,4.625,7.0,2.375,0.0,4.958,13.875,25.3,22.738,20.0
2011-08-03,96.0,87.208,69.0,5.292,7.875,2.583,0.0,5.792,15.333,27.1,23.942,21.6
2011-08-04,98.0,89.208,75.0,4.833,7.917,3.083,0.0,5.083,17.792,27.4,24.279,22.0
2011-08-05,99.0,82.542,54.0,6.0,9.458,3.458,17.0,5.542,8.5,30.7,26.354,23.1
2011-08-06,92.0,80.667,63.0,5.167,8.125,2.958,0.0,6.417,15.917,30.3,27.167,24.8
2011-08-07,96.0,82.333,63.0,5.0,8.167,3.167,0.0,6.583,16.792,30.7,27.271,24.5
2011-08-08,96.0,82.083,63.0,6.125,8.792,2.667,0.0,7.792,30.208,30.6,27.296,24.5
2011-08-09,98.0,81.125,62.0,6.708,9.125,2.417,0.0,8.292,26.833,31.2,27.0,23.2
2011-08-10,96.0,76.292,53.0,5.0,7.292,2.292,0.0,9.125,25.542,34.6,29.029,25.0
2011-08-11,94.0,75.208,54.0,5.458,7.792,2.333,0.0,10.25,31.667,33.5,28.554,24.4
2011-08-12,94.0,74.125,50.0,7.522,9.435,1.913,0.0,10.435,34.087,31.7,27.925,24.7
2011-08-13,96.0,83.5,66.0,3.042,4.042,1.0,0.0,8.0,33.25,30.2,27.196,24.7
2011-08-14,95.0,75.583,58.0,3.917,5.458,1.542,0.0,9.042,25.792,32.0,28.646,25.7
2011-08-15,94.0,73.25,51.0,3.708,4.917,1.208,0.0,9.125,25.083,33.3,28.75,24.5
2011-08-16,95.0,78.667,56.0,5.125,6.542,1.417,0.0,9.542,30.167,31.4,27.967,24.5
2011-08-17,93.0,74.583,56.0,5.542,6.875,1.333,0.0,11.208,38.833,33.6,28.892,25.3
2011-08-18,92.0,73.25,47.0,5.917,7.708,1.792,0.0,10.125,32.25,35.1,29.442,25.4
2011-08-19,98.0,94.125,87.0,3.417,4.375,0.958,15.0,5.333,19.292,27.0,23.196,21.1
2011-08-20,93.0,85.417,72.0,2.417,3.333,0.917,0.0,4.125,9.042,23.8,22.683,21.6
2011-08-21,98.0,96.333,93.0,1.042,1.125,0.083,10.0,2.875,6.667,22.5,20.55,19.5
2011-08-22,98.0,94.917,88.0,1.833,2.542,0.708,9.0,2.5,10.042,21.8,20.962,20.1
2011-08-23,99.0,87.458,67.0,5.583,7.5,1.917,10.0,4.208,16.0,30.0,24.908,21.5
2011-08-24,97.0,84.75,64.0,3.417,5.375,1.958,1.0,4.208,15.583,29.7,26.521,24.2
2011-08-25,96.0,82.75,62.0,3.208,4.958,1.75,0.0,4.417,15.792,29.9,27.121,25.0
2011-08-26,98.0,88.5,68.0,3.583,5.792,2.208,2.0,5.042,17.083,28.7,24.346,21.7
2011-08-27,98.0,88.417,74.0,2.125,3.167,1.042,20.0,4.167,12.875,24.2,22.462,21.4
2011-08-28,96.0,84.917,68.0,2.458,3.583,1.125,0.0,5.25,10.958,25.6,23.275,21.5
2011-08-29,95.0,88.292,76.0,2.348,3.478,1.13,0.0,4.391,12.087,24.7,23.121,22.2
2011-08-30,98.0,86.958,73.0,2.375,3.458,1.083,7.0,4.375,14.292,25.1,23.404,22.1
2011-08-31,98.0,90.708,75.0,2.833,4.083,1.25,4.0,3.833,12.625,26.3,23.996,22.4
2011-09-01,96.0,89.583,72.0,3.25,5.375,2.125,29.0,3.708,19.208,29.6,26.075,24.6
2011-09-02,96.0,82.75,73.0,7.833,20.542,12.708,4.0,11.167,30.792,29.4,27.45,25.2
2011-09-03,88.0,77.958,68.0,7.917,20.208,12.292,4.0,11.458,24.875,29.4,27.625,25.7
2011-09-04,91.0,76.958,64.0,10.542,21.667,11.125,1.0,15.625,22.583,28.4,26.546,23.9
2011-09-05,96.0,85.542,68.0,4.625,6.5,1.875,0.0,5.167,21.625,26.9,24.433,22.8
2011-09-06,94.0,74.0,51.0,7.75,9.708,1.958,3.0,7.583,17.792,25.8,23.475,20.6
2011-09-07,86.0,70.625,59.0,5.125,7.083,1.958,0.0,8.042,16.792,25.7,23.096,19.9
