date,PM25_mean
2014-01-01,4.5
2014-01-02,4.292
2014-01-03,3.875
2014-01-04,13.625
2014-01-05,21.125
2014-01-06,16.13
2014-01-07,2.458
2014-01-08,6.333
2014-01-09,5.042
2014-01-10,3.083
2014-01-11,9.0
2014-01-12,5.125
2014-01-13,7.417
2014-01-14,21.625
2014-01-15,20.75
2014-01-16,10.375
2014-01-17,8.417
2014-01-18,4.5
2014-01-19,11.0
2014-01-20,13.208
2014-01-21,22.043
2014-01-22,15.542
2014-01-23,6.167
2014-01-24,10.333
2014-01-25,14.542
2014-01-26,19.75
2014-01-27,15.125
2014-01-28,4.5
2014-01-29,8.208
2014-01-30,6.167
2014-01-31,4.75
2014-02-01,3.417
2014-02-02,5.708
2014-02-03,10.783
2014-02-04,10.542
2014-02-05,11.167
2014-02-06,16.292
2014-02-07,7.167
2014-02-08,16.375
2014-02-09,13.542
2014-02-10,11.042
2014-02-11,19.417
2014-02-12,28.458
2014-02-13,14.75
2014-02-14,4.917
2014-02-15,10.083
2014-02-16,9.25
2014-02-17,11.083
2014-02-18,4.708
2014-02-19,6.261
2014-02-20,11.208
2014-02-21,12.708
2014-02-22,25.708
2014-02-23,24.625
2014-02-24,23.875
2014-02-25,26.0
2014-02-26,14.75
2014-02-27,12.333
2014-02-28,8.917
2014-03-01,11.625
2014-03-02,7.5
2014-03-03,10.458
2014-03-04,10.917
2014-03-05,7.0
2014-03-06,5.375
2014-03-07,9.875
2014-03-08,7.458
2014-03-09,4.292
2014-03-10,3.042
2014-03-11,5.5
2014-03-12,10.125
2014-03-13,12.833
2014-03-14,20.167
2014-03-15,20.174
2014-03-16,32.667
2014-03-17,20.708
2014-03-18,21.667
2014-03-19,23.917
2014-03-20,13.458
2014-03-21,13.917
2014-03-22,20.375
2014-03-23,22.111
2014-03-24,3.625
2014-03-25,4.833
2014-03-26,10.208
2014-03-27,14.583
2014-03-28,22.792
2014-03-29,21.042
2014-03-30,23.875
2014-03-31,27.625
2014-04-01,14.208
2014-04-02,10.042
2014-04-03,7.167
2014-04-04,4.167
2014-04-05,2.417
2014-04-06,6.083
2014-04-07,9.0
2014-04-08,19.833
2014-04-09,18.25
2014-04-10,20.5
2014-04-11,15.083
2014-04-12,18.375
2014-04-13,16.208
2014-04-14,11.375
2014-04-15,17.292
2014-04-16,30.958
2014-04-17,19.667
2014-04-18,14.458
2014-04-19,12.917
2014-04-20,11.083
2014-04-21,12.667
2014-04-22,13.087
2014-04-23,16.958
2014-04-24,16.333
2014-04-25,19.208
2014-04-26,18.292
2014-04-27,15.375
2014-04-28,14.583
2014-04-29,18.083
2014-04-30,15.043
2014-05-01,11.292
2014-05-02,11.875
2014-05-03,20.125
2014-05-04,14.375
2014-05-05,21.875
2014-05-06,15.333
2014-05-07,14.292
2014-05-08,15.609
2014-05-09,10.792
2014-05-10,11.125
2014-05-11,14.292
2014-05-12,13.042
2014-05-13,10.417
2014-05-14,20.625
2014-05-15,18.708
2014-05-16,13.708
2014-05-17,2.833
2014-05-18,7.333
2014-05-19,10.917
2014-05-20,26.125
2014-05-21,10.708
2014-05-22,7.0
2014-05-23,9.174
2014-05-24,13.833
2014-05-25,20.75
2014-05-26,17.292
2014-05-27,5.875
2014-05-28,18.583
2014-05-29,30.542
2014-05-30,29.292
2014-05-31,40.565
2014-06-01,39.167
2014-06-02,36.083
2014-06-03,42.625
2014-06-04,32.25
2014-06-05,9.773
2014-06-06,5.083
2014-06-07,8.542
2014-06-08,10.458
2014-06-09,14.667
2014-06-10,10.958
2014-06-11,11.875
2014-06-12,4.583
2014-06-13,13.208
2014-06-14,11.292
2014-06-15,13.0
2014-06-16,28.042
2014-06-17,37.792
2014-06-18,33.625
2014-06-19,20.167
2014-06-20,14.083
2014-06-21,19.208
2014-06-22,16.583
2014-06-23,23.333
2014-06-24,12.818
2014-06-25,10.417
2014-06-26,15.417
2014-06-27,9.75
2014-06-28,4.833
2014-06-29,4.167
2014-06-30,8.042
2014-07-01,10.625
2014-07-02,11.75
2014-07-03,24.5
2014-07-04,8.083
2014-07-05,10.125
2014-07-06,13.417
2014-07-07,7.208
2014-07-08,10.217
2014-07-09,9.875
2014-07-10,9.227
2014-07-11,7.375
2014-07-12,13.833
2014-07-13,22.917
2014-07-14,22.708
2014-07-15,14.5
