date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,6.783,18.708,35.75,17.042,,24.417
2011-01-02,4.958,11.708,24.167,12.458,,15.25
2011-01-03,5.042,14.917,31.292,16.375,,2.875
2011-01-04,5.208,16.25,33.958,17.708,,9.417
2011-01-05,3.545,10.773,25.864,15.091,,5.182
2011-01-06,6.292,33.261,92.826,59.565,,16.0
2011-01-07,4.875,20.792,53.0,32.208,,9.167
2011-01-08,5.609,18.833,37.833,19.0,,11.292
2011-01-09,5.458,21.333,44.583,23.25,,15.917
2011-01-10,5.833,25.833,76.0,50.167,,19.5
2011-01-11,4.667,18.875,48.375,29.5,,14.167
2011-01-12,6.042,28.042,87.583,59.542,,12.708
2011-01-13,7.917,40.0,122.217,82.217,,23.708
2011-01-14,7.667,27.667,85.542,57.875,,12.708
2011-01-15,7.522,24.75,52.542,27.792,,23.792
2011-01-16,5.739,24.864,63.455,38.591,,17.0
2011-01-17,5.042,19.583,42.875,23.292,,12.667
2011-01-18,8.042,37.333,140.5,103.167,,30.25
2011-01-19,5.542,21.125,74.833,53.708,,31.292
2011-01-20,3.5,13.957,28.565,14.609,,11.75
2011-01-21,3.792,13.208,30.25,17.042,,7.417
2011-01-22,5.304,14.958,37.542,22.583,,6.667
2011-01-23,6.0,23.875,82.375,58.5,,16.542
2011-01-24,5.792,25.417,70.917,45.5,,13.667
2011-01-25,5.292,27.458,83.083,55.625,,20.0
2011-01-26,4.792,21.167,56.208,35.042,,6.583
2011-01-27,6.417,27.565,100.957,73.391,,18.667
2011-01-28,6.125,24.917,74.458,49.542,,14.792
2011-01-29,4.304,11.792,22.667,10.875,,10.25
2011-01-30,6.375,24.833,76.917,52.083,,12.0
2011-01-31,8.458,39.792,131.458,91.667,,20.792
2011-02-01,6.391,26.545,92.909,66.364,,15.826
2011-02-02,4.0,10.375,27.917,17.542,,7.375
2011-02-03,7.333,33.043,106.304,73.261,,15.958
2011-02-04,8.167,31.5,97.125,65.625,,24.625
2011-02-05,5.174,15.125,26.25,11.125,,16.042
2011-02-06,6.75,31.667,83.958,52.292,,37.208
2011-02-07,6.958,31.625,79.458,47.833,,35.75
2011-02-08,5.042,20.375,48.125,27.75,,10.5
2011-02-09,4.0,14.625,34.292,19.667,,5.083
2011-02-10,5.625,27.478,86.826,59.348,,16.375
2011-02-11,5.25,18.958,43.708,24.75,,11.167
2011-02-12,5.478,18.5,40.708,22.208,,10.708
2011-02-13,6.5,29.875,100.458,70.583,,16.708
2011-02-14,5.208,28.0,58.708,30.708,,30.917
2011-02-15,7.435,32.773,89.182,56.409,,52.652
2011-02-16,4.25,15.625,26.417,10.792,,19.75
2011-02-17,4.652,21.391,61.348,39.957,,22.091
2011-02-18,4.292,13.667,30.75,17.083,,6.75
2011-02-19,5.522,20.917,44.167,23.25,,13.375
2011-02-20,6.375,32.542,91.833,59.292,,21.708
2011-02-21,6.083,31.833,98.25,66.417,,25.625
2011-02-22,4.5,16.875,28.0,11.125,,26.167
2011-02-23,6.208,29.292,67.167,37.875,,36.542
2011-02-24,5.333,19.043,37.826,18.783,,27.25
2011-02-25,4.75,12.792,25.958,13.167,,12.625
2011-02-26,4.522,11.167,19.125,7.958,,5.833
2011-02-27,4.375,16.375,41.125,24.75,,8.792
2011-02-28,4.0,12.722,21.333,8.611,,10.667
2011-03-01,4.522,20.435,42.217,21.783,,15.478
2011-03-02,4.542,18.957,32.609,13.652,,17.292
2011-03-03,4.167,11.458,19.25,7.792,,11.75
2011-03-04,3.609,6.917,9.25,2.333,,15.25
2011-03-05,4.75,21.75,41.917,20.167,,14.0
2011-03-06,4.208,15.708,32.708,17.0,,13.833
2011-03-07,4.667,12.333,22.583,10.25,,21.083
2011-03-08,4.125,8.917,10.875,1.958,,13.958
2011-03-09,4.542,20.261,37.348,17.087,,14.125
2011-03-10,4.417,13.375,23.125,9.75,,2.25
2011-03-11,4.174,12.5,22.042,9.542,,8.292
2011-03-12,3.917,17.25,39.083,21.833,,6.75
2011-03-13,3.792,13.25,27.0,13.75,,4.583
2011-03-14,4.375,17.917,32.042,14.125,,13.0
2011-03-15,5.0,27.682,81.818,54.136,,18.0
2011-03-16,4.917,20.522,52.652,32.13,,18.542
2011-03-17,6.958,33.875,73.083,39.208,,35.958
2011-03-18,5.043,16.708,25.625,8.917,,26.625
2011-03-19,4.083,14.167,31.667,17.5,,13.375
2011-03-20,4.375,17.375,35.417,18.042,,15.542
2011-03-21,4.125,19.083,44.583,25.5,,10.792
2011-03-22,6.625,40.042,102.333,62.292,,34.375
2011-03-23,6.542,21.13,56.87,35.739,,42.75
2011-03-24,5.75,20.25,41.958,21.708,,11.958
2011-03-25,4.826,13.667,27.75,14.083,,7.5
2011-03-26,5.125,24.25,66.417,42.167,,13.0
2011-03-27,5.542,27.708,66.917,39.208,,15.958
2011-03-28,5.667,31.458,76.625,45.167,,25.833
2011-03-29,4.958,24.208,62.083,37.875,,17.0
2011-03-30,5.625,31.043,73.652,42.609,,23.333
2011-03-31,3.958,10.083,17.208,7.125,,26.042
2011-04-01,4.708,26.417,64.5,38.083,,17.208
2011-04-02,5.0,22.583,46.917,24.333,,29.542
2011-04-03,3.522,9.125,12.792,3.667,,13.542
2011-04-04,3.783,15.522,34.0,18.478,,12.87
2011-04-05,4.0,23.652,53.217,29.565,,11.875
2011-04-06,5.458,30.833,79.875,49.042,,24.792
2011-04-07,4.625,26.042,51.375,25.333,,34.75
2011-04-08,3.625,18.958,33.833,14.875,,27.667
2011-04-09,3.958,12.042,19.458,7.417,,36.125
2011-04-10,3.87,5.958,7.5,1.542,,22.208
2011-04-11,5.043,23.261,57.348,34.087,,30.217
2011-04-12,3.542,15.522,34.696,19.174,,16.083
2011-04-13,5.792,31.375,58.667,27.292,,26.167
2011-04-14,5.87,29.045,57.727,28.682,,32.174
2011-04-15,5.25,24.304,45.652,21.348,,41.583
2011-04-16,4.083,13.875,23.583,9.708,,35.875
2011-04-17,3.174,4.75,6.667,1.917,,16.333
2011-04-18,3.0,4.042,4.75,0.708,,19.875
2011-04-19,3.5,9.292,15.75,6.458,,17.708
2011-04-20,3.667,13.458,38.125,24.667,,6.667
2011-04-21,3.417,10.875,20.083,9.208,,16.833
2011-04-22,4.708,23.957,50.652,26.696,,38.5
2011-04-23,3.083,4.625,6.917,2.292,,18.292
2011-04-24,3.391,5.875,8.875,3.0,,8.625
2011-04-25,4.708,27.167,61.583,34.417,,19.833
2011-04-26,5.458,31.417,76.167,44.75,,25.0
2011-04-27,4.917,19.875,44.917,25.042,,54.583
2011-04-28,4.25,16.958,29.5,12.542,,23.25
2011-04-29,3.458,6.913,9.13,2.217,,12.958
2011-04-30,4.75,22.292,44.0,21.708,,23.875
2011-05-01,4.391,14.083,22.0,7.917,,31.0
2011-05-02,4.348,14.682,29.909,15.227,,85.217
2011-05-03,3.792,7.167,9.292,2.125,,38.5
2011-05-04,3.75,7.5,10.25,2.75,,22.958
2011-05-05,3.042,2.833,3.083,0.25,,19.333
2011-05-06,3.167,6.261,8.522,2.261,,19.792
2011-05-07,3.833,11.542,18.458,6.917,,29.625
2011-05-08,5.174,15.292,23.5,8.208,,30.792
2011-05-09,4.75,21.25,39.792,18.542,,22.208
2011-05-10,5.708,30.375,63.542,33.167,,56.625
2011-05-11,4.25,14.0,23.125,9.125,,26.5
2011-05-12,3.75,17.875,33.917,16.042,,20.875
2011-05-13,4.5,17.783,39.739,21.957,,30.625
2011-05-14,4.625,21.208,37.25,16.042,,54.208
2011-05-15,4.261,11.458,17.458,6.0,,20.417
2011-05-16,4.087,18.045,33.136,15.091,,35.174
2011-05-17,4.625,23.125,41.542,18.417,,33.458
2011-05-18,4.458,14.625,30.125,15.5,,43.875
2011-05-19,5.167,26.625,46.333,19.708,,45.625
2011-05-20,5.458,32.13,67.522,35.391,,47.542
2011-05-21,4.792,21.625,37.708,16.083,,35.917
2011-05-22,3.217,7.042,11.542,4.5,,20.833
2011-05-23,3.167,7.875,12.25,4.375,,12.667
2011-05-24,3.667,20.458,44.917,24.458,,15.417
2011-05-25,4.75,26.5,63.25,36.75,,22.792
2011-05-26,3.042,5.417,6.583,1.167,,25.5
2011-05-27,3.75,13.565,24.174,10.609,,25.292
2011-05-28,3.25,5.25,7.083,1.833,,12.667
2011-05-29,2.783,3.292,4.333,1.042,,6.0
2011-05-30,3.167,7.042,16.708,9.667,,3.542
2011-05-31,2.625,5.583,12.458,6.875,,17.708
2011-06-01,3.13,9.591,20.182,10.591,,30.636
2011-06-02,4.292,18.667,43.167,24.5,,48.375
2011-06-03,4.542,20.0,41.696,21.696,,26.958
2011-06-04,5.625,19.042,36.5,17.458,,41.125
2011-06-05,4.957,11.958,16.583,4.625,,44.042
2011-06-06,4.5,18.917,36.083,17.167,,39.417
2011-06-07,4.667,16.167,25.042,8.875,,43.625
2011-06-08,4.083,23.083,43.75,20.667,,24.667
2011-06-09,3.667,13.708,26.792,13.083,,24.458
2011-06-10,4.625,19.739,38.217,18.478,,22.042
2011-06-11,4.292,11.0,17.917,6.917,,28.875
2011-06-12,4.652,12.583,18.208,5.625,,32.417
2011-06-13,4.167,14.5,27.542,13.042,,25.958
2011-06-14,3.583,8.25,9.875,1.625,,22.833
2011-06-15,3.208,6.125,7.5,1.375,,10.5
2011-06-16,3.261,9.0,14.348,5.348,,19.565
2011-06-17,3.0,6.435,8.957,2.522,,14.5
2011-06-18,3.042,6.625,9.458,2.833,,23.042
2011-06-19,4.478,12.208,21.125,8.917,,27.625
2011-06-20,4.625,21.375,41.458,20.083,,18.458
2011-06-21,4.375,24.792,54.125,29.333,,16.292
2011-06-22,5.125,25.125,45.292,20.167,,35.333
2011-06-23,4.667,25.792,55.833,30.042,,40.125
2011-06-24,3.542,15.174,36.739,21.565,,29.125
2011-06-25,3.042,3.542,4.583,1.042,,10.417
2011-06-26,2.913,2.833,3.708,0.875,,13.583
2011-06-27,3.25,8.042,11.292,3.25,,29.667
2011-06-28,4.417,16.083,34.417,18.333,,44.208
2011-06-29,3.25,9.125,16.583,7.458,,23.458
2011-06-30,4.542,21.292,46.167,24.875,,43.5
2011-07-01,4.5,19.739,40.13,20.391,,72.208
2011-07-02,2.75,3.333,4.417,1.083,,56.292
2011-07-03,3.565,6.542,10.375,3.833,,20.542
2011-07-04,3.864,13.591,28.227,14.636,,55.545
2011-07-05,3.708,17.125,30.375,13.25,,23.333
2011-07-06,3.542,12.125,18.042,5.917,,24.25
2011-07-07,4.083,16.042,36.958,20.917,,30.25
2011-07-08,4.667,19.174,41.609,22.435,,27.042
2011-07-09,5.5,18.375,44.833,26.458,,30.667
2011-07-10,4.217,12.667,28.042,15.375,,16.625
2011-07-11,4.0,15.792,35.542,19.75,,22.958
2011-07-12,3.75,12.167,30.5,18.333,,16.5
2011-07-13,3.583,12.333,29.208,16.875,,18.25
2011-07-14,4.25,16.167,38.0,21.833,,19.958
2011-07-15,3.87,17.091,38.545,21.455,,19.0
2011-07-16,4.0,12.917,30.167,17.25,,21.208
2011-07-17,3.913,8.917,18.292,9.375,,16.458
2011-07-18,3.542,9.167,23.167,14.0,,26.083
2011-07-19,2.333,3.833,7.958,4.125,,23.917
2011-07-20,2.583,5.25,9.667,4.417,,24.167
2011-07-21,2.167,4.5,7.292,2.792,,12.708
2011-07-22,2.375,8.522,17.043,8.522,,12.583
2011-07-23,2.875,10.667,21.458,10.792,,10.708
2011-07-24,2.739,7.5,11.333,3.833,,15.917
2011-07-25,3.708,13.625,24.875,11.25,,23.5
2011-07-26,4.25,19.667,42.458,22.792,,23.875
2011-07-27,5.458,26.333,50.375,24.042,,37.125
2011-07-28,4.542,16.875,27.125,10.25,,38.125
2011-07-29,4.708,22.13,50.87,28.739,,24.417
2011-07-30,3.417,10.167,19.958,9.792,,23.792
2011-07-31,3.0,2.208,2.833,0.625,,21.375
2011-08-01,3.0,2.522,3.826,1.304,,24.565
2011-08-02,3.333,4.875,7.583,2.708,,26.583
2011-08-03,2.75,3.917,5.708,1.792,,22.125
2011-08-04,2.417,3.542,6.375,2.833,,21.583
2011-08-05,2.5,5.783,9.87,4.087,,8.417
2011-08-06,3.708,12.125,23.708,11.583,,24.208
2011-08-07,3.87,10.875,17.167,6.292,,29.542
2011-08-08,4.167,16.208,29.583,13.375,,33.167
2011-08-09,3.667,13.529,21.882,8.353,,58.222
2011-08-10,4.958,22.391,40.043,17.652,,42.125
2011-08-11,4.889,20.444,37.5,17.056,,50.167
2011-08-12,3.929,,,,,47.786
2011-08-13,3.625,,,,,51.958
2011-08-14,4.348,,,,,44.542
2011-08-15,4.542,14.0,20.214,6.214,,30.0
2011-08-16,4.348,11.174,16.304,5.13,,38.522
2011-08-17,4.875,17.083,26.875,9.792,,42.917
2011-08-18,4.208,18.833,32.292,13.458,,42.458
2011-08-19,3.208,8.042,11.5,3.458,,19.75
2011-08-20,3.125,10.087,21.13,11.043,,19.083
2011-08-21,3.478,8.042,14.208,6.167,,10.5
2011-08-22,3.083,10.042,17.875,7.833,,13.25
2011-08-23,4.125,11.833,19.833,8.0,,39.458
2011-08-24,3.375,10.083,28.625,18.542,,22.333
2011-08-25,3.708,10.917,35.583,24.667,,24.083
2011-08-26,2.958,10.583,30.125,19.542,,20.042
2011-08-27,2.375,4.478,5.478,1.0,,15.917
2011-08-28,2.304,4.375,6.208,1.833,,13.542
2011-08-29,2.333,6.292,10.792,4.5,,16.417
2011-08-30,2.167,5.375,7.333,1.958,,14.542
2011-08-31,2.75,8.25,19.542,11.292,,25.583
2011-09-01,2.174,4.478,6.0,1.522,,24.348
2011-09-02,2.0,1.75,3.208,1.458,,25.917
2011-09-03,2.0,1.739,3.609,1.87,,33.083
2011-09-04,2.0,2.0,2.833,0.833,,23.833
2011-09-05,2.167,3.375,4.0,0.625,,26.375
2011-09-06,2.875,10.958,20.833,9.875,,12.75
2011-09-07,3.375,17.208,32.042,14.833,,23.458
2011-09-08,5.042,19.083,26.542,7.458,,42.417
2011-09-09,4.625,20.292,38.625,18.333,,34.792
2011-09-10,4.5,16.087,32.652,16.565,,29.792
2011-09-11,2.913,3.458,4.083,0.625,,37.667
2011-09-12,3.417,10.167,23.708,13.542,,27.667
2011-09-13,4.292,15.458,37.875,22.417,,21.208
2011-09-14,3.708,11.958,22.5,10.542,,31.5
2011-09-15,3.565,10.545,19.773,9.227,,26.783
2011-09-16,3.583,11.667,25.458,13.792,,21.25
