date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,100.0,88.958,70.0,,,,23.167,13.5,6.279,-0.5
2011-01-02,100.0,63.917,26.0,,,,18.917,13.8,6.625,0.2
2011-01-03,98.0,57.375,23.0,,,,18.167,12.8,4.967,-2.8
2011-01-04,95.0,63.208,31.0,,,,19.696,13.3,6.496,0.7
2011-01-05,94.0,63.625,32.0,,,,16.292,11.1,3.471,-1.6
2011-01-06,100.0,73.542,40.0,,,,23.375,11.3,3.867,-3.8
2011-01-07,91.0,60.542,31.0,,,,19.417,10.8,5.267,-0.9
2011-01-08,100.0,72.125,30.0,,,,20.75,10.0,3.121,-4.5
2011-01-09,100.0,81.208,63.0,,,,17.958,13.0,6.729,0.5
2011-01-10,100.0,70.208,33.0,,,,20.583,12.2,7.358,0.7
2011-01-11,100.0,73.208,41.0,,,,20.25,10.8,6.717,0.8
2011-01-12,89.0,58.542,25.0,,,,22.5,8.8,1.733,-4.9
2011-01-13,100.0,65.875,29.0,,,,21.25,12.3,4.242,-4.8
2011-01-14,100.0,59.125,27.0,,,,18.833,11.0,3.604,-3.0
2011-01-15,91.0,66.792,40.0,,,,19.25,10.7,4.246,-1.8
2011-01-16,86.0,60.583,40.0,,,,20.042,10.5,6.433,1.6
2011-01-17,83.0,66.375,55.0,,,,21.833,10.8,6.821,0.8
2011-01-18,97.0,75.583,40.0,,,,28.565,12.1,4.467,-1.6
2011-01-19,100.0,82.708,70.0,,,,26.625,12.1,7.933,-0.1
2011-01-20,100.0,91.625,73.0,,,,22.042,10.0,8.046,6.8
2011-01-21,100.0,94.5,83.0,,,,16.417,8.6,7.304,5.7
2011-01-22,100.0,98.708,93.0,,,,20.875,10.6,7.292,3.7
2011-01-23,100.0,93.292,74.0,,,,18.0,10.6,5.788,1.5
2011-01-24,100.0,71.375,31.0,,,,20.625,8.7,3.729,-1.9
2011-01-25,98.0,74.292,16.0,,,,20.458,11.5,4.683,-0.7
2011-01-26,100.0,56.958,23.0,,,,15.25,9.2,3.796,-2.4
2011-01-27,98.0,62.333,34.0,,,,19.833,10.9,2.792,-3.8
2011-01-28,87.0,54.083,25.0,,,,24.167,8.1,3.433,-1.8
