date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,13.542,20.417,6.875,1.75,18.917
2011-01-02,7.875,11.25,3.375,1.625,16.167
2011-01-03,12.083,19.0,6.917,1.833,2.875
2011-01-04,12.708,25.917,13.208,1.958,8.542
2011-01-05,11.708,23.292,11.583,1.708,2.292
2011-01-06,26.833,56.5,29.667,2.083,10.958
2011-01-07,15.5,26.208,10.708,2.083,2.292
2011-01-08,14.333,26.917,12.583,2.0,6.417
2011-01-09,15.5,29.125,13.625,2.042,11.625
2011-01-10,14.625,33.792,19.167,2.167,9.25
2011-01-11,6.75,17.292,10.542,1.583,6.583
2011-01-12,29.696,87.522,57.826,2.217,10.0
2011-01-13,29.458,61.542,32.083,2.5,18.292
2011-01-14,19.208,42.375,23.167,2.333,9.75
2011-01-15,9.917,15.125,5.208,2.0,8.167
2011-01-16,9.333,13.292,3.958,2.0,8.167
2011-01-17,8.042,11.833,3.792,2.083,6.5
2011-01-18,24.667,56.917,32.25,2.417,13.042
2011-01-19,10.167,19.75,9.583,2.25,19.167
2011-01-20,1.042,1.083,0.042,1.292,14.792
2011-01-21,1.708,1.917,0.208,1.0,18.375
2011-01-22,4.542,6.042,1.5,1.0,13.375
2011-01-23,11.208,31.208,20.0,1.167,11.958
2011-01-24,17.875,35.542,17.667,1.75,7.5
2011-01-25,17.75,33.042,15.292,1.917,16.0
2011-01-26,15.826,24.913,9.087,1.739,6.87
2011-01-27,17.875,35.458,17.583,1.958,10.333
2011-01-28,8.458,11.333,2.875,2.0,10.167
2011-01-29,5.208,7.083,1.875,1.875,4.25
2011-01-30,21.375,43.333,21.958,2.167,6.333
2011-01-31,24.0,49.875,25.875,2.167,9.708
2011-02-01,15.208,23.458,8.25,2.333,12.583
2011-02-02,7.792,12.458,4.667,2.0,4.958
2011-02-03,23.958,49.083,25.125,2.333,9.542
2011-02-04,27.625,51.667,24.042,2.542,17.625
2011-02-05,4.875,6.333,1.458,2.375,8.708
2011-02-06,12.333,23.417,11.083,1.5,24.542
2011-02-07,15.667,26.708,11.042,1.208,36.417
2011-02-08,12.25,18.167,5.917,1.917,5.417
2011-02-09,14.292,23.917,9.625,2.0,4.958
2011-02-10,20.5,44.292,23.792,2.208,6.042
2011-02-11,14.0,20.417,6.417,2.125,8.375
2011-02-12,7.625,10.208,2.583,2.083,8.25
2011-02-13,16.652,28.0,11.348,2.174,12.478
2011-02-14,4.292,5.042,0.75,1.125,10.958
2011-02-15,16.875,31.125,14.25,1.667,37.583
2011-02-16,9.0,11.958,2.958,1.875,9.208
2011-02-17,11.0,19.667,8.667,1.417,12.875
2011-02-18,7.875,11.875,4.0,1.583,5.375
2011-02-19,13.667,28.792,15.125,2.042,5.75
2011-02-20,28.833,61.0,32.167,2.625,12.458
2011-02-21,21.75,37.042,15.292,2.667,17.583
2011-02-22,2.75,3.292,0.542,2.375,18.25
2011-02-23,18.792,28.833,10.042,1.625,33.667
2011-02-24,13.5,22.708,9.208,2.625,26.708
2011-02-25,4.958,6.375,1.417,1.375,16.0
2011-02-26,4.583,5.792,1.208,2.083,4.667
2011-02-27,8.913,12.043,3.13,2.0,7.957
2011-02-28,2.875,3.25,0.375,2.0,3.833
2011-03-01,7.625,12.375,4.75,1.125,14.625
2011-03-02,4.333,5.5,1.167,1.125,13.792
2011-03-03,1.667,1.917,0.25,1.542,12.458
2011-03-04,1.708,1.75,0.042,1.958,12.042
2011-03-05,15.042,18.833,3.792,0.958,35.5
2011-03-06,8.833,11.875,3.042,1.125,26.75
2011-03-07,5.824,7.059,1.235,3.05,20.824
2011-03-08,2.125,2.292,0.167,2.208,14.667
2011-03-09,1.909,2.318,0.409,1.364,20.318
2011-03-10,1.75,2.125,0.375,1.0,8.583
2011-03-11,3.0,3.75,0.75,1.542,8.167
2011-03-12,11.042,18.667,7.625,2.0,4.25
2011-03-13,9.708,13.875,4.167,2.292,7.125
2011-03-14,10.667,23.125,12.458,2.583,8.417
2011-03-15,16.174,31.304,15.13,2.435,18.13
2011-03-16,18.667,29.292,10.625,2.5,14.083
2011-03-17,15.667,19.875,4.208,1.625,23.667
2011-03-18,7.625,8.833,1.208,1.042,26.333
2011-03-19,7.458,10.208,2.75,2.042,7.042
2011-03-20,13.25,21.917,8.667,2.417,13.792
2011-03-21,11.583,14.833,3.25,2.167,6.083
2011-03-22,28.458,56.833,28.375,3.167,21.75
2011-03-23,14.333,27.75,13.417,1.875,31.125
2011-03-24,10.125,15.167,5.042,1.208,4.667
2011-03-25,10.125,14.333,4.208,1.958,6.625
2011-03-26,20.167,38.292,18.125,2.792,9.583
2011-03-27,19.708,40.083,20.375,2.583,12.875
2011-03-28,20.043,34.391,14.348,3.0,20.348
2011-03-29,9.625,12.042,2.417,3.042,13.167
2011-03-30,6.083,7.25,1.167,2.75,22.667
2011-03-31,3.292,4.0,0.708,2.083,32.75
2011-04-01,8.5,11.958,3.458,1.083,11.917
2011-04-02,8.625,11.25,2.625,1.333,27.333
2011-04-03,1.667,2.667,1.0,1.0,9.75
2011-04-04,2.667,4.167,1.5,1.083,8.458
2011-04-05,9.75,13.583,3.833,1.333,8.542
2011-04-06,16.75,29.125,12.375,1.875,20.417
2011-04-07,7.375,10.0,2.625,1.75,16.458
2011-04-08,2.958,5.042,2.083,1.333,57.542
2011-04-09,3.708,6.0,2.292,1.0,17.917
2011-04-10,5.042,7.417,2.375,1.417,15.5
2011-04-11,13.0,29.542,16.542,1.375,21.5
2011-04-12,6.458,9.458,3.0,1.292,13.125
2011-04-13,14.583,19.75,5.167,1.833,18.25
2011-04-14,12.833,24.083,11.25,2.417,31.333
2011-04-15,4.957,6.87,1.913,3.913,33.783
2011-04-16,3.208,4.5,1.292,4.458,19.75
2011-04-17,5.667,6.667,1.0,4.167,13.875
2011-04-18,8.417,12.208,3.792,4.125,14.292
2011-04-19,4.417,5.667,1.25,2.875,20.167
2011-04-20,5.75,7.958,2.208,2.609,5.083
2011-04-21,2.333,2.958,0.625,2.333,11.042
2011-04-22,8.417,11.208,2.792,2.792,19.583
2011-04-23,1.875,2.875,1.0,2.083,22.5
2011-04-24,2.0,3.167,1.167,3.167,7.042
2011-04-25,5.208,7.083,1.875,3.458,12.75
2011-04-26,9.708,22.583,12.875,4.208,17.667
2011-04-27,2.739,3.652,0.913,3.609,46.739
2011-04-28,3.667,4.583,0.917,3.583,22.0
2011-04-29,2.583,3.25,0.667,3.833,11.25
2011-04-30,8.958,18.083,9.125,3.667,16.583
2011-05-01,2.333,3.417,1.083,3.167,36.792
2011-05-02,9.833,15.667,5.833,3.667,50.75
2011-05-03,3.542,5.792,2.25,2.833,25.75
2011-05-04,3.042,4.917,1.875,3.292,18.208
2011-05-05,1.583,3.333,1.75,3.25,16.417
2011-05-06,3.458,5.292,1.833,2.542,12.708
2011-05-07,5.583,7.917,2.333,2.208,17.917
2011-05-08,5.875,8.667,2.792,4.208,27.083
2011-05-09,8.542,17.958,9.417,4.5,20.375
2011-05-10,11.0,15.125,4.125,3.667,43.208
2011-05-11,8.5,11.542,3.042,2.292,14.083
2011-05-12,4.833,7.042,2.208,2.042,11.917
2011-05-13,7.174,9.913,2.739,3.087,17.957
2011-05-14,7.75,10.042,2.292,4.0,61.042
2011-05-15,4.042,5.167,1.125,4.833,21.042
2011-05-16,3.5,4.417,0.917,4.208,28.208
2011-05-17,6.25,7.542,1.292,2.833,22.333
2011-05-18,8.917,12.333,3.417,3.792,28.792
2011-05-19,7.542,9.208,1.667,4.708,34.042
2011-05-20,9.208,11.625,2.417,5.333,38.833
2011-05-21,4.75,6.042,1.292,4.875,33.958
2011-05-22,2.083,2.75,0.667,3.417,16.667
