date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,11.667,13.208,1.542,,2.458,24.75
2011-01-02,8.167,8.917,0.75,,2.125,17.417
2011-01-03,4.391,4.565,0.174,,0.739,9.667
2011-01-04,8.417,9.333,0.917,,3.042,15.208
2011-01-05,5.917,6.167,0.25,,0.917,14.75
2011-01-06,21.87,26.739,4.87,,2.348,22.522
2011-01-07,13.25,14.875,1.625,,2.792,12.0
2011-01-08,12.833,15.667,2.833,,2.583,13.0
2011-01-09,9.667,11.208,1.542,,1.833,15.583
2011-01-10,10.0,13.455,3.455,,1.909,13.87
2011-01-11,6.625,7.917,1.292,,2.125,13.833
2011-01-12,17.292,23.208,5.917,,4.667,13.333
2011-01-13,21.167,26.542,5.375,,2.125,20.75
2011-01-14,12.625,17.042,4.417,,7.917,15.083
2011-01-15,8.958,9.5,0.542,,2.917,18.0
2011-01-16,4.792,5.667,0.875,,1.5,14.125
2011-01-17,4.174,4.435,0.261,,1.087,12.333
2011-01-18,18.958,23.042,4.083,,3.292,18.583
2011-01-19,10.417,11.625,1.208,,2.208,23.708
2011-01-20,1.261,1.261,0.0,,0.652,20.652
2011-01-21,3.583,3.75,0.167,,0.75,19.375
2011-01-22,3.375,3.375,0.0,,0.625,16.375
2011-01-23,9.292,12.25,2.958,,1.125,15.292
2011-01-24,13.87,17.652,3.783,,4.0,16.333
2011-01-25,14.542,18.208,3.667,,1.333,16.375
2011-01-26,11.042,12.208,1.167,,3.25,15.208
2011-01-27,11.292,13.958,2.667,,2.375,15.458
2011-01-28,10.375,10.875,0.5,,4.458,18.25
2011-01-29,8.75,9.75,1.0,,4.917,13.708
2011-01-30,13.167,15.917,2.75,,2.167,13.042
2011-01-31,15.174,17.261,2.087,,2.478,17.667
2011-02-01,8.667,9.083,0.417,,2.792,26.708
2011-02-02,6.167,6.625,0.458,,1.667,16.208
2011-02-03,16.458,21.167,4.708,,5.792,20.0
2011-02-04,23.25,27.667,4.417,,2.708,21.958
2011-02-05,7.208,7.75,0.542,,3.125,14.542
2011-02-06,14.455,17.909,3.455,,1.364,21.0
2011-02-07,10.13,11.304,1.174,,0.522,23.375
2011-02-08,7.0,7.583,0.583,,2.25,11.125
2011-02-09,8.292,9.042,0.75,,1.542,10.583
2011-02-10,11.417,13.458,2.042,,2.333,14.792
2011-02-11,10.125,11.833,1.708,,4.792,16.0
2011-02-12,5.958,6.333,0.375,,2.375,14.833
2011-02-13,10.458,12.375,1.917,,2.875,15.667
2011-02-14,4.174,4.261,0.087,,1.0,13.917
2011-02-15,15.375,18.417,3.042,,1.708,25.083
2011-02-16,3.625,4.042,0.417,,2.333,12.958
2011-02-17,7.625,9.5,1.875,,1.958,13.75
2011-02-18,6.917,8.292,1.375,,2.458,13.375
2011-02-19,11.25,12.333,1.083,,5.5,15.125
2011-02-20,20.348,23.739,3.391,,7.174,18.609
2011-02-21,16.13,18.739,2.609,,3.696,19.688
2011-02-22,3.208,3.292,0.083,,3.417,
2011-02-23,18.292,21.167,2.875,,1.208,
2011-02-24,9.708,9.917,0.208,,5.375,
2011-02-25,4.833,5.083,0.25,,1.417,
2011-02-26,3.0,3.083,0.083,,1.542,
2011-02-27,7.0,7.875,0.875,,2.958,
2011-02-28,2.435,2.522,0.087,,1.13,
2011-03-01,7.208,7.625,0.417,,1.708,
2011-03-02,3.5,3.583,0.083,,1.25,
2011-03-03,2.75,2.75,0.0,,1.25,
2011-03-04,2.083,2.083,0.0,,0.917,
2011-03-05,8.75,9.208,0.458,,0.417,
2011-03-06,8.5,9.409,0.909,,1.091,17.167
2011-03-07,3.667,3.667,0.0,,1.25,21.792
2011-03-08,2.583,2.583,0.0,,1.0,19.167
2011-03-09,2.304,2.348,0.043,,0.739,20.522
2011-03-10,1.458,1.458,0.0,,0.417,13.667
2011-03-11,3.375,3.542,0.167,,2.25,13.458
2011-03-12,6.042,6.375,0.333,,1.292,9.583
2011-03-13,7.087,7.783,0.696,,1.826,10.458
2011-03-14,9.958,11.208,1.25,,5.125,14.042
2011-03-15,12.208,14.0,1.792,,2.375,18.958
2011-03-16,9.0,9.583,0.583,,3.833,19.792
2011-03-17,3.5,3.5,0.0,,1.0,20.083
2011-03-18,10.375,10.75,0.375,,0.875,19.792
2011-03-19,4.917,5.25,0.333,,1.417,11.708
2011-03-20,7.0,7.304,0.304,,2.261,13.25
2011-03-21,6.391,7.043,0.652,,2.087,11.739
2011-03-22,24.75,29.875,5.125,,3.958,24.083
2011-03-23,11.833,14.375,2.542,,2.208,29.125
2011-03-24,7.875,8.208,0.333,,1.0,10.708
2011-03-25,9.708,10.5,0.792,,2.417,13.083
2011-03-26,12.5,13.542,1.042,,3.417,13.458
2011-03-27,11.217,12.696,1.478,,2.826,16.958
2011-03-28,11.333,11.917,0.583,,3.542,23.042
2011-03-29,4.583,4.958,0.375,,1.5,16.708
2011-03-30,2.708,2.708,0.0,,0.667,20.0
2011-03-31,2.167,2.167,0.0,,0.667,22.958
2011-04-01,6.417,6.792,0.375,,2.333,24.208
2011-04-02,7.292,7.792,0.5,,2.5,32.125
2011-04-03,1.875,1.917,0.042,,1.087,22.375
2011-04-04,1.708,1.708,0.0,,0.5,22.875
2011-04-05,5.375,5.625,0.25,,2.25,25.167
2011-04-06,15.273,17.0,1.727,,4.696,31.696
2011-04-07,3.125,3.292,0.167,,1.75,23.625
2011-04-08,1.417,1.542,0.125,,0.292,28.292
