date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-10,195.208,2.917,80.0,60.667,32.0,9.5,17.292,23.875,6.583,0.0,3.625,10.583,8.0,3.604,-1.0,204.708
2011-02-11,193.125,2.833,95.0,57.542,36.0,8.708,10.75,13.083,2.333,0.0,5.708,9.5,6.5,4.4,0.5,201.833
2011-02-12,193.625,2.375,68.0,42.875,19.0,3.75,3.75,4.708,0.958,0.0,3.333,7.833,8.4,3.775,-0.4,197.375
2011-02-13,194.417,2.435,95.0,65.625,45.0,5.333,7.435,9.13,1.696,0.0,3.435,7.87,8.7,5.042,0.1,199.75
2011-02-14,188.818,2.042,99.0,92.583,83.0,3.773,3.25,3.5,0.25,14.0,2.083,10.417,7.9,6.704,4.8,192.591
2011-02-15,193.417,3.5,97.0,76.792,45.0,9.917,14.958,21.375,6.417,0.0,2.667,33.292,7.8,5.575,3.5,203.333
2011-02-16,190.125,2.458,99.0,65.708,41.0,3.042,6.583,7.792,1.208,5.0,3.208,9.083,4.1,2.708,0.1,193.167
2011-02-17,190.583,2.167,99.0,80.792,48.0,4.0,5.167,6.375,1.208,6.0,2.583,10.792,5.7,2.375,0.0,194.583
2011-02-18,191.417,2.167,98.0,54.125,28.0,2.958,3.667,4.708,1.042,2.0,2.625,7.0,4.0,0.642,-2.8,194.375
2011-02-19,193.542,2.875,61.0,38.75,20.0,4.875,7.208,8.5,1.292,0.0,3.375,8.542,5.7,0.871,-3.6,198.417
2011-02-20,194.958,3.913,75.0,47.708,21.0,12.208,23.208,28.792,5.583,0.0,6.125,10.542,9.3,3.554,-2.7,207.167
2011-02-21,195.955,3.833,89.0,59.417,21.0,20.955,20.5,28.125,7.625,0.0,5.75,21.083,12.0,6.367,-1.1,216.909
2011-02-22,191.75,2.958,74.0,60.25,51.0,9.333,3.958,4.667,0.708,0.0,7.292,18.833,9.4,7.675,6.2,201.083
2011-02-23,193.0,3.833,99.0,95.292,70.0,16.833,16.292,20.417,4.125,23.0,2.5,27.333,9.0,6.321,4.7,209.833
2011-02-24,195.208,4.708,98.0,56.5,28.0,13.208,11.958,15.458,3.5,0.0,9.208,30.0,11.5,8.383,3.3,208.417
2011-02-25,190.875,2.708,99.0,85.667,58.0,11.833,2.875,3.667,0.792,20.0,2.792,16.833,9.0,7.171,5.7,202.708
2011-02-26,191.083,2.25,58.0,50.292,37.0,9.0,2.417,3.292,0.875,0.0,3.417,9.167,7.7,5.733,2.9,200.083
2011-02-27,192.625,3.0,54.0,38.417,27.0,10.167,3.609,4.478,0.87,0.0,3.217,10.826,7.3,3.838,1.0,202.792
2011-02-28,191.409,2.667,58.0,45.5,38.0,8.182,2.583,3.25,0.667,0.0,3.0,3.75,5.2,3.517,1.1,199.591
2011-03-01,189.333,2.833,99.0,89.792,72.0,12.583,4.292,5.208,0.917,2.0,1.5,11.125,10.6,7.692,3.7,201.917
2011-03-02,189.167,2.875,99.0,84.833,67.0,11.042,3.25,4.125,0.875,16.0,2.0,13.0,9.2,7.662,5.3,200.208
2011-03-03,191.458,3.25,93.0,65.458,50.0,10.208,1.583,2.292,0.708,0.0,2.792,11.417,8.5,6.267,5.1,201.667
2011-03-04,192.0,2.958,90.0,60.042,52.0,10.0,1.625,2.542,0.917,2.0,2.875,12.333,6.6,5.325,4.5,202.0
2011-03-05,192.4,3.632,99.0,96.417,86.0,18.0,10.778,13.056,2.278,33.0,2.818,22.136,14.9,9.229,4.7,210.4
2011-03-06,189.292,2.667,99.0,90.125,71.0,15.292,8.625,10.25,1.625,3.0,2.417,21.208,12.5,10.608,7.4,204.583
2011-03-07,189.667,3.208,99.0,64.125,45.0,12.208,5.917,7.292,1.375,0.0,3.958,14.625,13.2,11.408,9.9,201.875
2011-03-08,190.0,2.167,92.0,76.208,60.0,8.176,2.087,3.043,0.957,1.0,2.826,15.087,9.5,8.588,7.5,198.176
2011-03-09,190.125,2.0,99.0,95.708,89.0,5.833,2.0,3.45,1.45,25.0,2.0,20.8,8.8,7.85,6.8,195.958
2011-03-10,190.75,2.0,99.0,90.25,76.0,4.792,1.333,2.333,1.0,31.0,1.417,8.375,6.6,5.2,4.4,195.542
2011-03-11,190.208,2.792,85.0,67.75,53.0,6.542,8.0,10.833,2.833,0.0,4.958,7.292,8.7,6.696,4.4,196.75
2011-03-12,190.917,2.261,80.0,46.417,20.0,5.0,4.458,6.417,1.958,0.0,2.875,5.625,10.5,5.817,1.5,195.917
2011-03-13,192.0,2.667,73.0,47.417,24.0,6.042,6.417,8.75,2.333,0.0,5.167,5.083,9.9,5.708,0.5,198.042
2011-03-14,192.75,3.083,88.0,57.333,43.0,8.292,10.625,13.458,2.833,0.0,6.208,6.792,8.4,5.792,2.2,201.042
2011-03-15,194.542,3.083,99.0,52.708,22.0,16.0,12.696,18.0,5.304,0.0,4.0,15.348,12.7,6.1,0.5,210.542
2011-03-16,193.542,3.875,83.0,53.125,40.0,13.333,15.667,18.833,3.167,0.0,8.25,15.042,9.0,5.762,1.7,206.875
2011-03-17,197.167,3.125,99.0,90.833,75.0,13.833,14.458,16.583,2.125,16.0,2.667,25.208,13.5,10.475,5.9,211.0
2011-03-18,192.773,2.958,99.0,93.458,78.0,9.045,8.417,9.625,1.208,3.0,2.083,24.417,11.6,9.358,8.6,201.818
2011-03-19,190.913,2.182,99.0,52.75,26.0,8.0,3.739,4.435,0.696,0.0,3.696,8.609,10.4,8.062,6.1,198.913
2011-03-20,191.875,2.375,94.0,71.958,51.0,17.75,10.958,13.333,2.375,1.0,4.792,10.333,10.0,6.946,4.3,209.625
2011-03-21,192.708,2.208,61.0,37.292,20.0,10.708,4.75,5.667,0.917,0.0,3.25,5.167,10.2,6.283,2.8,203.417
2011-03-22,197.167,4.167,94.0,62.042,37.0,22.375,23.417,30.667,7.25,0.0,5.125,20.917,14.0,7.458,0.2,219.542
2011-03-23,195.87,4.696,99.0,86.375,54.0,20.87,17.261,24.348,7.087,18.0,4.217,34.87,12.1,9.238,4.5,216.739
2011-03-24,191.083,3.083,99.0,94.125,85.0,13.625,7.75,9.5,1.75,10.0,2.0,8.667,7.8,6.846,3.6,204.708
2011-03-25,193.727,2.792,99.0,57.417,24.0,9.0,6.042,7.583,1.542,0.0,3.792,5.5,11.9,7.525,3.5,202.727
2011-03-26,194.083,2.667,91.0,52.333,26.0,7.875,10.583,13.125,2.542,0.0,3.5,7.208,10.9,5.35,0.4,201.958
2011-03-27,197.583,2.917,95.0,54.458,17.0,13.25,12.708,17.042,4.333,0.0,4.5,13.333,13.4,7.358,0.6,210.833
2011-03-28,196.667,3.304,95.0,60.5,24.0,15.167,11.435,15.0,3.565,0.0,5.304,22.435,17.0,9.775,3.4,211.833
2011-03-29,194.917,3.583,69.0,50.833,27.0,8.833,9.375,12.125,2.75,0.0,8.292,15.0,12.9,9.462,4.2,203.75
2011-03-30,192.625,2.167,78.0,62.125,39.0,6.542,4.917,5.958,1.042,0.0,4.5,16.667,18.6,13.888,9.9,199.167
2011-03-31,188.833,2.292,99.0,74.667,59.0,5.625,2.083,2.333,0.25,12.0,3.708,15.917,18.5,13.179,7.4,194.458
2011-04-01,189.958,2.417,75.0,59.5,42.0,7.417,4.208,4.625,0.417,0.0,2.0,10.833,14.1,9.758,3.8,197.375
2011-04-02,192.833,3.042,98.0,68.167,49.0,10.917,8.75,10.458,1.708,0.0,2.583,25.833,15.3,11.542,7.0,203.75
2011-04-03,188.458,2.25,63.0,54.333,46.0,3.625,1.25,2.0,0.75,0.0,1.0,8.708,8.0,7.542,6.5,192.083
2011-04-04,188.542,2.0,65.0,51.042,37.0,4.167,1.667,2.625,0.958,0.0,1.208,4.75,10.5,7.717,5.1,192.708
2011-04-05,190.318,2.333,82.0,47.417,29.0,12.636,6.375,8.125,1.75,0.0,2.417,9.333,12.3,8.325,4.2,202.955
2011-04-06,195.542,3.5,100.0,62.375,17.0,19.542,17.208,23.333,6.125,0.0,3.917,22.292,18.5,11.446,3.1,215.083
2011-04-07,192.042,2.208,92.0,66.25,32.0,12.875,6.5,8.417,1.917,0.0,3.375,14.625,20.4,14.638,9.4,204.917
2011-04-08,187.667,2.0,89.0,65.542,45.0,10.667,3.208,4.792,1.583,0.0,2.292,19.083,19.5,16.467,12.5,198.333
2011-04-09,188.667,1.833,100.0,91.5,73.0,11.875,3.167,4.667,1.5,9.0,1.792,20.167,17.5,14.733,10.3,200.542
2011-04-10,188.542,2.375,95.0,63.0,45.0,20.875,5.0,6.917,1.917,1.0,3.625,13.875,13.4,11.792,9.7,209.417
2011-04-11,191.833,3.478,100.0,75.208,50.0,17.292,10.625,14.333,3.708,2.0,3.708,19.542,17.7,11.996,6.9,209.125
2011-04-12,189.545,2.333,89.0,45.208,18.0,13.0,4.25,5.208,0.958,1.0,2.208,11.75,13.1,9.421,5.7,202.545
2011-04-13,192.25,3.125,90.0,55.0,17.0,18.0,13.708,16.833,3.125,0.0,4.333,18.333,21.5,13.342,5.5,210.25
2011-04-14,192.542,3.792,98.0,63.792,40.0,19.708,10.417,13.0,2.583,0.0,5.75,27.958,20.1,14.804,7.6,212.25
2011-04-15,189.208,2.333,99.0,65.333,36.0,16.5,4.913,6.304,1.391,0.0,6.348,24.87,23.1,17.817,11.6,205.708
2011-04-16,186.375,2.333,94.0,67.583,45.0,13.917,2.958,3.75,0.792,0.0,6.583,17.25,24.4,17.692,11.0,200.292
2011-04-17,188.167,2.833,87.0,58.5,44.0,15.958,5.292,6.458,1.167,0.0,7.792,13.667,13.1,11.55,9.5,204.125
2011-04-18,187.25,2.348,99.0,69.75,47.0,11.0,3.75,4.542,0.792,0.0,6.667,12.375,16.2,13.521,8.6,198.25
2011-04-19,189.455,2.5,99.0,86.292,49.0,6.091,6.792,8.083,1.292,22.0,4.667,21.25,19.8,11.812,4.8,195.545
2011-04-20,190.25,2.0,91.0,66.875,50.0,3.25,2.0,2.292,0.292,0.0,3.167,2.042,11.8,8.75,2.8,193.5
2011-04-21,191.792,2.917,92.0,75.125,66.0,4.958,7.5,8.875,1.375,0.0,5.333,11.958,14.2,11.133,9.0,196.75
2011-04-22,189.875,2.417,100.0,82.375,45.0,7.5,7.625,9.125,1.5,1.0,5.542,20.875,19.0,15.192,12.1,197.375
2011-04-23,185.333,1.625,99.0,85.792,65.0,4.958,1.708,2.083,0.375,19.0,3.5,16.833,18.7,16.738,13.9,190.292
2011-04-24,188.167,2.125,99.0,72.917,51.0,4.458,3.417,4.292,0.875,14.0,6.417,10.542,17.0,14.142,11.1,192.625
2011-04-25,190.25,2.87,88.0,62.0,29.0,5.917,5.958,7.25,1.292,3.0,6.25,12.583,19.5,14.017,11.2,196.167
2011-04-26,188.682,2.833,92.0,60.375,35.0,13.773,6.667,8.542,1.875,0.0,7.583,21.25,20.4,16.142,9.2,202.455
2011-04-27,187.375,2.5,98.0,78.833,53.0,14.0,2.304,3.174,0.87,0.0,5.478,39.783,23.0,19.375,16.4,201.375
2011-04-28,184.833,2.292,99.0,72.708,32.0,13.25,2.958,4.417,1.458,8.0,5.542,18.667,23.7,17.588,12.2,198.083
2011-04-29,188.083,4.5,99.0,66.875,51.0,8.208,5.375,8.208,2.833,1.0,7.875,11.583,15.0,13.042,10.5,196.292
2011-04-30,188.333,2.292,85.0,59.375,39.0,12.333,4.75,6.875,2.125,0.0,5.583,15.083,21.8,16.975,10.5,200.667
2011-05-01,185.625,2.0,99.0,72.875,50.0,9.083,1.958,3.958,2.0,2.0,4.958,22.125,21.8,18.45,16.3,194.708
2011-05-02,191.708,4.043,99.0,59.708,21.0,34.833,9.458,12.542,3.083,0.0,8.75,58.833,23.9,17.567,12.8,226.542
2011-05-03,189.227,4.292,99.0,80.583,56.0,13.545,6.458,8.792,2.333,33.0,5.292,32.125,17.1,14.896,11.9,202.773
2011-05-04,186.917,2.125,99.0,68.417,43.0,11.5,2.667,4.75,2.083,1.0,5.375,17.167,18.9,15.588,12.0,198.417
2011-05-05,187.875,2.042,91.0,69.125,54.0,9.125,1.417,3.333,1.917,0.0,4.333,15.333,15.7,14.158,12.6,197.0
2011-05-06,187.875,2.125,99.0,82.5,71.0,11.125,2.833,4.958,2.125,0.0,3.792,13.333,16.2,14.383,12.3,199.0
2011-05-07,187.375,3.208,99.0,86.917,72.0,15.292,8.917,11.958,3.042,0.0,5.292,16.458,18.5,16.646,14.9,202.667
2011-05-08,190.708,3.583,99.0,63.375,32.0,16.625,4.917,7.542,2.625,0.0,7.833,27.917,26.1,19.112,13.2,207.333
2011-05-09,191.042,3.304,94.0,69.0,34.0,14.5,7.042,9.917,2.875,0.0,7.0,24.958,21.3,17.392,12.0,205.542
2011-05-10,187.636,4.125,98.0,79.417,59.0,13.045,13.917,18.5,4.583,3.0,7.75,44.667,26.6,20.608,15.9,200.682
2011-05-11,188.583,3.333,99.0,97.083,89.0,13.375,9.75,12.333,2.583,34.0,4.5,16.958,15.4,14.167,13.2,201.958
2011-05-12,186.458,2.917,99.0,98.25,95.0,6.917,7.0,9.333,2.333,28.0,3.417,16.375,18.0,15.567,13.7,193.375
2011-05-13,186.583,3.792,99.0,83.792,66.0,11.375,9.957,12.652,2.696,5.0,6.304,21.696,20.6,17.946,15.0,197.958
2011-05-14,188.083,2.75,90.0,55.0,23.0,16.875,5.708,7.292,1.583,0.0,7.083,58.917,24.6,18.467,13.7,204.958
2011-05-15,190.875,2.208,79.0,45.542,20.0,8.917,2.958,3.958,1.0,0.0,8.042,19.667,24.5,19.412,13.9,199.792
2011-05-16,189.083,2.0,89.0,69.0,53.0,7.5,2.708,3.625,0.917,0.0,6.25,27.5,22.3,19.275,17.1,196.583
2011-05-17,187.727,2.333,98.0,83.708,69.0,7.727,4.75,5.792,1.042,0.0,4.75,19.917,18.3,16.8,14.4,195.455
2011-05-18,191.292,4.375,99.0,68.042,33.0,14.375,12.583,15.833,3.25,0.0,11.583,29.708,21.2,17.658,12.0,205.667
2011-05-19,195.25,3.083,99.0,65.125,36.0,12.708,6.583,8.0,1.417,0.0,8.5,34.667,25.3,19.908,13.7,207.958
2011-05-20,191.292,3.0,98.0,69.667,39.0,11.625,7.417,9.25,1.833,0.0,9.5,36.25,27.3,21.292,15.0,202.917
2011-05-21,190.25,2.292,99.0,75.583,44.0,11.042,3.917,5.208,1.292,0.0,8.333,25.292,27.7,21.979,16.5,201.292
2011-05-22,184.208,1.667,99.0,86.667,55.0,7.042,1.958,2.667,0.708,16.0,5.417,14.625,27.8,18.904,14.0,191.25
2011-05-23,185.792,2.0,99.0,74.708,58.0,5.208,1.458,2.083,0.625,11.0,3.833,8.0,16.3,14.846,12.5,191.0
2011-05-24,187.591,2.083,99.0,86.333,62.0,8.909,3.125,4.042,0.917,17.0,3.583,8.25,16.1,13.429,11.3,196.5
2011-05-25,192.292,2.042,99.0,69.958,33.0,14.792,7.083,9.292,2.208,0.0,5.667,13.542,22.5,17.046,10.7,207.083
2011-05-26,187.875,3.917,99.0,84.75,69.0,11.917,5.875,7.333,1.458,0.0,4.917,18.167,18.6,16.862,15.0,199.792
2011-05-27,187.417,2.292,88.0,68.458,47.0,24.458,12.783,15.13,2.348,0.0,7.348,14.391,21.5,18.9,17.0,211.875
2011-05-28,186.042,3.167,99.0,98.125,91.0,17.875,8.083,9.458,1.375,20.0,4.042,11.625,19.4,17.642,16.3,203.917
2011-05-29,183.25,2.0,99.0,99.0,99.0,9.833,0.875,1.0,0.125,74.0,2.625,3.25,16.8,16.383,15.5,193.083
2011-05-30,182.583,1.696,99.0,81.042,65.0,7.375,0.625,1.417,0.792,1.0,2.625,22.083,17.5,15.538,13.1,189.958
2011-05-31,186.0,1.458,79.0,70.0,61.0,2.636,0.583,1.583,1.0,0.0,3.125,23.417,13.1,11.958,10.9,188.636
2011-06-01,186.542,1.792,78.0,65.667,52.0,5.25,3.417,5.167,1.75,0.0,4.792,25.833,15.7,13.512,10.8,191.792
2011-06-02,188.25,2.0,99.0,87.417,72.0,7.583,8.083,10.5,2.417,14.0,3.833,26.25,18.6,16.35,13.6,195.833
2011-06-03,191.875,2.792,99.0,82.083,51.0,13.333,6.792,9.25,2.458,0.0,6.292,27.75,24.3,18.975,15.5,205.208
2011-06-04,199.417,3.0,99.0,78.417,55.0,11.5,8.542,12.958,4.417,0.0,7.208,36.708,25.1,20.688,16.4,210.917
2011-06-05,195.583,2.542,99.0,82.0,58.0,10.792,4.5,6.583,2.083,0.0,6.292,39.25,25.1,21.304,17.7,206.375
2011-06-06,191.778,2.765,99.0,69.667,41.0,3.111,8.19,10.857,2.667,0.0,11.238,32.909,27.7,21.658,16.8,194.889
2011-06-07,,2.625,99.0,77.75,54.0,,4.25,6.292,2.042,0.0,7.333,36.417,24.2,20.829,17.4,
2011-06-08,,2.167,99.0,90.167,71.0,,4.292,6.333,2.042,4.0,4.333,20.208,20.7,17.892,15.9,
2011-06-09,,2.75,99.0,79.292,49.0,,7.083,10.125,3.042,0.0,8.125,18.792,23.5,19.75,15.8,
2011-06-10,,2.0,99.0,83.708,64.0,,4.167,6.083,1.917,0.0,5.125,17.25,25.2,22.042,19.1,
2011-06-11,,2.5,99.0,92.125,74.0,,5.042,6.875,1.833,55.0,3.958,27.583,21.8,20.383,18.7,
2011-06-12,,3.0,99.0,75.917,50.0,,6.792,9.042,2.25,0.0,8.083,30.125,24.6,21.7,18.5,
2011-06-13,,2.957,99.0,89.375,63.0,,5.043,6.391,1.348,48.0,4.609,23.826,22.0,19.233,17.4,
2011-06-14,190.5,2.917,99.0,80.042,53.0,36.0,8.125,9.625,1.5,0.0,5.625,18.833,22.6,19.862,17.8,226.5
2011-06-15,190.591,2.917,99.0,70.625,55.0,11.182,9.792,12.458,2.667,0.0,9.708,10.792,20.4,18.762,15.5,201.773
2011-06-16,192.958,2.833,99.0,83.167,56.0,8.292,9.292,11.292,2.0,7.0,4.833,12.167,23.1,19.721,15.5,201.25
2011-06-17,185.333,3.583,99.0,97.5,94.0,2.917,2.833,3.417,0.583,26.0,3.083,16.167,18.8,18.138,17.4,188.25
2011-06-18,187.083,2.5,99.0,88.917,68.0,6.292,7.708,9.125,1.417,4.0,4.167,11.417,21.3,18.862,17.1,193.375
2011-06-19,190.917,2.583,99.0,88.167,68.0,7.542,6.542,7.75,1.208,0.0,4.75,14.292,22.5,20.067,17.9,198.458
2011-06-20,196.792,1.913,99.0,81.667,56.0,5.083,5.875,7.375,1.5,0.0,5.917,15.042,26.4,23.083,19.2,201.875
2011-06-21,113.625,2.125,98.0,76.042,53.0,3.625,7.667,9.792,2.125,0.0,6.375,10.542,28.9,24.871,21.1,117.25
2011-06-22,73.318,3.083,99.0,70.667,26.0,7.136,12.292,15.083,2.792,0.0,12.042,32.792,32.8,26.5,21.0,80.455
2011-06-23,1.875,2.417,97.0,76.458,58.0,3.25,10.75,14.417,3.667,0.0,8.083,26.792,30.7,26.658,23.4,5.125
2011-06-24,1.583,1.917,87.0,70.833,51.0,3.792,7.958,11.125,3.167,0.0,8.5,16.75,31.5,27.892,25.1,5.375
2011-06-25,151.375,2.0,99.0,92.958,79.0,4.167,2.917,3.917,1.0,0.0,4.833,15.708,25.6,20.008,18.2,155.542
2011-06-26,190.458,1.833,99.0,98.708,97.0,4.5,2.167,2.958,0.792,0.0,3.042,8.667,19.8,18.533,18.0,194.958
2011-06-27,190.167,2.304,99.0,94.167,80.0,8.458,5.261,7.087,1.826,0.0,3.217,16.13,21.6,19.871,18.5,198.625
2011-06-28,128.333,3.625,99.0,79.25,52.0,9.875,10.375,14.208,3.833,0.0,8.375,29.667,29.3,24.354,21.1,138.208
2011-06-29,200.0,2.667,99.0,78.208,55.0,9.0,7.333,9.208,1.875,0.0,9.417,27.083,29.0,25.538,21.5,209.0
2011-06-30,,2.208,99.0,79.083,40.0,,7.167,9.5,2.333,2.0,7.958,26.792,32.4,26.725,23.3,
2011-07-01,,5.333,99.0,82.333,58.0,,16.167,22.083,5.917,0.0,11.375,48.917,28.8,25.696,22.4,
2011-07-02,,1.792,99.0,89.208,73.0,,6.667,9.125,2.458,0.0,5.917,22.75,26.0,23.721,22.2,
2011-07-03,,2.917,99.0,84.25,66.0,,5.833,8.417,2.583,2.0,7.958,22.875,28.2,25.067,22.3,
2011-07-04,,1.13,96.0,72.875,51.0,,2.833,4.417,1.583,0.0,7.25,34.042,32.7,28.208,24.6,
2011-07-05,,2.042,99.0,78.042,54.0,,5.542,7.167,1.625,7.0,8.458,23.167,31.7,26.704,21.8,
2011-07-06,,3.417,99.0,73.542,47.0,,10.833,13.917,3.083,0.0,13.083,23.708,27.8,24.283,20.9,
2011-07-07,,1.542,99.0,81.958,59.0,,4.458,6.375,1.917,2.0,5.417,17.0,29.5,25.321,22.0,
2011-07-08,,2.0,97.0,79.083,56.0,,9.25,13.625,4.375,0.0,7.208,18.083,30.2,26.8,24.3,
2011-07-09,,2.167,99.0,78.167,53.0,,6.958,11.125,4.167,0.0,9.625,19.667,34.0,27.896,23.7,
2011-07-10,,1.667,98.0,74.083,49.0,,3.875,6.25,2.375,0.0,9.75,13.958,33.2,28.225,23.7,
2011-07-11,,1.391,99.0,76.875,49.0,,4.292,7.208,2.917,0.0,10.458,14.125,33.2,28.062,24.1,
2011-07-12,,1.0,99.0,75.208,53.0,,3.458,5.583,2.125,0.0,12.083,12.583,31.6,27.583,24.3,
2011-07-13,,1.0,99.0,72.667,51.0,,3.167,5.083,1.917,0.0,9.542,12.417,31.3,27.229,23.7,
2011-07-14,,1.042,99.0,72.625,48.0,,4.174,6.304,2.13,0.0,8.696,10.522,33.0,27.704,23.0,
2011-07-15,,1.25,99.0,72.042,47.0,,5.125,7.375,2.25,0.0,9.917,12.292,32.9,28.233,23.7,
