date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,189.125,9.917,11.667,16.292,4.625,,0.5,5.875,199.042
2011-01-02,183.952,8.333,6.429,8.286,1.857,,0.619,4.818,192.286
2011-01-03,183.5,6.708,7.5,9.458,1.958,,0.25,3.375,190.208
2011-01-04,183.833,9.083,11.0,14.583,3.583,,0.958,7.667,192.917
2011-01-05,181.833,5.167,4.542,6.042,1.5,,0.208,7.417,187.0
2011-01-06,187.13,8.826,15.792,22.458,6.667,,1.375,8.292,195.957
2011-01-07,184.042,6.083,7.5,11.125,3.625,,1.083,6.708,190.125
2011-01-08,184.833,6.25,6.5,8.25,1.75,,0.667,5.0,191.083
2011-01-09,188.182,12.045,14.762,18.571,3.81,,0.9,6.8,200.227
2011-01-10,186.792,10.875,17.0,20.875,3.875,,1.0,11.5,197.667
2011-01-11,183.333,9.542,9.125,13.125,4.0,,1.5,5.583,192.875
2011-01-12,183.125,7.708,11.417,13.75,2.333,,1.125,3.917,190.833
2011-01-13,185.087,10.913,14.792,20.667,5.875,,2.167,11.833,196.0
2011-01-14,186.042,6.917,5.667,8.083,2.417,,1.958,9.208,192.958
2011-01-15,187.0,7.708,7.292,10.708,3.417,,2.125,15.542,194.708
2011-01-16,191.727,14.773,24.714,30.81,6.095,,1.0,13.217,206.5
2011-01-17,192.333,17.476,27.458,36.292,8.833,,1.083,14.125,209.81
2011-01-18,187.708,16.333,23.167,28.0,4.833,,1.042,10.542,204.042
2011-01-19,192.5,24.375,25.708,41.083,15.375,,1.708,14.667,216.875
2011-01-20,187.083,13.708,17.333,23.042,5.708,,1.125,9.333,200.792
2011-01-21,180.125,7.167,6.417,7.042,0.625,,0.458,2.625,187.292
2011-01-22,196.292,17.25,19.625,30.125,10.5,,0.708,6.958,213.542
2011-01-23,184.227,16.455,8.8,11.35,2.55,,1.3,15.727,200.682
2011-01-24,183.478,8.391,14.333,19.417,5.083,,2.25,9.208,191.87
2011-01-25,183.708,12.708,14.333,19.417,5.083,,1.292,7.042,196.417
2011-01-26,184.292,7.667,9.458,12.542,3.083,,1.833,7.25,191.958
2011-01-27,187.958,10.5,13.5,18.5,5.0,,3.083,15.667,198.458
2011-01-28,184.25,7.25,7.083,10.667,3.583,,2.875,8.708,191.5
2011-01-29,182.25,4.958,3.458,4.333,0.875,,1.0,6.167,187.208
2011-01-30,183.045,6.818,7.524,9.667,2.143,,1.0,7.565,189.864
2011-01-31,184.913,7.13,10.958,14.25,3.292,,1.292,8.583,192.043
