date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,5.917,6.167,0.25,8.125,19.083
2011-01-02,5.0,5.636,0.636,4.75,15.583
2011-01-03,4.833,5.5,0.667,4.739,14.708
2011-01-04,7.696,9.0,1.304,6.375,15.524
2011-01-05,3.75,4.625,0.875,7.667,15.222
2011-01-06,10.542,13.458,2.917,7.583,18.636
2011-01-07,4.917,6.417,1.5,7.5,14.875
2011-01-08,5.208,6.167,0.958,5.958,16.375
2011-01-09,10.136,11.364,1.227,6.958,17.958
2011-01-10,15.542,18.833,3.292,9.143,18.792
2011-01-11,6.13,7.391,1.261,6.333,14.727
2011-01-12,8.083,9.667,1.583,4.458,14.304
2011-01-13,9.208,11.208,2.0,8.083,17.208
2011-01-14,4.458,6.125,1.667,9.333,19.708
2011-01-15,5.208,6.5,1.292,13.958,21.833
2011-01-16,16.955,20.045,3.091,15.667,21.667
2011-01-17,18.708,21.458,2.75,13.75,21.75
2011-01-18,17.682,20.364,2.682,11.522,18.5
2011-01-19,21.125,28.75,7.625,14.542,22.458
2011-01-20,6.333,7.333,1.0,8.833,17.083
2011-01-21,3.875,4.167,0.292,1.875,12.417
2011-01-22,13.708,17.833,4.125,6.0,18.25
2011-01-23,6.136,7.5,1.364,9.045,18.5
2011-01-24,7.625,9.167,1.542,7.167,14.792
2011-01-25,10.174,12.174,2.0,6.5,17.565
2011-01-26,7.792,9.833,2.042,6.75,17.348
2011-01-27,9.333,11.708,2.375,13.375,20.708
2011-01-28,4.458,5.958,1.5,7.833,16.0
2011-01-29,2.875,3.708,0.833,6.208,15.375
2011-01-30,5.409,6.727,1.318,7.364,15.958
2011-01-31,7.625,9.417,1.792,8.125,16.333
2011-02-01,5.227,6.227,1.0,8.167,15.81
2011-02-02,6.083,7.667,1.583,7.208,16.542
2011-02-03,9.0,11.5,2.5,5.708,17.0
2011-02-04,6.75,8.292,1.542,10.083,16.708
2011-02-05,10.333,11.75,1.417,10.792,18.0
2011-02-06,23.636,38.818,15.182,18.739,25.917
2011-02-07,23.333,27.625,4.292,16.833,24.792
2011-02-08,8.826,11.913,3.087,9.167,18.714
2011-02-09,8.375,11.25,2.875,5.458,14.0
2011-02-10,9.958,12.375,2.417,8.917,18.0
2011-02-11,6.125,8.583,2.458,6.458,17.208
2011-02-12,6.5,7.333,0.833,8.25,16.042
2011-02-13,21.545,26.591,5.045,13.458,22.667
2011-02-14,26.458,34.333,7.875,18.591,32.25
2011-02-15,8.957,10.739,1.783,19.458,22.091
2011-02-16,9.25,11.042,1.792,6.625,13.625
2011-02-17,9.958,12.042,2.083,8.875,19.292
2011-02-18,6.375,8.5,2.125,6.417,17.542
2011-02-19,6.792,7.708,0.917,7.917,18.875
2011-02-20,12.727,16.455,3.727,9.375,20.174
2011-02-21,13.042,14.5,1.458,15.5,28.583
2011-02-22,22.304,27.304,5.0,20.826,23.636
2011-02-23,10.545,12.727,2.182,18.417,29.583
2011-02-24,,,,30.5,36.75
2011-02-25,21.625,26.625,5.0,15.583,27.0
2011-02-26,6.458,7.542,1.083,10.875,18.75
2011-02-27,5.455,6.727,1.273,8.5,15.792
2011-02-28,10.625,11.958,1.333,11.409,17.042
2011-03-01,29.333,41.75,12.417,18.583,29.875
2011-03-02,22.5,28.125,5.625,16.667,24.833
2011-03-03,8.417,9.625,1.208,13.375,22.25
2011-03-04,6.375,7.083,0.708,11.458,18.958
2011-03-05,18.318,23.955,5.636,7.542,16.958
2011-03-06,17.333,20.375,3.042,5.708,15.667
2011-03-07,11.182,12.636,1.455,11.522,23.905
2011-03-08,14.292,17.0,2.708,13.417,21.292
2011-03-09,14.75,19.25,4.5,22.083,27.417
2011-03-10,10.375,11.375,1.0,9.292,19.458
2011-03-11,3.125,3.458,0.333,7.833,18.667
2011-03-12,4.318,5.091,0.773,11.042,20.042
2011-03-13,6.375,7.5,1.125,5.542,20.375
2011-03-14,5.13,5.609,0.478,8.652,17.667
2011-03-15,6.708,7.833,1.125,15.583,20.833
2011-03-16,9.583,10.708,1.125,18.292,22.583
2011-03-17,8.875,9.292,0.417,14.375,19.375
2011-03-18,9.5,10.5,1.0,9.0,21.417
2011-03-19,5.364,6.409,1.045,7.5,16.042
2011-03-20,6.792,8.042,1.25,8.583,18.875
2011-03-21,6.826,7.783,0.957,11.35,22.773
2011-03-22,14.917,16.542,1.625,25.125,37.083
2011-03-23,14.667,16.667,2.0,24.542,35.5
2011-03-24,5.286,5.667,0.381,4.542,15.0
2011-03-25,3.958,4.333,0.375,4.833,14.917
2011-03-26,6.7,7.7,1.0,11.0,17.227
2011-03-27,5.292,5.708,0.417,14.87,21.5
2011-03-28,7.304,7.957,0.652,11.4,28.182
2011-03-29,9.0,9.667,0.667,3.5,23.542
2011-03-30,10.167,10.958,0.792,23.333,25.0
2011-03-31,8.583,9.333,0.75,13.167,21.792
2011-04-01,8.458,8.917,0.458,15.667,21.042
2011-04-02,5.833,6.625,0.792,11.917,20.667
2011-04-03,5.0,5.417,0.417,11.958,17.75
2011-04-04,7.773,8.818,1.045,7.0,14.375
2011-04-05,11.042,12.042,1.0,16.0,24.167
2011-04-06,17.609,19.739,2.13,17.818,23.143
2011-04-07,9.682,10.0,0.318,14.458,18.545
2011-04-08,10.583,11.417,0.833,13.875,20.375
2011-04-09,10.542,11.542,1.0,10.958,21.833
