date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,5.708,12.625,19.667,7.042,
2011-01-02,4.583,10.667,16.167,5.5,
2011-01-03,5.625,12.25,18.583,6.333,
2011-01-04,3.727,11.522,19.0,7.478,
2011-01-05,4.292,21.083,49.625,28.542,
2011-01-06,4.0,23.458,53.375,29.917,
2011-01-07,4.75,25.417,69.75,44.333,
2011-01-08,4.042,18.667,35.625,16.958,
2011-01-09,5.333,16.958,34.958,18.0,
2011-01-10,6.792,25.333,53.458,28.125,
2011-01-11,3.667,15.583,36.292,20.708,
2011-01-12,3.591,27.417,61.542,34.125,
2011-01-13,4.792,24.792,56.167,31.375,
2011-01-14,4.875,24.0,60.75,36.75,
2011-01-15,3.417,18.25,27.583,9.333,
2011-01-16,3.25,15.5,30.042,14.542,
2011-01-17,4.708,26.458,68.208,41.75,
2011-01-18,5.304,29.783,78.957,49.174,
2011-01-19,5.375,32.25,78.958,46.708,
2011-01-20,2.917,15.917,31.833,15.917,
2011-01-21,3.167,19.583,37.542,17.958,
2011-01-22,3.333,13.875,23.625,9.75,
2011-01-23,2.833,8.458,11.667,3.208,
2011-01-24,3.174,9.667,15.875,6.208,
2011-01-25,3.75,18.0,37.417,19.417,
2011-01-26,3.458,21.75,50.917,29.167,
2011-01-27,4.458,27.958,49.167,21.208,
2011-01-28,4.375,18.917,36.25,17.333,
2011-01-29,3.75,12.833,20.667,7.833,
2011-01-30,3.792,16.167,31.375,15.208,
2011-01-31,5.583,29.625,67.917,38.292,
2011-02-01,5.25,17.458,37.25,19.792,
2011-02-02,2.783,8.435,14.348,5.913,
2011-02-03,4.5,25.583,49.667,24.083,
2011-02-04,4.708,21.25,44.708,23.458,
2011-02-05,4.917,16.292,28.542,12.25,
2011-02-06,6.417,32.5,78.958,46.458,
2011-02-07,2.083,7.333,11.667,4.333,
2011-02-08,1.083,8.125,14.833,6.708,
2011-02-09,2.333,17.833,34.0,16.167,
2011-02-10,2.773,17.864,42.318,24.455,
2011-02-11,2.375,12.792,29.0,16.208,
2011-02-12,3.0,14.458,23.917,9.458,
2011-02-13,5.167,29.0,65.208,36.208,
2011-02-14,5.783,34.609,92.565,57.957,
2011-02-15,5.333,30.958,64.042,33.083,
2011-02-16,3.75,19.958,40.042,20.083,
2011-02-17,2.708,6.833,10.75,3.917,
2011-02-18,3.417,10.5,18.875,8.375,
2011-02-19,3.625,11.458,17.125,5.667,
2011-02-20,4.333,26.5,58.458,31.958,
2011-02-21,3.875,26.208,55.125,28.917,
2011-02-22,5.091,24.545,64.5,39.955,
2011-02-23,4.333,11.917,25.292,13.375,
2011-02-24,5.125,15.417,23.792,8.375,
2011-02-25,4.708,17.333,34.792,17.458,
2011-02-26,3.042,7.375,10.958,3.583,
2011-02-27,3.917,17.125,39.208,22.083,
2011-02-28,3.826,13.565,25.13,11.565,
2011-03-01,5.208,27.625,59.125,31.5,
2011-03-02,4.542,21.708,54.333,32.625,
2011-03-03,3.333,10.167,17.042,6.875,
2011-03-04,4.542,12.5,21.042,8.542,
2011-03-05,7.167,32.75,83.292,50.542,
2011-03-06,4.542,21.417,39.542,18.125,
2011-03-07,5.375,23.917,48.042,24.125,
2011-03-08,8.542,34.417,74.625,40.208,
2011-03-09,4.727,24.455,49.091,24.636,
2011-03-10,3.292,7.583,11.458,3.875,
2011-03-11,3.75,7.833,11.708,3.875,
2011-03-12,2.917,6.875,9.417,2.542,
2011-03-13,3.958,19.042,36.875,17.833,
2011-03-14,4.304,18.348,32.217,13.87,
2011-03-15,4.875,18.958,33.833,14.875,
2011-03-16,5.833,28.042,51.833,23.792,
2011-03-17,6.625,25.25,43.875,18.625,
2011-03-18,5.875,15.25,22.167,6.917,
2011-03-19,4.125,9.208,14.958,5.75,
2011-03-20,4.708,12.792,22.083,9.292,
2011-03-21,5.25,22.125,45.0,22.875,
2011-03-22,4.522,20.5,36.042,15.542,
2011-03-23,4.833,24.958,48.375,23.417,
2011-03-24,4.375,6.708,11.0,4.292,
2011-03-25,2.917,4.167,6.25,2.083,
2011-03-26,2.75,9.333,16.125,6.792,
2011-03-27,3.292,21.583,40.208,18.625,
2011-03-28,3.391,17.174,30.478,13.304,
2011-03-29,4.208,21.417,35.5,14.083,
2011-03-30,3.167,13.792,21.375,7.583,
2011-03-31,2.417,5.625,8.25,2.625,
2011-04-01,,17.958,29.75,11.792,
2011-04-02,,12.625,21.25,8.625,
2011-04-03,,6.208,10.0,3.792,
2011-04-04,,10.5,20.833,10.333,
2011-04-05,,14.875,29.5,14.625,
2011-04-06,,17.917,36.958,19.042,
2011-04-07,,17.25,34.042,16.792,
2011-04-08,,16.458,32.042,15.583,
2011-04-09,,9.75,18.333,8.583,
2011-04-10,,8.375,12.833,4.458,
2011-04-11,,10.625,19.042,8.417,
2011-04-12,,16.609,33.87,17.261,
2011-04-13,,13.833,22.542,8.708,
2011-04-14,,16.5,26.792,10.292,
2011-04-15,,16.542,25.75,9.208,
2011-04-16,,6.417,10.542,4.125,
2011-04-17,,9.708,14.667,4.958,
2011-04-18,,9.0,13.792,4.792,
2011-04-19,,6.542,11.292,4.75,
2011-04-20,,16.0,33.583,17.583,
2011-04-21,,19.417,34.708,15.292,
2011-04-22,2.714,18.818,34.182,15.364,
2011-04-23,3.125,8.75,13.333,4.583,
2011-04-24,3.75,11.917,19.292,7.375,
2011-04-25,3.625,18.0,33.958,15.958,
2011-04-26,2.917,13.75,25.125,11.375,
2011-04-27,3.478,16.591,27.591,11.0,
2011-04-28,3.167,11.833,18.417,6.583,
2011-04-29,3.542,14.958,24.542,9.583,
2011-04-30,3.625,17.5,29.583,12.083,
2011-05-01,3.417,7.875,12.375,4.5,
2011-05-02,3.792,16.417,31.042,14.625,
2011-05-03,3.5,14.708,23.083,8.375,
2011-05-04,2.833,9.167,15.042,5.875,
2011-05-05,2.609,10.125,14.417,4.292,
