date,SO2_mean,SPM_mean
2011-01-01,3.25,
2011-01-02,2.583,
2011-01-03,3.875,
2011-01-04,2.625,
2011-01-05,1.5,
2011-01-06,1.826,
2011-01-07,1.833,
2011-01-08,1.333,
2011-01-09,7.083,
2011-01-10,5.583,
2011-01-11,4.091,
2011-01-12,1.875,
2011-01-13,4.13,
2011-01-14,2.917,
2011-01-15,2.375,
2011-01-16,1.625,
2011-01-17,1.083,
2011-01-18,1.75,
2011-01-19,1.0,
2011-01-20,1.261,
2011-01-21,1.083,
2011-01-22,1.0,
2011-01-23,1.167,
2011-01-24,2.261,
2011-01-25,3.167,
2011-01-26,1.75,
2011-01-27,1.609,
2011-01-28,2.792,
2011-01-29,4.083,
2011-01-30,2.375,
2011-01-31,4.417,
2011-02-01,2.292,
2011-02-02,1.833,
2011-02-03,1.043,
2011-02-04,2.083,
2011-02-05,1.708,
2011-02-06,1.833,
2011-02-07,1.364,
2011-02-08,1.417,
2011-02-09,1.25,
2011-02-10,1.913,
2011-02-11,2.208,
2011-02-12,2.667,
2011-02-13,2.5,
2011-02-14,1.083,
2011-02-15,2.0,
2011-02-16,1.917,
2011-02-17,2.217,
2011-02-18,1.958,
2011-02-19,1.708,
2011-02-20,1.417,
2011-02-21,1.957,
2011-02-22,1.75,
2011-02-23,1.917,
2011-02-24,4.522,
2011-02-25,2.0,
2011-02-26,1.125,
2011-02-27,1.042,
2011-02-28,2.833,
2011-03-01,2.708,
2011-03-02,1.043,
2011-03-03,1.5,
2011-03-04,1.542,
2011-03-05,1.458,
2011-03-06,1.542,
2011-03-07,3.826,
2011-03-08,3.5,
2011-03-09,1.348,
2011-03-10,1.0,
2011-03-11,4.125,
2011-03-12,1.292,
2011-03-13,1.792,
2011-03-14,3.0,
2011-03-15,4.083,
2011-03-16,3.696,
2011-03-17,1.333,
2011-03-18,1.125,
2011-03-19,1.125,
2011-03-20,1.625,
2011-03-21,1.826,
2011-03-22,1.792,
2011-03-23,1.043,
2011-03-24,2.833,
2011-03-25,1.542,
2011-03-26,1.542,
2011-03-27,2.0,
2011-03-28,3.208,
2011-03-29,4.083,
2011-03-30,2.739,
2011-03-31,1.875,
2011-04-01,2.167,
2011-04-02,1.458,
2011-04-03,1.375,
2011-04-04,1.292,
2011-04-05,1.652,
2011-04-06,2.5,
2011-04-07,2.435,
2011-04-08,1.0,
2011-04-09,1.375,
2011-04-10,2.958,
2011-04-11,1.792,
2011-04-12,1.458,
2011-04-13,3.667,
2011-04-14,1.87,
2011-04-15,1.083,
2011-04-16,1.0,
2011-04-17,1.958,
2011-04-18,1.25,
2011-04-19,1.087,
2011-04-20,1.125,
2011-04-21,1.696,
2011-04-22,1.348,
2011-04-23,1.208,
2011-04-24,1.5,
2011-04-25,2.0,
2011-04-26,1.542,
2011-04-27,1.25,
2011-04-28,1.217,
2011-04-29,1.833,
2011-04-30,2.417,
2011-05-01,1.375,
2011-05-02,1.417,
2011-05-03,1.292,
2011-05-04,1.667,
2011-05-05,1.5,
2011-05-06,1.625,
2011-05-07,1.917,
2011-05-08,1.083,
2011-05-09,1.0,
2011-05-10,1.0,
2011-05-11,1.0,
2011-05-12,1.0,
2011-05-13,2.042,
2011-05-14,3.083,
2011-05-15,2.083,
2011-05-16,2.0,
2011-05-17,1.75,
2011-05-18,1.522,
2011-05-19,4.174,
2011-05-20,1.5,
2011-05-21,1.333,
2011-05-22,1.0,
2011-05-23,1.0,
2011-05-24,1.167,
2011-05-25,1.625,
2011-05-26,1.13,
2011-05-27,1.0,
2011-05-28,1.0,
2011-05-29,1.0,
2011-05-30,1.167,
2011-05-31,1.125,
2011-06-01,1.0,
2011-06-02,1.261,
2011-06-03,1.292,
2011-06-04,1.417,
2011-06-05,2.75,
2011-06-06,1.625,
2011-06-07,1.042,
2011-06-08,1.375,
2011-06-09,1.043,
2011-06-10,1.0,
2011-06-11,1.0,
2011-06-12,1.0,
2011-06-13,1.0,
2011-06-15,1.136,
2011-06-16,1.0,
2011-06-17,1.0,
2011-06-18,1.0,
2011-06-19,1.0,
2011-06-20,1.0,
2011-06-21,1.0,
2011-06-22,1.0,
2011-06-23,1.0,
2011-06-24,1.083,
2011-06-25,1.708,
2011-06-26,1.0,
2011-06-27,1.0,
2011-06-28,1.0,
2011-06-29,1.304,
2011-06-30,1.083,
2011-07-01,1.042,
2011-07-02,1.0,
2011-07-03,1.0,
2011-07-04,1.0,
2011-07-05,1.083,
2011-07-06,1.0,
2011-07-07,1.0,
2011-07-08,1.0,
2011-07-09,1.417,
2011-07-10,1.625,
2011-07-11,1.125,
2011-07-12,1.417,
2011-07-13,1.227,
2011-07-14,1.333,
2011-07-15,1.25,
2011-07-16,1.917,
2011-07-17,1.667,
2011-07-18,1.125,
2011-07-19,1.0,
2011-07-20,1.0,
2011-07-21,1.0,
