date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,8.0,9.0,1.0,,4.708,40.25
2011-01-02,7.083,8.083,1.0,,1.792,13.833
2011-01-03,6.708,7.708,1.0,,3.833,26.167
2011-01-04,4.5,5.5,1.0,,1.625,15.125
2011-01-05,8.667,9.667,1.0,,1.292,10.652
2011-01-06,13.25,15.208,1.958,,2.435,12.292
2011-01-07,16.0,20.458,4.458,,1.875,21.75
2011-01-08,12.917,14.75,1.833,,1.5,10.292
2011-01-09,10.75,11.875,1.125,,6.625,29.125
2011-01-10,20.458,26.25,5.792,,6.5,51.667
2011-01-11,9.208,10.292,1.083,,3.5,24.542
2011-01-12,13.583,17.167,3.583,,1.917,8.417
2011-01-13,14.083,15.375,1.292,,4.565,23.083
2011-01-14,14.708,17.875,3.167,,3.542,25.667
2011-01-15,10.625,11.625,1.0,,1.792,12.583
2011-01-16,11.625,13.125,1.5,,1.25,10.042
2011-01-17,10.083,11.208,1.125,,1.0,3.125
2011-01-18,18.462,29.538,11.077,,2.375,10.542
2011-01-19,19.538,23.538,4.0,,1.042,25.5
2011-01-20,9.75,11.5,1.75,,1.043,9.75
2011-01-21,8.5,9.542,1.042,,1.042,3.875
2011-01-22,6.875,7.875,1.0,,1.0,10.458
2011-01-23,5.0,6.125,1.125,,1.083,6.333
2011-01-24,7.375,8.708,1.333,,2.542,13.25
2011-01-25,6.75,8.25,1.5,,2.708,17.292
2011-01-26,7.792,9.0,1.208,,1.375,8.458
2011-01-27,13.792,15.208,1.417,,2.6,15.19
2011-01-28,10.25,11.458,1.208,,3.25,32.333
2011-01-29,7.333,8.417,1.083,,3.417,26.958
2011-01-30,9.5,10.833,1.333,,2.583,18.792
2011-01-31,14.167,16.5,2.333,,5.208,16.792
2011-02-01,4.583,5.625,1.042,,3.083,27.542
2011-02-02,4.708,5.917,1.208,,1.167,6.708
2011-02-03,16.083,18.5,2.417,,2.0,10.667
2011-02-04,12.5,14.292,1.792,,2.958,21.5
2011-02-05,12.25,13.375,1.125,,2.167,37.792
2011-02-06,16.125,21.042,4.917,,1.458,32.542
2011-02-07,5.292,6.375,1.083,,1.583,13.0
2011-02-08,3.583,4.708,1.125,,1.0,7.208
2011-02-09,6.417,7.708,1.292,,1.208,6.25
2011-02-10,9.542,10.875,1.333,,1.652,10.167
2011-02-11,9.042,11.417,2.375,,1.667,9.75
2011-02-12,10.083,11.542,1.458,,1.75,7.333
2011-02-13,15.458,17.708,2.25,,1.167,18.958
2011-02-14,21.292,33.167,11.875,,1.0,26.375
2011-02-15,11.875,13.167,1.292,,1.208,22.333
2011-02-16,9.458,11.208,1.75,,1.333,16.125
