date,HUM_max,HUM_mean,HUM_min,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-29,58.0,41.958333333333336,29.0,6.333333333333333,9.166666666666666,67.0,23.958333333333332,-9.0
2011-01-30,73.0,50.958333333333336,36.0,8.291666666666666,11.541666666666666,64.0,17.458333333333332,-26.0
2011-01-31,91.0,61.708333333333336,42.0,10.25,12.958333333333334,92.0,22.916666666666668,-41.0
2011-02-01,92.0,58.958333333333336,35.0,11.333333333333334,15.833333333333334,125.0,41.5,-33.0
2011-02-02,85.0,44.34782608695652,23.0,6.333333333333333,9.9,45.0,9.708333333333334,-37.0
2011-02-03,85.0,51.166666666666664,31.0,9.458333333333334,14.125,68.0,9.75,-48.0
2011-02-04,90.0,55.791666666666664,29.0,11.166666666666666,14.541666666666666,114.0,33.916666666666664,-45.0
2011-02-05,77.0,60.333333333333336,41.0,15.625,18.875,90.0,38.25,-8.0
2011-02-06,100.0,90.875,74.0,32.958333333333336,33.916666666666664,46.0,35.75,14.0
2011-02-07,99.0,96.58333333333333,90.0,25.333333333333332,24.833333333333332,95.0,69.45833333333333,44.0
2011-02-08,94.0,58.791666666666664,42.0,5.875,9.291666666666666,83.0,53.458333333333336,8.0
2011-02-09,91.0,48.083333333333336,27.0,5.75,10.125,81.0,31.416666666666668,-18.0
2011-02-10,89.0,63.0,42.0,13.26086956521739,17.0,94.0,38.833333333333336,-15.0
2011-02-11,97.0,59.541666666666664,39.0,12.541666666666666,14.333333333333334,88.0,40.75,-18.0
2011-02-12,86.0,52.25,35.0,7.916666666666667,13.0,96.0,35.375,-20.0
2011-02-13,77.0,55.875,43.0,14.291666666666666,20.125,95.0,43.75,-5.0
2011-02-14,99.0,81.83333333333333,55.0,27.375,26.791666666666668,62.0,48.583333333333336,41.0
2011-02-15,99.0,70.625,44.0,19.166666666666668,22.083333333333332,119.0,67.375,39.0
2011-02-16,99.0,61.083333333333336,46.0,11.958333333333334,13.666666666666666,36.0,27.875,13.0
2011-02-17,100.0,73.95833333333333,37.0,18.125,18.82608695652174,80.0,34.666666666666664,10.0
2011-02-18,100.0,51.041666666666664,23.0,6.375,10.791666666666666,60.0,19.125,-15.0
2011-02-19,88.0,54.541666666666664,33.0,9.875,14.5,80.0,23.0,-19.0
2011-02-20,85.0,57.958333333333336,30.0,10.583333333333334,16.25,108.0,42.875,-28.0
2011-02-21,97.0,56.208333333333336,28.0,12.125,19.0,131.0,61.791666666666664,-19.0
2011-02-22,96.0,67.29166666666667,55.0,18.625,25.916666666666668,99.0,74.33333333333333,50.0
2011-02-23,99.0,88.16666666666667,52.0,22.347826086956523,23.47826086956522,110.0,73.75,42.0
2011-02-24,76.0,48.25,33.0,18.166666666666668,27.25,158.0,110.79166666666667,72.0
2011-02-25,100.0,91.16666666666667,79.0,12.916666666666666,15.75,95.0,56.916666666666664,34.0
2011-02-26,78.0,58.916666666666664,43.0,6.5,11.541666666666666,68.0,51.541666666666664,30.0
2011-02-27,45.0,36.875,30.0,6.1,11.541666666666666,87.0,42.291666666666664,8.0
2011-02-28,61.0,46.958333333333336,37.0,,12.375,69.0,34.916666666666664,2.0
2011-03-01,99.0,80.95833333333333,58.0,11.083333333333334,15.208333333333334,108.0,62.625,15.0
2011-03-02,99.0,96.70833333333333,90.0,17.73913043478261,17.608695652173914,74.0,57.958333333333336,44.0
2011-03-03,99.0,69.16666666666667,45.0,9.75,12.875,116.0,71.83333333333333,35.0
2011-03-04,100.0,71.41666666666667,58.0,15.875,17.875,62.0,50.125,21.0
2011-03-05,100.0,97.58333333333333,91.0,6.708333333333333,8.5,89.0,53.416666666666664,19.0
2011-03-06,99.0,89.0,63.0,17.75,21.625,177.0,113.79166666666667,77.0
2011-03-07,99.0,67.0,40.0,19.708333333333332,24.958333333333332,150.0,123.79166666666667,107.0
2011-03-08,87.0,67.86363636363636,57.0,17.333333333333332,21.391304347826086,102.0,91.83333333333333,78.0
2011-03-09,97.0,92.33333333333333,64.0,14.041666666666666,16.625,90.0,67.625,45.0
2011-03-10,98.0,87.54166666666667,73.0,3.125,7.5,71.0,49.833333333333336,25.0
2011-03-11,94.0,74.875,50.0,10.416666666666666,12.5,114.0,65.45833333333333,28.0
2011-03-12,83.0,47.583333333333336,27.0,4.304347826086956,9.291666666666666,116.0,59.708333333333336,0.0
2011-03-13,68.0,47.5,29.0,4.541666666666667,9.375,104.0,59.291666666666664,11.0
2011-03-14,83.0,58.5,43.0,10.25,12.666666666666666,118.0,64.625,24.0
2011-03-15,97.0,57.208333333333336,32.0,13.521739130434783,19.043478260869566,131.0,62.875,5.0
2011-03-16,80.0,54.708333333333336,36.0,13.875,17.916666666666668,115.0,64.16666666666667,11.0
2011-03-17,100.0,89.0,69.0,38.166666666666664,38.75,81.0,62.5,42.0
2011-03-18,99.0,95.625,85.0,31.083333333333332,30.75,115.0,86.25,48.0
2011-03-19,99.0,48.625,31.0,6.380952380952381,9.833333333333334,113.0,80.66666666666667,52.0
2011-03-20,63.0,42.416666666666664,31.0,9.125,15.291666666666666,131.0,78.29166666666667,27.0
2011-03-21,59.0,39.125,21.0,6.375,12.875,134.0,74.66666666666667,30.0
2011-03-22,85.0,54.416666666666664,39.0,18.666666666666668,26.869565217391305,152.0,85.16666666666667,1.0
2011-03-23,99.0,80.54166666666667,53.0,23.291666666666668,25.708333333333332,117.0,89.20833333333333,74.0
2011-03-24,99.0,92.08333333333333,72.0,12.375,13.25,125.0,76.79166666666667,41.0
2011-03-25,99.0,56.541666666666664,20.0,5.75,9.541666666666666,143.0,78.16666666666667,13.0
2011-03-26,85.0,54.125,33.0,8.666666666666666,13.541666666666666,110.0,59.75,3.0
2011-03-27,87.0,58.541666666666664,30.0,10.125,15.0,143.0,79.0,-1.0
2011-03-28,96.0,63.041666666666664,35.0,17.083333333333332,22.416666666666668,174.0,96.5,26.0
2011-03-29,67.0,49.5,29.0,11.304347826086957,18.17391304347826,168.0,110.375,38.0
2011-03-30,72.0,60.291666666666664,49.0,10.041666666666666,17.583333333333332,191.0,142.58333333333334,77.0
2011-03-31,98.0,73.66666666666667,48.0,7.041666666666667,16.375,183.0,133.54166666666666,75.0
2011-04-01,88.0,61.041666666666664,38.0,14.333333333333334,16.125,158.0,101.83333333333333,18.0
2011-04-02,99.0,58.291666666666664,36.0,20.583333333333332,22.333333333333332,195.0,125.125,51.0
2011-04-03,82.0,56.75,42.0,11.125,12.541666666666666,90.0,72.83333333333333,58.0
2011-04-04,71.0,43.125,29.0,6.083333333333333,9.291666666666666,137.0,86.25,36.0
2011-04-05,74.0,47.333333333333336,28.0,12.708333333333334,13.458333333333334,167.0,90.33333333333333,6.0
2011-04-06,89.0,60.666666666666664,31.0,15.833333333333334,15.666666666666666,199.0,121.29166666666667,27.0
2011-04-07,95.0,61.82608695652174,34.0,15.19047619047619,16.863636363636363,205.0,142.54166666666666,72.0
2011-04-08,68.0,56.666666666666664,45.0,9.291666666666666,12.583333333333334,206.0,171.125,149.0
2011-04-09,99.0,87.75,62.0,10.0,15.25,180.0,156.91666666666666,132.0
2011-04-10,94.0,66.54166666666667,44.0,10.166666666666666,13.041666666666666,178.0,142.08333333333334,108.0
2011-04-11,98.0,75.25,43.0,19.416666666666668,23.375,198.0,137.125,85.0
2011-04-12,65.0,39.75,23.0,14.291666666666666,16.541666666666668,163.0,109.33333333333333,70.0
2011-04-13,70.0,48.666666666666664,32.0,17.333333333333332,21.375,223.0,137.16666666666666,51.0
2011-04-14,73.0,51.208333333333336,28.0,21.5,25.82608695652174,236.0,162.5,92.0
2011-04-15,93.0,66.08333333333333,49.0,21.166666666666668,26.791666666666668,223.0,169.375,101.0
2011-04-16,97.0,64.29166666666667,36.0,14.958333333333334,21.0,259.0,179.125,108.0
2011-04-17,81.0,53.291666666666664,38.0,11.083333333333334,14.125,185.0,132.75,84.0
2011-04-18,99.0,70.41666666666667,56.0,12.208333333333334,16.333333333333332,168.0,144.41666666666666,117.0
2011-04-19,99.0,92.20833333333333,74.0,5.681818181818182,8.291666666666666,142.0,101.25,62.0
2011-04-20,99.0,69.58333333333333,47.0,6.541666666666667,7.833333333333333,164.0,108.125,39.0
2011-04-21,99.0,79.91666666666667,55.0,11.26086956521739,13.521739130434783,174.0,124.04166666666667,86.0
2011-04-22,96.0,78.29166666666667,54.0,15.666666666666666,16.708333333333332,183.0,148.375,110.0
2011-04-23,99.0,97.91666666666667,93.0,5.0,13.333333333333334,171.0,156.04166666666666,138.0
2011-04-24,91.0,57.875,34.0,7.041666666666667,14.75,206.0,160.45833333333334,116.0
2011-04-25,96.0,56.625,22.0,11.208333333333334,14.541666666666666,200.0,142.5,82.0
2011-04-26,81.0,56.291666666666664,38.0,13.625,17.916666666666668,214.0,146.04166666666666,68.0
2011-04-27,99.0,73.70833333333333,51.0,28.041666666666668,39.041666666666664,238.0,192.91666666666666,121.0
2011-04-28,98.0,58.541666666666664,34.0,11.565217391304348,19.608695652173914,247.0,191.125,120.0
2011-04-29,77.0,53.083333333333336,43.0,10.125,12.75,196.0,147.66666666666666,90.0
2011-04-30,88.0,61.916666666666664,37.0,16.75,21.666666666666668,233.0,170.0,102.0
2011-05-01,99.0,76.125,51.0,12.958333333333334,17.5,201.0,175.45833333333334,146.0
2011-05-02,99.0,53.333333333333336,29.0,42.0,67.83333333333333,244.0,184.04166666666666,120.0
2011-05-03,99.0,70.45833333333333,46.0,34.0,58.375,180.0,154.16666666666666,129.0
2011-05-04,98.0,71.04166666666667,44.0,16.791666666666668,25.125,218.0,167.875,125.0
2011-05-05,82.0,70.66666666666667,58.0,13.958333333333334,19.5,165.0,148.625,132.0
2011-05-06,84.0,69.56521739130434,48.0,17.91304347826087,25.0,204.0,162.41666666666666,125.0
2011-05-07,99.0,95.70833333333333,84.0,21.458333333333332,28.708333333333332,168.0,153.29166666666666,136.0
2011-05-08,99.0,60.208333333333336,34.0,18.416666666666668,29.125,276.0,204.04166666666666,124.0
2011-05-09,88.0,63.875,35.0,20.916666666666668,27.75,233.0,183.66666666666666,122.0
2011-05-10,98.0,75.66666666666667,52.0,18.833333333333332,27.0,277.0,221.875,173.0
2011-05-11,99.0,97.58333333333333,93.0,9.583333333333334,12.041666666666666,182.0,150.75,141.0
2011-05-12,99.0,96.91666666666667,86.0,5.333333333333333,9.434782608695652,162.0,152.91666666666666,139.0
2011-05-13,98.0,82.375,56.0,12.0,21.041666666666668,259.0,200.20833333333334,156.0
2011-05-14,93.0,52.25,31.0,24.458333333333332,41.916666666666664,250.0,200.0,132.0
2011-05-15,63.0,38.541666666666664,22.0,13.666666666666666,18.416666666666668,253.0,196.79166666666666,124.0
2011-05-16,78.0,59.125,37.0,17.47826086956522,27.75,227.0,188.0,131.0
2011-05-17,99.0,82.70833333333333,56.0,20.17391304347826,29.166666666666668,214.0,168.83333333333334,141.0
2011-05-18,99.0,71.29166666666667,39.0,26.291666666666668,32.916666666666664,246.0,183.75,133.0
2011-05-19,94.0,61.416666666666664,34.0,24.52173913043478,30.391304347826086,260.0,199.58333333333334,120.0
2011-05-20,96.0,68.25,45.0,30.041666666666668,38.5,276.0,214.66666666666666,147.0
2011-05-21,97.0,72.20833333333333,51.0,26.541666666666668,33.5,275.0,226.95833333333334,169.0
2011-05-22,98.0,84.08333333333333,54.0,10.791666666666666,15.125,287.0,207.29166666666666,153.0
2011-05-23,99.0,84.0,66.0,7.041666666666667,10.958333333333334,177.0,150.95833333333334,125.0
2011-05-24,99.0,87.08333333333333,57.0,6.125,9.791666666666666,185.0,139.5,117.0
2011-05-25,99.0,68.625,32.0,10.0,15.166666666666666,231.0,175.875,107.0
2011-05-26,97.0,77.33333333333333,52.0,12.695652173913043,19.652173913043477,227.0,188.95833333333334,156.0
2011-05-27,98.0,85.83333333333333,60.0,10.75,16.75,203.0,180.25,164.0
2011-05-28,98.0,97.25,96.0,4.583333333333333,9.0,194.0,179.33333333333334,163.0
2011-05-29,98.0,98.0,98.0,1.7916666666666667,5.833333333333333,192.0,180.875,163.0
2011-05-30,98.0,75.125,54.0,0.125,6.458333333333333,222.0,176.95833333333334,159.0
2011-05-31,68.0,60.375,53.0,9.875,14.125,198.0,158.95833333333334,125.0
2011-06-01,91.0,66.75,55.0,23.708333333333332,31.333333333333332,177.0,148.16666666666666,122.0
2011-06-02,99.0,96.33333333333333,91.0,20.181818181818183,23.136363636363637,168.0,152.45833333333334,140.0
2011-06-03,99.0,79.25,53.0,14.869565217391305,16.82608695652174,255.0,195.45833333333334,136.0
2011-06-04,98.0,74.20833333333333,50.0,26.791666666666668,29.458333333333332,265.0,218.04166666666666,155.0
2011-06-05,98.0,78.375,57.0,33.958333333333336,40.666666666666664,264.0,216.83333333333334,176.0
2011-06-06,98.0,70.45833333333333,33.0,26.791666666666668,28.916666666666668,284.0,222.875,163.0
2011-06-07,97.0,77.0,54.0,25.916666666666668,30.541666666666668,240.0,208.45833333333334,181.0
2011-06-08,98.0,85.54166666666667,64.0,10.91304347826087,16.833333333333332,233.0,194.95833333333334,173.0
2011-06-09,98.0,80.52173913043478,57.0,16.291666666666668,21.434782608695652,259.0,211.70833333333334,169.0
2011-06-10,97.0,82.5,65.0,17.666666666666668,25.25,263.0,226.33333333333334,190.0
2011-06-11,98.0,91.04166666666667,71.0,20.333333333333332,30.083333333333332,251.0,218.5,205.0
2011-06-12,97.0,82.5,51.0,27.833333333333332,32.833333333333336,264.0,226.79166666666666,204.0
2011-06-13,98.0,89.0,76.0,19.875,27.863636363636363,236.0,210.04166666666666,180.0
2011-06-14,98.0,85.66666666666667,64.0,18.52173913043478,24.958333333333332,249.0,216.95833333333334,194.0
2011-06-15,96.0,64.45833333333333,46.0,9.875,13.833333333333334,245.0,214.08333333333334,190.0
2011-06-16,98.0,85.16666666666667,70.0,13.0,18.958333333333332,237.0,202.0,172.0
2011-06-17,98.0,97.5,96.0,4.695652173913044,9.478260869565217,203.0,187.5,170.0
2011-06-18,98.0,91.45833333333333,74.0,11.041666666666666,17.375,219.0,199.25,186.0
2011-06-19,98.0,87.0,68.0,15.666666666666666,18.708333333333332,248.0,214.58333333333334,192.0
2011-06-20,97.0,86.58333333333333,69.0,10.625,16.833333333333332,261.0,233.25,207.0
2011-06-21,98.0,78.79166666666667,58.0,6.916666666666667,11.625,295.0,251.0,216.0
2011-06-22,98.0,68.54166666666667,40.0,20.625,28.416666666666668,341.0,279.0416666666667,204.0
2011-06-23,93.0,74.79166666666667,58.0,18.583333333333332,25.863636363636363,322.0,280.2083333333333,248.0
2011-06-24,81.0,68.41666666666667,56.0,16.083333333333332,21.75,326.0,291.2083333333333,259.0
2011-06-25,92.0,77.625,63.0,15.833333333333334,22.083333333333332,304.0,260.5833333333333,214.0
2011-06-26,98.0,93.5,83.0,23.333333333333332,32.0,233.0,216.83333333333334,204.0
2011-06-27,98.0,96.875,94.0,15.333333333333334,22.208333333333332,233.0,218.75,213.0
2011-06-28,98.0,76.16666666666667,45.0,21.166666666666668,29.541666666666668,347.0,276.6666666666667,216.0
2011-06-29,93.0,68.58333333333333,48.0,21.291666666666668,28.375,358.0,296.5833333333333,251.0
2011-06-30,98.0,78.04166666666667,48.0,15.583333333333334,21.75,341.0,277.5416666666667,240.0
2011-07-01,97.0,76.73913043478261,45.0,19.136363636363637,28.363636363636363,339.0,276.4583333333333,238.0
2011-07-02,94.0,79.45833333333333,59.0,25.583333333333332,32.791666666666664,302.0,270.7083333333333,246.0
2011-07-03,95.0,76.45833333333333,61.0,18.75,22.916666666666668,317.0,278.9583333333333,237.0
2011-07-04,98.0,73.375,55.0,25.0,33.458333333333336,339.0,292.625,248.0
2011-07-05,98.0,73.91666666666667,52.0,12.75,18.125,336.0,282.25,237.0
2011-07-06,88.0,67.54166666666667,45.0,20.0,25.75,334.0,282.7083333333333,243.0
2011-07-07,98.0,79.91666666666667,67.0,7.782608695652174,15.826086956521738,290.0,264.8333333333333,235.0
2011-07-08,89.0,76.54166666666667,60.0,11.333333333333334,18.125,325.0,286.0,256.0
2011-07-09,94.0,75.58333333333333,58.0,13.125,19.5,336.0,295.75,266.0
2011-07-10,93.0,75.125,52.0,10.333333333333334,14.875,339.0,291.9166666666667,252.0
2011-07-11,98.0,77.29166666666667,53.0,8.833333333333334,15.166666666666666,336.0,289.0,252.0
2011-07-12,97.0,76.25,54.0,8.958333333333334,14.666666666666666,326.0,285.5,249.0
2011-07-13,88.0,73.95833333333333,58.0,9.166666666666666,15.5,326.0,287.6666666666667,257.0
2011-07-14,91.0,68.625,50.0,10.869565217391305,15.434782608695652,338.0,292.8333333333333,252.0
2011-07-15,96.0,73.04166666666667,50.0,12.708333333333334,18.583333333333332,353.0,293.1666666666667,243.0
2011-07-16,98.0,74.04166666666667,51.0,14.958333333333334,22.625,338.0,287.4583333333333,252.0
2011-07-17,97.0,73.375,52.0,12.625,19.416666666666668,348.0,292.4166666666667,240.0
2011-07-18,97.0,81.70833333333333,64.0,11.958333333333334,21.75,329.0,291.125,265.0
2011-07-19,98.0,94.05263157894737,88.0,9.125,26.333333333333332,276.0,267.3157894736842,257.0
2011-07-20,98.0,92.5,82.0,9.916666666666666,28.875,281.0,250.95833333333334,198.0
2011-07-21,97.0,78.91666666666667,56.0,6.708333333333333,16.347826086956523,226.0,193.75,177.0
2011-07-22,74.0,59.458333333333336,48.0,9.583333333333334,14.625,252.0,212.33333333333334,173.0
2011-07-23,79.0,65.66666666666667,52.0,7.708333333333333,13.833333333333334,301.0,238.16666666666666,183.0
2011-07-24,91.0,74.83333333333333,58.0,9.625,16.291666666666668,288.0,256.5833333333333,221.0
2011-07-25,90.0,71.45833333333333,53.0,14.833333333333334,22.541666666666668,311.0,274.4583333333333,240.0
2011-07-26,88.0,75.16666666666667,62.0,11.125,17.708333333333332,294.0,266.4166666666667,239.0
2011-07-27,90.0,73.45833333333333,52.0,11.458333333333334,17.833333333333332,320.0,276.4583333333333,243.0
2011-07-28,98.0,86.20833333333333,66.0,18.73913043478261,28.82608695652174,294.0,262.5,240.0
2011-07-29,98.0,85.5,61.0,19.708333333333332,29.125,298.0,262.7083333333333,242.0
2011-07-30,96.0,84.91666666666667,59.0,10.708333333333334,18.416666666666668,293.0,254.58333333333334,236.0
2011-07-31,96.0,92.5,83.0,10.833333333333334,18.666666666666668,235.0,225.375,219.0
2011-08-01,94.0,73.83333333333333,56.0,17.125,26.333333333333332,279.0,243.375,215.0
2011-08-02,91.0,77.66666666666667,57.0,20.166666666666668,29.25,287.0,252.125,219.0
2011-08-03,96.0,86.29166666666667,59.0,20.82608695652174,31.041666666666668,302.0,255.875,233.0
2011-08-04,96.0,82.08333333333333,62.0,9.5,19.375,303.0,264.4166666666667,236.0
2011-08-05,96.0,81.43478260869566,57.0,6.25,12.636363636363637,317.0,274.75,245.0
2011-08-06,95.0,77.375,52.0,9.875,18.291666666666668,343.0,286.9166666666667,253.0
2011-08-07,96.0,81.25,49.0,16.541666666666668,26.291666666666668,347.0,280.75,251.0
2011-08-08,97.0,77.58333333333333,55.0,15.666666666666666,25.083333333333332,337.0,284.7083333333333,239.0
2011-08-09,92.0,73.625,53.0,17.75,26.375,354.0,298.0833333333333,252.0
2011-08-10,95.0,72.25,51.0,23.458333333333332,34.541666666666664,350.0,307.375,263.0
2011-08-11,93.0,73.70833333333333,48.0,24.5,36.25,375.0,307.9166666666667,276.0
2011-08-12,88.0,69.91666666666667,48.0,26.347826086956523,38.130434782608695,360.0,307.375,272.0
2011-08-13,93.0,75.16666666666667,49.0,32.416666666666664,42.875,356.0,298.5416666666667,272.0
2011-08-14,95.0,71.95833333333333,53.0,30.958333333333332,42.166666666666664,347.0,302.7916666666667,267.0
2011-08-15,91.0,67.58333333333333,51.0,20.666666666666668,29.25,355.0,306.0,260.0
2011-08-16,84.0,70.33333333333333,53.0,24.166666666666668,32.75,348.0,308.125,270.0
2011-08-17,86.0,68.125,53.0,22.958333333333332,30.0,355.0,311.7916666666667,273.0
2011-08-18,85.0,66.33333333333333,49.0,26.666666666666668,38.47826086956522,374.0,321.6666666666667,279.0
2011-08-19,98.0,89.625,65.0,10.541666666666666,16.708333333333332,319.0,253.16666666666666,215.0
2011-08-20,96.0,82.54166666666667,66.0,6.416666666666667,11.916666666666666,249.0,230.0,216.0
2011-08-21,98.0,95.66666666666667,92.0,3.0,9.125,212.0,202.375,194.0
2011-08-22,98.0,92.04166666666667,83.0,4.833333333333333,10.208333333333334,228.0,213.16666666666666,197.0
2011-08-23,97.0,85.70833333333333,61.0,15.791666666666666,23.75,311.0,256.0833333333333,218.0
2011-08-24,97.0,82.20833333333333,62.0,10.083333333333334,18.291666666666668,314.0,268.4166666666667,226.0
2011-08-25,97.0,89.25,71.0,4.3478260869565215,10.826086956521738,285.0,256.3333333333333,243.0
2011-08-26,98.0,86.66666666666667,56.0,7.75,13.909090909090908,317.0,254.83333333333334,223.0
2011-08-27,97.0,88.25,77.0,9.208333333333334,18.083333333333332,258.0,238.79166666666666,222.0
2011-08-28,94.0,71.29166666666667,51.0,11.875,17.291666666666668,303.0,261.0416666666667,216.0
2011-08-29,93.0,71.41666666666667,49.0,11.333333333333334,17.041666666666668,309.0,267.0833333333333,230.0
2011-08-30,96.0,70.33333333333333,42.0,9.625,12.791666666666666,322.0,264.625,227.0
2011-08-31,96.0,77.83333333333333,56.0,8.666666666666666,16.708333333333332,313.0,265.4166666666667,216.0
2011-09-01,97.0,83.75,62.0,9.125,20.958333333333332,314.0,281.625,259.0
2011-09-02,96.0,79.69565217391305,58.0,11.916666666666666,23.434782608695652,318.0,284.7083333333333,254.0
2011-09-03,93.0,79.70833333333333,70.0,14.5,30.916666666666668,302.0,280.8333333333333,258.0
2011-09-04,97.0,79.66666666666667,63.0,9.75,22.833333333333332,291.0,267.5416666666667,229.0
2011-09-05,97.0,91.375,77.0,6.75,14.958333333333334,278.0,250.95833333333334,228.0
2011-09-06,88.0,72.625,50.0,6.0,14.375,287.0,246.625,224.0
2011-09-07,90.0,68.29166666666667,46.0,12.666666666666666,20.75,297.0,245.875,210.0
2011-09-08,94.0,71.08333333333333,44.0,16.17391304347826,26.043478260869566,308.0,251.66666666666666,204.0
2011-09-09,91.0,71.79166666666667,55.0,17.625,23.75,324.0,276.5416666666667,228.0
2011-09-10,95.0,77.33333333333333,52.0,14.083333333333334,22.416666666666668,327.0,281.2083333333333,244.0
2011-09-11,96.0,77.75,51.0,7.75,13.833333333333334,326.0,280.0416666666667,254.0
2011-09-12,95.0,74.08333333333333,48.0,7.083333333333333,13.541666666666666,323.0,276.0,229.0
2011-09-13,94.0,75.54166666666667,50.0,10.583333333333334,16.666666666666668,327.0,277.125,236.0
2011-09-14,96.0,75.83333333333333,50.0,13.791666666666666,20.958333333333332,336.0,278.625,239.0
2011-09-15,97.0,77.04166666666667,48.0,8.818181818181818,15.695652173913043,327.0,275.6666666666667,231.0
2011-09-16,98.0,79.79166666666667,54.0,7.75,14.166666666666666,317.0,274.2083333333333,239.0
2011-09-17,98.0,84.79166666666667,66.0,7.916666666666667,16.416666666666668,300.0,270.375,248.0
2011-09-18,91.0,74.75,54.0,7.833333333333333,13.166666666666666,318.0,277.0416666666667,244.0
2011-09-19,98.0,78.91666666666667,49.0,14.833333333333334,23.208333333333332,329.0,260.6666666666667,195.0
2011-09-20,98.0,97.41666666666667,96.0,2.4583333333333335,7.416666666666667,198.0,192.375,185.0
2011-09-21,98.0,91.20833333333333,70.0,3.0434782608695654,12.304347826086957,256.0,211.625,174.0
2011-09-22,97.0,79.79166666666667,46.0,5.956521739130435,11.73913043478261,293.0,227.20833333333334,182.0
2011-09-23,97.0,73.83333333333333,44.0,5.25,9.458333333333334,236.0,196.16666666666666,173.0
2011-09-24,95.0,64.66666666666667,37.0,9.25,13.916666666666666,258.0,199.29166666666666,149.0
2011-09-25,81.0,65.70833333333333,47.0,9.916666666666666,14.75,240.0,201.75,173.0
2011-09-26,95.0,84.41666666666667,77.0,12.583333333333334,17.625,189.0,176.41666666666666,168.0
2011-09-27,87.0,71.125,47.0,10.208333333333334,15.083333333333334,248.0,193.58333333333334,166.0
2011-09-28,86.0,66.20833333333333,41.0,14.0,18.458333333333332,249.0,194.04166666666666,150.0
2011-09-29,95.0,69.91666666666667,46.0,15.875,21.416666666666668,269.0,205.79166666666666,146.0
2011-09-30,94.0,72.79166666666667,55.0,23.130434782608695,30.434782608695652,279.0,230.29166666666666,173.0
2011-10-01,66.0,53.166666666666664,40.0,8.416666666666666,13.125,255.0,222.95833333333334,188.0
2011-10-02,71.0,62.666666666666664,52.0,11.208333333333334,17.0,206.0,182.08333333333334,169.0
2011-10-03,61.0,49.0,39.0,4.25,8.041666666666666,222.0,179.29166666666666,153.0
2011-10-04,67.0,53.5,39.0,8.291666666666666,11.958333333333334,228.0,181.58333333333334,132.0
2011-10-05,98.0,91.79166666666667,72.0,8.625,12.541666666666666,174.0,152.45833333333334,141.0
