date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,84.0,67.875,55.0,18.375,22.5,4.125,,1.0,19.125,82.0,40.583333333333336,12.0
2011-01-02,96.0,70.58333333333333,51.0,12.458333333333334,15.416666666666666,2.9583333333333335,,0.9166666666666666,13.291666666666666,100.0,43.666666666666664,2.0
2011-01-03,70.0,52.625,35.0,9.666666666666666,10.833333333333334,1.1666666666666667,,0.875,6.041666666666667,98.0,46.5,-7.0
2011-01-04,91.0,70.58333333333333,54.0,15.91304347826087,20.73913043478261,4.826086956521739,,1.2173913043478262,9.541666666666666,73.0,31.458333333333332,-7.0
2011-01-05,82.0,58.083333333333336,37.0,18.333333333333332,24.291666666666668,5.958333333333333,,1.0416666666666667,7.708333333333333,83.0,28.375,-27.0
2011-01-06,80.0,65.375,43.0,33.041666666666664,53.75,20.708333333333332,,1.6666666666666667,13.875,90.0,33.041666666666664,-21.0
2011-01-07,74.0,58.5,37.0,12.708333333333334,14.583333333333334,1.875,,1.0416666666666667,7.416666666666667,84.0,40.125,6.0
2011-01-08,66.0,53.75,40.0,9.916666666666666,11.375,1.4583333333333333,,1.0,6.916666666666667,86.0,41.75,-1.0
2011-01-09,81.0,67.08333333333333,54.0,23.958333333333332,33.833333333333336,9.875,,1.375,18.791666666666668,86.0,40.208333333333336,0.0
2011-01-10,98.0,75.95833333333333,54.0,31.82608695652174,51.26086956521739,19.434782608695652,,1.6956521739130435,19.0,90.0,42.083333333333336,-12.0
2011-01-11,99.0,65.65217391304348,32.0,21.55,40.8,19.25,,1.4285714285714286,17.565217391304348,92.0,37.166666666666664,-3.0
2011-01-12,57.0,41.666666666666664,29.0,19.208333333333332,25.166666666666668,5.958333333333333,,0.7916666666666666,9.458333333333334,62.0,21.958333333333332,-18.0
2011-01-13,80.0,53.166666666666664,35.0,28.875,48.666666666666664,19.791666666666668,,1.4166666666666667,14.541666666666666,99.0,38.333333333333336,-27.0
2011-01-14,69.0,52.0,40.0,13.458333333333334,16.25,2.7916666666666665,,1.125,11.5,67.0,34.666666666666664,5.0
