date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,63.0,50.583,41.0,18.542,22.667,4.125,,19.708,77.0,41.792,11.0
2011-01-02,69.0,50.708,33.0,12.667,15.167,2.5,,14.542,107.0,47.083,6.0
2011-01-03,48.0,36.333,21.0,7.958,8.417,0.458,,5.708,95.0,50.917,9.0
2011-01-04,65.0,48.625,37.0,13.958,16.958,3.0,,8.375,77.0,36.833,-6.0
2011-01-05,50.0,37.042,21.0,14.957,18.217,3.261,,6.042,84.0,37.375,-1.0
2011-01-06,58.0,44.875,28.0,32.083,44.458,12.375,,12.875,93.0,40.25,-10.0
2011-01-07,54.0,39.583,23.0,10.958,11.542,0.583,,6.542,78.0,42.708,15.0
2011-01-08,48.0,37.042,24.0,10.0,10.292,0.292,,6.083,86.0,43.125,0.0
2011-01-09,60.0,48.917,38.0,24.208,35.375,11.167,,18.708,92.0,42.875,5.0
2011-01-10,67.0,52.0,36.0,32.333,51.708,19.375,,20.25,93.0,49.542,3.0
2011-01-11,69.0,49.292,29.0,17.85,30.3,12.45,,17.13,92.0,40.5,-1.0
2011-01-12,49.0,34.875,24.0,18.0,22.0,4.0,,8.417,59.0,23.5,-13.0
2011-01-13,58.0,42.417,26.0,29.25,45.833,16.583,,14.542,102.0,42.875,-15.0
2011-01-14,56.0,40.417,30.0,14.375,17.875,3.5,,10.667,64.0,37.0,12.0
2011-01-15,57.0,46.958,38.0,18.333,23.417,5.083,,14.375,58.0,30.25,2.0
2011-01-16,48.0,42.708,37.0,21.458,28.167,6.708,,20.333,41.0,31.917,18.0
2011-01-17,57.0,45.667,32.0,31.727,49.091,17.364,,24.217,65.0,34.75,14.0
2011-01-18,58.0,50.75,39.0,38.792,65.167,26.375,,26.208,80.0,33.958,-10.0
2011-01-19,83.0,58.958,45.0,23.5,36.333,12.833,,24.542,88.0,46.042,-1.0
2011-01-20,91.0,88.292,77.0,16.333,18.708,2.375,,16.625,24.0,12.167,5.0
2011-01-21,93.0,87.625,80.0,12.417,14.125,1.708,,9.75,28.0,21.625,15.0
2011-01-22,93.0,82.875,71.0,14.917,21.458,6.542,,10.417,74.0,49.125,29.0
2011-01-23,93.0,83.125,63.0,24.909,56.909,32.0,,13.435,69.0,40.458,2.0
2011-01-24,89.0,61.667,38.0,19.292,26.458,7.167,,9.375,44.0,14.583,-12.0
2011-01-25,82.0,59.5,29.0,25.042,39.583,14.542,,14.375,83.0,26.958,-16.0
2011-01-26,76.0,49.833,32.0,23.25,31.875,8.625,,12.042,47.0,14.958,-12.0
2011-01-27,70.0,53.583,34.0,26.875,45.083,18.208,,15.667,60.0,10.875,-34.0
2011-01-28,71.0,48.792,31.0,18.167,26.833,8.667,,14.542,42.0,6.5,-25.0
2011-01-29,49.0,35.958,21.0,7.609,8.217,0.609,,8.875,57.0,14.292,-13.0
2011-01-30,48.0,34.75,26.0,18.458,26.708,8.25,,7.4,50.0,21.083,-6.0
2011-01-31,51.0,42.667,33.0,22.13,28.522,6.391,,10.667,79.0,24.958,-15.0
2011-02-01,64.0,45.667,26.0,20.125,31.875,11.75,,15.708,113.0,36.875,-30.0
2011-02-02,50.0,31.583,14.0,11.625,13.042,1.417,,7.958,42.0,9.75,-19.0
2011-02-03,58.0,39.458,21.0,25.333,34.542,9.208,,11.667,64.0,15.208,-33.0
2011-02-04,61.0,39.917,21.0,25.652,36.217,10.565,,15.417,103.0,41.125,-25.0
2011-02-05,65.0,46.667,32.0,22.292,26.125,3.833,,20.708,83.0,47.0,5.0
2011-02-06,90.0,74.583,60.0,33.792,44.542,10.75,,45.208,47.0,32.25,17.0
