date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,18.5,19.0,0.5,15.083
2011-01-02,13.167,13.75,0.583,11.25
2011-01-03,6.348,6.348,0.0,1.042
2011-01-04,13.875,15.208,1.333,4.583
2011-01-05,11.696,12.652,0.957,0.87
2011-01-06,29.792,39.75,9.958,9.417
2011-01-07,12.083,12.542,0.458,2.375
2011-01-08,9.333,9.333,0.0,1.5
2011-01-09,22.217,24.478,2.261,13.0
2011-01-10,32.917,40.833,7.917,16.75
2011-01-11,24.375,33.708,9.333,13.792
2011-01-12,21.864,23.773,1.909,4.609
2011-01-13,38.375,64.417,26.042,15.667
2011-01-14,15.917,16.5,0.583,4.583
2011-01-15,19.391,21.261,1.87,10.458
2011-01-16,19.522,20.696,1.174,11.957
2011-01-17,16.923,17.308,0.385,8.462
2011-01-18,38.25,56.333,18.083,21.583
2011-01-19,20.579,28.105,7.526,20.6
2011-01-20,16.583,18.75,2.167,13.917
2011-01-21,16.375,18.125,1.75,6.208
2011-01-22,13.333,16.083,2.75,2.833
2011-01-23,27.417,67.5,40.083,11.583
2011-01-24,25.471,29.529,4.059,5.708
2011-01-25,30.333,53.458,23.125,16.5
2011-01-26,20.318,25.364,5.045,8.478
2011-01-27,28.25,47.208,18.958,11.333
2011-01-28,18.583,21.875,3.292,11.417
2011-01-29,6.542,6.542,0.0,4.542
2011-01-30,13.417,15.042,1.625,4.333
2011-01-31,27.75,38.75,11.0,11.083
2011-02-01,18.13,21.957,3.826,10.0
2011-02-02,10.913,12.261,1.348,3.957
2011-02-03,29.458,39.125,9.667,9.042
2011-02-04,29.208,42.125,12.917,12.708
2011-02-05,15.875,17.292,1.417,13.458
2011-02-06,33.958,48.417,14.458,33.292
2011-02-07,31.261,47.913,16.652,26.542
2011-02-08,13.875,15.0,1.125,3.708
2011-02-09,16.941,19.0,2.059,2.0
2011-02-10,31.667,42.833,11.167,12.542
2011-02-11,16.208,17.0,0.792,9.0
2011-02-12,10.125,10.5,0.375,5.625
2011-02-13,27.87,34.391,6.522,15.167
2011-02-14,31.75,41.917,10.167,32.375
2011-02-15,28.583,45.0,16.417,25.583
2011-02-16,19.087,20.87,1.783,9.522
2011-02-17,23.083,28.375,5.292,19.042
2011-02-18,9.458,10.542,1.083,5.667
2011-02-19,12.826,13.696,0.87,7.917
2011-02-20,32.083,40.833,8.75,14.417
2011-02-21,40.333,51.333,11.0,18.417
2011-02-22,17.583,18.375,0.792,21.375
2011-02-23,30.042,39.792,9.75,26.042
2011-02-24,20.0,21.0,1.0,23.696
2011-02-25,18.0,18.783,0.783,14.25
2011-02-26,9.208,9.667,0.458,4.917
2011-02-27,7.875,8.625,0.75,5.458
2011-02-28,14.583,16.125,1.542,7.833
2011-03-01,28.826,36.957,8.13,16.783
2011-03-02,24.13,28.957,4.826,14.292
2011-03-03,11.375,12.292,0.917,11.208
2011-03-04,7.417,7.417,0.0,13.125
2011-03-05,23.125,27.5,4.375,8.708
2011-03-06,36.583,67.583,31.0,26.625
