date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,203.16666666666666,,,,20.333333333333332,24.791666666666668,29.5,4.708333333333333,,19.333333333333332,,,,223.5
2011-01-02,197.29166666666666,,,,15.833333333333334,17.458333333333332,19.791666666666668,2.3333333333333335,,14.708333333333334,,,,213.125
2011-01-03,191.625,,,,11.083333333333334,9.608695652173912,10.434782608695652,0.8260869565217391,,6.125,,,,202.70833333333334
2011-01-04,194.20833333333334,,,,14.291666666666666,17.375,20.583333333333332,3.2083333333333335,,10.208333333333334,,,,208.5
2011-01-05,195.23809523809524,,,,13.142857142857142,17.17391304347826,20.869565217391305,3.6956521739130435,,7.739130434782608,,,,208.38095238095238
2011-01-06,200.52173913043478,,,,18.91304347826087,33.083333333333336,46.416666666666664,13.333333333333334,,13.0,,,,219.43478260869566
2011-01-07,196.54166666666666,,,,13.125,16.75,19.416666666666668,2.6666666666666665,,6.833333333333333,,,,209.66666666666666
2011-01-08,197.04166666666666,,,,11.708333333333334,12.541666666666666,13.916666666666666,1.375,,7.333333333333333,,,,208.75
2011-01-09,201.91666666666666,,,,18.708333333333332,28.52173913043478,36.95652173913044,8.434782608695652,,17.25,,,,220.625
2011-01-10,208.04166666666666,,,,21.041666666666668,38.291666666666664,56.375,18.083333333333332,,20.875,,,,229.08333333333334
2011-01-11,197.29166666666666,,,,20.416666666666668,27.5,41.583333333333336,14.083333333333334,,18.041666666666668,,,,217.70833333333334
2011-01-12,197.72727272727272,,,,15.0,24.17391304347826,32.08695652173913,7.913043478260869,,10.08695652173913,,,,212.72727272727272
2011-01-13,202.20833333333334,,,,28.041666666666668,42.708333333333336,78.75,36.041666666666664,,19.416666666666668,,,,230.25
2011-01-14,198.5,,,,16.583333333333332,22.75,29.333333333333332,6.583333333333333,,11.208333333333334,,,,215.08333333333334
2011-01-15,203.70833333333334,,,,19.083333333333332,24.73913043478261,30.52173913043478,5.782608695652174,,15.75,,,,222.79166666666666
2011-01-16,195.91666666666666,,,,16.5,25.875,31.25,5.375,,18.375,,,,212.41666666666666
2011-01-17,193.95833333333334,,,,14.083333333333334,24.5,29.458333333333332,4.958333333333333,,14.583333333333334,,,,208.04166666666666
2011-01-18,203.65217391304347,,,,27.130434782608695,44.958333333333336,74.25,29.291666666666668,,25.958333333333332,,,,230.7826086956522
2011-01-19,198.43478260869566,,,,20.695652173913043,30.227272727272727,44.59090909090909,14.363636363636363,,27.304347826086957,,,,219.1304347826087
2011-01-20,194.45833333333334,,,,13.875,21.583333333333332,26.166666666666668,4.583333333333333,,16.125,,,,208.33333333333334
2011-01-21,193.95833333333334,,,,14.291666666666666,21.304347826086957,25.17391304347826,3.869565217391304,,10.041666666666666,,,,208.25
2011-01-22,199.04166666666666,,,,17.791666666666668,21.0,33.333333333333336,12.333333333333334,,7.208333333333333,,,,216.83333333333334
2011-01-23,226.41666666666666,,,,36.458333333333336,35.083333333333336,107.54166666666667,72.45833333333333,,15.416666666666666,,,,262.875
2011-01-24,199.0,,,,15.73913043478261,26.375,34.583333333333336,8.208333333333334,,10.5,,,,214.7391304347826
2011-01-25,205.66666666666666,,,,26.416666666666668,36.25,64.66666666666667,28.416666666666668,,18.916666666666668,,,,232.08333333333334
2011-01-26,200.69565217391303,,,,20.130434782608695,25.869565217391305,34.0,8.130434782608695,,13.73913043478261,,,,220.82608695652175
2011-01-27,207.08333333333334,,,,26.75,33.34782608695652,58.391304347826086,25.043478260869566,,17.041666666666668,,,,233.83333333333334
2011-01-28,202.45833333333334,,,,20.666666666666668,24.75,34.833333333333336,10.083333333333334,,17.666666666666668,,,,223.125
2011-01-29,197.625,,,,11.458333333333334,10.833333333333334,12.208333333333334,1.375,,9.208333333333334,,,,209.08333333333334
2011-01-30,197.82608695652175,,,,12.391304347826088,19.708333333333332,24.5,4.791666666666667,,9.166666666666666,,,,210.2173913043478
2011-01-31,201.20833333333334,,,,17.833333333333332,33.125,46.541666666666664,13.416666666666666,,14.0,,,,219.04166666666666
2011-02-01,198.08333333333334,,,,16.0,24.5,35.708333333333336,11.208333333333334,,16.166666666666668,,,,214.08333333333334
2011-02-02,193.66666666666666,,,,10.19047619047619,13.863636363636363,16.59090909090909,2.727272727272727,,10.130434782608695,,,,203.85714285714286
2011-02-03,202.54166666666666,,,,16.541666666666668,32.625,46.208333333333336,13.583333333333334,,12.5,,,,219.08333333333334
2011-02-04,203.79166666666666,,,,22.791666666666668,36.291666666666664,55.541666666666664,19.25,,16.458333333333332,,,,226.58333333333334
2011-02-05,203.69565217391303,,,,12.869565217391305,20.875,23.291666666666668,2.4166666666666665,,17.0,,,,216.56521739130434
2011-02-06,202.0,,,,21.25,36.791666666666664,49.583333333333336,12.791666666666666,,33.583333333333336,,,,223.25
2011-02-07,202.83333333333334,,,,27.958333333333332,39.791666666666664,72.125,32.333333333333336,,28.416666666666668,,,,230.79166666666666
2011-02-08,192.375,,,,12.5,20.0,22.956521739130434,2.9565217391304346,,9.166666666666666,,,,204.875
2011-02-09,195.25,,,,11.041666666666666,22.75,27.875,5.125,,8.375,,,,206.29166666666666
2011-02-10,201.8695652173913,,,,17.17391304347826,34.0,44.375,10.375,,17.09090909090909,,,,219.04347826086956
2011-02-11,195.95652173913044,,,,14.434782608695652,19.208333333333332,20.916666666666668,1.7083333333333333,,12.916666666666666,,,,210.3913043478261
2011-02-12,196.20833333333334,,,,12.083333333333334,13.0,13.875,0.875,,11.083333333333334,,,,208.29166666666666
2011-02-13,198.5,,,,17.541666666666668,32.5,42.0,9.5,,20.541666666666668,,,,216.04166666666666
2011-02-14,199.83333333333334,,,,23.5,34.56521739130435,46.0,11.434782608695652,,30.708333333333332,,,,223.33333333333334
2011-02-15,198.875,,,,21.833333333333332,29.833333333333332,43.125,13.291666666666666,,24.541666666666668,,,,220.70833333333334
2011-02-16,193.7391304347826,,,,12.956521739130435,21.90909090909091,24.636363636363637,2.727272727272727,,14.173913043478262,,,,206.69565217391303
2011-02-17,196.47826086956522,,,,20.73913043478261,28.583333333333332,36.0,7.416666666666667,,21.0,,,,217.2173913043478
2011-02-18,195.70833333333334,,,,11.875,14.083333333333334,16.0,1.9166666666666667,,10.25,,,,207.58333333333334
2011-02-19,200.91666666666666,,,,13.291666666666666,17.791666666666668,19.708333333333332,1.9166666666666667,,13.416666666666666,,,,214.20833333333334
2011-02-20,206.33333333333334,,,,21.25,36.0,46.869565217391305,10.869565217391305,,17.375,,,,227.58333333333334
2011-02-21,203.625,,,,23.666666666666668,44.625,59.125,14.5,,22.166666666666668,,,,227.29166666666666
2011-02-22,197.41666666666666,,,,14.833333333333334,23.666666666666668,26.0,2.3333333333333335,,25.5,,,,212.25
2011-02-23,197.08695652173913,,,,22.0,33.833333333333336,45.5,11.666666666666666,,25.333333333333332,,,,219.08695652173913
2011-02-24,196.17391304347825,,,,14.91304347826087,23.434782608695652,25.043478260869566,1.608695652173913,,29.608695652173914,,,,211.08695652173913
2011-02-25,194.875,,,,15.125,24.291666666666668,26.833333333333332,2.5416666666666665,,15.833333333333334,,,,210.0
2011-02-26,193.5,,,,10.666666666666666,12.08695652173913,13.0,0.9130434782608695,,9.458333333333334,,,,204.16666666666666
2011-02-27,194.125,,,,9.458333333333334,11.25,12.708333333333334,1.4583333333333333,,11.416666666666666,,,,203.58333333333334
2011-02-28,196.75,,,,10.833333333333334,19.0,21.791666666666668,2.7916666666666665,,12.25,,,,207.58333333333334
2011-03-01,199.9047619047619,,,,17.238095238095237,33.95652173913044,48.43478260869565,14.478260869565217,,18.347826086956523,,,,217.14285714285714
2011-03-02,193.29166666666666,,,,18.583333333333332,29.375,39.333333333333336,9.958333333333334,,14.666666666666666,,,,211.875
2011-03-03,191.79166666666666,,,,11.666666666666666,16.82608695652174,18.695652173913043,1.8695652173913044,,14.625,,,,203.45833333333334
2011-03-04,194.375,,,,9.541666666666666,10.708333333333334,10.916666666666666,0.20833333333333334,,17.083333333333332,,,,203.91666666666666
2011-03-05,197.5,,,,17.916666666666668,29.166666666666668,38.916666666666664,9.75,,10.458333333333334,,,,215.41666666666666
2011-03-06,210.0,,,,33.30434782608695,41.0,90.29166666666667,49.291666666666664,,26.833333333333332,,,,243.30434782608697
2011-03-07,199.875,,,,18.375,30.416666666666668,38.791666666666664,8.375,,32.375,,,,218.25
2011-03-08,196.15,,,,14.65,21.1,22.8,1.7,,19.0,,,,210.8
2011-03-09,193.70833333333334,,,,17.583333333333332,26.08695652173913,31.26086956521739,5.173913043478261,,16.25,,,,211.29166666666666
2011-03-10,191.95833333333334,,,,12.416666666666666,16.666666666666668,18.291666666666668,1.625,,6.041666666666667,,,,204.375
2011-03-11,193.5,,,,13.125,16.041666666666668,17.166666666666668,1.125,,12.875,,,,206.625
2011-03-12,195.6086956521739,,,,13.304347826086957,13.875,15.541666666666666,1.6666666666666667,,7.958333333333333,,,,208.91304347826087
2011-03-13,198.29166666666666,,,,13.666666666666666,14.25,15.416666666666666,1.1666666666666667,,8.5,,,,211.95833333333334
2011-03-14,208.58333333333334,,,,16.875,28.666666666666668,34.0,5.333333333333333,,13.875,,,,225.45833333333334
2011-03-15,203.04166666666666,,,,20.916666666666668,23.956521739130434,33.43478260869565,9.478260869565217,,20.125,,,,223.95833333333334
2011-03-16,201.52173913043478,,,,14.73913043478261,24.217391304347824,27.869565217391305,3.652173913043478,,20.869565217391305,,,,216.2608695652174
2011-03-17,206.91666666666666,,,,29.875,44.541666666666664,59.0,14.458333333333334,,33.416666666666664,,,,236.79166666666666
2011-03-18,215.43478260869566,,,,27.608695652173914,32.041666666666664,47.166666666666664,15.125,,30.166666666666668,,,,243.04347826086956
2011-03-19,198.04166666666666,,,,15.75,19.25,22.791666666666668,3.5416666666666665,,12.416666666666666,,,,213.79166666666666
2011-03-20,200.5,,,,17.083333333333332,23.291666666666668,25.791666666666668,2.5,,16.833333333333332,,,,217.58333333333334
2011-03-21,196.08333333333334,,,,11.791666666666666,13.173913043478262,14.304347826086957,1.1304347826086956,,12.5,,,,207.875
2011-03-22,224.04347826086956,,,,38.391304347826086,56.45454545454545,112.86363636363636,56.40909090909091,,35.17391304347826,,,,262.4347826086956
2011-03-23,202.16666666666666,,,,24.125,42.583333333333336,55.458333333333336,12.875,,31.916666666666668,,,,226.29166666666666
2011-03-24,201.1304347826087,,,,20.17391304347826,34.416666666666664,45.416666666666664,11.0,,12.291666666666666,,,,221.30434782608697
2011-03-25,203.625,,,,18.0,22.75,26.5,3.75,,11.791666666666666,,,,221.625
2011-03-26,201.66666666666666,,,,13.458333333333334,18.791666666666668,20.833333333333332,2.0416666666666665,,13.125,,,,215.125
2011-03-27,205.83333333333334,,,,16.875,23.91304347826087,26.52173913043478,2.608695652173913,,17.083333333333332,,,,222.70833333333334
2011-03-28,210.875,,,,24.541666666666668,39.375,55.25,15.875,,32.916666666666664,,,,235.41666666666666
