date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.125,4.958333333333333,72.0,52.875,41.0,22.625,18.304347826086957,25.08695652173913,6.782608695652174,,17.875,68.0,35.916666666666664,11.0,224.75
2011-01-02,195.45833333333334,3.5416666666666665,68.0,51.708333333333336,32.0,17.916666666666668,14.583333333333334,17.583333333333332,3.0,,14.625,104.0,42.083333333333336,5.0,213.375
2011-01-03,193.1304347826087,2.7916666666666665,54.0,37.25,20.0,13.173913043478262,9.75,10.333333333333334,0.5833333333333334,,3.7083333333333335,97.0,48.041666666666664,2.0,206.30434782608697
2011-01-04,195.45833333333334,3.8260869565217392,64.0,50.166666666666664,37.0,16.375,16.5,19.166666666666668,2.6666666666666665,,12.375,75.0,32.458333333333336,-7.0,211.83333333333334
2011-01-05,196.70833333333334,3.2916666666666665,61.0,37.958333333333336,19.0,15.541666666666666,14.416666666666666,18.125,3.7083333333333335,,7.166666666666667,80.0,32.666666666666664,-16.0,212.25
2011-01-06,203.63636363636363,5.6521739130434785,70.0,48.708333333333336,28.0,28.772727272727273,33.78260869565217,53.82608695652174,20.043478260869566,,13.391304347826088,93.0,33.208333333333336,-21.0,232.4090909090909
2011-01-07,196.16666666666666,2.6666666666666665,54.0,39.5,23.0,14.125,10.521739130434783,11.391304347826088,0.8695652173913043,,4.416666666666667,77.0,41.041666666666664,-6.0,210.29166666666666
2011-01-08,197.25,2.75,47.0,37.083333333333336,25.0,16.0,10.708333333333334,11.708333333333334,1.0,,5.083333333333333,80.0,41.333333333333336,5.0,213.25
2011-01-09,201.6086956521739,5.416666666666667,67.0,52.916666666666664,37.0,27.47826086956522,24.791666666666668,40.166666666666664,15.375,,18.458333333333332,87.0,34.541666666666664,-5.0,229.08695652173913
2011-01-10,204.0,6.260869565217392,74.0,54.25,32.0,32.208333333333336,34.333333333333336,62.708333333333336,28.375,,19.458333333333332,92.0,42.958333333333336,-8.0,236.20833333333334
2011-01-11,196.08333333333334,3.7083333333333335,69.0,48.208333333333336,29.0,23.958333333333332,21.25,37.875,16.625,,16.916666666666668,93.0,39.375,2.0,220.04166666666666
2011-01-12,194.69565217391303,3.3043478260869565,48.0,35.875,23.0,17.47826086956522,19.434782608695652,24.26086956521739,4.826086956521739,,4.608695652173913,54.0,19.625,-12.0,212.17391304347825
2011-01-13,198.20833333333334,5.208333333333333,66.0,45.541666666666664,25.0,26.583333333333332,30.608695652173914,54.73913043478261,24.130434782608695,,14.875,101.0,35.291666666666664,-30.0,224.79166666666666
2011-01-14,196.95833333333334,4.25,57.0,41.458333333333336,29.0,17.875,15.291666666666666,22.25,6.958333333333333,,8.666666666666666,65.0,32.958333333333336,-4.0,214.83333333333334
2011-01-15,203.04347826086956,4.625,63.0,47.916666666666664,35.0,20.130434782608695,22.083333333333332,29.666666666666668,7.583333333333333,,13.208333333333334,58.0,27.0,-9.0,223.17391304347825
2011-01-16,198.25,3.8260869565217392,48.0,41.958333333333336,38.0,18.541666666666668,23.166666666666668,30.083333333333332,6.916666666666667,,20.333333333333332,42.0,32.958333333333336,20.0,216.79166666666666
2011-01-17,202.20833333333334,4.708333333333333,73.0,49.458333333333336,33.0,25.041666666666668,30.291666666666668,45.541666666666664,15.25,,18.791666666666668,69.0,30.208333333333332,-2.0,227.25
2011-01-18,205.70833333333334,6.208333333333333,69.0,53.666666666666664,39.0,35.833333333333336,41.416666666666664,76.08333333333333,34.666666666666664,,26.958333333333332,80.0,27.916666666666668,-18.0,241.54166666666666
2011-01-19,199.91666666666666,4.416666666666667,81.0,59.291666666666664,46.0,26.125,25.565217391304348,44.82608695652174,19.26086956521739,,25.583333333333332,92.0,44.291666666666664,-5.0,226.04166666666666
2011-01-20,195.65217391304347,3.130434782608696,91.0,87.45833333333333,76.0,15.521739130434783,17.90909090909091,19.727272727272727,1.8181818181818181,,16.347826086956523,24.0,12.625,5.0,211.17391304347825
2011-01-21,192.7391304347826,2.7083333333333335,91.0,86.58333333333333,79.0,14.130434782608695,15.166666666666666,16.333333333333332,1.1666666666666667,,10.458333333333334,29.0,23.125,19.0,206.8695652173913
2011-01-22,197.83333333333334,4.130434782608695,92.0,84.125,70.0,17.833333333333332,15.25,24.625,9.375,,9.916666666666666,76.0,43.958333333333336,18.0,215.66666666666666
2011-01-23,209.95833333333334,7.125,92.0,85.41666666666667,63.0,33.166666666666664,25.041666666666668,76.08333333333333,51.041666666666664,,16.458333333333332,71.0,36.916666666666664,1.0,243.125
2011-01-24,197.45833333333334,3.875,88.0,62.458333333333336,38.0,16.458333333333332,20.375,31.666666666666668,11.291666666666666,,9.5,44.0,13.75,-8.0,213.91666666666666
2011-01-25,200.625,4.875,88.0,62.833333333333336,33.0,24.0,26.695652173913043,49.78260869565217,23.08695652173913,,15.083333333333334,80.0,21.75,-26.0,224.625
2011-01-26,199.04347826086956,4.0,86.0,51.958333333333336,33.0,19.47826086956522,23.0,33.27272727272727,10.272727272727273,,9.695652173913043,47.0,11.0,-21.0,218.52173913043478
2011-01-27,206.1304347826087,6.125,78.0,57.708333333333336,30.0,29.91304347826087,28.666666666666668,62.833333333333336,34.166666666666664,,17.666666666666668,60.0,6.041666666666667,-39.0,236.04347826086956
2011-01-28,199.875,3.6956521739130435,75.0,48.708333333333336,30.0,20.125,18.291666666666668,32.166666666666664,13.875,,13.916666666666666,41.0,6.291666666666667,-27.0,220.0
2011-01-29,194.95833333333334,2.2916666666666665,48.0,35.666666666666664,22.0,10.166666666666666,7.666666666666667,8.25,0.5833333333333334,,6.416666666666667,52.0,14.375,-11.0,205.125
2011-01-30,198.04166666666666,3.875,51.0,37.416666666666664,25.0,18.583333333333332,19.916666666666668,31.208333333333332,11.291666666666666,,7.833333333333333,50.0,14.25,-20.0,216.625
2011-01-31,198.0,3.75,61.0,44.291666666666664,32.0,18.875,25.304347826086957,34.56521739130435,9.26086956521739,,10.958333333333334,80.0,21.333333333333332,-29.0,216.875
2011-02-01,199.9090909090909,4.478260869565218,69.0,47.791666666666664,25.0,22.227272727272727,22.304347826086957,39.608695652173914,17.304347826086957,,13.136363636363637,113.0,29.833333333333332,-33.0,222.13636363636363
2011-02-02,195.95652173913044,3.0,49.0,31.125,13.0,11.695652173913043,12.208333333333334,13.583333333333334,1.375,,6.583333333333333,39.0,9.291666666666666,-13.0,207.65217391304347
2011-02-03,206.375,5.478260869565218,76.0,44.583333333333336,21.0,23.333333333333332,29.458333333333332,50.833333333333336,21.375,,13.291666666666666,63.0,6.458333333333333,-49.0,229.70833333333334
2011-02-04,204.79166666666666,5.25,71.0,44.0,20.0,24.208333333333332,27.791666666666668,49.166666666666664,21.375,,14.5,101.0,32.625,-36.0,229.0
2011-02-05,203.04166666666666,5.25,74.0,49.666666666666664,30.0,18.083333333333332,22.833333333333332,27.25,4.416666666666667,,19.666666666666668,84.0,43.875,0.0,221.125
2011-02-06,203.41666666666666,5.458333333333333,90.0,74.83333333333333,60.0,22.875,33.869565217391305,43.26086956521739,9.391304347826088,,39.833333333333336,45.0,32.083333333333336,19.0,226.29166666666666
