date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,203.375,5.125,91.0,68.08333333333333,52.0,19.708333333333332,18.5,26.916666666666668,8.416666666666666,,1.0,17.791666666666668,82.0,38.458333333333336,8.0,223.08333333333334
2011-01-02,198.41666666666666,3.7916666666666665,96.0,69.66666666666667,45.0,13.25,13.208333333333334,17.833333333333332,4.625,,0.5416666666666666,10.875,114.0,40.333333333333336,-6.0,211.66666666666666
2011-01-03,194.52173913043478,2.8260869565217392,75.0,54.0,34.0,9.217391304347826,9.652173913043478,10.130434782608695,0.4782608695652174,,0.30434782608695654,2.7083333333333335,95.0,41.541666666666664,-12.0,203.7391304347826
2011-01-04,198.58333333333334,4.041666666666667,94.0,68.08333333333333,49.0,14.875,16.333333333333332,22.0,5.666666666666667,,0.8333333333333334,6.208333333333333,82.0,30.083333333333332,-18.0,213.45833333333334
2011-01-05,197.0,3.4166666666666665,77.0,54.708333333333336,33.0,11.708333333333334,15.416666666666666,20.041666666666668,4.625,,0.875,2.625,89.0,30.125,-22.0,208.70833333333334
2011-01-06,204.79166666666666,6.25,86.0,66.79166666666667,38.0,25.458333333333332,32.958333333333336,56.958333333333336,24.0,,1.4583333333333333,12.625,104.0,30.5,-36.0,230.25
2011-01-07,196.20833333333334,2.6666666666666665,72.0,55.583333333333336,36.0,8.875,10.5,10.958333333333334,0.4583333333333333,,1.0416666666666667,3.1666666666666665,87.0,42.875,3.0,205.08333333333334
2011-01-08,197.0,2.625,71.0,53.375,39.0,9.333333333333334,9.166666666666666,9.666666666666666,0.5,,0.8333333333333334,2.7916666666666665,92.0,40.375,-16.0,206.33333333333334
2011-01-09,205.2608695652174,5.913043478260869,90.0,68.0,48.0,24.26086956521739,23.217391304347824,37.47826086956522,14.26086956521739,,1.2173913043478262,21.25,97.0,36.958333333333336,-14.0,229.52173913043478
2011-01-10,207.47826086956522,6.913043478260869,96.0,63.86363636363637,33.0,31.434782608695652,32.26086956521739,65.26086956521739,33.0,,1.434782608695652,18.434782608695652,101.0,39.0,-22.0,238.91304347826087
2011-01-11,195.83333333333334,4.375,87.0,57.333333333333336,35.0,19.666666666666668,18.25,33.375,15.125,,1.1666666666666667,15.416666666666666,99.0,38.583333333333336,-2.0,215.5
2011-01-12,198.33333333333334,4.541666666666667,59.0,45.291666666666664,31.0,18.666666666666668,20.291666666666668,35.791666666666664,15.5,,0.4583333333333333,6.083333333333333,71.0,19.75,-21.0,217.0
2011-01-13,199.83333333333334,5.875,83.0,53.5,32.0,27.25,30.666666666666668,60.375,29.708333333333332,,1.1666666666666667,12.083333333333334,114.0,37.541666666666664,-40.0,227.08333333333334
2011-01-14,196.29166666666666,4.041666666666667,70.0,51.25,38.0,15.083333333333334,14.625,19.75,5.125,,1.0,6.5,85.0,37.0,-5.0,211.375
