date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.458,5.125,61.0,46.125,39.0,20.708,24.458,31.667,7.208,20.292,1.696,19.833,83.0,54.542,23.0,223.167
2011-01-02,198.75,3.958,70.0,49.25,24.0,16.75,17.833,23.875,6.042,14.5,1.708,13.125,102.0,55.083,26.0,215.5
2011-01-03,193.167,2.708,41.0,30.25,18.0,10.75,11.542,13.542,2.0,2.958,1.125,2.708,93.0,63.667,38.0,203.917
2011-01-04,196.167,3.957,51.0,40.5,32.0,15.208,20.292,25.708,5.417,9.208,1.222,8.125,90.0,52.667,18.0,211.375
2011-01-05,195.409,3.652,38.0,28.042,18.0,13.045,21.227,33.045,11.818,4.826,,2.87,87.0,54.375,30.0,208.455
2011-01-06,203.609,5.75,57.0,38.542,24.0,26.217,36.083,62.917,26.833,12.542,4.5,10.667,87.0,58.792,29.0,229.826
2011-01-07,197.542,3.0,55.0,35.5,22.0,16.5,19.25,24.875,5.625,5.125,1.0,4.958,83.0,51.375,30.0,214.042
2011-01-08,198.375,2.958,41.0,31.375,23.0,15.333,13.708,16.25,2.542,4.5,1.042,3.208,87.0,55.917,26.0,213.708
2011-01-09,202.208,5.083,67.0,47.583,36.0,24.375,31.625,44.875,13.25,19.125,2.0,17.667,95.0,56.458,26.0,226.583
2011-01-10,202.591,5.636,67.0,49.458,30.0,30.273,39.091,69.727,30.636,19.609,2.391,18.957,95.0,62.375,17.0,232.864
2011-01-11,197.565,4.125,69.0,51.417,30.0,23.565,27.478,46.826,19.348,17.833,1.625,15.167,99.0,53.0,17.0,221.13
2011-01-12,197.609,3.417,44.0,30.917,22.0,18.435,25.0,35.958,10.958,8.375,1.5,5.75,60.0,34.917,6.0,216.043
2011-01-13,208.417,7.083,61.0,43.042,33.0,37.458,45.375,116.208,70.833,20.583,3.391,18.667,93.0,50.125,3.0,245.875
2011-01-14,200.542,5.042,51.0,34.208,26.0,20.042,26.625,43.083,16.458,10.208,1.417,8.0,71.0,48.167,27.0,220.583
2011-01-15,212.208,6.083,44.0,39.917,33.0,25.417,30.667,49.042,18.375,19.25,2.708,16.75,61.0,41.458,14.0,237.625
2011-01-16,198.292,4.826,48.0,38.875,32.0,20.75,32.667,58.75,26.083,18.25,1.75,16.458,51.0,40.667,26.0,219.042
2011-01-17,195.261,4.583,56.0,42.208,31.0,16.696,28.783,50.13,21.348,12.208,1.091,10.5,70.0,45.625,27.0,211.957
2011-01-18,206.227,7.261,56.0,48.208,37.0,42.955,48.81,108.429,59.619,28.958,2.571,28.087,89.0,48.125,10.0,249.182
2011-01-19,199.208,4.833,62.0,53.333,46.0,25.292,30.792,58.667,27.875,25.208,2.043,24.542,99.0,58.042,18.0,224.5
2011-01-20,194.0,3.083,86.0,82.125,71.0,14.5,23.792,30.083,6.292,18.708,1.25,16.208,42.0,27.208,20.0,208.5
2011-01-21,193.375,2.708,88.0,80.25,68.0,13.167,20.042,24.25,4.208,8.75,1.0,6.917,35.0,30.042,25.0,206.542
2011-01-22,198.708,4.826,90.0,81.583,71.0,20.167,19.708,38.25,18.542,7.25,1.083,6.875,73.0,50.667,33.0,218.875
2011-01-23,220.864,9.391,90.0,80.125,60.0,46.545,36.619,136.952,100.333,18.13,1.682,18.913,80.0,47.25,5.0,267.409
2011-01-24,200.957,4.125,86.0,55.583,40.0,18.565,28.708,44.708,16.0,9.25,1.292,7.667,45.0,26.833,6.0,219.522
2011-01-25,208.25,6.833,75.0,56.125,33.0,35.5,41.25,95.875,54.625,25.0,2.348,22.375,77.0,38.042,5.0,243.75
2011-01-26,199.458,4.167,76.0,43.5,24.0,18.333,28.667,41.875,13.208,11.667,1.5,10.208,53.0,25.292,2.0,217.792
2011-01-27,205.333,6.167,57.0,45.708,32.0,28.625,35.542,79.583,44.042,17.208,1.625,16.0,63.0,27.583,-8.0,233.958
2011-01-28,200.875,4.261,59.0,39.708,26.0,19.125,25.5,42.792,17.292,15.667,1.792,14.708,48.0,20.625,-5.0,220.0
2011-01-29,196.87,2.458,39.0,32.292,21.0,10.652,11.043,12.739,1.696,6.042,1.125,5.583,53.0,24.333,9.0,207.522
2011-01-30,200.636,4.609,43.0,29.917,23.0,18.727,28.909,46.909,18.0,7.708,1.364,6.913,53.0,30.708,2.0,219.364
2011-01-31,201.792,5.208,50.0,39.167,27.0,24.5,38.375,69.75,31.375,13.208,1.957,11.625,72.0,35.458,-4.0,226.292
2011-02-01,204.333,6.333,52.0,39.125,28.0,28.417,32.333,86.0,53.667,14.208,2.542,14.333,116.0,58.167,6.0,232.75
2011-02-02,195.083,3.167,40.0,25.875,12.0,11.125,16.0,20.792,4.792,6.417,1.375,5.0,45.0,22.292,2.0,206.208
2011-02-03,210.167,7.957,48.0,32.792,16.0,31.083,39.542,93.917,54.375,15.5,2.917,13.458,59.0,23.917,-13.0,241.25
2011-02-04,208.217,7.375,54.0,34.208,18.0,34.565,41.304,92.174,50.87,17.083,2.708,18.417,99.0,53.042,2.0,242.783
2011-02-05,199.478,4.792,68.0,45.167,29.0,16.087,22.0,26.875,4.875,15.458,2.667,14.75,90.0,58.083,27.0,215.565
2011-02-06,201.875,5.875,86.0,71.708,55.0,25.417,39.125,59.542,20.417,36.875,1.261,34.208,54.0,45.083,33.0,227.292
2011-02-07,200.458,6.5,91.0,86.583,82.0,30.125,37.5,73.0,35.5,33.125,1.0,33.583,93.0,72.25,47.0,230.583
2011-02-08,195.773,3.957,84.0,43.25,28.0,16.682,24.174,35.261,11.087,7.13,0.696,6.826,90.0,65.625,36.0,212.455
2011-02-09,197.292,4.217,45.0,30.333,17.0,16.792,29.708,49.417,19.708,9.208,0.417,6.125,74.0,45.042,14.0,214.083
2011-02-10,202.739,5.833,71.0,43.5,27.0,28.043,40.261,76.87,36.609,20.292,1.833,16.708,84.0,51.667,20.0,230.783
2011-02-11,197.348,4.042,73.0,43.083,26.0,19.087,22.917,33.125,10.208,13.583,1.167,10.75,79.0,50.667,18.0,216.435
2011-02-12,197.208,3.208,43.0,32.375,25.0,14.208,13.583,16.167,2.583,9.875,1.13,8.25,80.0,46.375,15.0,211.417
2011-02-13,199.174,4.783,57.0,41.375,29.0,22.0,34.826,53.609,18.783,18.391,2.13,16.826,87.0,54.458,17.0,221.174
2011-02-14,200.625,5.083,85.0,72.083,40.0,31.333,37.833,59.75,21.917,39.708,1.667,35.542,59.0,47.833,32.0,231.958
2011-02-15,199.25,5.913,85.0,60.458,34.0,31.917,33.958,65.833,31.875,33.625,1.708,31.583,111.0,72.333,48.0,231.167
2011-02-16,193.913,3.625,85.0,53.792,35.0,18.087,26.13,35.826,9.696,10.6,1.25,12.25,45.0,30.5,16.0,212.0
2011-02-17,197.0,4.125,85.0,66.292,31.0,24.043,29.333,48.542,19.208,,1.542,21.167,75.0,34.833,9.0,221.043
2011-02-18,196.167,2.958,80.0,40.333,18.0,14.292,14.5,17.75,3.25,6.5,1.0,6.042,53.0,20.5,-3.0,210.458
2011-02-19,203.625,4.292,53.0,35.458,19.0,19.167,24.167,32.0,7.833,13.083,1.708,11.042,62.0,30.042,-10.0,222.792
2011-02-20,209.304,5.565,63.0,39.25,14.0,28.435,40.261,68.87,28.609,16.333,2.652,15.261,93.0,53.375,1.0,237.739
2011-02-21,205.125,5.565,57.0,37.25,15.0,31.417,46.542,75.333,28.792,20.833,4.167,20.833,117.0,77.708,24.0,236.542
2011-02-22,198.261,4.583,60.0,50.958,46.0,19.304,29.696,41.304,11.609,20.333,3.0,23.0,95.0,76.292,51.0,217.565
2011-02-23,211.217,5.708,88.0,77.708,43.0,28.609,40.208,74.708,34.5,31.167,1.958,30.833,108.0,72.875,48.0,239.826
2011-02-24,198.708,4.667,63.0,40.958,23.0,14.917,22.5,25.667,3.167,22.792,3.435,23.958,146.0,111.0,89.0,213.625
2011-02-25,196.917,4.083,88.0,79.667,63.0,13.583,22.792,28.5,5.708,14.458,1.125,15.375,80.0,55.083,35.0,210.5
2011-02-26,195.917,3.458,62.0,45.083,29.0,11.25,12.917,16.375,3.458,5.833,1.0,5.792,91.0,59.875,39.0,207.167
2011-02-27,196.708,2.783,35.0,26.917,19.0,8.917,12.542,14.917,2.375,8.125,1.0,7.458,74.0,44.208,17.0,205.625
2011-02-28,199.087,3.958,52.0,40.208,27.0,12.913,25.609,41.348,15.739,8.875,1.333,8.042,64.0,36.25,3.0,212.0
2011-03-01,199.333,4.833,83.0,74.0,57.0,25.5,36.458,56.792,20.333,18.292,1.0,19.25,124.0,79.875,29.0,224.833
2011-03-02,195.083,4.167,88.0,80.708,67.0,20.167,32.083,49.333,17.25,16.167,1.083,16.583,96.0,70.25,38.0,215.25
2011-03-03,195.125,3.875,88.0,61.833,43.0,14.667,19.125,25.208,6.083,10.583,1.0,11.583,108.0,69.125,35.0,209.792
2011-03-04,196.458,3.652,81.0,60.208,51.0,13.833,14.0,17.833,3.833,13.792,1.0,13.667,66.0,54.375,37.0,210.292
2011-03-05,201.238,5.435,90.0,87.458,84.0,24.238,35.636,59.091,23.455,13.304,1.0,12.348,87.0,52.75,27.0,225.476
2011-03-06,211.696,7.333,91.0,84.875,75.0,41.174,39.208,96.958,57.75,24.792,1.25,27.042,146.0,110.375,79.0,252.87
2011-03-07,198.25,5.042,90.0,68.75,49.0,22.958,27.208,43.583,16.375,27.75,1.174,31.042,153.0,124.792,108.0,221.208
2011-03-08,197.042,4.125,78.0,64.875,52.0,16.125,21.958,29.625,7.667,14.083,1.083,13.25,105.0,93.708,78.0,213.167
