date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,5.875,8.042,2.167,4.208,16.542
2011-01-02,4.583,6.5,1.917,4.083,8.417
2011-01-03,6.375,8.458,2.083,5.75,22.917
2011-01-04,5.292,7.042,1.75,5.583,9.25
2011-01-05,6.708,8.667,1.958,3.958,18.167
2011-01-06,10.958,17.208,6.25,3.739,12.087
2011-01-07,9.083,13.292,4.208,2.125,9.042
2011-01-08,5.833,8.417,2.583,2.792,5.958
2011-01-09,8.583,11.125,2.542,6.917,29.917
2011-01-10,13.5,19.792,6.292,8.042,37.25
2011-01-11,8.417,10.667,2.25,5.75,18.792
2011-01-12,11.292,16.917,5.625,4.875,10.958
2011-01-13,9.167,11.542,2.375,5.542,15.917
2011-01-14,10.917,16.0,5.083,4.958,27.833
2011-01-15,8.875,11.458,2.583,3.958,11.0
2011-01-16,8.458,10.792,2.333,2.522,13.304
2011-01-17,6.583,9.167,2.583,2.458,7.375
2011-01-18,10.958,17.875,6.917,3.458,5.208
2011-01-19,17.833,24.708,6.875,2.625,15.208
2011-01-20,6.792,9.0,2.208,2.708,11.542
2011-01-21,7.917,10.458,2.542,2.875,8.333
2011-01-22,6.292,9.625,3.333,2.833,9.875
2011-01-23,5.708,7.875,2.167,4.458,10.0
2011-01-24,5.667,7.5,1.833,4.375,8.542
2011-01-25,9.958,13.083,3.125,4.875,12.167
2011-01-26,8.417,10.833,2.417,5.125,8.292
2011-01-27,10.583,15.125,4.542,4.458,18.958
2011-01-28,8.458,13.167,4.708,4.958,28.25
2011-01-29,4.875,7.333,2.458,4.417,12.958
2011-01-30,9.042,12.833,3.792,4.25,14.75
2011-01-31,9.833,14.458,4.625,5.0,8.417
2011-02-01,11.958,15.792,3.833,9.167,22.522
2011-02-02,6.792,8.458,1.667,4.667,10.125
2011-02-03,7.667,9.875,2.208,3.583,9.917
2011-02-04,7.375,10.167,2.792,4.458,23.333
2011-02-05,8.917,11.292,2.375,4.833,25.5
2011-02-06,16.0,20.75,4.75,3.125,44.708
2011-02-07,10.208,12.5,2.292,3.583,18.333
2011-02-08,5.292,7.125,1.833,3.292,4.958
2011-02-09,6.625,8.75,2.125,3.75,4.625
2011-02-10,10.042,13.5,3.458,3.75,17.75
2011-02-11,7.25,10.458,3.208,3.708,9.0
2011-02-12,6.875,9.292,2.417,3.958,11.125
2011-02-13,16.0,20.125,4.125,1.913,9.87
2011-02-14,14.625,19.542,4.917,1.792,11.542
2011-02-15,13.208,17.458,4.25,2.083,14.917
2011-02-16,9.167,12.042,2.875,3.708,11.75
2011-02-17,6.583,8.625,2.042,4.125,8.917
2011-02-18,6.042,7.792,1.75,3.958,16.833
2011-02-19,5.5,7.625,2.125,3.333,11.792
2011-02-20,7.708,11.583,3.875,3.375,16.5
2011-02-21,13.952,19.0,5.048,4.875,13.875
2011-02-22,14.458,18.542,4.083,2.375,12.75
2011-02-23,14.375,21.333,6.958,3.542,23.25
2011-02-24,7.417,10.125,2.708,5.708,35.958
2011-02-25,9.0,11.333,2.333,3.833,36.333
2011-02-26,3.958,5.958,2.0,2.333,9.458
2011-02-27,7.667,12.875,5.208,2.833,10.917
2011-02-28,8.083,10.458,2.375,2.417,16.083
2011-03-01,21.042,29.958,8.917,3.0,22.13
2011-03-02,16.917,25.25,8.333,2.75,12.125
2011-03-03,6.458,9.0,2.542,3.875,13.417
2011-03-04,8.292,10.667,2.375,2.833,20.5
2011-03-05,11.875,15.875,4.0,2.625,8.417
2011-03-06,12.0,17.667,5.667,3.417,16.542
2011-03-07,9.708,12.292,2.583,5.125,33.25
2011-03-08,12.208,18.0,5.792,3.833,49.833
2011-03-09,10.292,13.0,2.708,3.125,29.708
2011-03-10,6.375,8.792,2.417,4.125,15.292
2011-03-11,6.625,9.208,2.583,8.125,32.542
2011-03-12,6.208,8.583,2.375,4.583,11.042
2011-03-13,9.5,12.667,3.167,4.625,12.25
2011-03-14,10.625,14.833,4.208,5.083,11.167
2011-03-15,10.708,14.083,3.375,6.417,27.667
2011-03-16,17.708,23.25,5.542,3.417,30.609
2011-03-17,9.958,13.167,3.208,3.5,15.792
2011-03-18,6.375,8.708,2.333,2.625,22.208
2011-03-19,6.833,9.292,2.458,3.292,9.25
2011-03-20,8.625,12.458,3.833,4.5,15.75
2011-03-21,9.125,12.708,3.583,4.917,18.292
2011-03-22,13.042,18.708,5.667,7.333,9.625
2011-03-23,18.667,23.0,4.333,4.333,20.583
2011-03-24,5.667,8.375,2.708,6.833,22.542
2011-03-25,4.5,6.875,2.375,5.333,5.375
2011-03-26,5.792,8.25,2.458,4.478,13.565
2011-03-27,10.625,14.875,4.25,5.583,14.292
2011-03-28,8.708,11.708,3.0,6.708,22.0
2011-03-29,8.292,11.875,3.583,6.0,30.458
2011-03-30,3.833,6.417,2.583,9.0,23.458
2011-03-31,4.435,6.957,2.522,4.348,11.348
2011-04-01,17.0,19.833,2.833,8.667,23.125
2011-04-02,8.667,10.792,2.125,6.125,17.375
2011-04-03,6.25,7.792,1.542,4.458,10.583
2011-04-04,4.667,6.25,1.583,3.833,5.375
2011-04-05,6.833,8.708,1.875,4.708,6.5
2011-04-06,6.417,9.042,2.625,4.208,6.167
2011-04-07,3.042,4.917,1.875,4.083,4.125
2011-04-08,7.667,10.042,2.375,3.75,10.458
2011-04-09,7.375,9.417,2.042,4.792,20.417
2011-04-10,7.542,9.667,2.125,5.375,14.333
2011-04-11,8.208,10.292,2.083,4.958,15.708
2011-04-12,6.583,8.5,1.917,4.167,11.667
2011-04-13,7.25,9.542,2.292,4.5,15.043
2011-04-14,9.417,11.458,2.042,7.188,16.667
2011-04-15,13.292,16.333,3.042,6.042,14.542
2011-04-16,9.833,12.833,3.0,3.708,23.333
2011-04-17,5.833,7.667,1.833,3.875,11.875
2011-04-18,11.417,14.625,3.208,5.458,8.292
2011-04-19,5.208,6.75,1.542,3.375,6.583
2011-04-20,4.583,6.167,1.583,3.917,5.083
2011-04-21,10.542,13.083,2.542,5.042,13.167
2011-04-22,7.25,9.958,2.708,3.958,9.458
2011-04-23,4.875,6.958,2.083,3.625,14.417
2011-04-24,4.333,5.917,1.583,3.375,14.417
2011-04-25,7.458,9.458,2.0,4.625,14.292
2011-04-26,7.292,9.625,2.333,7.087,14.913
2011-04-27,4.208,6.125,1.917,6.125,11.125
2011-04-28,4.958,6.917,1.958,3.583,10.542
2011-04-29,6.083,8.042,1.958,5.375,9.583
2011-04-30,4.917,6.75,1.833,5.375,17.833
2011-05-01,3.75,5.792,2.042,4.125,13.0
2011-05-02,5.5,7.625,2.125,3.708,85.875
2011-05-03,8.917,11.25,2.333,3.542,130.167
2011-05-04,7.792,10.125,2.333,4.417,68.917
2011-05-05,7.875,10.625,2.75,4.625,37.208
2011-05-06,3.375,5.417,2.042,2.625,22.75
2011-05-07,3.292,5.458,2.167,2.667,15.417
2011-05-08,4.833,7.5,2.667,3.542,20.417
2011-05-09,12.708,16.208,3.5,6.5,32.458
2011-05-10,10.417,20.583,10.167,7.458,43.0
2011-05-11,9.417,15.667,6.25,7.13,20.0
2011-05-12,11.25,20.875,9.625,3.458,9.125
2011-05-13,5.542,7.833,2.292,4.875,33.375
2011-05-14,5.25,7.417,2.167,5.625,22.875
2011-05-15,5.208,7.208,2.0,6.5,27.083
2011-05-16,11.083,13.583,2.5,7.375,33.75
2011-05-17,8.429,11.048,2.619,5.25,41.375
2011-05-18,9.591,12.0,2.409,6.042,28.042
2011-05-19,3.583,4.792,1.208,4.042,24.417
2011-05-20,4.083,5.833,1.75,3.167,16.917
2011-05-21,3.333,5.667,2.333,3.083,14.417
2011-05-22,5.167,7.25,2.083,3.375,16.542
2011-05-23,4.167,5.292,1.125,2.043,11.0
2011-05-24,4.833,6.042,1.208,2.333,12.417
2011-05-25,4.042,5.333,1.292,2.625,13.75
2011-05-26,10.208,11.958,1.75,2.333,20.583
2011-05-27,10.042,11.5,1.458,2.833,22.75
2011-05-28,10.208,11.958,1.75,2.083,12.292
2011-05-29,6.375,7.542,1.167,4.208,7.583
2011-05-30,4.208,5.583,1.375,3.125,28.958
2011-05-31,7.208,9.042,1.833,3.792,16.458
2011-06-01,8.25,10.208,1.958,4.0,21.478
2011-06-02,8.25,11.042,2.792,5.083,25.667
2011-06-03,6.042,8.792,2.75,3.542,27.583
2011-06-04,4.708,6.792,2.083,4.833,31.625
2011-06-05,4.083,5.75,1.667,2.458,15.083
2011-06-06,9.542,12.625,3.083,4.13,25.13
2011-06-07,4.542,5.833,1.292,2.083,25.5
2011-06-08,5.292,6.833,1.542,3.0,17.417
2011-06-09,6.792,9.542,2.75,4.542,26.958
2011-06-10,6.208,8.875,2.667,3.0,23.458
2011-06-11,7.792,9.458,1.667,2.292,14.958
2011-06-12,7.458,9.458,2.0,2.542,9.75
2011-06-13,3.875,5.333,1.458,3.095,12.19
2011-06-14,4.333,6.167,1.833,3.958,45.125
2011-06-15,9.333,11.667,2.333,3.0,36.333
2011-06-16,9.583,11.292,1.708,2.125,14.208
2011-06-17,6.625,8.833,2.208,3.174,10.696
2011-06-18,12.208,14.542,2.333,3.167,16.333
2011-06-19,7.458,8.833,1.375,2.542,8.208
2011-06-20,6.917,8.625,1.708,1.913,12.13
2011-06-21,9.958,14.125,4.167,3.125,18.042
2011-06-22,12.667,19.583,6.917,4.375,25.542
2011-06-23,3.167,6.208,3.042,3.708,25.625
2011-06-24,2.292,4.25,1.958,4.083,19.917
2011-06-25,1.583,5.333,3.75,2.125,19.875
