date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,206.333,6.125,20.25,12.583,23.833,11.25,24.583,226.583
2011-01-02,192.043,4.458,6.609,10.333,17.833,7.5,13.917,198.652
2011-01-03,200.5,4.913,10.833,11.458,17.792,6.333,29.5,211.333
2011-01-04,191.167,3.75,5.0,8.125,14.0,5.875,17.042,196.167
2011-01-05,192.13,3.875,9.522,14.5,24.5,10.0,16.667,201.652
2011-01-06,199.792,5.75,21.833,20.542,49.958,29.417,15.913,221.625
2011-01-07,202.542,6.25,21.625,21.875,50.125,28.25,15.292,224.167
2011-01-08,209.217,6.208,22.261,15.542,31.458,15.917,15.333,231.478
2011-01-09,208.708,6.667,20.042,18.917,35.458,16.542,36.375,228.75
2011-01-10,207.417,8.696,25.042,22.625,52.833,30.208,48.958,232.458
2011-01-11,191.435,4.875,9.391,14.542,27.042,12.5,25.25,200.826
2011-01-12,205.125,6.25,25.542,22.0,49.792,27.792,15.625,230.667
2011-01-13,198.667,4.833,15.042,16.417,29.208,12.792,22.708,213.708
2011-01-14,202.565,6.5,25.609,19.417,41.375,21.958,35.625,228.174
2011-01-15,202.458,5.542,17.167,16.75,30.583,13.833,19.833,219.625
2011-01-16,196.958,5.375,18.958,17.917,36.667,18.75,15.083,215.917
2011-01-17,192.913,5.522,15.435,17.5,37.042,19.542,11.042,208.348
2011-01-18,209.75,7.25,29.333,20.0,49.042,29.042,18.125,239.083
2011-01-19,202.5,7.417,25.875,23.042,58.333,35.292,20.083,228.375
2011-01-20,187.739,5.583,12.478,22.042,46.5,24.458,10.458,200.217
2011-01-21,194.75,5.167,15.292,18.542,39.042,20.5,11.667,210.042
2011-01-22,197.292,4.375,12.625,10.333,20.875,10.542,11.292,209.917
2011-01-23,189.591,3.583,6.955,10.833,20.583,9.75,11.333,196.545
2011-01-24,191.292,4.174,8.292,12.542,25.958,13.417,13.292,199.583
2011-01-25,203.917,5.417,15.583,16.333,33.417,17.083,19.667,219.5
2011-01-26,195.478,4.792,13.435,17.5,34.917,17.417,11.875,208.913
2011-01-27,214.167,6.875,30.875,23.125,50.125,27.0,25.875,245.042
2011-01-28,200.708,6.375,23.792,19.5,38.5,19.0,34.0,224.5
2011-01-29,195.0,4.583,11.435,12.667,23.5,10.833,19.417,206.435
2011-01-30,197.042,4.792,14.042,15.333,30.0,14.667,17.458,211.083
2011-01-31,207.458,7.174,26.833,20.917,47.792,26.875,20.292,234.292
2011-02-01,197.652,5.333,12.957,14.25,24.708,10.458,24.391,210.609
2011-02-02,189.5,3.333,5.5,8.458,16.917,8.458,10.0,195.0
2011-02-03,195.417,3.667,15.333,12.167,21.75,9.583,10.167,210.75
2011-02-04,197.609,4.917,17.043,13.625,26.75,13.125,17.417,214.652
2011-02-05,209.833,7.042,25.0,16.417,30.417,14.0,34.458,234.833
2011-02-06,211.083,9.0,24.958,17.708,42.375,24.667,46.083,236.042
2011-02-07,193.565,5.043,10.087,12.292,21.917,9.625,17.75,203.652
2011-02-08,190.75,3.0,6.75,6.833,14.708,7.875,7.708,197.5
2011-02-09,194.542,4.625,12.208,11.958,24.542,12.583,11.542,206.75
2011-02-10,199.87,5.5,20.783,16.05,36.9,20.85,14.0,220.652
2011-02-11,194.458,3.875,11.708,16.708,30.667,13.958,10.958,206.167
2011-02-12,202.708,5.333,17.208,18.042,32.375,14.333,13.375,219.917
2011-02-13,210.0,6.792,28.478,26.583,53.458,26.875,18.542,238.478
2011-02-14,211.75,7.696,36.125,25.375,60.542,35.167,24.417,247.875
2011-02-15,198.417,6.417,22.542,25.0,50.125,25.125,20.917,220.958
2011-02-16,194.391,4.458,11.739,20.708,37.708,17.0,16.25,206.13
2011-02-17,191.583,3.292,6.042,10.5,18.708,8.208,11.208,197.625
2011-02-18,193.708,3.833,8.875,13.75,26.292,12.542,11.792,202.583
2011-02-19,198.13,4.917,15.565,16.375,30.583,14.208,17.167,213.696
2011-02-20,205.042,6.083,25.917,25.583,53.083,27.5,16.708,230.958
2011-02-21,198.75,6.478,23.292,27.375,55.417,28.042,21.458,222.042
2011-02-22,207.043,6.125,22.435,23.792,49.0,25.208,17.25,229.478
2011-02-23,214.667,7.0,22.542,24.524,51.619,27.095,21.167,237.208
2011-02-24,195.375,7.375,15.125,27.917,46.333,18.417,38.083,210.5
2011-02-25,195.739,6.0,13.826,23.667,39.0,15.333,33.542,209.565
2011-02-26,193.292,4.625,9.708,17.292,31.833,14.542,10.083,203.0
2011-02-27,202.333,5.375,15.917,21.833,44.958,23.125,13.375,218.25
2011-02-28,198.87,5.435,17.913,25.542,50.583,25.042,13.875,216.783
2011-03-01,205.13,7.375,26.391,28.333,61.875,33.542,21.174,231.522
2011-03-02,203.652,6.875,26.217,31.417,67.375,35.958,19.833,229.87
2011-03-03,189.833,5.875,12.708,25.542,45.0,19.458,18.0,202.542
2011-03-04,194.167,6.083,14.792,21.625,37.25,15.625,22.208,208.958
2011-03-05,211.13,7.667,25.391,26.125,59.0,32.875,14.125,236.522
2011-03-06,199.5,7.391,22.792,24.125,51.792,27.667,23.208,222.292
2011-03-07,202.625,7.625,19.417,29.375,58.125,28.75,37.958,222.042
2011-03-08,207.087,7.471,22.696,26.083,49.208,23.125,42.875,229.783
2011-03-09,198.333,6.208,14.292,26.875,47.583,20.708,31.583,212.625
2011-03-10,192.75,3.167,7.208,16.792,27.042,10.25,16.667,199.958
2011-03-11,199.522,3.125,12.087,11.042,18.042,7.0,28.25,211.609
2011-03-12,191.0,2.75,8.083,17.708,33.667,15.958,13.417,199.083
2011-03-13,197.583,4.292,15.125,23.667,40.25,16.583,18.292,212.708
2011-03-14,201.696,5.167,18.87,26.208,45.542,19.333,22.042,220.565
2011-03-15,204.583,5.826,18.5,32.583,54.25,21.667,40.0,223.083
2011-03-16,210.609,6.478,24.565,33.833,59.875,26.042,39.792,235.174
2011-03-17,203.783,6.375,23.87,28.042,47.333,19.292,29.5,227.652
2011-03-18,213.708,6.375,24.083,22.542,34.083,11.542,25.875,237.792
2011-03-19,197.542,5.417,15.75,26.125,49.75,23.625,16.083,213.292
2011-03-20,200.435,5.25,16.391,21.25,38.833,17.583,21.333,216.826
2011-03-21,199.583,6.417,17.625,28.625,49.208,20.583,24.042,217.208
2011-03-22,201.708,7.0,24.625,33.042,56.042,23.0,26.5,226.333
2011-03-23,200.826,7.333,23.739,31.917,62.208,30.292,25.792,224.565
2011-03-24,189.25,5.0,6.292,8.292,13.958,5.667,27.708,195.542
2011-03-25,191.208,4.125,4.25,7.417,12.375,4.958,13.542,195.458
2011-03-26,194.043,5.083,8.609,19.917,32.958,13.042,14.87,202.652
2011-03-27,200.958,6.667,16.5,27.0,44.75,17.75,18.083,217.458
2011-03-28,201.208,6.458,14.083,29.042,44.458,15.417,29.875,215.292
2011-03-29,198.826,6.833,19.609,25.75,42.417,16.667,32.458,218.435
2011-03-30,196.75,5.333,16.125,16.583,24.208,7.625,24.833,212.875
2011-03-31,189.652,5.478,8.913,15.304,24.913,9.609,17.348,198.565
2011-04-01,199.522,8.667,29.391,38.458,53.042,14.583,54.042,228.913
2011-04-02,193.0,6.25,20.375,27.792,39.625,11.833,34.458,213.375
2011-04-03,191.292,5.167,15.0,21.083,29.375,8.292,28.0,206.292
2011-04-04,190.043,5.5,9.696,22.917,34.333,11.417,14.583,199.739
2011-04-05,192.958,6.0,12.958,27.333,39.083,11.75,19.875,205.917
2011-04-06,192.792,4.083,14.083,19.667,31.0,11.333,17.583,206.875
2011-04-07,189.348,2.458,13.826,12.417,17.917,5.5,14.042,203.174
2011-04-08,192.542,4.833,21.375,23.25,41.958,18.708,20.458,213.917
2011-04-09,189.667,5.375,13.417,22.208,33.458,11.25,35.208,203.083
2011-04-10,197.0,7.083,20.261,25.25,32.333,7.083,32.708,217.261
2011-04-11,193.5,5.75,18.167,24.542,34.292,9.75,35.042,211.667
2011-04-12,193.917,6.435,18.0,28.958,42.625,13.667,30.0,211.917
2011-04-13,194.957,6.792,20.957,29.292,41.625,12.333,29.833,215.913
2011-04-14,193.417,7.333,20.5,33.25,45.708,12.458,41.375,213.917
2011-04-15,192.75,6.042,22.292,28.208,43.5,15.292,32.958,215.042
2011-04-16,197.348,5.875,18.087,24.958,40.0,15.042,56.208,215.435
2011-04-17,196.375,7.042,13.708,23.375,32.792,9.417,32.0,210.083
2011-04-18,197.625,4.958,11.792,17.667,28.5,10.833,27.5,209.417
2011-04-19,190.304,3.348,8.435,12.083,18.958,6.875,12.0,198.739
2011-04-20,190.917,4.208,13.667,18.542,28.875,10.333,19.0,204.583
2011-04-21,195.958,5.75,22.625,29.0,42.375,13.375,30.625,218.583
2011-04-22,191.217,3.708,15.652,17.417,25.667,8.25,24.208,206.87
2011-04-23,187.625,3.792,11.292,14.667,21.333,6.667,22.625,198.917
2011-04-24,191.042,3.875,9.417,10.625,14.333,3.708,22.292,200.458
2011-04-25,192.0,4.25,14.478,17.625,25.75,8.125,27.125,206.478
2011-04-26,189.958,3.696,13.917,15.958,22.75,6.792,24.958,203.875
2011-04-27,187.958,4.0,16.333,16.708,24.667,7.958,28.458,204.292
2011-04-28,190.13,3.958,11.043,16.0,23.542,7.542,23.783,201.174
2011-04-29,191.792,5.708,14.792,22.75,29.917,7.167,22.917,206.583
2011-04-30,191.125,3.417,18.083,13.792,17.583,3.792,28.708,209.208
2011-05-01,187.435,3.292,8.826,11.167,14.708,3.542,49.792,196.261
2011-05-02,194.292,5.583,15.583,22.833,32.125,9.292,167.625,209.875
2011-05-03,201.5,7.13,18.667,21.75,31.625,9.875,166.458,220.167
2011-05-04,192.565,6.583,21.174,22.167,29.333,7.167,76.292,213.739
2011-05-05,193.042,4.917,16.708,18.667,24.708,6.042,46.917,209.75
2011-05-06,189.292,4.042,16.25,17.917,24.125,6.208,29.833,205.542
2011-05-07,187.913,3.292,16.739,13.708,19.208,5.5,14.125,204.652
2011-05-08,190.875,5.375,24.708,18.208,26.333,8.125,27.958,215.583
2011-05-09,190.208,5.875,25.5,22.625,36.958,14.333,40.292,215.708
2011-05-10,181.261,4.304,21.261,12.083,35.75,23.667,20.875,202.522
2011-05-11,178.625,3.333,15.167,11.833,29.667,17.833,19.042,193.792
2011-05-12,184.667,5.333,24.333,21.625,53.417,31.792,21.333,209.0
2011-05-13,188.043,3.208,5.609,11.125,16.167,5.042,33.125,193.652
2011-05-14,190.833,3.875,6.708,15.042,20.75,5.708,28.708,197.542
2011-05-15,192.792,4.875,12.5,18.333,24.542,6.208,30.417,205.292
2011-05-16,192.783,5.792,21.565,29.125,39.375,10.25,39.542,214.348
2011-05-17,194.917,6.13,19.833,27.208,37.458,10.25,44.792,214.75
2011-05-18,193.458,5.375,21.917,29.542,40.417,10.875,35.792,215.375
2011-05-19,189.783,3.292,11.391,13.417,18.583,5.167,25.792,201.174
2011-05-20,185.125,3.125,13.583,13.833,23.375,9.542,16.917,198.708
2011-05-21,183.25,3.208,17.375,12.375,23.917,11.542,18.292,200.625
2011-05-22,187.13,4.125,16.043,13.708,23.292,9.583,17.667,203.174
2011-05-23,187.545,5.042,15.091,21.792,37.708,15.917,13.565,202.636
2011-05-24,188.333,5.739,14.25,24.625,39.792,15.167,17.833,202.583
2011-05-25,188.652,3.833,14.348,17.083,28.667,11.583,14.917,203.0
2011-05-26,190.042,5.625,18.625,31.333,53.292,21.958,27.833,208.667
2011-05-27,190.125,7.167,25.875,32.167,60.458,28.292,39.417,216.0
2011-05-28,191.857,6.958,24.571,25.583,43.083,17.5,17.0,216.429
2011-05-29,185.5,3.708,8.455,12.083,17.958,5.875,9.167,193.955
2011-05-30,185.125,3.917,5.917,14.5,24.5,10.0,20.375,191.042
2011-05-31,191.87,6.435,23.565,26.0,43.75,17.75,22.167,215.435
2011-06-01,191.125,4.833,17.458,19.792,33.042,13.25,25.957,208.583
2011-06-02,189.375,5.5,21.583,22.958,36.958,14.0,41.0,210.958
2011-06-03,189.435,5.208,17.043,19.833,33.125,13.292,39.0,206.478
2011-06-04,191.5,4.833,17.167,17.75,28.042,10.292,44.5,208.667
2011-06-05,192.208,4.292,15.125,14.292,21.625,7.333,32.167,207.333
2011-06-06,188.957,5.875,22.783,23.583,35.917,12.333,38.5,211.739
2011-06-07,188.542,4.783,16.667,19.542,27.958,8.417,25.042,205.208
2011-06-08,188.708,6.917,27.417,28.167,41.542,13.375,31.375,216.125
2011-06-09,191.043,6.042,22.261,20.417,36.583,16.167,37.625,213.304
2011-06-10,189.417,4.708,17.708,17.583,28.708,11.125,28.208,207.125
2011-06-11,185.917,5.625,18.25,22.917,39.375,16.458,14.083,204.167
2011-06-12,190.13,6.0,23.13,21.792,32.083,10.292,16.875,213.261
2011-06-13,188.542,5.167,18.833,20.75,33.042,12.292,22.208,207.375
2011-06-14,191.708,6.174,19.292,22.542,34.458,11.917,42.375,211.0
2011-06-15,194.391,6.458,23.913,19.292,32.333,13.042,37.958,218.304
2011-06-16,190.458,6.375,20.25,28.792,50.083,21.292,18.375,210.708
2011-06-17,193.083,7.667,26.125,28.0,45.583,17.583,20.833,219.208
2011-06-18,194.783,7.708,27.043,27.792,46.333,18.542,26.5,221.826
2011-06-19,194.792,5.542,18.375,22.25,30.75,8.5,18.0,213.167
2011-06-20,190.0,4.833,21.917,20.083,35.625,15.542,16.0,211.917
2011-06-21,184.478,5.391,21.391,21.125,42.083,20.958,20.25,205.87
2011-06-22,185.0,5.833,24.583,22.208,52.208,30.0,36.208,209.583
2011-06-23,177.875,2.75,14.208,8.042,21.208,13.167,29.292,192.083
2011-06-24,178.13,3.0,13.522,7.167,19.208,12.042,26.5,191.652
2011-06-25,181.625,3.25,13.375,5.75,18.708,12.958,20.75,195.0
2011-06-26,178.375,2.625,9.125,4.625,12.792,8.167,16.5,187.5
2011-06-27,180.739,4.708,19.217,15.542,33.917,18.375,24.125,199.957
2011-06-28,180.792,4.609,17.5,16.417,39.708,23.292,31.0,198.292
2011-06-29,186.292,4.625,20.875,16.292,34.0,17.708,39.75,207.167
2011-06-30,185.478,4.667,17.783,14.0,28.042,14.042,32.833,203.261
2011-07-01,181.0,3.042,12.0,8.667,20.542,11.875,17.348,193.0
2011-07-02,181.917,5.167,19.0,18.75,38.417,19.667,29.167,200.917
2011-07-03,183.609,3.333,10.696,8.5,17.625,9.125,38.125,194.304
2011-07-04,177.826,2.25,5.739,6.0,9.435,3.435,25.833,183.565
2011-07-05,190.25,7.043,18.75,24.833,38.125,13.292,31.833,209.0
2011-07-06,192.261,4.417,12.435,13.708,24.5,10.792,23.792,204.696
2011-07-07,177.417,3.375,14.917,6.75,24.083,17.333,14.417,192.333
2011-07-08,183.542,4.708,17.875,16.042,37.083,21.042,28.0,201.417
2011-07-09,179.696,2.667,12.696,5.0,15.708,10.708,13.833,192.391
2011-07-10,179.875,3.083,10.792,6.25,16.542,10.292,13.792,190.667
2011-07-11,184.25,3.083,13.208,8.417,25.792,17.375,14.667,197.458
2011-07-12,181.043,2.304,6.609,5.708,17.958,12.25,10.875,187.652
2011-07-13,180.667,2.875,5.75,8.083,24.875,16.792,12.0,186.417
2011-07-14,182.625,2.083,6.708,4.833,15.958,11.125,12.75,189.333
2011-07-15,181.391,4.208,12.739,14.208,34.458,20.25,20.875,194.13
2011-07-16,186.25,4.417,16.167,16.5,35.75,19.25,21.625,202.417
2011-07-17,185.292,3.625,11.083,11.292,22.25,10.958,22.458,196.375
2011-07-18,178.478,3.042,11.261,10.5,27.167,16.667,18.667,189.739
2011-07-19,174.583,4.652,9.792,10.0,23.167,13.167,17.227,184.375
2011-07-20,176.75,2.5,4.333,7.208,16.708,9.5,15.25,181.083
2011-07-21,182.348,3.667,9.652,11.708,26.417,14.708,12.833,192.0
2011-07-22,190.375,6.792,19.208,22.708,39.667,16.958,34.667,209.583
2011-07-23,190.958,7.167,22.5,27.042,40.458,13.417,49.875,213.458
2011-07-24,194.826,5.375,19.0,15.458,22.208,6.75,51.25,213.826
2011-07-25,186.125,3.042,11.5,9.5,19.708,10.208,27.167,197.625
2011-07-26,191.625,3.217,13.833,9.708,23.333,13.625,19.958,205.458
2011-07-27,186.739,3.708,13.522,12.5,27.5,15.0,19.958,200.261
2011-07-28,188.125,4.958,18.208,16.167,34.583,18.417,38.375,206.333
2011-07-29,183.708,5.25,18.375,18.542,34.625,16.083,34.292,202.083
2011-07-30,182.391,4.125,15.13,14.458,29.292,14.833,23.875,197.522
2011-07-31,185.875,3.667,13.917,10.458,19.792,9.333,25.375,199.792
2011-08-01,183.091,4.417,16.318,17.348,32.087,14.739,41.391,199.409
2011-08-02,183.304,3.478,14.435,11.458,23.958,12.5,33.542,197.739
2011-08-03,183.167,2.417,10.417,5.542,19.208,13.667,11.958,193.583
2011-08-04,179.708,2.5,7.917,8.0,21.25,13.25,12.167,187.625
2011-08-05,182.348,4.208,17.348,17.292,40.333,23.042,22.625,199.696
2011-08-06,181.792,3.875,15.167,8.875,31.125,22.25,12.875,196.958
2011-08-07,178.125,2.375,12.208,3.833,13.708,9.875,11.292,190.333
2011-08-08,178.0,3.125,13.565,7.458,21.583,14.125,21.917,191.565
2011-08-09,184.792,5.261,18.458,15.458,29.75,14.292,48.042,203.25
2011-08-10,186.833,4.5,18.625,16.625,31.125,14.5,49.25,205.458
2011-08-11,184.217,4.125,18.565,16.25,31.875,15.625,31.958,202.783
2011-08-12,186.125,4.792,20.5,16.625,29.5,12.875,26.75,206.625
2011-08-13,186.542,3.875,16.042,11.292,20.833,9.542,27.083,202.583
2011-08-14,181.478,2.417,10.522,5.875,12.042,6.167,13.958,192.0
2011-08-15,182.667,2.667,10.625,7.917,14.0,6.083,13.875,193.292
2011-08-16,181.167,2.87,13.208,7.583,14.333,6.75,18.25,194.375
2011-08-17,177.348,2.375,9.261,7.417,13.125,5.708,22.957,186.609
2011-08-18,184.25,3.0,9.875,9.083,15.083,6.0,21.792,194.125
2011-08-19,194.833,6.0,17.917,21.208,33.167,11.958,24.792,212.75
2011-08-20,197.609,5.167,17.783,14.917,27.667,12.75,31.833,215.391
2011-08-21,188.917,5.042,15.875,12.625,22.542,9.917,18.958,204.792
2011-08-22,189.875,5.125,17.667,16.208,28.792,12.583,25.167,207.542
2011-08-23,186.043,4.348,19.565,13.417,35.625,22.208,19.875,205.609
2011-08-24,185.833,3.042,14.958,7.083,22.875,15.792,19.25,200.792
2011-08-25,184.5,3.458,13.667,12.75,29.042,16.292,24.458,198.167
2011-08-26,182.87,3.5,16.261,10.958,29.458,18.5,14.458,199.13
2011-08-27,184.5,4.333,21.167,16.375,29.958,13.583,27.958,205.667
2011-08-28,182.5,3.292,12.958,9.958,17.583,7.625,26.5,195.458
2011-08-29,181.174,3.583,14.739,13.5,26.125,12.625,24.667,195.913
2011-08-30,184.5,6.043,19.333,20.667,33.792,13.125,33.292,203.833
2011-08-31,191.0,6.167,21.75,22.318,32.045,9.727,44.739,212.75
2011-09-01,187.304,5.292,17.0,18.458,36.083,17.625,31.043,204.304
2011-09-02,175.292,3.5,6.875,8.583,26.25,17.667,14.75,182.167
2011-09-03,175.583,2.333,4.75,3.5,9.833,6.333,8.875,180.333
2011-09-04,180.957,3.333,8.391,7.333,15.292,7.958,10.125,189.348
2011-09-05,183.208,3.739,8.875,14.958,27.125,12.167,13.25,192.083
2011-09-06,193.917,3.522,11.583,15.417,29.333,13.917,15.958,205.5
2011-09-07,192.609,3.917,14.957,16.792,27.833,11.042,24.583,207.565
2011-09-08,192.875,3.0,10.792,9.25,17.667,8.417,27.417,203.667
2011-09-09,189.375,3.167,12.083,8.75,22.667,13.917,26.208,201.458
2011-09-10,182.217,2.625,9.13,4.375,18.125,13.75,16.667,191.348
2011-09-11,180.333,2.25,9.375,2.708,14.25,11.542,11.833,189.708
2011-09-12,185.75,3.167,14.583,11.292,28.917,17.625,16.87,200.333
2011-09-13,184.783,3.652,15.304,12.0,31.208,19.208,15.458,200.087
2011-09-14,185.583,3.417,13.25,12.208,27.458,15.25,18.833,198.833
2011-09-15,186.083,3.208,13.208,10.875,25.125,14.25,20.375,199.292
2011-09-16,186.217,4.5,18.739,11.5,44.25,32.75,16.292,204.957
2011-09-17,187.917,4.792,19.417,12.417,41.875,29.458,15.458,207.333
2011-09-18,181.792,3.333,13.917,5.917,21.0,15.083,14.958,195.708
2011-09-19,188.13,4.208,12.0,12.75,31.667,18.917,11.667,200.13
2011-09-20,183.875,3.565,13.083,14.333,34.042,19.708,5.25,196.958
2011-09-21,183.25,2.25,5.0,7.0,14.625,7.625,9.083,188.25
2011-09-22,187.652,2.625,6.826,11.5,21.833,10.333,11.5,194.478
2011-09-23,193.625,3.333,10.667,12.833,24.125,11.292,12.333,204.292
2011-09-24,193.875,3.917,14.708,14.792,27.0,12.208,16.292,208.583
2011-09-25,191.478,5.292,15.87,17.083,26.833,9.75,23.5,207.348
2011-09-26,192.75,6.208,19.125,21.292,37.0,15.708,28.208,211.875
2011-09-27,194.542,5.0,21.458,21.958,40.542,18.583,24.833,216.0
2011-09-28,190.739,3.458,13.435,15.25,25.583,10.333,19.958,204.174
2011-09-29,187.292,2.833,11.083,10.417,20.958,10.542,21.5,198.375
2011-09-30,185.417,4.875,14.375,16.875,39.25,22.375,19.333,199.792
2011-10-01,191.087,4.292,15.826,17.208,30.375,13.167,18.375,206.913
2011-10-02,191.25,3.625,12.125,11.917,20.875,8.958,14.792,203.375
2011-10-03,189.25,4.042,11.958,18.292,37.792,19.5,13.917,201.208
2011-10-04,190.87,3.609,15.304,15.958,30.875,14.917,17.75,206.174
2011-10-05,192.583,4.625,17.708,19.75,40.75,21.0,18.083,210.292
2011-10-06,193.0,4.125,13.417,18.958,32.458,13.5,20.042,206.417
2011-10-07,193.435,5.458,12.826,20.75,34.708,13.958,44.583,206.261
2011-10-08,193.167,5.792,15.5,19.083,30.333,11.25,30.917,208.667
2011-10-09,193.583,5.375,14.083,13.458,20.0,6.542,45.5,207.667
2011-10-10,193.435,4.667,17.304,14.667,26.792,12.125,44.042,210.739
2011-10-11,194.125,6.0,20.083,21.125,37.833,16.708,42.13,214.208
