date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,7.556,10.222,2.667,,4.708,25.667
2011-01-02,6.5,8.7,2.2,,3.208,10.167
2011-01-03,5.833,7.875,2.042,,5.458,27.25
2011-01-04,4.316,6.474,2.158,,3.583,15.0
2011-01-05,6.667,8.75,2.083,,3.375,13.609
2011-01-06,14.125,21.667,7.542,,3.542,13.083
2011-01-07,10.667,14.083,3.417,,3.333,10.625
2011-01-08,17.583,34.458,16.875,,4.417,14.875
2011-01-09,9.762,13.667,3.905,,8.5,32.75
2011-01-10,16.913,22.304,5.391,,8.375,45.625
2011-01-11,8.5,10.958,2.458,,5.0,21.292
2011-01-12,12.864,20.955,8.091,,3.417,12.75
2011-01-13,6.833,10.0,3.167,,5.0,19.542
2011-01-14,12.458,16.833,4.375,,5.833,30.833
2011-01-15,12.5,18.917,6.417,,3.792,15.417
2011-01-16,10.947,15.684,4.737,,2.708,11.125
2011-01-17,,,,,2.458,7.958
2011-01-18,,,,,3.875,14.833
2011-01-19,,,,,3.917,16.708
2011-01-20,,,,,2.458,6.417
2011-01-21,,,,,2.583,8.958
2011-01-22,,,,,2.875,10.708
2011-01-23,,,,,2.417,7.917
2011-01-24,,,,,2.958,9.667
2011-01-25,,,,,3.542,14.667
2011-01-26,,,,,3.208,8.792
2011-01-27,,,,,3.75,23.958
2011-01-28,,,,,4.708,29.083
2011-01-29,,,,,3.5,14.083
2011-01-30,,,,,4.0,15.083
2011-01-31,,,,,5.417,16.792
2011-02-01,,,,,4.667,25.0
2011-02-02,,,,,3.208,6.667
2011-02-03,,,,,2.227,8.818
2011-02-04,,,,,3.25,16.667
2011-02-05,,,,,4.042,31.25
2011-02-06,,,,,4.417,38.25
2011-02-07,,,,,2.417,14.292
2011-02-08,,,,,1.667,6.625
2011-02-09,,,,,2.0,10.083
2011-02-10,,,,,2.25,10.625
2011-02-11,,,,,2.667,9.208
2011-02-12,,,,,3.0,13.0
2011-02-13,,,,,3.042,14.375
2011-02-14,,,,,2.043,14.913
2011-02-15,,,,,2.0,14.917
2011-02-16,,,,,2.375,13.292
2011-02-17,,,,,2.208,11.083
2011-02-18,,,,,2.083,10.292
2011-02-19,,,,,2.0,12.542
2011-02-20,17.273,22.364,5.091,,2.833,10.833
2011-02-21,18.667,25.208,6.542,,4.208,17.583
2011-02-22,17.708,20.792,3.083,,3.542,19.708
2011-02-23,13.292,16.958,3.667,,2.708,16.958
2011-02-24,9.333,10.625,1.292,,4.917,32.542
2011-02-25,10.208,11.875,1.667,,3.292,26.25
2011-02-26,6.583,8.333,1.75,,2.0,8.375
2011-02-27,15.958,23.417,7.458,,2.208,12.708
2011-02-28,12.125,14.0,1.875,,2.583,10.292
2011-03-01,22.13,31.826,9.696,,4.167,18.913
2011-03-02,14.458,19.125,4.667,,2.375,12.458
2011-03-03,6.917,8.417,1.5,,2.208,14.667
2011-03-04,8.167,9.583,1.417,,2.208,18.25
2011-03-05,13.75,18.0,4.25,,2.125,8.333
2011-03-06,11.5,15.75,4.25,,2.5,18.208
2011-03-07,10.167,11.708,1.542,,4.125,36.5
2011-03-08,22.542,29.625,7.083,,4.5,48.708
2011-03-09,10.208,12.083,1.875,,2.958,29.375
2011-03-10,6.125,7.5,1.375,,2.25,14.5
2011-03-11,6.625,7.792,1.167,,4.333,24.083
2011-03-12,6.292,7.875,1.583,,2.667,11.583
2011-03-13,16.0,22.042,6.042,,3.458,15.0
2011-03-14,22.75,34.5,11.75,,3.333,18.042
2011-03-15,15.542,18.167,2.625,,6.083,35.625
2011-03-16,19.583,22.5,2.917,,4.583,29.042
2011-03-17,10.542,12.708,2.167,,2.75,20.5
2011-03-18,6.083,7.208,1.125,,2.125,20.542
2011-03-19,6.583,8.0,1.417,,2.375,14.625
2011-03-20,11.542,13.375,1.833,,3.333,17.583
2011-03-21,14.583,17.042,2.458,,3.208,19.667
2011-03-22,24.458,34.833,10.375,,7.042,24.667
2011-03-23,13.792,16.083,2.292,,2.917,13.25
2011-03-24,3.958,5.167,1.208,,3.125,26.083
2011-03-25,3.417,4.417,1.0,,2.75,13.417
