date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,11.167,12.875,1.708,,1.583
2011-01-02,6.792,7.042,0.25,,1.917
2011-01-03,10.0,10.708,0.708,,2.375
2011-01-04,11.583,13.708,2.125,,4.333
2011-01-05,10.958,12.792,1.833,,1.667
2011-01-06,13.304,15.348,2.043,,1.542
2011-01-07,13.292,14.417,1.125,,1.25
2011-01-08,12.208,13.208,1.0,,1.0
2011-01-09,16.458,18.833,2.375,,4.125
2011-01-10,18.625,23.125,4.5,,3.958
2011-01-11,13.292,14.958,1.667,,3.417
2011-01-12,14.833,17.542,2.708,,1.75
2011-01-13,15.625,19.667,4.042,,3.083
2011-01-14,11.167,11.708,0.542,,4.917
2011-01-15,12.75,13.417,0.667,,2.333
2011-01-16,12.609,14.304,1.696,,1.292
2011-01-17,16.952,20.952,4.0,,1.143
2011-01-18,22.609,32.522,9.913,,1.435
2011-01-19,28.25,43.042,14.792,,1.375
2011-01-20,23.167,28.542,5.375,,1.208
2011-01-21,21.667,25.75,4.083,,1.125
2011-01-22,13.667,15.208,1.542,,1.125
2011-01-23,11.333,13.292,1.958,,1.417
2011-01-24,10.167,12.083,1.917,,1.125
2011-01-25,12.417,14.542,2.125,,2.417
2011-01-26,11.5,13.417,1.917,,1.458
2011-01-27,14.958,16.958,2.0,,3.417
2011-01-28,11.588,12.0,0.412,,3.348
2011-01-29,10.0,10.5,0.5,,1.5
2011-01-30,18.75,23.833,5.083,,3.0
2011-01-31,16.958,19.667,2.708,,2.542
2011-02-01,16.917,20.542,3.625,,2.667
2011-02-02,10.25,11.833,1.583,,1.458
2011-02-03,15.167,17.708,2.542,,1.958
2011-02-04,17.917,26.375,8.458,,3.375
2011-02-05,15.792,17.042,1.25,,4.583
2011-02-06,24.792,30.292,5.5,,3.917
2011-02-07,20.478,25.478,5.0,,2.261
2011-02-08,10.792,12.875,2.083,,1.542
2011-02-09,13.458,15.583,2.125,,1.875
2011-02-10,15.125,17.792,2.667,,2.083
2011-02-11,9.542,10.333,0.792,,1.458
2011-02-12,11.583,12.5,0.917,,1.875
2011-02-13,28.458,36.542,8.083,,1.917
2011-02-14,25.0,33.75,8.75,,1.458
2011-02-15,19.542,24.25,4.708,,1.875
2011-02-16,13.75,15.5,1.75,,1.167
2011-02-17,15.174,17.783,2.609,,2.087
2011-02-18,10.667,11.583,0.917,,1.375
2011-02-19,10.542,11.292,0.75,,1.042
2011-02-20,16.958,19.0,2.042,,1.542
2011-02-21,23.333,27.792,4.458,,3.375
2011-02-22,25.292,27.417,2.125,,3.375
2011-02-23,20.833,26.75,5.917,,1.583
2011-02-24,17.083,18.417,1.333,,3.208
2011-02-25,20.292,22.125,1.833,,1.833
2011-02-26,8.208,8.333,0.125,,0.833
2011-02-27,13.696,15.652,1.957,,1.043
2011-02-28,19.25,21.25,2.0,,1.167
2011-03-01,27.0,33.083,6.083,,2.375
